C.ro content.tsv
Level	Esperanto	ro	en-us	Grupo	Alternativoj	Pronoco
level	hieroglifo	o hieroglifă	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	o dilema	a dilemma	grupo	alternativoj	prononco
level	tipografio	tipografie	typography	grupo	alternativoj	prononco
level	kloako	o cloacă, un canal de scurgere, o cloacă, o cloacă	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	nichel	nickel	grupo	alternativoj	prononco
level	vinjeto	o vignetă, o ilustrație de text	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	a escorta	to escort	grupo	alternativoj	prononco
level	geranio	o muşcată, un bec de macara	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	o șaradă	a charade	grupo	alternativoj	prononco
level	skolo	o școală (de artă, filozofie)	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	o artilerie	an artillery	grupo	alternativoj	prononco
level	amnestio	amnistia	amnesty	grupo	alternativoj	prononco
level	agronomio	agronomie	agronomy	grupo	alternativoj	prononco
level	kosmopolito	un cosmopolit	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	un tenor	a tenor	grupo	alternativoj	prononco
level	rubuso	o mură, un mărăcini	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	angină pectorală	angina	grupo	alternativoj	prononco
level	atlaso	un atlas	an atlas	grupo	alternativoj	prononco
level	antropologio	antropologie	anthropology	grupo	alternativoj	prononco
level	furio	furia, zeița răzbunării	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	o hamsii	an anchovy	grupo	alternativoj	prononco
level	apopleksio	o apoplexie, un accident vascular cerebral	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	un bazilisc	a basilisk	grupo	alternativoj	prononco
level	vinko	un periwinkle, vinca	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	o simfonie	a symphony	grupo	alternativoj	prononco
level	bukso	o cutie (copac), un buisson	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	cucută de apă	water hemlock	grupo	alternativoj	prononco
level	diafragmo	diafragmă	diaphragm	grupo	alternativoj	prononco
level	bibliografio	bibliografie	bibliography	grupo	alternativoj	prononco
level	disenterio	dizenterie	dysentery	grupo	alternativoj	prononco
level	dispepsio	dispepsie, indigestie	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	a bârfi, a claca	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	un alcov, o nișă	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	dialectică	dialectics	grupo	alternativoj	prononco
level	dromedaro	dromader	dromedary	grupo	alternativoj	prononco
level	groteska	grotesc, ridicol	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	un excrement	an excrement	grupo	alternativoj	prononco
level	epidermo	epidermă	epidermis	grupo	alternativoj	prononco
level	ekzemo	eczemă	eczema	grupo	alternativoj	prononco
level	eliksiro	elixir	elixir	grupo	alternativoj	prononco
level	frontono	un fronton	a pediment	grupo	alternativoj	prononco
level	monologo	un monolog	a monologue	grupo	alternativoj	prononco
level	etiologio	etiologie	aetiology	grupo	alternativoj	prononco
level	ezofago	esofag	esophagus	grupo	alternativoj	prononco
level	astronomo	un astronom	an astronomer	grupo	alternativoj	prononco
level	monotona	monoton	monotonous	grupo	alternativoj	prononco
level	ganglio	un ganglion	a ganglion	grupo	alternativoj	prononco
level	gangreno	cangrenă	gangrene	grupo	alternativoj	prononco
level	podagro	gută	gout	grupo	alternativoj	prononco
level	gardenio	o gardenie	a gardenia	grupo	alternativoj	prononco
level	glicirizo	lemn dulce, lemn dulce	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	o mansardă	an attic	grupo	alternativoj	prononco
level	melaso	melasa, sirop de aur	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	hidrofobie	hydrophobia	grupo	alternativoj	prononco
level	vizio	o viziune	a vision	grupo	alternativoj	prononco
level	homeopatio	homeopatie	homeopathy	grupo	alternativoj	prononco
level	iriso	iris	iris	grupo	alternativoj	prononco
level	vokativo	un vocativ	a vocative	grupo	alternativoj	prononco
level	tuniko	o tunică	a tunic	grupo	alternativoj	prononco
level	katalepsio	catalepsie	catalepsy	grupo	alternativoj	prononco
level	koliko	colici, nemulțumiri	colic, gripes	grupo	alternativoj	prononco
level	kolzo	colza, rapita de iarna	colza, winter rape	grupo	alternativoj	prononco
level	korneo	cornee	cornea	grupo	alternativoj	prononco
level	lariko	zada	larch	grupo	alternativoj	prononco
level	almanako	un almanah	an almanac	grupo	alternativoj	prononco
level	aŭguro	prevestire	augury	grupo	alternativoj	prononco
level	hidro	hidra	hydra	grupo	alternativoj	prononco
level	apogeo	apogeu	apogee	grupo	alternativoj	prononco
level	meduzo	meduze	jellyfish	grupo	alternativoj	prononco
level	edeno	Eden	eden	grupo	alternativoj	prononco
level	lobo	lob	lobe	grupo	alternativoj	prononco
level	molusko	o molusca	a mollusk	grupo	alternativoj	prononco
level	sufloro	un sufletor	a prompter	grupo	alternativoj	prononco
level	sakramento	sacrament	sacrament	grupo	alternativoj	prononco
level	sekrecio	o secretie	a secretion	grupo	alternativoj	prononco
level	mosko	un mosc	a musk	grupo	alternativoj	prononco
level	sugestii	a sugera (sub hipnoză)	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	muniție, muniție	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	un narcotic	a narcotic	grupo	alternativoj	prononco
level	dekolti	pentru a tăia jos, pentru a expune gâtul și suporturile	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	a rânji, a râdea, a scârțâi	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	o morfina	a morphine	grupo	alternativoj	prononco
level	arkado	o arcade	an arcade	grupo	alternativoj	prononco
level	palisandro	un lemn de trandafir	a rosewood	grupo	alternativoj	prononco
level	impertinenta	impertinent, obscen	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	un patchouli	a patchouli	grupo	alternativoj	prononco
level	pepsino	pepsino	pepsino	grupo	alternativoj	prononco
level	poro	un por	a pore	grupo	alternativoj	prononco
level	hipoteko	o ipoteca	a mortgage	grupo	alternativoj	prononco
level	pustulo	o pustulă, un coș	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	o premisă	a premise	grupo	alternativoj	prononco
level	rabarbo	o rubarbă	a rhubarb	grupo	alternativoj	prononco
level	hirta	stufoasă, stufoasă, neîngrijită	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	frenezie, rabie	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	mignonette, reseda	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	o plantă de ulei de ricin	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	o prismă	a prism	grupo	alternativoj	prononco
level	ruto	o rută	a rue	grupo	alternativoj	prononco
level	administracio	administrare	administration	grupo	alternativoj	prononco
level	santalo	un lemn de santal	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	sincopă	syncope	grupo	alternativoj	prononco
level	skarlatino	o scarlatina	a scarlet fever	grupo	alternativoj	prononco
level	soleo	a solea, solea (pește)	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	schismă	schism	grupo	alternativoj	prononco
level	egido	egida, protectie	aegis, protection	grupo	alternativoj	prononco
level	strigli	a pieptăna cu curry, a îngriji, a freca	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	genealogie	genealogy	grupo	alternativoj	prononco
level	taksuso	un copac de tisa	a yew tree	grupo	alternativoj	prononco
level	alabastro	un alabastru	an alabaster	grupo	alternativoj	prononco
level	korifeo	un corifeu, un lider	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	a narcotiza	to narcotize	grupo	alternativoj	prononco
level	tenio	un vierme bandă	a tape worm	grupo	alternativoj	prononco
level	termito	o termita	a thermite	grupo	alternativoj	prononco
level	liturgio	liturghie	liturgy	grupo	alternativoj	prononco
level	kuliso	o alunecare, aripă, plată	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	o aripă, un pewit	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	verbena, verbena	vervain, verbena	grupo	alternativoj	prononco
level	visko	un vâsc	a mistletoe	grupo	alternativoj	prononco
level	portiko	un pridvor	a porch	grupo	alternativoj	prononco
level	ŝankro	șancru, cancre, ulcer vernerial	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	un laureat	a laureate	grupo	alternativoj	prononco
level	ambrozio	o ambrozie	an ambrosia	grupo	alternativoj	prononco
level	proceduro	o procedura	a procedure	grupo	alternativoj	prononco
level	makarono	un macaroon	a macaroon	grupo	alternativoj	prononco
level	makaronio	macaroane	macaroni	grupo	alternativoj	prononco
level	komploto	o conspirație, un complot	a conspiracy, a plot	grupo	alternativoj	prononco
level	intendanto	un administrator, un superintendent, un manager	a steward, a superintendent, a manager	grupo	alternativoj	prononco
level	metropolo	o metropolă	a metropolis	grupo	alternativoj	prononco
level	antipodo	un antipod	an antipode	grupo	alternativoj	prononco
level	tanino	tanin	tannin	grupo	alternativoj	prononco
level	legitimi	a legitima	to legitimize	grupo	alternativoj	prononco
level	tapioko	tapioca	tapioca	grupo	alternativoj	prononco
level	silueto	o silueta, un contur	a silhouette, an outline	grupo	alternativoj	prononco
level	hamako	un hamac	a hammock	grupo	alternativoj	prononco
level	akvarelo	o acuarelă, o acuarelă	an aquarelle, a water-color	grupo	alternativoj	prononco
level	dinamiko	dinamica	dynamics	grupo	alternativoj	prononco
level	madono	Madonna	Madonna	grupo	alternativoj	prononco
level	arpeĝo	arpegiu	arpeggio	grupo	alternativoj	prononco
level	bankiero	un bancher	a banker	grupo	alternativoj	prononco
level	banderolo	un înveliș	a wrapper	grupo	alternativoj	prononco
level	soldo	a sou (5 centime)	a sou (5 centime)	grupo	alternativoj	prononco
level	teologo	un teolog	a theologist	grupo	alternativoj	prononco
level	bataliono	un batalion	a battalion	grupo	alternativoj	prononco
level	baritono	un bariton	a baritone	grupo	alternativoj	prononco
level	bitumo	bitum	bitumen	grupo	alternativoj	prononco
level	bordelo	un bordel	a brothel	grupo	alternativoj	prononco
level	legato	un legat	a legate	grupo	alternativoj	prononco
level	navo	un naos, un culoar	a nave, an aisle	grupo	alternativoj	prononco
level	filantropio	filantropie	philanthropy	grupo	alternativoj	prononco
level	omnibuso	un omnibus	an omnibus	grupo	alternativoj	prononco
level	kadenco	o adenţă	a adence	grupo	alternativoj	prononco
level	kompromiso	un compromis, o acomodare	a compromise, an accommodation	grupo	alternativoj	prononco
level	dragono	un dragon	a dragoon	grupo	alternativoj	prononco
level	dueto	un duet	a duet	grupo	alternativoj	prononco
level	metafiziko	metafizică	metaphysics	grupo	alternativoj	prononco
level	subjektiva	subiectiv	subjective	grupo	alternativoj	prononco
level	elegio	o elegie	an elegy	grupo	alternativoj	prononco
level	jezuito	iezuit	Jesuit	grupo	alternativoj	prononco
level	korneto	un cornet	a cornet	grupo	alternativoj	prononco
level	festono	un feston	a festoon	grupo	alternativoj	prononco
level	fregato	o fregată, o pasăre fregata	a frigate, a frigate bird	grupo	alternativoj	prononco
level	gilotino	o ghilotină	a guillotine	grupo	alternativoj	prononco
level	tabureto	un taburet	a stool	grupo	alternativoj	prononco
level	harpuno	un harpon	a harpoon	grupo	alternativoj	prononco
level	hobojo	un oboi	an oboe	grupo	alternativoj	prononco
level	aŭtonoma	autonom	autonomous	grupo	alternativoj	prononco
level	imperialo	un vehicul imperial, puntea superioară	an imperial, top deck of vehicle	grupo	alternativoj	prononco
level	istmo	un istm	an isthmus	grupo	alternativoj	prononco
level	preludo	un preludiu	a prelude	grupo	alternativoj	prononco
level	algebro	algebră	algebra	grupo	alternativoj	prononco
level	filantropo	un filantrop	a philanthropist	grupo	alternativoj	prononco
level	afusto	un cărucior cu arme	a gun carriage	grupo	alternativoj	prononco
level	karamboli	a se ciocni, a lovi (la biliard)	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	un catafalc, un car funicular deschis	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	a stropi, a aspersa, a stropi	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	o cocardă, un arc, o rozetă	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	un bas, un contrabas	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	un contralto, un alto	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	un acrobat	an acrobat	grupo	alternativoj	prononco
level	korsaro	un corsar, un corsar	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	un corset	a corset	grupo	alternativoj	prononco
level	galanto	un ghiocel	a snowdrop	grupo	alternativoj	prononco
level	korveto	o corvetă, o corvetă	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	o cincime (muzică)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	o criptă, o boltă, o celulă subterană	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	un agent sub acoperire	an undercover agent	grupo	alternativoj	prononco
level	litografi	a litografia	to litograph	grupo	alternativoj	prononco
level	lokomobilo	un motor de tracțiune	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	o inchizitie	an inquisition	grupo	alternativoj	prononco
level	prospekto	un prospect	a prospectus	grupo	alternativoj	prononco
level	mandolino	o mandolină	a mandolin	grupo	alternativoj	prononco
level	mazurko	o mazurcă	a mazurka	grupo	alternativoj	prononco
level	melodramo	o melodramă	a melodrama	grupo	alternativoj	prononco
level	rezignacio	o demisie	a resignation	grupo	alternativoj	prononco
level	miasmo	miasmă, gaz de virulență	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	un repertoriu, un repertoriu	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	un mimic, un mimic	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	o revelatie	a revelation	grupo	alternativoj	prononco
level	ogivo	o ogivă	an ogive	grupo	alternativoj	prononco
level	paskvilo	o paschină, o lampă	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	o pedală, o pedală	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	un șovin, un jingoist	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	un decan	a dean	grupo	alternativoj	prononco
level	vervo	o vervă, o vioiciune, o inspirație, o brio	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	o polca	a polka	grupo	alternativoj	prononco
level	pomado	o pomadă, un unguent	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	un pumn (un actor comic)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	o prozodie	a prosody	grupo	alternativoj	prononco
level	apelacii	a face apel	to appeal	grupo	alternativoj	prononco
level	rebuso	un rebus, un puzzle	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	o secundă (un prieten într-un duel)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	un scherzo	a scherzo	grupo	alternativoj	prononco
level	solisto	un solist	a soloist	grupo	alternativoj	prononco
level	sonato	o sonata	a sonata	grupo	alternativoj	prononco
level	hipnoto	o hipnoză	a hypnosis	grupo	alternativoj	prononco
level	terceto	un trio, un tercet	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	a coincide, a concura	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	o torpilă	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	o tragicomedie	a tragicomedy	grupo	alternativoj	prononco
level	mitro	o mitra, o mitra	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	un unison	a unison	grupo	alternativoj	prononco
level	uverturo	o uvertură	an overture	grupo	alternativoj	prononco
level	velocipedo	un velociped	a velociped	grupo	alternativoj	prononco
level	visto	un whist	a whist	grupo	alternativoj	prononco
level	zuavo	un zouave	a zouave	grupo	alternativoj	prononco
level	aerolito	un aerolit, un meteorit	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	un agat	an agate	grupo	alternativoj	prononco
level	ambro	un chihlimbar	an amber	grupo	alternativoj	prononco
level	aneksi	anexă	annex	grupo	alternativoj	prononco
level	areometro	un densimetru, un areometru	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	o astrologie	an astrology	grupo	alternativoj	prononco
level	anarkio	o anarhie	an anarchy	grupo	alternativoj	prononco
level	astrologo	un astrolog, un astrolog	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	stoic, stoic	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	un beadle, un aparitor, un usher	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	malţ	malt	grupo	alternativoj	prononco
level	barometro	un barometru	a barometer	grupo	alternativoj	prononco
level	bromo	un brom	a bromine	grupo	alternativoj	prononco
level	kvintesenco	o chintesență	a quintessence	grupo	alternativoj	prononco
level	diagonalo	o diagonală	a diagonal	grupo	alternativoj	prononco
level	elipso	o elipsă	an ellipse	grupo	alternativoj	prononco
level	emulsio	o emulsie	an emulsion	grupo	alternativoj	prononco
level	glicerino	un glicerino	a glicerino	grupo	alternativoj	prononco
level	patologio	patologie	pathology	grupo	alternativoj	prononco
level	koeficiento	un coeficient	a coefficient	grupo	alternativoj	prononco
level	divizio	o divizie militară	a military division	grupo	alternativoj	prononco
level	koncedi	a ceda, a admite, a acorda	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	o reformă, Reforma	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	magnetism	magnetism	grupo	alternativoj	prononco
level	pedagogo	un pedagog, un educator	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	parafină, ceară de parafină	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	pneumatice	pneumatics	grupo	alternativoj	prononco
level	retorto	o replică (vas de sticlă)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	o diademă, o coroană	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	un romb, un calcan	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	o stearina	a stearine	grupo	alternativoj	prononco
level	kontrabando	o contrabandă, o contrabandă	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	un zodiac, zodiac	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	gotic	gothic	grupo	alternativoj	prononco
level	advento	Venire	Advent	grupo	alternativoj	prononco
level	akcizo	accizelor	excise tax	grupo	alternativoj	prononco
level	samovaro	un samovar (recipient metalic pentru a încălzi ceaiul)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	un fetiș (atracție sexuală pentru obiecte)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	scuze (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	un evaluator, un consilier	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	un oxid	an oxide	grupo	alternativoj	prononco
level	apokrifa	apocrif, fals	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	efemer, de scurtă durată, trecător	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	arbitraj	arbitration	grupo	alternativoj	prononco
level	bariero	o barieră, o baricadă	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	Renaştere	Renaissance	grupo	alternativoj	prononco
level	imperativo	imperativ	imperative	grupo	alternativoj	prononco
level	monarko	un monarh	a monarch	grupo	alternativoj	prononco
level	indigo	albastru indigo	indigo blue	grupo	alternativoj	prononco
level	diakono	un diacon	a deacon	grupo	alternativoj	prononco
level	erudicio	erudiție, bursă	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	inflamaţie	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	mausoleu	mausoleum	grupo	alternativoj	prononco
level	hekatombo	hecatombă	hecatomb	grupo	alternativoj	prononco
level	anemono	anemonă	anemone	grupo	alternativoj	prononco
level	teoremo	o teoremă	a theorem	grupo	alternativoj	prononco
level	didaktiko	didactica, pedagogia	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	un inchizitor	an inquisitor	grupo	alternativoj	prononco
level	konsekri	a sfinți, a încorona, a hirotoni	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	armonici	harmonics	grupo	alternativoj	prononco
level	kabalo	Cabala (cabala)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	un cadet	a cadet	grupo	alternativoj	prononco
level	kanoniko	un canon	a canon	grupo	alternativoj	prononco
level	panelo	un panou	a panel	grupo	alternativoj	prononco
level	kaporalo	un caporal	a corporal	grupo	alternativoj	prononco
level	inerta	inert	inert	grupo	alternativoj	prononco
level	erupcio	erupţie	eruption	grupo	alternativoj	prononco
level	obligacio	o obligațiune, o obligație	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	biliard	billiards	grupo	alternativoj	prononco
level	prelato	un prelat	a prelate	grupo	alternativoj	prononco
level	nuncio	un nunțiu (un diplomat ecleziastic)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	humus	humus	grupo	alternativoj	prononco
level	rismo	ramă (500 de coli de hârtie)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	un regalist	a royalist	grupo	alternativoj	prononco
level	aplombo	aplomb, încredere în sine	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	sold (cont)	balance (account)	grupo	alternativoj	prononco
level	parabolo	o parabolă, o parabolă	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	un satrap	a satrap	grupo	alternativoj	prononco
level	laguno	o lagună	a lagoon	grupo	alternativoj	prononco
level	sinodo	un sinod, o convocare	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	un cardinal	a cardinal	grupo	alternativoj	prononco
level	sociologio	sociologie	sociology	grupo	alternativoj	prononco
level	sofisto	un sofist	a sophist	grupo	alternativoj	prononco
level	spiritisto	un şaman, un spiritist	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	un neprofesionist, un neprofesionist	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	o sutană, o sutană	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anacronism	anachronism	grupo	alternativoj	prononco
level	tonsuro	tonsura	tonsure	grupo	alternativoj	prononco
level	transito	un tranzit	a transit	grupo	alternativoj	prononco
level	ovacio	o ovație	an ovation	grupo	alternativoj	prononco
level	romanco	o romantism (cântec), un cântec romantic	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	un prior (titlu bisericesc)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	un prototip	a prototype	grupo	alternativoj	prononco
level	dalio	o dalie	a dahlia	grupo	alternativoj	prononco
level	anagramo	o anagramă	an anagram	grupo	alternativoj	prononco
level	anapesto	anapest, anaepest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	o antiteză	an antithesis	grupo	alternativoj	prononco
level	friso	o friză	a frieze	grupo	alternativoj	prononco
level	apozicio	o apoziţie	an apposition	grupo	alternativoj	prononco
level	asonanco	o asonanță	an assonance	grupo	alternativoj	prononco
level	aŭtografo	un autograf	an autograph	grupo	alternativoj	prononco
level	akcesora	accesoriu, colateral, secundar	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	un centigram	a centigram	grupo	alternativoj	prononco
level	centilitro	un centilitru	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	un circumflex (accent)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	o decigramă	a decigram	grupo	alternativoj	prononco
level	lucerno	o lampă suspendată într-o biserică	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	un decilitru	a deciliter	grupo	alternativoj	prononco
level	decimala	zecimal	decimal	grupo	alternativoj	prononco
level	decimetro	un decimetru	a decimeter	grupo	alternativoj	prononco
level	dekagramo	o decagramă	a decagram	grupo	alternativoj	prononco
level	fenikso	un Phoenix	a phoenix	grupo	alternativoj	prononco
level	dekalitro	un decalitru	a decalitre	grupo	alternativoj	prononco
level	dekametro	un decametru	a decametre	grupo	alternativoj	prononco
level	demonstrativo	demonstrativ	demonstrative	grupo	alternativoj	prononco
level	bronko	un tub bronșic	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	o drahmă	a drachma	grupo	alternativoj	prononco
level	patricio	un patrician	a patrician	grupo	alternativoj	prononco
level	dualismo	un dualism	a dualism	grupo	alternativoj	prononco
level	lato	o sipcă	a lath	grupo	alternativoj	prononco
level	prostitui	a se prostitua	to prostitute	grupo	alternativoj	prononco
level	etimologio	etimologie	etymology	grupo	alternativoj	prononco
level	floreno	florin, floren	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondee	spondee	grupo	alternativoj	prononco
level	heksametro	un hexametru	a hexameter	grupo	alternativoj	prononco
level	hektogramo	un hectogram	a hectogram	grupo	alternativoj	prononco
level	hektolitro	un hectolitru	a hectolitre	grupo	alternativoj	prononco
level	hektometro	un hectometru	a hectometre	grupo	alternativoj	prononco
level	imperfekto	imperfect	imperfect	grupo	alternativoj	prononco
level	indikativo	indicativ	indicative	grupo	alternativoj	prononco
level	arkeologio	arheologie (=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	un corelativ	a correlative	grupo	alternativoj	prononco
level	logogrifo	un logogrif, un puzzle	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	metrici	metrics	grupo	alternativoj	prononco
level	trofeo	un trofeu	a trophy	grupo	alternativoj	prononco
level	miriametro	un miriametru	a miriameter	grupo	alternativoj	prononco
level	monogramo	o monogramă	a monogram	grupo	alternativoj	prononco
level	salvo	o salvă, o explozie, o fuziune	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	un obol, un obol	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	optativ	optative	grupo	alternativoj	prononco
level	paleografio	paleografie	paleography	grupo	alternativoj	prononco
level	parafrazo	o parafrază	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	o paradigmă	a paradigm	grupo	alternativoj	prononco
level	pentametro	un pentametru	a pentameter	grupo	alternativoj	prononco
level	piastro	un piastru	a piastre	grupo	alternativoj	prononco
level	pleonasmo	un pleonasm, o redundanță	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	un pretrit, un timp trecut	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	un silogism	a syllogism	grupo	alternativoj	prononco
level	spektro	un spectru	a spectrum	grupo	alternativoj	prononco
level	solecismo	un solecism	a solecism	grupo	alternativoj	prononco
level	hierarkio	ierarhie (=ierarhie)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	subjonctiv	subjunctive	grupo	alternativoj	prononco
level	spontanea	spontan	spontaneous	grupo	alternativoj	prononco
level	amuleto	o amuletă	an amulet	grupo	alternativoj	prononco
level	tropo	un trop	a trope	grupo	alternativoj	prononco
level	atributo	un atribut	an attribute	grupo	alternativoj	prononco
level	kluki	a chinui	to cluck	grupo	alternativoj	prononco
level	akvilegio	un columbin, o aquilegia	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	un roșu stacojiu (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	o angelica	an angelica	grupo	alternativoj	prononco
level	aorto	o aortă	an aorta	grupo	alternativoj	prononco
level	apio	Apia, o țelină sălbatică, Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	arnica, leopard's bane, Arnica montana	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fiord, firth	fjord, firth	grupo	alternativoj	prononco
level	atavismo	atavism	atavism	grupo	alternativoj	prononco
