B.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	ĉiukaze, mi gvidis diskutrondon	w każdym razie prowadziłem grupę dyskusyjną	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	do wieszania plakatów	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	po rozwieszeniu plakatów z wycieczkami	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	grupa dyskusyjna o tytule &quot;feminizm&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	poprowadził dyskusję pod tytułem „feminizm”	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	czy feminizm jest taki sam w różnych krajach?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	ciekawa i ożywiona dyskusja	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	było bardzo ciekawie i żywiołowo	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	przez ostatnie pięć godzin	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Byłem na długiej sesji	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	przez ostatnie kilka godzin uczestniczyłem w posiedzeniu komisji	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	podczas długiego posiedzenia komisji	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	to było naprawdę za długie	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	komisja zakończyła swoje posiedzenie	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	ale teraz komisja zakończyła posiedzenie	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	trwało to naprawdę długo, ale teraz się skończyło	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	och, więc jesteś członkiem komisji?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	zarząd TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Ja też jestem w zarządzie	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	tak, ja też ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	jest także członkiem zarządu TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	tak, a ja ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Nigdy nie byłem aktywny	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	bardzo aktywny w ruchu	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	nigdy nie był aktywny w ruchu	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	główna działalność TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	jakie jest teraz główne zajęcie?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	właściwie co jest głównym zajęciem?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	jest rozległe	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	szeroką gamę dziedzin	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	w różnych dziedzinach prowadzimy działalność	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminaria na temat praw człowieka	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	prawa człowieka i stosunki międzykulturowe	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	rower, przyczepa kempingowa, festiwal	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	na przykład seminaria, przyczepy rowerowe i festiwale	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	festiwale językowe, tworzenie stron internetowych	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	na przykład przyczepy rowerowe, festiwale itp	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	seminarium na temat praw i relacji	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	przyczepa kempingowa, festiwal, budowa itp	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	oficjalnych organów, takich jak UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	reprezentowani w oficjalnych organach	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	jesteśmy również reprezentowani	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	jest reprezentowany w różnych organach	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	organów takich jak Europejskie Forum Młodzieży, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	Sekcja Młodzieżowa Organizacji Narodów Zjednoczonych	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	różne organy, takie jak UNESCO i sekcja młodzieżowa ONZ	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO i sekcja młodzieżowa Organizacji Narodów Zjednoczonych	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Europejskie Forum Młodzieży i sekcja młodzieżowa ONZ	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	brzmi interesująco	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	liść, do przeglądania, wiatr, do wachlowania, Esperanto, aby cieszyć się Esperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	dla mnie wystarczy mówić w esperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	aby cieszyć się esperanto przez tydzień lub dwa	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	jeden lub dwa tygodnie w roku	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	jednak mi to wystarczy	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	tak, należy znaleźć ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	znaleźć równowagę	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	każdy powinien znaleźć własną równowagę	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Czuję, że to za dużo	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	właśnie teraz czuję	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Czuję to ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	wydaje mi się, że jest ich za dużo ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	za dużo esperanta w moim życiu	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	w moim życiu jest za dużo esperanta	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	czy jesteś członkiem?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	jesteś członkiem organizacji?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	członkiem jakiejś innej organizacji	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	tak naprawdę nie jest to organizacja, ale ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	ale gram na gitarze	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	gra na gitarze w zespole	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	Ładny! naprawdę lubię	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	Lubię śpiewać	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	bardzo lubi śpiewać	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	jaki rodzaj muzyki grasz?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	cóż, to prosty pop	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	właśnie założyliśmy zespół	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	ale w końcu zagramy	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	graliśmy podczas IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	zagra podczas następnego IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Już nie mogę się doczekać!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	po prostu powiedz, jeśli potrzebujesz ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	potrzebuje wokalisty wspierającego	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	jeśli potrzebujesz wokalisty rezerwowego	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	dlaczego nie? może chcesz ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	chcesz coś teraz zaśpiewać	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	potrafię grać na gitarze	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	chcesz śpiewać, a ja mogę grać	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	żeby teraz coś zaśpiewać i zagrać na gitarze	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	tak, chciałbym to	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	żeby zabrać moją gitarę	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	zaraz przyniosę gitarę	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	bardzo dobrze, przyniosę gitarę	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Zaraz przyniosę gitarę	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	czeka na Twój powrót	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	miejmy nadzieję szybkiego powrotu	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Liczę na szybki powrót	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	czeka na Twój, miejmy nadzieję, szybki powrót	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	dwa dni później	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	poza parkietem	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	dni później, poza parkietem	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	hej Kabe, wyglądasz ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	wyglądasz bardzo szczęśliwie	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	tak, jestem~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	ładnie, cieszę się!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	lubisz kongresy?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	tak bardzo podoba ci się kongres?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	tak i nie	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Jestem pewien, że jestem bardzo zadowolony	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	jest bardzo zadowolony z IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	ale jest coś jeszcze	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	coś innego, co mnie cieszy	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	jest czymś, co sprawia, że ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	bardziej poprawnie powiedziane	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	jest ktoś, kto bije ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	ktoś, kto sprawia, że moje serce bije	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	powiedz, powiedz, zakochałeś się?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	zakochał się w jakiejś dziewczynie	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	zakochałeś się w dziewczynie?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	nie jest pewien, czy się zakochałem	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	nie jestem pewien, ale czuję się dobrze	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Nie jestem już pewna, czy jestem zakochana	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	ale czuję się bardzo dobrze	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	nawet mnie pocałowała	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	pocałował mnie w usta	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	nawet mnie pocałował podczas La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	niesamowite, co za pocałunek	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	jaki ona dała pocałunek!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	Świetnie! teraz rozumiem	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	rozumie, dlaczego promieniujesz	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	emanujesz wielką radością	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	w rzeczywistości wydarzyło się coś podobnego	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	przydarzyło mi się coś podobnego	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	ale tak myślałem ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	myślałem, że nie lubisz ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	nie lubisz tańczyć w La Bambie	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	prawda, to się nie wydarzyło	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	wydarzyło się na parkiecie	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	to nie miało miejsca na parkiecie	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	ale w herbaciarni (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	i to nie był pocałunek	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	nie pocałunek, ale wciąż coś satysfakcjonującego	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	ale mimo to coś bardzo radosnego	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	więc powiedz!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Nie wiem co powiedzieć	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	naprawdę nie wiem co powiedzieć	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	nie wydarzyło się nic szczególnego	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	przynajmniej to się jeszcze nie wydarzyło	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	ale jakoś poczułem ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	czułem, że bardzo mnie lubi	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	jakoś czułem, że bardzo mnie lubi	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	ona mnie lubi, a ja ją	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	rozmawialiśmy przez długi czas o ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	odbyliśmy długą pogawędkę o muzyce	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	a potem wspólnie zaśpiewaliśmy	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Myślę, że flirtowała	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	flirtowała ze mną	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	to było bardzo miłe	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	jak mówi twój przyjaciel z Kanady	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	„Świetnie!”, jak mówi znajomy z Kanady	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	tak naprawdę! Mam nadzieję ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	wkrótce znów się z nią spotkać	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	ma nadzieję spotkać ją ponownie	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Mam nadzieję, że wkrótce ją spotkam	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	to samo ja	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	nad jeziorem niedaleko ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	jezioro w pobliżu miejsca kongresowego	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	w pobliżu sali kongresowej	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	och, ty też ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	ty też tu jesteś!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	tak, spotkam ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	wkrótce spotkam tu przyjaciela	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	na prywatną rozmowę	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	spotkam się z przyjacielem na prywatną rozmowę	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	więc chciałbym cię zapytać ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Chciałbym cię poprosić o wyjście	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	cóż, to niemożliwe	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	właściwie nie jest w ogóle możliwe	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	Dlaczego? Jest to dla mnie bardzo ważne!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	to spotkanie jest bardzo ważne	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	więc proszę, pozwól mi odejść	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	proszę, zostaw mnie w spokoju	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	tak jak właśnie powiedziałem,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Powiedziałem, że to niemożliwe	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	niedługo pojawi się mój przyjaciel	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	ponieważ wkrótce pojawi się także przyjaciel	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	pojawi się tu także znajomy	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	cholera, zazwyczaj tak jest teraz	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	właściwie chodzi o dziewczynę	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	dziewczyna, o której opowiadałem	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	tak przy okazji, ma na imię Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	chłopcy i dziewczęta! super, że mogłeś przyjść	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	bardzo cie cieszę że cię widzę	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Cieszę się, że znów cię widzę	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	ale wyglądasz ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	wyglądasz na zszokowanego i zdezorientowanego	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	zszokowany i w jakiś sposób zdezorientowany	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	oczywiście	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	więc chyba ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	już to dostałeś	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	rozumiem jak to jest, prawda?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	chyba już zrozumiałeś	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	już zrozumiałem jak to jest	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Nic nie rozumiem!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Chyba nie chcę ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	nie chce zrozumieć	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Nie chcę rozumieć	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	ale to nie jest skomplikowane!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	pozwól mi wyjaśnić	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	kiedy Ina mi powiedziała	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	opowiedział mi o swoim własnym przyjacielu	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	przyjaciela, który nauczył się esperanta	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	bardzo szybko nauczył się esperanta	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	przyjaciela, który nazywa się Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Złapałem to ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Rozumiem, że już się znacie	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	wy dwoje już się znacie	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	tak ale. ale co?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	miałem wrażenie, że ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	oboje odnieśliśmy takie wrażenie	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	flirtowałeś z nami i	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	wrażenie, że z nami flirtowałeś	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	całkowita racja!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	dlatego chciałem porozmawiać	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	chciałem z Tobą porozmawiać	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	porozmawiać teraz z wami obojgiem	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	Słuchaj mnie proszę	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Często naprawdę lubię ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	lubi kilka osób na raz	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Lubię kilka osób	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	nie ma znaczenia, czy to ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	czy to mężczyzna czy kobieta	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	i podczas IJK wydarzyło się ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	tak się złożyło, że się zakochałam	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Zakochałem się w was obu!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	i my oboje do ciebie	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	najwyraźniej my do ciebie	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	poczekaj chwilę, jestem zmęczony	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	tak zmęczony, że ledwo mogę ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Prawie nie mogę myśleć	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	czy dobrze zrozumiałem, że ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Tak! Spójrz	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	z radosną twarzą	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	narysował wielkie serce	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	narysował wielkie serce na piasku	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	na piasku i napisał w nim	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	napisał w nim „IJK”	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	po namyśle powiedział	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	po namyśle powiedział „to jest nasz IJK”	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	i wybuchnęli śmiechem!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	wszyscy wybuchnęli śmiechem!	they all burst out laughing!	grupo	alternativoj	prononco
