B.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	sed nun la komitato finis kunsidon	ale teraz výbor schôdzu ukončil	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	bolo to naozaj dlho, ale teraz je koniec	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	aha, tak ty si člen výboru?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	predstavenstvo TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Som tiež v rade	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	áno, aj ja som ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	je aj v predstavenstve TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	áno, a ja som ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Nikdy som nebol aktívny	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	veľmi aktívny v pohybe	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	nikdy nebol aktívny v hnutí	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	hlavnou činnosťou TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	čo je teraz hlavnou činnosťou?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	čo je vlastne hlavná činnosť?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	je rozľahlý	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	širokú škálu odborov	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	v rôznych oblastiach pôsobíme	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	semináre o ľudských právach	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	ľudské práva a medzikultúrne vzťahy	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	bicykel, karavan, festival	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	napríklad semináre, cyklokaravany a festivaly	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	jazykové festivaly, budovanie web stránok	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	napríklad cyklokaravany, festivaly atď	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	seminár o právach a vzťahoch	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	karavan, festival, stavba a pod	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	oficiálne orgány ako UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	zastúpené v oficiálnych orgánoch	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	máme zastúpenie aj my	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	je zastúpená v rôznych orgánoch	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	orgány ako Európske fórum mládeže, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	mládežnícka sekcia Organizácie Spojených národov	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	rôzne orgány ako UNESCO a sekcia pre mládež OSN	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO a sekcia pre mládež Organizácie Spojených národov	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Európske fórum mládeže a sekcia pre mládež OSN	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	znie to zaujímavo	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	list, listovať, vietor, ovievať, esperanto, užívať si esperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	mne stačí esperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	užiť si esperanto týždeň alebo dva	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	jeden alebo dva týždne v roku	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	mne to však stačí	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	áno, treba nájsť ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	nájsť rovnováhu	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	každý by si mal nájsť svoju rovnováhu	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Mám pocit, že je to priveľa	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	práve teraz cítim	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Mám pocit, že ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	zdá sa mi, že je ich priveľa ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	príliš veľa esperanta v mojom živote	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	v mojom živote je príliš veľa esperanta	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	si členom?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	si členom nejakej organizácie?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	členom nejakej inej organizácie	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	nie je to v skutočnosti organizácia, ale ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	ale hrám na gitaru	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	hrá na gitaru v kapele	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	pekný! Naozaj mám rád	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	rád spievam	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	veľmi rád spieva	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	akú hudbu hráš?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	no, je to jednoduchý pop	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	práve sme založili kapelu	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	ale nakoniec si zahráme	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	sme hrali počas IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	odohrá počas nasledujúceho IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Už sa na to teším!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	stačí povedať, ak potrebujete ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	potrebuje nejakého záložného speváka	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	ak potrebujete záložného speváka	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	prečo nie? možno chceš ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	teraz chceš niečo spievať	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	Viem hrať na gitare	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	ty chceš spievať a ja môžem hrať	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	teraz niečo spievať a hrať na gitare	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	áno, to by som chcel	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	aby som si priniesol gitaru	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	hneď mi prinesie gitaru	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	dobre, donesiem gitaru	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Hneď prinesiem gitaru	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	čaká na tvoj návrat	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	dúfam, že sa čoskoro vrátiš	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Očakávam rýchly návrat	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	čaká na váš, dúfajme, rýchly návrat	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	o dva dni neskôr	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	mimo tanečného parketu	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	dni neskôr mimo tanečného parketu	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	ahoj Kabe, vyzeráš ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	vyzeráš veľmi šťastne	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	áno, som ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	pekne, to ma teší!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	máš rád kongres?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	páči sa ti tak kongres?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	Áno a nie	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Som si istý, že som veľmi spokojný	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	je s IJK veľmi spokojný	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	ale je tu ešte niečo	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	niečo iné, to ma teší	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	je niečo, čo robí ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	správnejšie povedané	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	je tu niekto, kto bije ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	niekto, kto mi rozbúcha srdce	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	povedz, povedz, zamiloval si sa?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	zamiloval sa do nejakého dievčaťa	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	zamiloval si sa do dievčaťa?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	nie som si istý, či som sa zamiloval	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	nie som si istý, ale je to dobrý pocit	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Nie som si istý, či som ešte zamilovaný	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	ale je to veľmi dobrý pocit	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	dokonca ma pobozkala	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	pobozkal ma na pery	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	dokonca ma pobozkal počas La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	úžasné, aký bozk	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	aký bozk dala!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	skvelé! Teraz už chápem	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	chápe, prečo vyžarujete	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	vyžaruješ toľko radosti	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	v skutočnosti sa stalo niečo podobné	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	stalo sa mi nieco podobne	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	ale myslel som si, že ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	Myslel som, že sa ti nepáči ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	nemáš rád tanec na La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	presne tak, nestalo sa	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	sa stalo na tanečnom parkete	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	nestalo sa to na tanečnom parkete	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	ale v čajovom salóniku (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	a nebol to bozk	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	nie bozk, ale stále niečo potešujúce	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	no predsa niečo veľmi radostné	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	tak povedz!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Neviem, čo povedať	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	naozaj neviem, čo povedať	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	nič zvláštne sa nestalo	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	aspoň sa to ešte nestalo	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	ale nejako som sa cítil ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	cítila, že ma má veľmi rada	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	nejako cítila, že ma má veľmi rada	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	ona ma má rada a ja ju	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	dlho sme sa rozprávali o ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	mal dlhý rozhovor o hudbe	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	a potom spolu spievali	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Myslím, že flirtovala	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	flirtovala so mnou	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	bolo to veľmi milé	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	ako hovorí váš priateľ z Kanady	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Do prdele!&quot;, ako hovorí kamarát z Kanady	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	Áno vážne! Dúfam ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	aby som ju čoskoro opäť stretol	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	dúfa, že ju ešte stretnem	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Dúfam, že ju čoskoro stretnem	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	to isté ja	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	pri jazere blízko ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	jazero pri kongresovom mieste	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	v blízkosti kongresovej sály	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ach, ty si taky ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	aj ty si tu!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	áno, stretnem ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	čoskoro tu stretnem priateľa	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	na súkromný rozhovor	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	sa stretne s priateľom na súkromný rozhovor	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	tak by som sa ťa chcel spýtať ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Chcel by som vás požiadať, aby ste odišli	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	no to nie je možné	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	vlastne nie je vôbec možné	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	prečo? je to pre mňa veľmi dôležité!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	toto stretnutie je veľmi dôležité	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	tak ma prosím nechaj ísť	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	prosím nechaj ma osamote	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	ako som práve povedal,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Povedal som, to nie je možné	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	čoskoro sa objaví môj priateľ	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	pretože čoskoro sa objaví aj priateľ	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	objaví sa tu aj kamarát	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	sakra, zvyčajne to práve teraz	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	v skutočnosti je to o dievčati	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	dievča, o ktorom som hovoril	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	mimochodom sa volá Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	chlapci a dievčatá! super, že si mohol prísť	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Som tak rád, že ťa vidím	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Som rád, že ťa opäť vidím	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	ale vyzeráš ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	vyzeráš šokovane a zmätene	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	šokovaný a akosi zmätený	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	samozrejme	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	tak hádam ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	už to máš	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	pochop ako to je, nie?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	asi si už pochopil	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	už pochopil ako to je	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Ničomu nerozumiem!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Myslím, že nechcem ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	nechce rozumieť	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	nechcem tomu rozumieť	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	ale nie je to zložité!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	nechaj ma vysvetliť	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	keď mi Ina povedala	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	povedal mi o svojom vlastnom priateľovi	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	priateľ, ktorý sa naučil esperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	sa naučil esperanto veľmi rýchlo	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	priateľ, ktorý sa volá Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Zachytil som to ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Pochopil som, že vy dvaja sa už poznáte	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	vy dvaja sa už poznáte	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	Áno, ale. ale čo?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	mal dojem, že ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	obaja sme mali dojem	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	flirtoval si s nami a	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	dojem, že s nami flirtuješ	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	úplnú pravdu!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	preto som sa chcel porozprávať	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Chcel som s tebou hovoriť	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	teraz sa s vami oboma porozprávať	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	počúvaj ma prosím	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Často sa mi naozaj páči ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	má rád viacero ľudí naraz	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Mám rád viacero ľudí	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	nezáleží na tom, či je ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	či je to muž alebo žena	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	a počas IJK sa stalo ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	stalo sa, že som sa zamiloval	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Zamiloval som sa do vás oboch!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	a my obaja vám	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	zrejme my k vám	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	počkaj chvíľu, som unavený	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	tak unavený, že sotva môžem ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Sotva môžem rozmýšľať	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	správne som to pochopil ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Áno! pozri sa	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	s radostnou tvárou	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	nakreslilo veľké srdce	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	nakreslil do piesku veľké srdce	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	v piesku a písal doň	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	napísal v ňom &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	po druhom zamyslení povedal	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	po premýšľaní povedal &quot;toto je naše IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	a vybuchli smiechom!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	všetci vybuchli smiechom!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	po chvíli rozmýšľania a zasmiali sa	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe povedal „toto je naše IJK“	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	poslali ste prihlášku?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	predložil registračný formulár miestnemu združeniu	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	objednané ako skupina cez združenie	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	zaslané prostredníctvom e-mailu	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	dostal potvrdenie o registrácii	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	nenašiel som, kam odoslať registračný formulár	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	existuje online prihlasovací formulár?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	dal si papierovú objednávku?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	musí niekto platiť v eurách?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	je možné zaplatiť na mieste?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	zaplatil, ale nedostal potvrdenie	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	môže platiť ako skupina prostredníctvom miestnej spoločnosti	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	existuje náhrada, ak nie je k dispozícii?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	neobjednali špeciálny program	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	ako môže niekto objednať dodatočne?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	ako môže niekto zaplatiť dodatočnú objednávku?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	môžeme vidieť zoznam registrovaných?	can we see a list of registrants?	grupo	alternativoj	prononco
