C.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	serajlo	seraglio	a seraglio	grupo	alternativoj	prononco
level	serenado	serenada	a serenade	grupo	alternativoj	prononco
level	arkeologo	arheolog (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	sanhedrin, sanhedrim	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	osnova, podstavek, podstavek	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	a tassel, a pompom, tassel, a fringe	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	tamburin	a tambourine	grupo	alternativoj	prononco
level	tamtamo	a tamtam, a tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	tandem, tandemsko kolo	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	tarantela	a tarantella	grupo	alternativoj	prononco
level	tiaro	tiara, papeška krona	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	a tinder, a touchwood	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	toga	a toga	grupo	alternativoj	prononco
level	topografio	topografija	topography	grupo	alternativoj	prononco
level	toreadoro	toreador, bikoborec	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	saten, saten	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	transept, križarjenje	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	pozavna	a trombone	grupo	alternativoj	prononco
level	turbino	turbina	a turbine	grupo	alternativoj	prononco
level	ulano	an ulan, uhlan	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	špekulirati (posel), igrati na srečo	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	sloop, shaloop boat, velik pomožni čoln	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	šrapnel	a shrapnel	grupo	alternativoj	prononco
level	okulta	okultno	occult	grupo	alternativoj	prononco
level	baleto	balet	a ballet	grupo	alternativoj	prononco
level	anomalio	anomalija	an anomaly	grupo	alternativoj	prononco
level	puritano	puritanec	a puritan	grupo	alternativoj	prononco
level	bazalto	bazalt	a basalt	grupo	alternativoj	prononco
level	berilo	beril, jaspis	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	dinamometer	a dynamometer	grupo	alternativoj	prononco
level	grafito	grafit	a graphite	grupo	alternativoj	prononco
level	gutaperko	gutaperča	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	apothrosize, pobožanstvovati	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hidrostatika	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	kalomel	a calomel	grupo	alternativoj	prononco
level	kolodio	kolodij	a collodion	grupo	alternativoj	prononco
level	konglomerato	konglomerat	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	evharistija, zakrament	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	kozmogonija	cosmogony	grupo	alternativoj	prononco
level	kosmografio	kozmografija	cosmography	grupo	alternativoj	prononco
level	kreozoto	kreozot	creosote	grupo	alternativoj	prononco
level	kronometro	kronometer	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	kvadratura	quadrature	grupo	alternativoj	prononco
level	horoskopo	horoskop	a horoscope	grupo	alternativoj	prononco
level	kvociento	količnik	a quotient	grupo	alternativoj	prononco
level	lapiso	luna jedka	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logaritem	logarithm	grupo	alternativoj	prononco
level	lozanĝo	pastila, diamant	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	malahit	a malachite	grupo	alternativoj	prononco
level	manometro	manometer, manometer	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	meridian (črta)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteor, padajoča zvezda	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	meteorologija	meteorology	grupo	alternativoj	prononco
level	mikrometro	mikrometer	a micrometer	grupo	alternativoj	prononco
level	purgatorio	čistilnica	purgatory	grupo	alternativoj	prononco
level	mineralogio	mineralogija	mineralogy	grupo	alternativoj	prononco
level	plagiato	plagiat	plagiarism	grupo	alternativoj	prononco
level	naftalino	naftalin	naphthalene	grupo	alternativoj	prononco
level	nikotino	nikotin	nicotine	grupo	alternativoj	prononco
level	onikso	oniks	onyx	grupo	alternativoj	prononco
level	ozono	ozon	ozone	grupo	alternativoj	prononco
level	estono	Estonec	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	paralelogram	a parallelogram	grupo	alternativoj	prononco
level	perimetro	obod	a perimeter	grupo	alternativoj	prononco
level	segmento	segment	a segment	grupo	alternativoj	prononco
level	sifono	sifon	a siphon	grupo	alternativoj	prononco
level	stalagmito	stalagmit	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	kapnik	a stalactite	grupo	alternativoj	prononco
level	striknino	strihnin	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	izobčiti	to excommunicate	grupo	alternativoj	prononco
level	talko	smukec, francoska kreda	talc, french chalk	grupo	alternativoj	prononco
level	tangento	tangenta	tangent	grupo	alternativoj	prononco
level	trapezo	trapez, trapez	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	trigonometrija	trigonometry	grupo	alternativoj	prononco
level	vazelino	vazelin, vazelin	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmud	Talmud	grupo	alternativoj	prononco
level	abnegacio	abnegation, samozanikanje	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	alibi	an alibi	grupo	alternativoj	prononco
level	koncesii	to concede, to licence, to franchise	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	gimnazijski maturant, dipl	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Brahman, brahman	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	demagog	a demagogue	grupo	alternativoj	prononco
level	etnografio	narodopisje	ethnography	grupo	alternativoj	prononco
level	fakiro	fakir, faquir	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	avreola, avra, avreola (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	mentor	a mentor	grupo	alternativoj	prononco
level	pesimisto	pesimist	a pessimist	grupo	alternativoj	prononco
level	feministo	feministka	a feminist	grupo	alternativoj	prononco
level	hetmano	hetman	a hetman	grupo	alternativoj	prononco
level	binoklo	daljnogled	binoculars	grupo	alternativoj	prononco
level	kalifo	kalif	caliph	grupo	alternativoj	prononco
level	diluvo	potop, poplava	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	a bail, a recognizance	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	kodicil	a codicil	grupo	alternativoj	prononco
level	kongregacio	kongregacija	a congregation	grupo	alternativoj	prononco
level	konsistorio	konzistorij	a consistory	grupo	alternativoj	prononco
level	kvestoro	kvestor	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	stenografiji, pisanju stenografije	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	mandarin (častnik)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	medij	a medium	grupo	alternativoj	prononco
level	metempsikozo	metempsihoza, reinkarnacija	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	monoteizem	monotheism	grupo	alternativoj	prononco
level	pivoto	pivot	a pivot	grupo	alternativoj	prononco
level	nepotismo	nepotizem	nepotism	grupo	alternativoj	prononco
level	sortimento	sortiment, izbor sort	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	nihilizem	nihilism	grupo	alternativoj	prononco
level	nihilisto	nihilist	a nihilist	grupo	alternativoj	prononco
level	nimbo	nimbus, avreola	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	numizmatika	numismatics	grupo	alternativoj	prononco
level	cisterno	cisterna, rezervoar, cisterna	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	ostracism	ostracism	grupo	alternativoj	prononco
level	panteismo	panteizem	pantheism	grupo	alternativoj	prononco
level	panteisto	panteist	a pantheist	grupo	alternativoj	prononco
level	spekulativa	špekulativno	speculative	grupo	alternativoj	prononco
level	parafo	paraph, začetnice	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	zavarovalno polico	an insurance policy	grupo	alternativoj	prononco
level	politeismo	politeizem	polytheism	grupo	alternativoj	prononco
level	prerogativo	pravica	a prerogative	grupo	alternativoj	prononco
level	protektorato	protektorat	a protectorate	grupo	alternativoj	prononco
level	prozelito	spreobrnjenec, spreobrnjenec	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	racionalizem	rationalism	grupo	alternativoj	prononco
level	racionalisto	racionalist	a rationalist	grupo	alternativoj	prononco
level	sinoptika	sinoptični	synoptic	grupo	alternativoj	prononco
level	skolastiko	sholastika	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	spiritualism, duhovnost	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	duhovnik	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	pamflet	a pamphlet	grupo	alternativoj	prononco
level	taroko	tarot, tarok	tarot, taroc	grupo	alternativoj	prononco
level	teismo	teizem	theism	grupo	alternativoj	prononco
level	teisto	teist	a theist	grupo	alternativoj	prononco
level	teokratio	teokracija	a theocracy	grupo	alternativoj	prononco
level	trusto	poslovni trust	a business trust	grupo	alternativoj	prononco
level	ukazo	a ukase	a ukase	grupo	alternativoj	prononco
level	ultimato	ultimat	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	Šah	Shah	grupo	alternativoj	prononco
level	gramofono	gramofon	a gramophone	grupo	alternativoj	prononco
level	kreditoro	upnik	a creditor	grupo	alternativoj	prononco
level	ideografio	ideografija, slikovno pisanje	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	idiomatski izraz	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	inducirati, sklepati, posploševati	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	Nazivna	nominal	grupo	alternativoj	prononco
level	arkipelago	arhipelag (=arĥipelago)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	stenografija, stenografija	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	ornitologija	ornithology	grupo	alternativoj	prononco
level	rekremento	residue, husks, dregs, draff	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	bombast, črpanje	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	geolog	a geologist	grupo	alternativoj	prononco
level	edikto	an edict, odlok	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	relief	a bas-relief	grupo	alternativoj	prononco
level	kariolo	past, pasji voziček	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	konfekcija, konfekcija	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	an empiry, empirizem	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	navigacijo	navigation	grupo	alternativoj	prononco
level	observatorio	observatorij	an observatory	grupo	alternativoj	prononco
level	abdiki	abdicirati, odstopiti	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	admiraliteta	admiralty	grupo	alternativoj	prononco
level	anarĥio	anarhija (=anarkio)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	geograf	a geographer	grupo	alternativoj	prononco
level	aĝio	an agio, premija	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	avtokracija	autocracy	grupo	alternativoj	prononco
level	demagogio	demagogija, demagogija	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	dok, bazen (jahta, čoln, ladja)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	Eminenca	Eminence	grupo	alternativoj	prononco
level	komandito	komanditna družba	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	inavguracija	an inauguration	grupo	alternativoj	prononco
level	biologo	biolog	a biologist	grupo	alternativoj	prononco
level	katekisto	katehet (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	glukoza (=glikozo)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	fiziolog	a physiologist	grupo	alternativoj	prononco
level	katekizi	katehizirati, križati vprašanje (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	pacifist	a pacifist	grupo	alternativoj	prononco
level	kontribucio	odškodnine	reparations	grupo	alternativoj	prononco
level	naturalismo	naturalizem	naturalism	grupo	alternativoj	prononco
level	oligarkio	oligarhija (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	pacifizem	pacifism	grupo	alternativoj	prononco
level	plutokratio	plutokracija	plutocracy	grupo	alternativoj	prononco
level	realismo	realizem	realism	grupo	alternativoj	prononco
level	sociologo	sociolog	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	pogojni naklon	conditional tense	grupo	alternativoj	prononco
level	albino	albino	an albino	grupo	alternativoj	prononco
level	genciano	encijan (Gentiana)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	metla, brin (Genista)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	venec (=florkrono)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	deževnik (=tervermo)	a earthworm (=tervermo)	grupo	alternativoj	prononco
level	spleno	blues, slaba volja, melanholija	blues, low spirits, melancholy	grupo	alternativoj	prononco
level	oleandro	oleander	an oleander	grupo	alternativoj	prononco
level	plantago	a plantago, trpotec	a plantago, plantain	grupo	alternativoj	prononco
level	akvaforto	jedkanica	etching	grupo	alternativoj	prononco
level	aleno	a bradawl, šilo	a bradawl, an awl	grupo	alternativoj	prononco
level	bireto	a biretta, baretka	a biretta, a beret	grupo	alternativoj	prononco
level	fagoto	fagot	a bassoon	grupo	alternativoj	prononco
level	kastanjeto	kastanjet	a castanet	grupo	alternativoj	prononco
level	paŝtelo	pastel, kreda, voščenka	a pastel, a chalk, a crayon	grupo	alternativoj	prononco
level	pelerino	pelerina, pelerina	a pelerine, a cape	grupo	alternativoj	prononco
level	anilino	anilin (fenilamin)	aniline (phenylamine)	grupo	alternativoj	prononco
level	helico	a helix, propeler	a helix, a propeller	grupo	alternativoj	prononco
level	biografo	biograf	a biographer	grupo	alternativoj	prononco
level	kalio	kalij	potassium	grupo	alternativoj	prononco
level	kinino	kinin	quinine	grupo	alternativoj	prononco
level	kloro	klor	chlorine	grupo	alternativoj	prononco
level	latero	stran (mnogokotnika), rob	a side (of a polygon), an edge	grupo	alternativoj	prononco
level	natrio	natrij	sodium	grupo	alternativoj	prononco
level	zefiro	zefir	a zephyr	grupo	alternativoj	prononco
level	regento	regent	a regent	grupo	alternativoj	prononco
level	vinkto	a rivet, a periwinkle	a rivet, a periwinkle	grupo	alternativoj	prononco
level	vivisekcio	vivisekcija	a vivisection	grupo	alternativoj	prononco
level	agronomo	agronomist, agriculturist	an agronomist, an agriculturist	grupo	alternativoj	prononco
level	antropologo	antropolog	an anthropologist	grupo	alternativoj	prononco
level	bibliografo	bibliograf	a bibliographer	grupo	alternativoj	prononco
level	entomologo	entomolog	an entomologist	grupo	alternativoj	prononco
level	etimologo	etimolog	an etimologist	grupo	alternativoj	prononco
level	etiologo	etiolog	an etiologist	grupo	alternativoj	prononco
level	etnografo	etnograf	an ethnographer	grupo	alternativoj	prononco
level	genealogo	rodoslovec	a genealogist	grupo	alternativoj	prononco
level	geometro	geometrik	a geometrician	grupo	alternativoj	prononco
level	grafologo	grafologinja	a graphologist	grupo	alternativoj	prononco
level	homeopato	homeopat	a homeopathist	grupo	alternativoj	prononco
level	kartografo	kartograf	a cartographer	grupo	alternativoj	prononco
level	kosmografo	kozmograf	a cosmographist	grupo	alternativoj	prononco
level	meteorologo	meteorolog	a meteorologist	grupo	alternativoj	prononco
level	mineralogo	mineralog	a mineralogist	grupo	alternativoj	prononco
level	mitologo	mitolog	a mythologist	grupo	alternativoj	prononco
level	oligarko	oligarh (=oligarĥo)	an oligarch (=oligarĥo)	grupo	alternativoj	prononco
level	ornitologo	ornitolog	an ornithologist	grupo	alternativoj	prononco
level	paleografo	paleograf	a paleographer	grupo	alternativoj	prononco
level	paleontologo	paleontolog	a paleontologist	grupo	alternativoj	prononco
level	patologo	patolog	a pathologist	grupo	alternativoj	prononco
level	plutokrato	plutokrat	a plutocrat	grupo	alternativoj	prononco
level	teokrato	teokrat	a theocrat	grupo	alternativoj	prononco
level	tipografo	tipograf	a typographer	grupo	alternativoj	prononco
level	topografo	topograf	a topographer	grupo	alternativoj	prononco
level	zoologo	zoolog	a zoologist	grupo	alternativoj	prononco
level	aristokratio	aristokracija	aristocracy	grupo	alternativoj	prononco
level	arkaismo	arhaizem (=arĥaismo)	archaism (=arĥaismo)	grupo	alternativoj	prononco
level	difterio	davica (= difterito)	diphtheria (=difterito)	grupo	alternativoj	prononco
level	fotografio	fotografija	photography	grupo	alternativoj	prononco
level	litografio	litografija	lithography	grupo	alternativoj	prononco
level	tonelo	tono	a ton	grupo	alternativoj	prononco
level	vipero	gad (=vipuro)	a vipero (=vipuro)	grupo	alternativoj	prononco
level	kontrapunkto	kontrapunkt (glasbena skladba)	counterpoint (a musical composing)	grupo	alternativoj	prononco
level	ĉizi	to chisel, to carve	to chisel, to carve	grupo	alternativoj	prononco
level	ĉe-metodo	che-method, neposredna metoda poučevanja esperanta	a che-method, a direct method of teaching Esperanto	grupo	alternativoj	prononco
level	betono	beton	a concrete	grupo	alternativoj	prononco
level	orgeno	orgle (glasbilo)	an organ (musical instrument)	grupo	alternativoj	prononco
level	orgasmo	orgazem	an orgasm	grupo	alternativoj	prononco
level	rendevutabulo	mizo za srečanja	a rendez-vous table	grupo	alternativoj	prononco
level	aboco	ABC, začetnica	ABC, a primer	grupo	alternativoj	prononco
level	bikonveksa	bikonveksen	biconvex	grupo	alternativoj	prononco
level	bikonkava	bikonkavna	biconcave	grupo	alternativoj	prononco
level	aidoso	AIDS	AIDS	grupo	alternativoj	prononco
level	operatoro	operater	an operator	grupo	alternativoj	prononco
level	opalo	opal	an opal	grupo	alternativoj	prononco
level	prestidigito	čarovnija (trik)	a magic (trick)	grupo	alternativoj	prononco
level	jaĥto	jahta	a yacht	grupo	alternativoj	prononco
level	palpebrumi	pomežikniti, pomežikniti	to wink, to blink	grupo	alternativoj	prononco
level	lupe	kot volk	like a wolf	grupo	alternativoj	prononco
level	haladzo	smrad, smrad	stench, stink	grupo	alternativoj	prononco
level	laborigi	prisiliti (nekoga) v delo	to make (someone) to work	grupo	alternativoj	prononco
level	apetigi	popestriti	to appetize	grupo	alternativoj	prononco
level	bokalo	kozarec	a jar	grupo	alternativoj	prononco
level	liniilo	a ruler, a straightedge	a ruler, a straightedge	grupo	alternativoj	prononco
level	metiejo	delavnica, delovišče, studio	a workshop, a jobsite, a studio	grupo	alternativoj	prononco
level	staleto	hlevček, stojnica, lopa	a small stable, a small stall, a small shed	grupo	alternativoj	prononco
level	korbeto	majhna košarica, punnet	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	majhen golob	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	pepelnik	an ashtray	grupo	alternativoj	prononco
level	telefone	na telefonu	on a telephone	grupo	alternativoj	prononco
level	subito	nenadnost	suddenness	grupo	alternativoj	prononco
level	bakisto	pek	a baker	grupo	alternativoj	prononco
level	farejo	pivovarna	a brewery	grupo	alternativoj	prononco
level	atestanto	priča	a witness	grupo	alternativoj	prononco
level	amplifikatoro	ojačevalnik	an amplifier	grupo	alternativoj	prononco
level	zigzage	v cikcak	in zigzag	grupo	alternativoj	prononco
level	koboldo	a kobold, goblin	a kobold, a goblin	grupo	alternativoj	prononco
level	ordinala	vrstni red	ordinal	grupo	alternativoj	prononco
level	ĉampioneco	prvenstvo	a championship	grupo	alternativoj	prononco
level	aŭdantaro	občinstvo, gledalci (=spektantaro)	audience, spectators (=spektantaro)	grupo	alternativoj	prononco
level	violonĉelo	violončelo	a cello	grupo	alternativoj	prononco
level	kasedaparato	kasetofon	a cassette player	grupo	alternativoj	prononco
level	kampadejo	a camping ground, mesto za kampiranje	a camping ground, a camping site	grupo	alternativoj	prononco
level	avido	avidity, pohlep	avidity, greediness	grupo	alternativoj	prononco
level	korono	korona	a corona	grupo	alternativoj	prononco
level	klarneto	klarinet	a clarinet	grupo	alternativoj	prononco
level	tajpisto	strojepisec	a typist	grupo	alternativoj	prononco
level	tajpilo	pisalni stroj (orodje) (=skribmaŝino)	a typewriter (tool) (=skribmaŝino)	grupo	alternativoj	prononco
level	lanfadeno	kamgarn	a worsted	grupo	alternativoj	prononco
level	traveturo	vožnja skozi	a drive-through	grupo	alternativoj	prononco
level	balisto	balista	a ballista	grupo	alternativoj	prononco
level	vendota	naprodaj	for sale	grupo	alternativoj	prononco
level	fervorulo	oboževalec, bhakta, navdušenec, navdušenec	a fan, a devotee, a zeelot, an enthusiast	grupo	alternativoj	prononco
level	hokeo	hokej	a hockey	grupo	alternativoj	prononco
level	antibiotiko	antibiotik	an antibiotic	grupo	alternativoj	prononco
level	konfuzilo	nekaj, kar zmede	something that confuses	grupo	alternativoj	prononco
level	ŝlagro	uspešnica	a hit song	grupo	alternativoj	prononco
level	abako	abakus	an abacus	grupo	alternativoj	prononco
level	Adamo	Adam	Adam	grupo	alternativoj	prononco
level	aklamo	aklamacija (veselo)	an acclamation (joyful)	grupo	alternativoj	prononco
level	akrobata trupo	akrobatske čete	acrobat troops	grupo	alternativoj	prononco
level	akvoralo	vodna tirnica	a water rail	grupo	alternativoj	prononco
level	alta tajdo	visoka plima	a high tide	grupo	alternativoj	prononco
level	altruisto	altruist	an altruist	grupo	alternativoj	prononco
level	analekto	an alecto	an analecto	grupo	alternativoj	prononco
level	aperitivo	predjed	an appetizer	grupo	alternativoj	prononco
level	arkeo	(Noetova) barka	(Noah's) ark	grupo	alternativoj	prononco
level	armistica linio	linija premirja	a truce line	grupo	alternativoj	prononco
level	aŭtodidakto	avtodidakt, samouk	an autodidact, a self-taught person	grupo	alternativoj	prononco
level	bankizo	a ice cap, a floe	a ice cap, a floe	grupo	alternativoj	prononco
level	baskulo	pregibni vzvod, sprožilec, klateč	a bascule lever, a trigger, a teeter-totter	grupo	alternativoj	prononco
level	baskulponto	dvižni most, dvižni most	a drawbridge, a bascule bridge	grupo	alternativoj	prononco
level	bazarkorbo	nakupovalno vrečko	a shopping bag	grupo	alternativoj	prononco
level	Betoveno	Beethoven	Beethoven	grupo	alternativoj	prononco
level	bibliofilo	bibliofil	a bibliophile	grupo	alternativoj	prononco
level	boaco	severni jelen	a reindeer	grupo	alternativoj	prononco
level	boksisto	boksar	a boxer	grupo	alternativoj	prononco
level	brizo	vetrič	a breeze	grupo	alternativoj	prononco
level	brodaĵo	vezenje	an embroidery	grupo	alternativoj	prononco
level	bufro	a buffer, odbijač	a buffer, a bumper	grupo	alternativoj	prononco
level	buldozo	buldožer	a bulldozer	grupo	alternativoj	prononco
level	bumerango	bumerang	a boomerang	grupo	alternativoj	prononco
level	burso (monujo)	torbica	a purse	grupo	alternativoj	prononco
level	celtabulo	tarča	a target	grupo	alternativoj	prononco
level	centaŭro	Kentaver	Centaurus	grupo	alternativoj	prononco
level	cerba hemoragio	možganska krvavitev	a cerebral hemorrhage	grupo	alternativoj	prononco
level	deliraĵo	nor govor	a crazy talk	grupo	alternativoj	prononco
level	disertacio	disertacija, disertacija	a dissertation, a thesis	grupo	alternativoj	prononco
level	dormiranto	zaspanec	a sleepwalker	grupo	alternativoj	prononco
level	duno	sipina	a dune	grupo	alternativoj	prononco
level	duonpatrino	mačeha	a stepmother	grupo	alternativoj	prononco
level	elevatoro	dvigalo	an elevator	grupo	alternativoj	prononco
level	endoskopo	endoskop	a endoscope	grupo	alternativoj	prononco
level	erinaco	jež	a hedgehog	grupo	alternativoj	prononco
level	ermito	puščavnik	an hermit	grupo	alternativoj	prononco
level	eskadro (floto)	flota	a fleet	grupo	alternativoj	prononco
level	esperantologo	Študij esperanta	Esperanto-Study	grupo	alternativoj	prononco
level	fajfilo	piščalka	a whistle	grupo	alternativoj	prononco
level	faladpupo	roly poly igrača	a roly poly toy	grupo	alternativoj	prononco
level	falĉilo	koso	a scythe	grupo	alternativoj	prononco
level	farbisto	slikarka	a painter	grupo	alternativoj	prononco
level	fasto	post (zdržanje od hrane), post	fasting (abstaining from food), fast	grupo	alternativoj	prononco
level	fazano	fazan	a pheasant	grupo	alternativoj	prononco
level	figursketado	umetnostno drsanje (=artsketado)	a figure skating (=artsketado)	grupo	alternativoj	prononco
level	flava sablero	rumeni pesek	a yellow sand	grupo	alternativoj	prononco
level	forcejo	rastlinjak	a greenhouse	grupo	alternativoj	prononco
level	forĝisto	a smith, črni kovač	a smith, a black smith	grupo	alternativoj	prononco
level	forsitio	forzicija	a forsythia	grupo	alternativoj	prononco
level	fortreso	trdnjava	a fortress	grupo	alternativoj	prononco
level	galerio	galerija	a gallery	grupo	alternativoj	prononco
level	garantiulo	talec	a hostage	grupo	alternativoj	prononco
level	gardrelo	ograja, vodilna ograja	a gard rail, a guide rail	grupo	alternativoj	prononco
level	gargaraĵo	grgranje	a gargle	grupo	alternativoj	prononco
level	gazono	travnik	a lawn	grupo	alternativoj	prononco
level	glubendo	lepilni trak	an adhesive tape	grupo	alternativoj	prononco
level	gongo	gong	a gong	grupo	alternativoj	prononco
level	grenado	granata	a grenade	grupo	alternativoj	prononco
level	heredanto	dedič, upravičenec, naslednik	an heir, a beneficiary, a successor	grupo	alternativoj	prononco
level	Herzberg	Herzberg	Herzberg	grupo	alternativoj	prononco
level	hipnotismo	hipnotizem	hypnotism	grupo	alternativoj	prononco
level	hirudo	pijavka	a leech	grupo	alternativoj	prononco
level	homtruo	moška luknja	a man hole	grupo	alternativoj	prononco
level	huffero	podkev, kopito	a horseshoe, a hoof	grupo	alternativoj	prononco
level	huligano	huligan	a hooligan	grupo	alternativoj	prononco
level	inkubatoro	inkubator	an incubator	grupo	alternativoj	prononco
level	jahurto	jogurt	yogurt	grupo	alternativoj	prononco
level	kablotramo (~trajno)	vzpenjača, žičnica	a funicular, a cable tram	grupo	alternativoj	prononco
level	kadro de pentraĵo	okvir slike	a frame of a picture	grupo	alternativoj	prononco
level	kalvulo	plešasta glava	a bald headed	grupo	alternativoj	prononco
level	kamentubo	dimnik	a chimney	grupo	alternativoj	prononco
level	kanjono	kanjon	a canyon	grupo	alternativoj	prononco
level	kano	palico	a cane	grupo	alternativoj	prononco
level	kapuĉo	kapuco, kapuco	a hood, a cowl	grupo	alternativoj	prononco
level	karaso	križev krap	a crucian carp	grupo	alternativoj	prononco
level	kariertabelo	življenjepis	a résumé	grupo	alternativoj	prononco
level	karolo	kolednica	a carol	grupo	alternativoj	prononco
level	kasko	čelada, kaska	a helmet, a casque	grupo	alternativoj	prononco
level	kiraso	oklepnik, oklepnik, oklepna plošča	a armor, an armored car, armor plate	grupo	alternativoj	prononco
level	klaŭno	klovn	a clown	grupo	alternativoj	prononco
level	kokosujo (kokosarbo)	kakavovo drevo	a cocoa tree	grupo	alternativoj	prononco
level	koloseo	Kolosej	Coliseum	grupo	alternativoj	prononco
level	kolumbario	kostnica, katakombo	a ossuary, a catacombo	grupo	alternativoj	prononco
level	komikulo	komik	a comedian	grupo	alternativoj	prononco
level	kompakt-disko	zgoščenka	a compact-disc	grupo	alternativoj	prononco
level	konsilanto	svetovalec, svetovalec	an adviser, a counsellor	grupo	alternativoj	prononco
level	kontanto	gotovinski denar	a cash money	grupo	alternativoj	prononco
level	konvekto	konvekcija	a convection	grupo	alternativoj	prononco
