B.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	trinki teon, babili, aŭskulti trankvilan muzikon	uống trà, trò chuyện, nghe nhạc yên tĩnh	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	nghe nhạc yên tĩnh và những thứ tương tự	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	bạn sẽ tìm thấy nó ở cuối hành lang	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	ở cuối hành lang bên ngoài quán bar	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	bạn không thể mang bia của bạn	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	mang bia của bạn đến đó	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	nhưng bạn không thể mang bia tới đó	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	nó thực sự là nơi dành cho những con cú!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	đến sàn nhảy trước	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	có lẽ tôi nên đi trước	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	hãy để tôi lên sàn nhảy trước	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	người tiếp theo!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	bạn muốn gì	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	có chỗ nào miễn phí không?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	Vâng chắc chắn	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	ở đây rất đẹp	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	ở đây trong quán trà(cú cú)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	Tôi cần chút yên tĩnh	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	sau một ngày rất căng thẳng	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	bình yên sau một ngày căng thẳng	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	bầu không khí trong quán trà (cú cú)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ là một sự tương phản rất tốt	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	tương phản với các sự kiện khác	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	các sự kiện khác trong IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	bầu không khí tương phản với các sự kiện khác	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	đó là một sự tương phản rất tốt phải không?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	vâng, nhạc nhẹ	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	nhạc nhẹ, trò chuyện yên tĩnh	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	trò chuyện yên tĩnh và một ít trà thú vị	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	hoàn hảo để lấy lại sức mạnh	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	bạn có vẻ vô cùng mệt mỏi	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	bạn đã làm gì cả ngày?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	đầu tiên tôi đăng bài	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	đăng bài cho chuyến du ngoạn ngày mai	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	Tôi đã đăng một bài về chuyến du ngoạn	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	Nhân tiện, bạn có đi không?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	sẽ đi du ngoạn	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	bạn có đang tham gia chuyến du ngoạn nào không?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	vâng, đến thác nước lớn	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	và sau đó đến một cuộc triển lãm	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	một cuộc triển lãm về nghệ thuật hiện đại	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	đến một thác nước và sau đó đến một cuộc triển lãm	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	một lựa chọn tốt	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	tôi cũng sẽ tới đó	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	dù sao thì tôi cũng đã dẫn đầu một nhóm thảo luận	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	treo áp phích	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	sau khi treo áp phích du ngoạn	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	nhóm thảo luận với chủ đề &quot;nữ quyền&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	dẫn dắt một cuộc thảo luận với chủ đề &quot;nữ quyền&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	Chủ nghĩa nữ quyền có giống nhau ở các nước khác nhau không?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	thảo luận thú vị và sôi nổi	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	rất thú vị và sống động	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	trong năm giờ qua	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Tôi đã tham gia một phiên họp dài	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	trong vài giờ qua tôi đã tham dự một cuộc họp ủy ban	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	trong một cuộc họp ủy ban dài	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	nó thực sự là quá dài	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	ủy ban đã kết thúc cuộc họp	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	nhưng bây giờ ủy ban đã kết thúc cuộc họp	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	nó thực sự rất dài nhưng bây giờ nó đã kết thúc	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	ồ, vậy bạn là thành viên ủy ban à?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	hội đồng TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Tôi cũng ở trong hội đồng quản trị	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	vâng, tôi cũng vậy ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	cũng nằm trong hội đồng quản trị của TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	vâng, và tôi ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Tôi chưa bao giờ hoạt động	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	rất tích cực trong phong trào	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	chưa bao giờ tích cực tham gia phong trào	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	hoạt động chính của TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	hoạt động chính bây giờ là gì?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	thực sự hoạt động chính là gì?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	nó rộng lớn	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	nhiều lĩnh vực khác nhau	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	trong nhiều lĩnh vực khác nhau, chúng tôi có hoạt động	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	hội thảo về nhân quyền	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	Nhân quyền và quan hệ liên văn hóa	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	xe đạp, đoàn lữ hành, lễ hội	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	ví dụ như hội thảo, đoàn xe đạp và lễ hội	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	lễ hội ngôn ngữ, xây dựng trang web	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	ví dụ như đoàn xe đạp, lễ hội, v.v.	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	một hội thảo về quyền và mối quan hệ	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	đoàn lữ hành, lễ hội, xây dựng vv	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	các cơ quan chính thức như UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	đại diện trong các cơ quan chính thức	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	chúng tôi cũng được đại diện	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	được đại diện trong các cơ quan khác nhau	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	các cơ quan như Diễn đàn Thanh niên Châu Âu, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	bộ phận thanh niên của Liên hợp quốc	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	các cơ quan khác nhau như UNESCO và bộ phận thanh niên của Liên hợp quốc	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO và bộ phận thanh niên của Liên hợp quốc	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Diễn đàn Thanh niên Châu Âu và bộ phận thanh niên của Liên hợp quốc	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	Nghe có vẻ thú vị	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	một chiếc lá, lướt qua, một cơn gió, quạt, Esperanto, thưởng thức Esperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	đối với tôi chỉ cần nói Esperanto là đủ	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	để thưởng thức Esperanto trong một hoặc hai tuần	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	một hoặc hai tuần một năm	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	tuy nhiên, đối với tôi thế là đủ	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	vâng, người ta nên tìm ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	để tìm sự cân bằng	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	mọi người nên tìm sự cân bằng cho riêng mình	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Tôi cảm thấy nó quá nhiều	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	ngay bây giờ tôi cảm thấy	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Tôi cảm thấy điều đó ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	cảm giác như có quá nhiều ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	quá nhiều Esperanto trong đời tôi	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	có quá nhiều Esperanto trong cuộc đời tôi	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	Bạn có phải là thành viên?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	bạn có phải là thành viên của một tổ chức?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	một thành viên của một số tổ chức khác	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	không thực sự là một tổ chức, nhưng ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	nhưng tôi chơi ghi-ta	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	chơi guitar trong một ban nhạc	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	Đẹp! Tôi thật sự thích	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	tôi thích hát	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	thích hát rất nhiều	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	bạn chơi loại nhạc gi?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	à, nó đơn giản thôi	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	chúng tôi mới thành lập ban nhạc	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	nhưng cuối cùng chúng ta sẽ chơi	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	chúng tôi đã chơi trong IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	sẽ chơi trong IJK tiếp theo	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Tôi đã mong chờ nó rồi!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	chỉ cần nói nếu bạn cần ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	cần một số ca sĩ dự phòng	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	nếu bạn cần một ca sĩ dự bị	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	tại sao không? có thể bạn muốn ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	bây giờ bạn muốn hát gì đó	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	tôi có thể chơi ghi-ta	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	bạn muốn hát và tôi có thể chơi	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	bây giờ hát gì đó và chơi ghi-ta	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	Vâng tối muốn thế	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	mang theo cây đàn guitar của tôi	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	sẽ mang cây đàn guitar của tôi ngay	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	được rồi, tôi sẽ mang theo một cây đàn guitar	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Tôi sẽ mang cây đàn guitar của tôi tới ngay	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	chờ đợi sự trở lại của bạn	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	sự trở lại đầy hy vọng của bạn nhanh chóng	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Tôi mong đợi sự trở lại nhanh chóng	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	chờ đợi sự trở lại đầy hy vọng nhanh chóng của bạn	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	hai ngày sau	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	bên ngoài sàn nhảy	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	Vài ngày sau, bên ngoài sàn nhảy	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	này Kabe, bạn nhìn kìa ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	bạn trông rất hạnh phúc	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	vâng, tôi là ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	tốt, tôi rất vui!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	bạn có thích quốc hội không?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	bạn có thích đại hội đến thế không?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	có và không	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Tôi chắc chắn là tôi rất hài lòng	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	rất hài lòng với IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	Nhưng có cái gì đó khác	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	điều gì đó khác khiến tôi hạnh phúc	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	là thứ gì đó khiến ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	nói đúng hơn	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	có người đánh ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	một người khiến trái tim tôi rung động	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	nói đi, nói đi, bạn đã yêu chưa?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	đã yêu một cô gái nào đó	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	bạn đã yêu một cô gái chưa?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	không chắc là mình đã yêu chưa	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	không chắc lắm, nhưng cảm thấy tốt	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Tôi không chắc mình đã yêu chưa	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	nhưng nó cảm thấy rất tốt	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	cô ấy thậm chí còn hôn tôi	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	hôn lên môi tôi	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	thậm chí còn hôn tôi ở La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	thật tuyệt vời một nụ hôn	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	thật là một nụ hôn cô ấy đã trao!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	Tuyệt! bây giờ tôi hiểu rồi	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	hiểu tại sao bạn đang tỏa ra	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	bạn toát ra rất nhiều niềm vui	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	trên thực tế, điều gì đó tương tự đã xảy ra	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	Một cái gì đó tương tự xảy ra với tôi	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	nhưng tôi đã nghĩ thế ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	tưởng bạn không thích ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	bạn không thích nhảy ở La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	đúng, nó đã không xảy ra	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	đã xảy ra ở sàn nhảy	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	nó đã không xảy ra trên sàn nhảy	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	nhưng trong quán trà(Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	và đó không phải là nụ hôn	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	không phải là một nụ hôn nhưng vẫn là điều gì đó hài lòng	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	nhưng tuy nhiên có điều gì đó rất vui	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	vậy, kể đi!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Tôi không biết phải nói gì	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	thực sự không biết phải nói gì	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	không có gì đặc biệt xảy ra	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	ít nhất nó vẫn chưa xảy ra	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	nhưng bằng cách nào đó tôi cảm thấy ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	cảm thấy rằng cô ấy thích tôi rất nhiều	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	bằng cách nào đó cảm thấy rằng cô ấy thích tôi rất nhiều	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	cô ấy thích tôi và tôi thích cô ấy	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	chúng tôi đã trò chuyện rất lâu về ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	đã có một cuộc trò chuyện dài về âm nhạc	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	rồi cùng nhau hát	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Tôi nghĩ cô ấy đang tán tỉnh	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	cô ấy đang tán tỉnh tôi	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	nó rất đẹp	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	như người bạn Canada của bạn nói	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Thật tuyệt!&quot;, như một người bạn đến từ Canada nói	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	Vâng thật đấy! Tôi hy vọng ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	hẹn gặp lại cô ấy sớm	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	mong được gặp lại cô ấy	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Tôi mong sớm được gặp cô ấy	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	giống tôi	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	ở một cái hồ gần ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	một cái hồ gần nơi hội nghị	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	gần hội trường	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ồ, bạn cũng vậy ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	bạn cũng ở đây à!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	vâng, tôi sẽ gặp ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	sẽ sớm gặp một người bạn ở đây	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	cho một cuộc trò chuyện riêng tư	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	sẽ gặp một người bạn để nói chuyện riêng	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	vậy tôi muốn hỏi bạn ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Tôi muốn yêu cầu bạn rời đi	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	chà, điều đó là không thể	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	thực sự là không thể	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	Tại sao? nó rất quan trọng với tôi!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	cuộc họp này rất quan trọng	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	vì thế xin hãy để tôi đi	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	xin hãy để tôi một mình	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	như tôi vừa nói,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Tôi đã nói, điều đó là không thể	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	một người bạn của tôi sẽ sớm xuất hiện	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	bởi vì một người bạn cũng sẽ sớm xuất hiện	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	một người bạn cũng sẽ xuất hiện ở đây	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	chết tiệt, thông thường là lúc này	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	thực ra là về cô gái	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	cô gái mà tôi đã kể về	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	Nhân tiện, tên cô ấy là Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	bé trai và bé gái! thật tuyệt khi bạn có thể đến	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Tôi rất vui mừng khi thấy bạn	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	tôi rất vui vì được gặp lại bạn	I'm glad to see you again	grupo	alternativoj	prononco
