A.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	samaj ideoj	iste ideje	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	razlaga iste ideje	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	družinski člani se zberejo	family members get together	grupo	alternativoj	prononco
level	kiel rapide	kako hitro	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	dnevi minevajo	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	kako hitro minevajo dnevi!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	jutri bo ~	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	rojstni dan tvojega očeta	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	več družinskih članov	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	bo prišlo več družinskih članov	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	in prijatelji	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	bi prosim ~?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	lahko prosim malo pomagaš?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	kratek čas	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	najdi malo časa	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	pospraviti svojo sobo	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	vsaj za pospravljanje sobe	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	Rad bi ~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	Rada bi nekaj skuhala	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	nekaj dobrega	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	skuhaj kaj dobrega	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	za rojstnodnevno torto	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	primanjkuje mleka	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	v domu	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	treba je priskrbeti ~	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	nekaj hrane	some food	grupo	alternativoj	prononco
level	el vendejo	iz trgovine	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	po nekaj hrane iz skrivališča	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	Nakupoval bom	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	za rojstni dan	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	namesto da bi sedel in jedel	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	zanimivi ljudje	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	z nezanimivimi družinskimi člani	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	Rada bi šla na piknik	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	s člani kluba	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	s katerimi člani kluba?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	je rekel oče	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	nekakšen papir, neke vrste papirji	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	v aktovki	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	v koš za papir	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	vrgla papirje v koš za papir	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	nekaj papirjev vrgla v koš za papir	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	jutri zgodaj	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	člani mojega športnega kluba	members of my sports club	grupo	alternativoj	prononco
level	kara mia	dragi moj	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	je to prav?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	moraš biti odsoten	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	kajne ~?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	vaši sočlani kluba	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	se srečate s svojimi kolegi iz kluba	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	trikrat na teden	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	lahko ~?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	ima pravico nekaj predlagati	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	Jedel bom z družinskimi člani	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	ampak v drugem delu	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	Šla bom s prijatelji	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	bo govoril o ~	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	neuspešen pogon	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	bo zagotovo govoril o neuspelem pogonu	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	po torti	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	Tega nočem več	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	hoče to slišati	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	zakaj nimamo ~?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	idejno bogat stric	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	ima nekaj idej bogati stric	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	v moji družini	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	se je nasmehnila mati	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	na njegove besede	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	ona to ve ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	malo preveč govori	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	ni dovolj samo ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	bogastvo idej	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ je tudi potrebno	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	polno denarnico, da se to zgodi	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	je nadaljevala mati ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	po kratkem molku	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	pred nekaj minutami	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	Ana je poklicala, da je ~	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	nas bo tudi obiskala	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	sladka torta	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	zelo rada ima sladke torte	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	pazi, da se ne zredi	is careful not to get fat	grupo	alternativoj	prononco
level	kvankam ŝi atentos	čeprav bo pozorna	although she will pay attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	takoj premislil	immediately changed the mind	grupo	alternativoj	prononco
level	dum la ekskurso	med ekskurzijo	during the excursion	grupo	alternativoj	prononco
level	sen ŝi	brez nje	without her	grupo	alternativoj	prononco
level	li estus tre soleca	bil bi zelo osamljen	he would be very lonely	grupo	alternativoj	prononco
level	mi tamen pasigos	Bom pa mimo	I will pass though	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	Bom pa jutrišnji dan preživel doma	I will spend tomorrow at home though	grupo	alternativoj	prononco
level	en juneco	v mladosti	in youth	grupo	alternativoj	prononco
level	oni havas	eden ima	one has	grupo	alternativoj	prononco
level	havas ankaŭ belecon	ima tudi lepoto	also has beauty	grupo	alternativoj	prononco
level	malsimplaj laboroj	zapletena dela	complicated jobs	grupo	alternativoj	prononco
level	malsimplajn laborojn	zapletena dela (objektivno)	complicated jobs (objective)	grupo	alternativoj	prononco
level	devus plisimpligi	bi morali poenostaviti	should simplify	grupo	alternativoj	prononco
level	en tiu aĝo	pri tej starosti	at that age	grupo	alternativoj	prononco
level	li jam fariĝis ~	je že postal ~	he has already become ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	vodja športnega društva	head of the sports club	grupo	alternativoj	prononco
level	monon oni metas	eden vloži denar	one puts money	grupo	alternativoj	prononco
level	en monujon	v denarnico	into a wallet	grupo	alternativoj	prononco
level	metas en monujon	pospravi v torbico	puts in a purse	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	sledite zgledom	follow the examples	grupo	alternativoj	prononco
level	de la bonaj familianoj	od dobrih družinskih članov	from the good family members	grupo	alternativoj	prononco
level	ĉu amikeco pli feliĉigas?	te prijateljstvo osrečuje?	does friendship make you happier?	grupo	alternativoj	prononco
level	feliĉigas vin	osrečuje te	makes you happy	grupo	alternativoj	prononco
level	ol la amo	kot ljubezen	than the love	grupo	alternativoj	prononco
level	kiel ofte vi ~ ?	kako pogosto ~?	how often do you ~ ?	grupo	alternativoj	prononco
level	vi skribas leterojn al ~	pišete pisma ~	you write letters to ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	piše pisma tvojim dekletom	writes letters to your girl friends	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	tvoje prijateljice v Italiji	your girl friends in Italy	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	odnos med vami in vašim učiteljem	the relation between you and your teacher	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	se je odnos spremenil?	has the relationship changed?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	že veš ~?	do you already know ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	kar dobro	quite well	grupo	alternativoj	prononco
level	estis vespero en ~	bil je večer v ~	it was evening in ~	grupo	alternativoj	prononco
level	centoj da homoj	na stotine ljudi	hundreds of people	grupo	alternativoj	prononco
level	plenigas la placon	napolni kvadrat	fills the square	grupo	alternativoj	prononco
level	junuloj kaj militistoj	mladeniči in vojaki	young men and soldiers	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	mornarji z ladij	sailors from the ships	grupo	alternativoj	prononco
level	elstara sinjorino	izjemna dama	outstanding lady	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	izjemne dame	outstanding ladies	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	tuji popotniki	foreign travelers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	vsi se selijo v center mesta	everyone is moving to the city center	grupo	alternativoj	prononco
level	iom plue	malo naprej	a little further	grupo	alternativoj	prononco
level	ne malproksime de la maro	nedaleč od morja	not far from the sea	grupo	alternativoj	prononco
level	troviĝis malgranda placo	tam je bil majhen trg	there was a small square	grupo	alternativoj	prononco
level	iom plue sed ne malproksime	malo naprej pa ne daleč	a little further but not far	grupo	alternativoj	prononco
level	fine de ĝi	na koncu tega	at the end of it	grupo	alternativoj	prononco
level	proksime de la maro	blizu morja	near the sea	grupo	alternativoj	prononco
level	proksime staris homo	v bližini je stal moški	a man stood nearby	grupo	alternativoj	prononco
level	laŭ la vestaĵo	glede na obleko	according to the clothing	grupo	alternativoj	prononco
level	oni facile scii ~	človek zlahka ve ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	je bilo mogoče ugotoviti, da ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	gondoljer bogataša	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	lahko ugotovili, da je gondoljer	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	pogledal je ~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	pogledal veselo množico	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	nasmeh mu je razsvetlil obraz	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	ko je zagledal mornarja	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	mornar, ki je prispel	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	stran morja	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	prispel s strani morja	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	si to ti, Stephen?	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	je vzkliknil gondoljer	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	vsi pravijo, da ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	v roke Turkov	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	da si padel Turkom v roke	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	enega smo srečali	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	z naših ladij	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	sledilo nam je	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	več kot eno uro	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	vendar ni lahko iti ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	iti hitreje od naše ladje	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	kakšne novice so tukaj?	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	tukaj v Benetkah	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	nič zanimivega	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	le velika nesreča	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	ali poznaš Pietra?	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	Poznam ga	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	velika ladja je potopila njegovo gondolo	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	kaj pa on?	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	gondola je potonila	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	zgodilo se je, da ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	blizu sva bila	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	peljali smo ga z našo gondolo	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	ob istem času	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	moj šef se je utopil	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	pomagati mladi ženski	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	mlada ženska, ki je skoraj umrla	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	s svojim stricem	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	skoraj umrl s stricem	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	tam je bila mlada ženska	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	nismo mu mogli pomagati	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	je bil pomembna oseba	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	kaj te je pripeljalo v Benetke?	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	moj prijatelj	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	je mornar pogledal	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	hitro pogledal prijatelja	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	in začel govoriti	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	tako da veš ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	Prinesel sem ~	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	ga je nenadoma ustavil gondoljer	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	rekel je	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	nato je mimo šel moški	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	mimo njega je šel človek	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	še ni imel trideset let	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	in njegov obraz je bil brezbarven	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	njegova pot je bila zanesljiva in lahka	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	njegov obraz je bil žalosten	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	ko je zagledal človeka, ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	rečeno je, da ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	veliko pomembnih ljudi daje ~	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	tajno delo	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	tajne službe	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	mu daje tajne naloge	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	preveč skrivnosti	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	pozna preveč skrivnosti	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	zato jih je strah	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	da ga pošljejo v zapor	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	je rekel mornar	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	in kot je govoril	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	je pokazal na dvorec	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	dožev dvorec	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	mnogi pomembni ljudje potrebujejo njegovo pomoč	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	koliko plačajo?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	ga plača	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	plača za en uboj	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	vsekakor ne manj kot ~	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	kot sto kovancev	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	tega ne pozabi ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	da dela za njih	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	za tiste, ki imajo dovolj denarja	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	da mu plačam	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	v Benetkah je ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	tiste stvari	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	pozabiti na te stvari	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	stvari, ki jih je bolje pozabiti	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	če hočeš v miru jesti	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	da v miru poješ svoj kruh	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	bilo je nekaj tišine	there was some silence	grupo	alternativoj	prononco
level	kaj poste	in kasneje	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	je spet spregovoril gondoljer	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	prišel si ravno pravi čas	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	videti dirko čolnov	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	je nekdo slabotno rekel	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	blizu gondoljerja	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	župan mesta	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	brez besed pokazal na gondolo	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	je rekel gondoljer	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	in prijel prijatelja za roko	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	vrže papir	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	v koš za papir	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	dekleta so vrgla papirje	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	kje je moje pero	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	Želim mu odgovoriti	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	sonce je izginilo	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	in zdaj je skoraj temno	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	prosim jej	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	prosim pojejte kruh	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	z jedilnim priborom	with cutlery	grupo	alternativoj	prononco
level	pardonu min	Oprostite	excuse me	grupo	alternativoj	prononco
level	rajtas resti	je dovoljeno ostati	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	Nimam pravice ostati	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	lahko prineseš ~?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	od moje sestre	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	kdaj si kupil ~?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	kupil to glasbilo	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	kdo je nazadnje uporabil?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	uporabil moj ključ	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	si vozil?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	v Benetkah	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	tudi z gondolo	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	boš lahko zaspal?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	takrat, ko je bila tišina	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	gospod je bil visok	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	visok, debel	tall, fat	grupo	alternativoj	prononco
level	dika, peza	debel, težak	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	težka in velika	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	bil je visok, debel, težak in velik	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	dajal moč	gave strength	grupo	alternativoj	prononco
level	havinda forto	sila, ki jo je vredno imeti	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	fizično moč, ki jo je vredno imeti	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	ki je dal	that gave	grupo	alternativoj	prononco
level	donis al li	mu je dal	gave him	grupo	alternativoj	prononco
level	tio donis forton	ki je dajalo moč	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	dal telesu moč, ki jo je vredno imeti	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	njegov videz	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	videz visoke osebe	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	majhna vloga	a small role	grupo	alternativoj	prononco
level	ludis rolon	igral vlogo	played a role	grupo	alternativoj	prononco
level	ne eta rolo	ne majhna vloga	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	odigral majhno vlogo	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	igrala nemalo vlogo	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	v tem, da ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	večina ljudi	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	če ne strah	if not afraid	grupo	alternativoj	prononco
level	lin timis	se ga je bal	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	če ga je bilo strah	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	če se ga ne bojiš	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	vsekakor spoštovana	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	vsaj pomislil na ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	pred ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	da ga zadovoljim	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	da mu ne bo všeč	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	pred nezadovoljstvom ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	pred odločitvijo ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	odločiti se neugajati ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	da se odloči, da ga bo zadovoljil	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	preden se odloči, da mu ne bo všeč	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	tisto, kar je koristno	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	pogosto uporaben čez dan	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	neprijetna nadloga	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	sam	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	predstavlja neprijetno nadlogo	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	se predstavlja kot neprijetna nadloga	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	na mestu, polnem dreves	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	takrat, ko je nekdo zašel	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	v nečloveški divjini	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	in v kaosu zapelje s ceste	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	visoko veliko telo	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	ni uspelo prenesti ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	med grmovjem	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	poleg dotikanja naravnih stvari	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	na splošno mokro	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	sredi mokre narave	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	mokre naravne stvari, sredi katerih ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	s težavo je hodil	he walked with difficulty	grupo	alternativoj	prononco
