C.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	rokoko	rokoko	rococo	grupo	alternativoj	prononco
level	rotondo	rotonda	a rotunda	grupo	alternativoj	prononco
level	ametisto	ametists	an amethyst	grupo	alternativoj	prononco
level	semaforo	semafors, signāls, luksofors	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	septets	a septet	grupo	alternativoj	prononco
level	serajlo	seraglis	a seraglio	grupo	alternativoj	prononco
level	serenado	serenāde	a serenade	grupo	alternativoj	prononco
level	arkeologo	arheologs (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	sanhedrin, sanhedrim	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	pamatne, pjedestāls, cokols	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	pušķis, pompons, pušķis, bārkstis	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	tamburīns	a tambourine	grupo	alternativoj	prononco
level	tamtamo	a tamtam, tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	tandēms, tandēma velosipēds	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	tarantella	a tarantella	grupo	alternativoj	prononco
level	tiaro	tiāra, pāvesta kronis	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	tinder, touchwood	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	toga	a toga	grupo	alternativoj	prononco
level	topografio	topogrāfija	topography	grupo	alternativoj	prononco
level	toreadoro	toreadors, vēršu cīnītājs	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	satīns, satīns	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	transepts, kruīzs	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	trombons	a trombone	grupo	alternativoj	prononco
level	turbino	turbīna	a turbine	grupo	alternativoj	prononco
level	ulano	ulāns, ulāns	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	spekulēt (bizness), spēlēt azartspēles	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	sloop, shaloop laiva, liela saimniecības laiva	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	šrapneli	a shrapnel	grupo	alternativoj	prononco
level	okulta	okults	occult	grupo	alternativoj	prononco
level	baleto	balets	a ballet	grupo	alternativoj	prononco
level	anomalio	anomālija	an anomaly	grupo	alternativoj	prononco
level	puritano	puritānis	a puritan	grupo	alternativoj	prononco
level	bazalto	bazalts	a basalt	grupo	alternativoj	prononco
level	berilo	berils, jašma	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	dinamometrs	a dynamometer	grupo	alternativoj	prononco
level	grafito	grafīts	a graphite	grupo	alternativoj	prononco
level	gutaperko	gutaperča	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	apotrozēt, dievišķot	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hidrostatika	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	kalomelis	a calomel	grupo	alternativoj	prononco
level	kolodio	kolodijs	a collodion	grupo	alternativoj	prononco
level	konglomerato	konglomerāts	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	Euharistija, sakraments	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	kosmogonija	cosmogony	grupo	alternativoj	prononco
level	kosmografio	kosmogrāfija	cosmography	grupo	alternativoj	prononco
level	kreozoto	kreozots	creosote	grupo	alternativoj	prononco
level	kronometro	hronometrs	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	kvadratūra	quadrature	grupo	alternativoj	prononco
level	horoskopo	horoskops	a horoscope	grupo	alternativoj	prononco
level	kvociento	koeficients	a quotient	grupo	alternativoj	prononco
level	lapiso	luna kodīgs	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logaritms	logarithm	grupo	alternativoj	prononco
level	lozanĝo	pastila, dimants	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	malahīts	a malachite	grupo	alternativoj	prononco
level	manometro	manometrs, manometrs	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	meridiāns (līnija)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteors, krītoša zvaigzne	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	meteoroloģija	meteorology	grupo	alternativoj	prononco
level	mikrometro	mikrometrs	a micrometer	grupo	alternativoj	prononco
level	purgatorio	šķīstītavā	purgatory	grupo	alternativoj	prononco
level	mineralogio	mineraloģija	mineralogy	grupo	alternativoj	prononco
level	plagiato	plaģiāts	plagiarism	grupo	alternativoj	prononco
level	naftalino	naftalīns	naphthalene	grupo	alternativoj	prononco
level	nikotino	nikotīns	nicotine	grupo	alternativoj	prononco
level	onikso	onikss	onyx	grupo	alternativoj	prononco
level	ozono	ozons	ozone	grupo	alternativoj	prononco
level	estono	igaunis	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	paralelograms	a parallelogram	grupo	alternativoj	prononco
level	perimetro	perimetrs	a perimeter	grupo	alternativoj	prononco
level	segmento	segmentu	a segment	grupo	alternativoj	prononco
level	sifono	sifons	a siphon	grupo	alternativoj	prononco
level	stalagmito	stalagmīts	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	stalaktīts	a stalactite	grupo	alternativoj	prononco
level	striknino	strihnīns	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	ekskomunikēt	to excommunicate	grupo	alternativoj	prononco
level	talko	talks, franču krīts	talc, french chalk	grupo	alternativoj	prononco
level	tangento	pieskares	tangent	grupo	alternativoj	prononco
level	trapezo	trapece, trapece	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	trigonometrija	trigonometry	grupo	alternativoj	prononco
level	vazelino	vazelīns, vazelīns	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmuds	Talmud	grupo	alternativoj	prononco
level	abnegacio	atteikšanās, pašaizliedzība	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	alibi	an alibi	grupo	alternativoj	prononco
level	koncesii	piekāpties, licencēt, franšīzēt	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	vidusskolas absolvents, bakalaurs	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Brahman, brahmin	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	demagogs	a demagogue	grupo	alternativoj	prononco
level	etnografio	etnogrāfija	ethnography	grupo	alternativoj	prononco
level	fakiro	faķīrs, fakīrs	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	aureole, aura, oreols (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	mentors	a mentor	grupo	alternativoj	prononco
level	pesimisto	pesimists	a pessimist	grupo	alternativoj	prononco
level	feministo	feministe	a feminist	grupo	alternativoj	prononco
level	hetmano	hetmanis	a hetman	grupo	alternativoj	prononco
level	binoklo	binoklis	binoculars	grupo	alternativoj	prononco
level	kalifo	kalifs	caliph	grupo	alternativoj	prononco
level	diluvo	plūdi, plūdi	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	drošības nauda, atzīšana	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	kodicils	a codicil	grupo	alternativoj	prononco
level	kongregacio	draudze	a congregation	grupo	alternativoj	prononco
level	konsistorio	konsistorija	a consistory	grupo	alternativoj	prononco
level	kvestoro	kvestors	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	uz stenogrāfiju, rakstīt stenogrāfiju	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	mandarīns (virsnieks)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	medijs	a medium	grupo	alternativoj	prononco
level	metempsikozo	metempsihoze, reinkarnācija	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	monoteisms	monotheism	grupo	alternativoj	prononco
level	pivoto	šarnīrs	a pivot	grupo	alternativoj	prononco
level	nepotismo	nepotisms	nepotism	grupo	alternativoj	prononco
level	sortimento	sortiments, šķirņu izvēle	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	nihilisms	nihilism	grupo	alternativoj	prononco
level	nihilisto	nihilists	a nihilist	grupo	alternativoj	prononco
level	nimbo	nimbs, halo	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	numismātika	numismatics	grupo	alternativoj	prononco
level	cisterno	cisterna, rezervuārs, tankkuģis	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	ostracisms	ostracism	grupo	alternativoj	prononco
level	panteismo	panteisms	pantheism	grupo	alternativoj	prononco
level	panteisto	panteists	a pantheist	grupo	alternativoj	prononco
level	spekulativa	spekulatīvs	speculative	grupo	alternativoj	prononco
level	parafo	parafs, iniciāļi	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	apdrošināšanas polise	an insurance policy	grupo	alternativoj	prononco
level	politeismo	daudzdievība	polytheism	grupo	alternativoj	prononco
level	prerogativo	prerogatīva	a prerogative	grupo	alternativoj	prononco
level	protektorato	protektorāts	a protectorate	grupo	alternativoj	prononco
level	prozelito	prozelīts, konvertētājs	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	racionālisms	rationalism	grupo	alternativoj	prononco
level	racionalisto	racionālists	a rationalist	grupo	alternativoj	prononco
level	sinoptika	sinoptisks	synoptic	grupo	alternativoj	prononco
level	skolastiko	sholastika	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	spiritisms, garīgums	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	spiritists	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	brošūra	a pamphlet	grupo	alternativoj	prononco
level	taroko	tarots, taroks	tarot, taroc	grupo	alternativoj	prononco
level	teismo	teisms	theism	grupo	alternativoj	prononco
level	teisto	teists	a theist	grupo	alternativoj	prononco
level	teokratio	teokrātija	a theocracy	grupo	alternativoj	prononco
level	trusto	biznesa trests	a business trust	grupo	alternativoj	prononco
level	ukazo	ukāze	a ukase	grupo	alternativoj	prononco
level	ultimato	ultimāts	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	Šahs	Shah	grupo	alternativoj	prononco
level	gramofono	gramofons	a gramophone	grupo	alternativoj	prononco
level	kreditoro	kreditors	a creditor	grupo	alternativoj	prononco
level	ideografio	ideogrāfija, attēlu rakstīšana	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	idiotisks izteiciens	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	izraisīt, secināt, vispārināt	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	nomināls	nominal	grupo	alternativoj	prononco
level	arkipelago	arhipelāgs (=arhipelāgs)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	stenogrāfija, stenogrāfija	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	ornitoloģija	ornithology	grupo	alternativoj	prononco
level	rekremento	atlikumi, sēnalas, nogulsnes, velkmes	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	sprādziens, sūknēšana	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	ģeologs	a geologist	grupo	alternativoj	prononco
level	edikto	edikts, dekrēts	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	bareljefs	a bas-relief	grupo	alternativoj	prononco
level	kariolo	lamatas, suņu pajūgi	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	konfekte, gatavs uzvalks	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	impērija, empīrisms	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	navigācija	navigation	grupo	alternativoj	prononco
level	observatorio	observatorija	an observatory	grupo	alternativoj	prononco
level	abdiki	atteikties no troņa, atkāpties	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	admiralitāte	admiralty	grupo	alternativoj	prononco
level	anarĥio	anarhija (=anarkio)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	ģeogrāfs	a geographer	grupo	alternativoj	prononco
level	aĝio	agio, prēmija	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	autokrātija	autocracy	grupo	alternativoj	prononco
level	demagogio	demagoģija, demagoģija	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	piestātne, baseins (jahta, laiva, kuģis)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	Eminence	Eminence	grupo	alternativoj	prononco
level	komandito	komandītsabiedrība	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	inaugurācija	an inauguration	grupo	alternativoj	prononco
level	biologo	biologs	a biologist	grupo	alternativoj	prononco
level	katekisto	katehēts (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	glikoze (= glikozo)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	fiziologs	a physiologist	grupo	alternativoj	prononco
level	katekizi	katehizēt, pārmest jautājumu (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	pacifists	a pacifist	grupo	alternativoj	prononco
level	kontribucio	kompensācijas	reparations	grupo	alternativoj	prononco
level	naturalismo	naturālisms	naturalism	grupo	alternativoj	prononco
level	oligarkio	oligarhija (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	pacifisms	pacifism	grupo	alternativoj	prononco
level	plutokratio	plutokrātija	plutocracy	grupo	alternativoj	prononco
level	realismo	reālisms	realism	grupo	alternativoj	prononco
level	sociologo	sociologs	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	nosacīts sasprindzinājums	conditional tense	grupo	alternativoj	prononco
level	albino	albīns	an albino	grupo	alternativoj	prononco
level	genciano	genciāna (Gentiana)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	slota, kadiķis (Genista)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	vainags (=florkrono)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	slieka (=tervermo)	a earthworm (=tervermo)	grupo	alternativoj	prononco
level	spleno	blūzs, vājš garastāvoklis, melanholija	blues, low spirits, melancholy	grupo	alternativoj	prononco
level	oleandro	oleandrs	an oleander	grupo	alternativoj	prononco
level	plantago	plantago, plantain	a plantago, plantain	grupo	alternativoj	prononco
level	akvaforto	kodināšana	etching	grupo	alternativoj	prononco
level	aleno	tracis, īlens	a bradawl, an awl	grupo	alternativoj	prononco
level	bireto	birete, berete	a biretta, a beret	grupo	alternativoj	prononco
level	fagoto	fagots	a bassoon	grupo	alternativoj	prononco
level	kastanjeto	kastaņete	a castanet	grupo	alternativoj	prononco
level	paŝtelo	pastelis, krīts, krītiņš	a pastel, a chalk, a crayon	grupo	alternativoj	prononco
level	pelerino	pelerīns, apmetnis	a pelerine, a cape	grupo	alternativoj	prononco
level	anilino	anilīns (fenilamīns)	aniline (phenylamine)	grupo	alternativoj	prononco
level	helico	spirāle, dzenskrūve	a helix, a propeller	grupo	alternativoj	prononco
level	biografo	biogrāfs	a biographer	grupo	alternativoj	prononco
level	kalio	kālijs	potassium	grupo	alternativoj	prononco
level	kinino	hinīns	quinine	grupo	alternativoj	prononco
level	kloro	hlors	chlorine	grupo	alternativoj	prononco
level	latero	mala (daudzstūra), mala	a side (of a polygon), an edge	grupo	alternativoj	prononco
level	natrio	nātrijs	sodium	grupo	alternativoj	prononco
level	zefiro	zefīrs	a zephyr	grupo	alternativoj	prononco
level	regento	reģents	a regent	grupo	alternativoj	prononco
level	vinkto	kniede, periwinkle	a rivet, a periwinkle	grupo	alternativoj	prononco
level	vivisekcio	vivisekcija	a vivisection	grupo	alternativoj	prononco
level	agronomo	agronoms, zemkopis	an agronomist, an agriculturist	grupo	alternativoj	prononco
level	antropologo	antropologs	an anthropologist	grupo	alternativoj	prononco
level	bibliografo	bibliogrāfs	a bibliographer	grupo	alternativoj	prononco
level	entomologo	entomologs	an entomologist	grupo	alternativoj	prononco
level	etimologo	etimologs	an etimologist	grupo	alternativoj	prononco
level	etiologo	etiologs	an etiologist	grupo	alternativoj	prononco
level	etnografo	etnogrāfs	an ethnographer	grupo	alternativoj	prononco
level	genealogo	ģenealoģists	a genealogist	grupo	alternativoj	prononco
level	geometro	ģeometriķis	a geometrician	grupo	alternativoj	prononco
level	grafologo	grafologs	a graphologist	grupo	alternativoj	prononco
level	homeopato	homeopāts	a homeopathist	grupo	alternativoj	prononco
level	kartografo	kartogrāfs	a cartographer	grupo	alternativoj	prononco
level	kosmografo	kosmogrāfs	a cosmographist	grupo	alternativoj	prononco
level	meteorologo	meteorologs	a meteorologist	grupo	alternativoj	prononco
level	mineralogo	mineralogs	a mineralogist	grupo	alternativoj	prononco
level	mitologo	mitologs	a mythologist	grupo	alternativoj	prononco
level	oligarko	oligarhs (=oligarĥo)	an oligarch (=oligarĥo)	grupo	alternativoj	prononco
level	ornitologo	ornitologs	an ornithologist	grupo	alternativoj	prononco
level	paleografo	paleogrāfs	a paleographer	grupo	alternativoj	prononco
level	paleontologo	paleontologs	a paleontologist	grupo	alternativoj	prononco
level	patologo	patologs	a pathologist	grupo	alternativoj	prononco
level	plutokrato	plutokrāts	a plutocrat	grupo	alternativoj	prononco
level	teokrato	teokrāts	a theocrat	grupo	alternativoj	prononco
level	tipografo	tipogrāfs	a typographer	grupo	alternativoj	prononco
level	topografo	topogrāfs	a topographer	grupo	alternativoj	prononco
level	zoologo	zoologs	a zoologist	grupo	alternativoj	prononco
level	aristokratio	aristokrātija	aristocracy	grupo	alternativoj	prononco
level	arkaismo	arhaisms (=arĥaismo)	archaism (=arĥaismo)	grupo	alternativoj	prononco
level	difterio	difterija (=difterito)	diphtheria (=difterito)	grupo	alternativoj	prononco
level	fotografio	fotografēšana	photography	grupo	alternativoj	prononco
level	litografio	litogrāfija	lithography	grupo	alternativoj	prononco
level	tonelo	tonnu	a ton	grupo	alternativoj	prononco
level	vipero	vipero (= vipuro)	a vipero (=vipuro)	grupo	alternativoj	prononco
level	kontrapunkto	kontrapunkts (mūzikas kompozīcija)	counterpoint (a musical composing)	grupo	alternativoj	prononco
level	ĉizi	kalt, grebt	to chisel, to carve	grupo	alternativoj	prononco
level	ĉe-metodo	che-metode, tieša esperanto valodas mācīšanas metode	a che-method, a direct method of teaching Esperanto	grupo	alternativoj	prononco
level	betono	betons	a concrete	grupo	alternativoj	prononco
level	orgeno	ērģeles (mūzikas instruments)	an organ (musical instrument)	grupo	alternativoj	prononco
level	orgasmo	orgasmu	an orgasm	grupo	alternativoj	prononco
level	rendevutabulo	satikšanās galds	a rendez-vous table	grupo	alternativoj	prononco
level	aboco	ABC, grunts	ABC, a primer	grupo	alternativoj	prononco
level	bikonveksa	abpusēji izliekta	biconvex	grupo	alternativoj	prononco
level	bikonkava	abpusēji ieliekts	biconcave	grupo	alternativoj	prononco
level	aidoso	AIDS	AIDS	grupo	alternativoj	prononco
level	operatoro	operators	an operator	grupo	alternativoj	prononco
level	opalo	opāls	an opal	grupo	alternativoj	prononco
level	prestidigito	maģija (triks)	a magic (trick)	grupo	alternativoj	prononco
level	jaĥto	jahta	a yacht	grupo	alternativoj	prononco
level	palpebrumi	pamirkšķināt, pamirkšķināt	to wink, to blink	grupo	alternativoj	prononco
level	lupe	kā vilks	like a wolf	grupo	alternativoj	prononco
level	haladzo	smirdēt, smirdēt	stench, stink	grupo	alternativoj	prononco
level	laborigi	likt (kādam) strādāt	to make (someone) to work	grupo	alternativoj	prononco
level	apetigi	ēst ēstgribu	to appetize	grupo	alternativoj	prononco
level	bokalo	burka	a jar	grupo	alternativoj	prononco
level	liniilo	lineāls, taisne	a ruler, a straightedge	grupo	alternativoj	prononco
level	metiejo	darbnīca, darba vieta, studija	a workshop, a jobsite, a studio	grupo	alternativoj	prononco
level	staleto	neliels stallis, mazs būdiņš, maza šķūnīte	a small stable, a small stall, a small shed	grupo	alternativoj	prononco
level	korbeto	mazs groziņš, punnets	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	mazs balodis	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	pelnu trauku	an ashtray	grupo	alternativoj	prononco
level	telefone	pa telefonu	on a telephone	grupo	alternativoj	prononco
level	subito	pēkšņums	suddenness	grupo	alternativoj	prononco
level	bakisto	maiznieks	a baker	grupo	alternativoj	prononco
level	farejo	alus darītava	a brewery	grupo	alternativoj	prononco
level	atestanto	liecinieks	a witness	grupo	alternativoj	prononco
level	amplifikatoro	pastiprinātājs	an amplifier	grupo	alternativoj	prononco
level	zigzage	zigzagā	in zigzag	grupo	alternativoj	prononco
level	koboldo	kobolds, goblins	a kobold, a goblin	grupo	alternativoj	prononco
level	ordinala	kārtas	ordinal	grupo	alternativoj	prononco
level	ĉampioneco	čempionāts	a championship	grupo	alternativoj	prononco
level	aŭdantaro	publika, skatītāji (=spektantaro)	audience, spectators (=spektantaro)	grupo	alternativoj	prononco
level	violonĉelo	čells	a cello	grupo	alternativoj	prononco
level	kasedaparato	kasešu atskaņotājs	a cassette player	grupo	alternativoj	prononco
level	kampadejo	kempings, kempings	a camping ground, a camping site	grupo	alternativoj	prononco
level	avido	alkatība, alkatība	avidity, greediness	grupo	alternativoj	prononco
level	korono	korona	a corona	grupo	alternativoj	prononco
level	klarneto	klarnete	a clarinet	grupo	alternativoj	prononco
level	tajpisto	mašīnrakstītāja	a typist	grupo	alternativoj	prononco
level	tajpilo	rakstāmmašīna (rīks) (= skribmaŝino)	a typewriter (tool) (=skribmaŝino)	grupo	alternativoj	prononco
level	lanfadeno	ķemmdēls	a worsted	grupo	alternativoj	prononco
level	traveturo	caurbraukšana	a drive-through	grupo	alternativoj	prononco
level	balisto	balista	a ballista	grupo	alternativoj	prononco
level	vendota	pārdošanā	for sale	grupo	alternativoj	prononco
level	fervorulo	fans, bhakta, zelots, entuziasts	a fan, a devotee, a zeelot, an enthusiast	grupo	alternativoj	prononco
level	hokeo	hokejs	a hockey	grupo	alternativoj	prononco
level	antibiotiko	antibiotika	an antibiotic	grupo	alternativoj	prononco
level	konfuzilo	kaut kas mulsina	something that confuses	grupo	alternativoj	prononco
level	ŝlagro	hit dziesma	a hit song	grupo	alternativoj	prononco
level	abako	abakuss	an abacus	grupo	alternativoj	prononco
level	Adamo	Ādams	Adam	grupo	alternativoj	prononco
level	aklamo	aklamācija (priecīgs)	an acclamation (joyful)	grupo	alternativoj	prononco
level	akrobata trupo	akrobātu karaspēks	acrobat troops	grupo	alternativoj	prononco
level	akvoralo	ūdens sliede	a water rail	grupo	alternativoj	prononco
level	alta tajdo	paisums	a high tide	grupo	alternativoj	prononco
level	altruisto	altruists	an altruist	grupo	alternativoj	prononco
level	analekto	analekto	an analecto	grupo	alternativoj	prononco
level	aperitivo	uzkoda	an appetizer	grupo	alternativoj	prononco
level	arkeo	(Noasa) šķirsts	(Noah's) ark	grupo	alternativoj	prononco
level	armistica linio	pamiera līnija	a truce line	grupo	alternativoj	prononco
level	aŭtodidakto	autodidakts, autodidakts	an autodidact, a self-taught person	grupo	alternativoj	prononco
level	bankizo	ledus cepure, pludiņš	a ice cap, a floe	grupo	alternativoj	prononco
level	baskulo	pamata svira, sprūda, svārstīgs	a bascule lever, a trigger, a teeter-totter	grupo	alternativoj	prononco
level	baskulponto	paceļamais tilts, pamattilts	a drawbridge, a bascule bridge	grupo	alternativoj	prononco
level	bazarkorbo	iepirkumu maisiņš	a shopping bag	grupo	alternativoj	prononco
level	Betoveno	Bēthovens	Beethoven	grupo	alternativoj	prononco
level	bibliofilo	bibliofils	a bibliophile	grupo	alternativoj	prononco
level	boaco	ziemeļbriedis	a reindeer	grupo	alternativoj	prononco
level	boksisto	bokseris	a boxer	grupo	alternativoj	prononco
level	brizo	vēsma	a breeze	grupo	alternativoj	prononco
level	brodaĵo	izšuvums	an embroidery	grupo	alternativoj	prononco
level	bufro	buferis, buferis	a buffer, a bumper	grupo	alternativoj	prononco
level	buldozo	buldozers	a bulldozer	grupo	alternativoj	prononco
level	bumerango	bumerangs	a boomerang	grupo	alternativoj	prononco
level	burso (monujo)	somiņa	a purse	grupo	alternativoj	prononco
level	celtabulo	mērķis	a target	grupo	alternativoj	prononco
level	centaŭro	Kentaurs	Centaurus	grupo	alternativoj	prononco
level	cerba hemoragio	smadzeņu asiņošana	a cerebral hemorrhage	grupo	alternativoj	prononco
level	deliraĵo	traka runa	a crazy talk	grupo	alternativoj	prononco
level	disertacio	disertācija, disertācija	a dissertation, a thesis	grupo	alternativoj	prononco
level	dormiranto	miegā staigātājs	a sleepwalker	grupo	alternativoj	prononco
level	duno	kāpa	a dune	grupo	alternativoj	prononco
level	duonpatrino	pamāte	a stepmother	grupo	alternativoj	prononco
level	elevatoro	lifts	an elevator	grupo	alternativoj	prononco
level	endoskopo	endoskops	a endoscope	grupo	alternativoj	prononco
level	erinaco	ezis	a hedgehog	grupo	alternativoj	prononco
level	ermito	vientuļnieks	an hermit	grupo	alternativoj	prononco
level	eskadro (floto)	flote	a fleet	grupo	alternativoj	prononco
level	esperantologo	Esperanto-mācība	Esperanto-Study	grupo	alternativoj	prononco
level	fajfilo	svilpe	a whistle	grupo	alternativoj	prononco
level	faladpupo	Roly poli rotaļlieta	a roly poly toy	grupo	alternativoj	prononco
level	falĉilo	izkapti	a scythe	grupo	alternativoj	prononco
level	farbisto	gleznotājs	a painter	grupo	alternativoj	prononco
level	fasto	badošanās (atturēšanās no ēdiena), badošanās	fasting (abstaining from food), fast	grupo	alternativoj	prononco
level	fazano	fazāns	a pheasant	grupo	alternativoj	prononco
level	figursketado	daiļslidošana (=artsketado)	a figure skating (=artsketado)	grupo	alternativoj	prononco
level	flava sablero	dzeltenas smiltis	a yellow sand	grupo	alternativoj	prononco
level	forcejo	siltumnīca	a greenhouse	grupo	alternativoj	prononco
level	forĝisto	kalējs, melnais kalējs	a smith, a black smith	grupo	alternativoj	prononco
level	forsitio	forsītija	a forsythia	grupo	alternativoj	prononco
level	fortreso	cietoksnis	a fortress	grupo	alternativoj	prononco
level	galerio	galerija	a gallery	grupo	alternativoj	prononco
level	garantiulo	ķīlnieks	a hostage	grupo	alternativoj	prononco
level	gardrelo	garda sliede, virzošā sliede	a gard rail, a guide rail	grupo	alternativoj	prononco
level	gargaraĵo	skalošanas līdzeklis	a gargle	grupo	alternativoj	prononco
level	gazono	zālienu	a lawn	grupo	alternativoj	prononco
level	glubendo	līmlente	an adhesive tape	grupo	alternativoj	prononco
level	gongo	gongu	a gong	grupo	alternativoj	prononco
level	grenado	granāta	a grenade	grupo	alternativoj	prononco
level	heredanto	mantinieks, labuma guvējs, tiesību pārņēmējs	an heir, a beneficiary, a successor	grupo	alternativoj	prononco
level	Herzberg	Hercbergs	Herzberg	grupo	alternativoj	prononco
level	hipnotismo	hipnotisms	hypnotism	grupo	alternativoj	prononco
level	hirudo	dēle	a leech	grupo	alternativoj	prononco
level	homtruo	vīrieša bedre	a man hole	grupo	alternativoj	prononco
level	huffero	pakavs, nags	a horseshoe, a hoof	grupo	alternativoj	prononco
level	huligano	huligāns	a hooligan	grupo	alternativoj	prononco
level	inkubatoro	inkubators	an incubator	grupo	alternativoj	prononco
level	jahurto	jogurts	yogurt	grupo	alternativoj	prononco
level	kablotramo (~trajno)	funikulieris, trošu tramvajs	a funicular, a cable tram	grupo	alternativoj	prononco
level	kadro de pentraĵo	attēla rāmis	a frame of a picture	grupo	alternativoj	prononco
level	kalvulo	pliku galvu	a bald headed	grupo	alternativoj	prononco
level	kamentubo	skurstenis	a chimney	grupo	alternativoj	prononco
level	kanjono	kanjons	a canyon	grupo	alternativoj	prononco
