C.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	pistilo	piestik, tĺčik	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	plochá ryba, platesa	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	pór	a leek	grupo	alternativoj	prononco
level	rajo	rajón, korčule, rejnok	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	svietnik, svietnik	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	sietnica	retina	grupo	alternativoj	prononco
level	reŭmatismo	reuma	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	kňaz	a priest	grupo	alternativoj	prononco
level	turbo	kolovrátok	a spinning top	grupo	alternativoj	prononco
level	slipo	ústrižok, podací lístok	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	batist, cambric	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	seraf	a seraph	grupo	alternativoj	prononco
level	sevrugo	hviezdny jeseter, hviezdicovitý jeseter	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	zvierač	a sphincter	grupo	alternativoj	prononco
level	sifiliso	syfilis, kiahne	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	tuberkulóza, tuberkulóza (=tuberkulozo)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	horčičné semienko	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	fanfára	a fanfare	grupo	alternativoj	prononco
level	skalpo	pokožku hlavy	a scalp	grupo	alternativoj	prononco
level	skorzonero	kozia brada čierna	a black salsify	grupo	alternativoj	prononco
level	talismano	talizman, maskot	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	spermie, spermie	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	tarantula	a tarantula	grupo	alternativoj	prononco
level	revizoro	audítor, inšpektor	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	lieň	a tench	grupo	alternativoj	prononco
level	celerio	zeler	a celery	grupo	alternativoj	prononco
level	cidonio	dula	a quince	grupo	alternativoj	prononco
level	galantino	želatína	gellatine	grupo	alternativoj	prononco
level	grogo	grog, toddy	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	karamel	caramel	grupo	alternativoj	prononco
level	kirŝo	kirsh, čerešňová pálenka	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	kompót, dusené ovocie	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	mišpuľa	a medlar	grupo	alternativoj	prononco
level	mirabelo	mirabelka	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	pesimizmus	pessimism	grupo	alternativoj	prononco
level	plebo	plebs, obyčajní ľudia	plebs, common people	grupo	alternativoj	prononco
level	saguo	ságo	a sago	grupo	alternativoj	prononco
level	vermuto	vermut (víno)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	arabeska	arabesque	grupo	alternativoj	prononco
level	arbalesto	kuša, oštep	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	dreň, dreň, dreň	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	balistika	ballistics	grupo	alternativoj	prononco
level	orgio	orgie	an orgy	grupo	alternativoj	prononco
level	baziliko	bazilika	a basilica	grupo	alternativoj	prononco
level	gruzo	štrk, posyp	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	burnous, burnus	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	diapason, ladička	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	dynamit	dynamite	grupo	alternativoj	prononco
level	maroko	Maroko	Morocco	grupo	alternativoj	prononco
level	ditirambo	dithyramb	a dithyramb	grupo	alternativoj	prononco
level	eklogo	ekloga	an eclogue	grupo	alternativoj	prononco
level	falango	falanga	a phalanx	grupo	alternativoj	prononco
level	garnituro	garnitúra	a garniture	grupo	alternativoj	prononco
level	geodezio	geodézia	geodesy	grupo	alternativoj	prononco
level	gladiatoro	gladiátor	a gladiator	grupo	alternativoj	prononco
level	glazuro	glazúru, polevu, polevu, lak	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	deletant, amatér, dabér	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	kaleidoskop	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	halapartňa	a halberd	grupo	alternativoj	prononco
level	harmoniumo	harmónium	a harmonium	grupo	alternativoj	prononco
level	uzuro	úžera	a usury	grupo	alternativoj	prononco
level	hipodromo	hipodróm, dostihová dráha	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	impresário, podnikateľ	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	kabriolet, kabriolet	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	kaliber	a caliber	grupo	alternativoj	prononco
level	kameo	portrét	a cameo	grupo	alternativoj	prononco
level	kartografio	kartografii	cartography	grupo	alternativoj	prononco
level	aŭtokrato	autokrat	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	kartuša	a cartouche	grupo	alternativoj	prononco
level	dekadenco	dekadenciu	a decadence	grupo	alternativoj	prononco
level	kazemato	kazemata	a casemate	grupo	alternativoj	prononco
level	kepo	kepi	a kepi	grupo	alternativoj	prononco
level	monarkio	monarchia (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	xylofón	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	štvorkolka	a quadrille	grupo	alternativoj	prononco
level	majoliko	majolika	a majolica	grupo	alternativoj	prononco
level	makadamo	makadam	a macadam	grupo	alternativoj	prononco
level	matadoro	matador, toreador	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	demonštrácia, zhromaždenie	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	metronóm	a metronome	grupo	alternativoj	prononco
level	oktavo	oktávu	an octave	grupo	alternativoj	prononco
level	orografio	orografia	orography	grupo	alternativoj	prononco
level	palankeo	nosidlá, nosidlá (nosenie človeka na prepravu)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	celé skóre (muzikál)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	peristyle	a peristyle	grupo	alternativoj	prononco
level	petardo	petarda, petarda	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	pilaster	a pilaster	grupo	alternativoj	prononco
level	pontono	pontón	a pontoon	grupo	alternativoj	prononco
level	solventa	solventný	solvent	grupo	alternativoj	prononco
level	recitativo	recitatív	a recitative	grupo	alternativoj	prononco
level	rokoko	rokoko	rococo	grupo	alternativoj	prononco
level	rotondo	rotunda	a rotunda	grupo	alternativoj	prononco
level	ametisto	ametyst	an amethyst	grupo	alternativoj	prononco
level	semaforo	semafor, signál, semafor	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	septet	a septet	grupo	alternativoj	prononco
level	serajlo	seraglio	a seraglio	grupo	alternativoj	prononco
level	serenado	serenáda	a serenade	grupo	alternativoj	prononco
level	arkeologo	archeológ (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	sanhedrin, sanhedrim	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	podstavec, podstavec, podstavec	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	strapec, pompon, strapec, strapec	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	tamburína	a tambourine	grupo	alternativoj	prononco
level	tamtamo	tamtam, tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	tandem, tandemový bicykel	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	tarantella	a tarantella	grupo	alternativoj	prononco
level	tiaro	diadém, pápežská koruna	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	tinder, dotykové drevo	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	tóga	a toga	grupo	alternativoj	prononco
level	topografio	topografia	topography	grupo	alternativoj	prononco
level	toreadoro	toreador, toreador	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	satén, satén	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	transept, plavba	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	trombón	a trombone	grupo	alternativoj	prononco
level	turbino	turbína	a turbine	grupo	alternativoj	prononco
level	ulano	ulán, ulán	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	špekulovať (podnikať), hazardovať	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	šalupa, šalopa, veľká úžitková loď	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	šrapnel	a shrapnel	grupo	alternativoj	prononco
level	okulta	okultné	occult	grupo	alternativoj	prononco
level	baleto	balet	a ballet	grupo	alternativoj	prononco
level	anomalio	anomália	an anomaly	grupo	alternativoj	prononco
level	puritano	puritán	a puritan	grupo	alternativoj	prononco
level	bazalto	čadič	a basalt	grupo	alternativoj	prononco
level	berilo	beryl, jaspis	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	dynamometer	a dynamometer	grupo	alternativoj	prononco
level	grafito	grafit	a graphite	grupo	alternativoj	prononco
level	gutaperko	gutaperča	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	apotróziť, zbožštiť	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hydrostatika	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	kalomel	a calomel	grupo	alternativoj	prononco
level	kolodio	kolódiom	a collodion	grupo	alternativoj	prononco
level	konglomerato	konglomerát	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	eucharistia, sviatosť	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	kozmogónia	cosmogony	grupo	alternativoj	prononco
level	kosmografio	kozmografia	cosmography	grupo	alternativoj	prononco
level	kreozoto	kreozot	creosote	grupo	alternativoj	prononco
level	kronometro	chronometer	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	kvadratúra	quadrature	grupo	alternativoj	prononco
level	horoskopo	horoskop	a horoscope	grupo	alternativoj	prononco
level	kvociento	kvocient	a quotient	grupo	alternativoj	prononco
level	lapiso	luna žieravina	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logaritmus	logarithm	grupo	alternativoj	prononco
level	lozanĝo	pastilka, diamant	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	malachit	a malachite	grupo	alternativoj	prononco
level	manometro	manometer, tlakomer	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	poludník (čiara)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteor, padajúca hviezda	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	meteorológia	meteorology	grupo	alternativoj	prononco
level	mikrometro	mikrometer	a micrometer	grupo	alternativoj	prononco
level	purgatorio	očistec	purgatory	grupo	alternativoj	prononco
level	mineralogio	mineralógia	mineralogy	grupo	alternativoj	prononco
level	plagiato	plagiátorstvo	plagiarism	grupo	alternativoj	prononco
level	naftalino	naftalén	naphthalene	grupo	alternativoj	prononco
level	nikotino	nikotín	nicotine	grupo	alternativoj	prononco
level	onikso	ónyx	onyx	grupo	alternativoj	prononco
level	ozono	ozón	ozone	grupo	alternativoj	prononco
level	estono	Estónec	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	rovnobežník	a parallelogram	grupo	alternativoj	prononco
level	perimetro	obvod	a perimeter	grupo	alternativoj	prononco
level	segmento	segment	a segment	grupo	alternativoj	prononco
level	sifono	sifón	a siphon	grupo	alternativoj	prononco
level	stalagmito	stalagmit	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	stalaktit	a stalactite	grupo	alternativoj	prononco
level	striknino	strychnín	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	exkomunikovať	to excommunicate	grupo	alternativoj	prononco
level	talko	mastenec, francúzska krieda	talc, french chalk	grupo	alternativoj	prononco
level	tangento	dotyčnica	tangent	grupo	alternativoj	prononco
level	trapezo	lichobežník, lichobežník	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	trigonometria	trigonometry	grupo	alternativoj	prononco
level	vazelino	vazelína, vazelína	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmud	Talmud	grupo	alternativoj	prononco
level	abnegacio	odriekanie, sebazaprenie	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	alibi	an alibi	grupo	alternativoj	prononco
level	koncesii	pripustiť, udeliť licenciu, udeliť franšízu	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	absolvent strednej školy, bakalár	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Brahman, brahman	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	demagóg	a demagogue	grupo	alternativoj	prononco
level	etnografio	etnografia	ethnography	grupo	alternativoj	prononco
level	fakiro	fakír, faquir	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	aureola, aura, halo (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	mentor	a mentor	grupo	alternativoj	prononco
level	pesimisto	pesimista	a pessimist	grupo	alternativoj	prononco
level	feministo	feministka	a feminist	grupo	alternativoj	prononco
level	hetmano	hajtman	a hetman	grupo	alternativoj	prononco
level	binoklo	ďalekohľad	binoculars	grupo	alternativoj	prononco
level	kalifo	kalif	caliph	grupo	alternativoj	prononco
level	diluvo	potopa, potopa	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	kaucia, uznanie	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	kodicil	a codicil	grupo	alternativoj	prononco
level	kongregacio	kongregácia	a congregation	grupo	alternativoj	prononco
level	konsistorio	konzistórium	a consistory	grupo	alternativoj	prononco
level	kvestoro	kvestor	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	do stenografie, písať stenografiu	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	mandarínka (dôstojník)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	médium	a medium	grupo	alternativoj	prononco
level	metempsikozo	metempsychóza, reinkarnácia	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	monoteizmus	monotheism	grupo	alternativoj	prononco
level	pivoto	pivota	a pivot	grupo	alternativoj	prononco
level	nepotismo	nepotizmus	nepotism	grupo	alternativoj	prononco
level	sortimento	sortiment, výber z odrody	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	nihilizmus	nihilism	grupo	alternativoj	prononco
level	nihilisto	nihilista	a nihilist	grupo	alternativoj	prononco
level	nimbo	nimbus, svätožiara	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	numizmatika	numismatics	grupo	alternativoj	prononco
level	cisterno	cisterna, nádrž, cisterna	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	ostrakizmus	ostracism	grupo	alternativoj	prononco
level	panteismo	panteizmu	pantheism	grupo	alternativoj	prononco
level	panteisto	panteista	a pantheist	grupo	alternativoj	prononco
level	spekulativa	špekulatívny	speculative	grupo	alternativoj	prononco
level	parafo	paraph, iniciály	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	poistnú zmluvu	an insurance policy	grupo	alternativoj	prononco
level	politeismo	polyteizmus	polytheism	grupo	alternativoj	prononco
level	prerogativo	výsadou	a prerogative	grupo	alternativoj	prononco
level	protektorato	protektorát	a protectorate	grupo	alternativoj	prononco
level	prozelito	prozelyta, konvertita	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	racionalizmu	rationalism	grupo	alternativoj	prononco
level	racionalisto	racionalista	a rationalist	grupo	alternativoj	prononco
level	sinoptika	synoptický	synoptic	grupo	alternativoj	prononco
level	skolastiko	scholastika	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	spiritualizmus, spiritualita	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	spiritualista	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	brožúru	a pamphlet	grupo	alternativoj	prononco
level	taroko	tarot, tarok	tarot, taroc	grupo	alternativoj	prononco
level	teismo	teizmu	theism	grupo	alternativoj	prononco
level	teisto	teista	a theist	grupo	alternativoj	prononco
level	teokratio	teokraciu	a theocracy	grupo	alternativoj	prononco
level	trusto	obchodný trust	a business trust	grupo	alternativoj	prononco
level	ukazo	ukase	a ukase	grupo	alternativoj	prononco
level	ultimato	ultimátum	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	Shah	Shah	grupo	alternativoj	prononco
level	gramofono	gramofón	a gramophone	grupo	alternativoj	prononco
level	kreditoro	veriteľ	a creditor	grupo	alternativoj	prononco
level	ideografio	ideografia, písanie obrázkov	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	idiomatický výraz	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	navodiť, usudzovať, zovšeobecňovať	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	nominálny	nominal	grupo	alternativoj	prononco
level	arkipelago	súostrovie (=arĥipelago)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	stenografia, stenografia	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	ornitológia	ornithology	grupo	alternativoj	prononco
level	rekremento	zvyšky, plevy, kaly, draf	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	bombast, pumpovanie	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	geológ	a geologist	grupo	alternativoj	prononco
level	edikto	edikt, dekrét	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	basreliéf	a bas-relief	grupo	alternativoj	prononco
level	kariolo	pasca, vozík pre psov	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	konfekcia, konfekčný oblek	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	impéria, empirizmus	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	navigácia	navigation	grupo	alternativoj	prononco
level	observatorio	observatórium	an observatory	grupo	alternativoj	prononco
level	abdiki	abdikovať, odstúpiť	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	admirality	admiralty	grupo	alternativoj	prononco
level	anarĥio	anarchia (=anarkio)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	zemepisec	a geographer	grupo	alternativoj	prononco
level	aĝio	agio, prémia	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	autokracia	autocracy	grupo	alternativoj	prononco
level	demagogio	demagógia, demagógia	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	prístavisko, nádrž (jachta, loď, loď)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	Eminencia	Eminence	grupo	alternativoj	prononco
level	komandito	komanditná spoločnosť	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	inaugurácia	an inauguration	grupo	alternativoj	prononco
level	biologo	biológ	a biologist	grupo	alternativoj	prononco
level	katekisto	katechétka (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	glukóza (= glikozo)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	fyziológ	a physiologist	grupo	alternativoj	prononco
level	katekizi	katechizovať, krížiť otázku (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	pacifista	a pacifist	grupo	alternativoj	prononco
level	kontribucio	reparácie	reparations	grupo	alternativoj	prononco
level	naturalismo	naturalizmus	naturalism	grupo	alternativoj	prononco
level	oligarkio	oligarchia (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	pacifizmus	pacifism	grupo	alternativoj	prononco
level	plutokratio	plutokracie	plutocracy	grupo	alternativoj	prononco
level	realismo	realizmus	realism	grupo	alternativoj	prononco
level	sociologo	sociológ	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	podmieňovací spôsob	conditional tense	grupo	alternativoj	prononco
level	albino	albín	an albino	grupo	alternativoj	prononco
level	genciano	horec (Gentiana)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	metla, borievka (Genista)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	corolla (=florkrono)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	dážďovka (=tervermo)	a earthworm (=tervermo)	grupo	alternativoj	prononco
level	spleno	blues, nízka nálada, melanchólia	blues, low spirits, melancholy	grupo	alternativoj	prononco
level	oleandro	oleander	an oleander	grupo	alternativoj	prononco
level	plantago	plantago, plantain	a plantago, plantain	grupo	alternativoj	prononco
level	akvaforto	leptanie	etching	grupo	alternativoj	prononco
level	aleno	šidlo, šidlo	a bradawl, an awl	grupo	alternativoj	prononco
level	bireto	biret, baret	a biretta, a beret	grupo	alternativoj	prononco
level	fagoto	fagot	a bassoon	grupo	alternativoj	prononco
level	kastanjeto	kastanetou	a castanet	grupo	alternativoj	prononco
level	paŝtelo	pastel, krieda, pastelka	a pastel, a chalk, a crayon	grupo	alternativoj	prononco
level	pelerino	pelerína, pelerína	a pelerine, a cape	grupo	alternativoj	prononco
level	anilino	anilín (fenylamín)	aniline (phenylamine)	grupo	alternativoj	prononco
level	helico	špirála, vrtuľa	a helix, a propeller	grupo	alternativoj	prononco
level	biografo	životopisec	a biographer	grupo	alternativoj	prononco
level	kalio	draslík	potassium	grupo	alternativoj	prononco
level	kinino	chinín	quinine	grupo	alternativoj	prononco
level	kloro	chlór	chlorine	grupo	alternativoj	prononco
level	latero	strana (mnohouholníka), hrana	a side (of a polygon), an edge	grupo	alternativoj	prononco
level	natrio	sodík	sodium	grupo	alternativoj	prononco
level	zefiro	zephyr	a zephyr	grupo	alternativoj	prononco
level	regento	regent	a regent	grupo	alternativoj	prononco
level	vinkto	nit, brčál	a rivet, a periwinkle	grupo	alternativoj	prononco
level	vivisekcio	vivisekcia	a vivisection	grupo	alternativoj	prononco
level	agronomo	agronóm, poľnohospodár	an agronomist, an agriculturist	grupo	alternativoj	prononco
level	antropologo	antropológ	an anthropologist	grupo	alternativoj	prononco
level	bibliografo	bibliograf	a bibliographer	grupo	alternativoj	prononco
level	entomologo	entomológ	an entomologist	grupo	alternativoj	prononco
level	etimologo	etimológ	an etimologist	grupo	alternativoj	prononco
level	etiologo	etiológ	an etiologist	grupo	alternativoj	prononco
level	etnografo	etnograf	an ethnographer	grupo	alternativoj	prononco
level	genealogo	genealóg	a genealogist	grupo	alternativoj	prononco
level	geometro	geometra	a geometrician	grupo	alternativoj	prononco
level	grafologo	grafológ	a graphologist	grupo	alternativoj	prononco
level	homeopato	homeopat	a homeopathist	grupo	alternativoj	prononco
level	kartografo	kartograf	a cartographer	grupo	alternativoj	prononco
level	kosmografo	kozmograf	a cosmographist	grupo	alternativoj	prononco
level	meteorologo	meteorológ	a meteorologist	grupo	alternativoj	prononco
level	mineralogo	mineralóg	a mineralogist	grupo	alternativoj	prononco
level	mitologo	mytológ	a mythologist	grupo	alternativoj	prononco
level	oligarko	oligarcha (=oligarĥo)	an oligarch (=oligarĥo)	grupo	alternativoj	prononco
level	ornitologo	ornitológ	an ornithologist	grupo	alternativoj	prononco
level	paleografo	paleograf	a paleographer	grupo	alternativoj	prononco
level	paleontologo	paleontológ	a paleontologist	grupo	alternativoj	prononco
level	patologo	patológ	a pathologist	grupo	alternativoj	prononco
level	plutokrato	plutokrat	a plutocrat	grupo	alternativoj	prononco
level	teokrato	teokrat	a theocrat	grupo	alternativoj	prononco
level	tipografo	typograf	a typographer	grupo	alternativoj	prononco
level	topografo	topograf	a topographer	grupo	alternativoj	prononco
level	zoologo	zoológ	a zoologist	grupo	alternativoj	prononco
level	aristokratio	aristokracie	aristocracy	grupo	alternativoj	prononco
level	arkaismo	archaizmus (=arĥaismo)	archaism (=arĥaismo)	grupo	alternativoj	prononco
level	difterio	záškrt (=difterito)	diphtheria (=difterito)	grupo	alternativoj	prononco
level	fotografio	fotografovanie	photography	grupo	alternativoj	prononco
level	litografio	litografia	lithography	grupo	alternativoj	prononco
level	tonelo	tonu	a ton	grupo	alternativoj	prononco
level	vipero	vipero (=vipuro)	a vipero (=vipuro)	grupo	alternativoj	prononco
level	kontrapunkto	kontrapunkt (hudobné skladanie)	counterpoint (a musical composing)	grupo	alternativoj	prononco
level	ĉizi	dlabať, vyrezávať	to chisel, to carve	grupo	alternativoj	prononco
level	ĉe-metodo	che-metóda, priama metóda výučby esperanta	a che-method, a direct method of teaching Esperanto	grupo	alternativoj	prononco
level	betono	betón	a concrete	grupo	alternativoj	prononco
level	orgeno	organ (hudobný nástroj)	an organ (musical instrument)	grupo	alternativoj	prononco
level	orgasmo	orgazmus	an orgasm	grupo	alternativoj	prononco
level	rendevutabulo	rendez-vous stôl	a rendez-vous table	grupo	alternativoj	prononco
level	aboco	ABC, základný náter	ABC, a primer	grupo	alternativoj	prononco
level	bikonveksa	bikonvexné	biconvex	grupo	alternativoj	prononco
level	bikonkava	bikonkávna	biconcave	grupo	alternativoj	prononco
level	aidoso	AIDS	AIDS	grupo	alternativoj	prononco
level	operatoro	operátor	an operator	grupo	alternativoj	prononco
level	opalo	opál	an opal	grupo	alternativoj	prononco
level	prestidigito	kúzlo (trik)	a magic (trick)	grupo	alternativoj	prononco
level	jaĥto	jachta	a yacht	grupo	alternativoj	prononco
level	palpebrumi	žmurkať, žmurkať	to wink, to blink	grupo	alternativoj	prononco
level	lupe	ako vlk	like a wolf	grupo	alternativoj	prononco
level	haladzo	smrad, smrad	stench, stink	grupo	alternativoj	prononco
level	laborigi	prinútiť (niekoho) pracovať	to make (someone) to work	grupo	alternativoj	prononco
level	apetigi	predjesť sa	to appetize	grupo	alternativoj	prononco
level	bokalo	pohár	a jar	grupo	alternativoj	prononco
level	liniilo	pravítko, pravítko	a ruler, a straightedge	grupo	alternativoj	prononco
level	metiejo	dielňa, stavenisko, ateliér	a workshop, a jobsite, a studio	grupo	alternativoj	prononco
level	staleto	malá stajňa, malý stánok, malá kôlňa	a small stable, a small stall, a small shed	grupo	alternativoj	prononco
level	korbeto	malý košík, punč	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	malý holub	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	popolník	an ashtray	grupo	alternativoj	prononco
level	telefone	na telefóne	on a telephone	grupo	alternativoj	prononco
level	subito	náhlosť	suddenness	grupo	alternativoj	prononco
level	bakisto	pekár	a baker	grupo	alternativoj	prononco
level	farejo	pivovar	a brewery	grupo	alternativoj	prononco
level	atestanto	svedok	a witness	grupo	alternativoj	prononco
level	amplifikatoro	zosilňovač	an amplifier	grupo	alternativoj	prononco
level	zigzage	v cikcaku	in zigzag	grupo	alternativoj	prononco
level	koboldo	kobold, goblin	a kobold, a goblin	grupo	alternativoj	prononco
level	ordinala	radový	ordinal	grupo	alternativoj	prononco
level	ĉampioneco	šampionát	a championship	grupo	alternativoj	prononco
level	aŭdantaro	obecenstvo, diváci (=spektantaro)	audience, spectators (=spektantaro)	grupo	alternativoj	prononco
level	violonĉelo	violončelo	a cello	grupo	alternativoj	prononco
level	kasedaparato	kazetový prehrávač	a cassette player	grupo	alternativoj	prononco
level	kampadejo	kemping, kemping	a camping ground, a camping site	grupo	alternativoj	prononco
level	avido	náruživosť, chamtivosť	avidity, greediness	grupo	alternativoj	prononco
level	korono	koróna	a corona	grupo	alternativoj	prononco
level	klarneto	klarinet	a clarinet	grupo	alternativoj	prononco
level	tajpisto	pisár	a typist	grupo	alternativoj	prononco
level	tajpilo	písací stroj (nástroj) (=skribmaŝino)	a typewriter (tool) (=skribmaŝino)	grupo	alternativoj	prononco
level	lanfadeno	česaný	a worsted	grupo	alternativoj	prononco
