C.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	nafto	ဆီ၊ ခရုိုက်ဆီ၊ naft	oil, cruide oil, naft	grupo	alternativoj	prononco
level	diplomo	ဒီပလိုမာတစ်ခု	a diploma	grupo	alternativoj	prononco
level	skandalo	အရှုပ်တော်ပုံ၊	a scandal, a commotion	grupo	alternativoj	prononco
level	lanco	လှံ၊ လှံ	a lance, a spear	grupo	alternativoj	prononco
level	ŝnurtira lukto	လွန်ဆွဲခြင်း။	a tug of war	grupo	alternativoj	prononco
level	sintakso	အထားအသို	syntax	grupo	alternativoj	prononco
level	ceremonio	အခမ်းအနားတစ်ခု	a ceremony	grupo	alternativoj	prononco
level	ŝuŝranko	ဖိနပ်ဗီရိုတစ်ခု	a shoe closet	grupo	alternativoj	prononco
level	kontribui	ပါဝင်ကူညီရန်	to contribute	grupo	alternativoj	prononco
level	kompili	compile လုပ်ရန်	to compile	grupo	alternativoj	prononco
level	verdikto	စီရင်ချက်တစ်ခု၊ ဆုံးဖြတ်ချက်တစ်ခု	a verdict, a decision	grupo	alternativoj	prononco
level	melodio	သီချင်းတစ်ပုဒ်	a melody	grupo	alternativoj	prononco
level	deklami	ရွတ်ဆိုခြင်း၊	to declaim, to recite	grupo	alternativoj	prononco
level	bovino	နွားမတစ်ကောင်	a cow	grupo	alternativoj	prononco
level	svarmi	ဝိုင်းအုံခြင်းငှါ၊	to swarm, to abound	grupo	alternativoj	prononco
level	kokino	ကြက်မ	a hen	grupo	alternativoj	prononco
level	legomoj	ဟင်းသီးဟင်းရွက်များ	vegetables	grupo	alternativoj	prononco
level	barono	baron တစ်ဦး	a baron	grupo	alternativoj	prononco
level	malfacile	ခက်တယ်၊ ခက်တယ်။	hardly, with difficulty	grupo	alternativoj	prononco
level	epizodo	အပိုင်းတစ်ခု	an episode	grupo	alternativoj	prononco
level	nuligi	ပယ်ဖျက်ရန်၊ ဖျက်သိမ်းရန်	to cancel, to nullify	grupo	alternativoj	prononco
level	faktoro	အချက်တစ်ခု	a factor	grupo	alternativoj	prononco
level	studentino	အမျိုးသမီး ကျောင်းသား	a female student	grupo	alternativoj	prononco
level	liberala	လစ်ဘရယ်	liberal	grupo	alternativoj	prononco
level	ŝraŭboturnilo	screw driver တစ်ခု	a screw driver	grupo	alternativoj	prononco
level	diligente	လုံ့လစိုက်	diligently	grupo	alternativoj	prononco
level	malfermi	ဖွင့်လှစ်ရန်	to open	grupo	alternativoj	prononco
level	gaelo	ဂေးလ်တစ်ခု	a gael	grupo	alternativoj	prononco
level	rugbeo	ရပ်ဘီ	rugby	grupo	alternativoj	prononco
level	frizisto	ဆံပင်ညှပ်သမား	a hairdresser	grupo	alternativoj	prononco
level	beleta	ချစ်ဖို့ကောင်းတယ်။	cute, pretty	grupo	alternativoj	prononco
level	normo	စံ၊ စံ	norm, standard	grupo	alternativoj	prononco
level	mandarino	မန်ဒရင်းလိမ္မော်သီးတစ်လုံး	a mandarin orange	grupo	alternativoj	prononco
level	omleto	omelette, tortilla	omelette, tortilla	grupo	alternativoj	prononco
level	afiŝeto	ပိုစတာတစ်ခု	a poster	grupo	alternativoj	prononco
level	klerigado	လေ့ကျင့်ရေး၊ လေ့ကျင့်ရေး	training, a training	grupo	alternativoj	prononco
level	rekompenci	ဆုချရန်၊ လျော်ကြေးပေးရန်	to reward, to compensate	grupo	alternativoj	prononco
level	abdomeno	ဝမ်းဗိုက်	abdomen	grupo	alternativoj	prononco
level	rublo	(ရုရှား)	a ruble (Russian)	grupo	alternativoj	prononco
level	bakujo (forno)	မီးဖိုတစ်ခု	an oven	grupo	alternativoj	prononco
level	komodo	ကွန်မုဒ် (ပရိဘောဂ) အံသေတ္တာ	a commode (furniture), a chest of drawers	grupo	alternativoj	prononco
level	blanka ĉemizo	အဖြူရောင်ရှပ်အင်္ကျီ	a white shirt	grupo	alternativoj	prononco
level	konkeri	အနိုင်ယူရန်	to conquer	grupo	alternativoj	prononco
level	ekzemple	ဥပမာအားဖြင့်	for example	grupo	alternativoj	prononco
level	pasiva	passive	passive	grupo	alternativoj	prononco
level	indiĝeno	ဌာနေလူမျိုး၊ လူမျိုးတစ်မျိုး	an indigenous person, an aborigene	grupo	alternativoj	prononco
level	balkono	လသာဆောင်တစ်ခု	a balcony	grupo	alternativoj	prononco
level	cico	နို့သီးခေါင်း	a nipple	grupo	alternativoj	prononco
level	abstrakti	စိတ္တဇ	to abstract	grupo	alternativoj	prononco
level	poŝtmarko	စာပို့တံဆိပ်ခေါင်း (=pm)	a postage stamp (=p.m.)	grupo	alternativoj	prononco
level	sportejo	အားကစားကွင်းတစ်ခု	a sports ground	grupo	alternativoj	prononco
level	polemiko	အစွန်းအထင်း၊ အငြင်းပွားမှု၊ အငြင်းပွားမှု	a polemic, a controversy, a dispute	grupo	alternativoj	prononco
level	sirio	ဆီးရီးယား	Syria	grupo	alternativoj	prononco
level	nomi	အမည်ပေးရန်၊ ခန့်အပ်ရန်၊ အမည်စာရင်းတင်သွင်းရန်	to name, to designate, to nominate	grupo	alternativoj	prononco
level	fiasko	ဖီယာစကို၊ ရှုံးနိမ့်ခြင်း။	a fiasco, a failure	grupo	alternativoj	prononco
level	procesio	စီတန်း၊ စီတန်း	procession, a procession	grupo	alternativoj	prononco
level	kupeo	coupe ၊ အခန်းတစ်ခု	a coupe, a compartment	grupo	alternativoj	prononco
level	hipotezo	အယူအဆတစ်ခု	a hypothesis	grupo	alternativoj	prononco
level	laboro	အလုပ်တစ်ခု	a work	grupo	alternativoj	prononco
level	cirko	ဆပ်ကပ်တစ်ခု	a circus	grupo	alternativoj	prononco
level	iluzio	ထင်ယောင်ထင်မှားတစ်ခု	an illusion	grupo	alternativoj	prononco
level	troviĝi	မတွေ့ရ။	to be found	grupo	alternativoj	prononco
level	baldakeno	baldachin၊ ကနိုပ်တစ်ခု	a baldachin, a canope	grupo	alternativoj	prononco
level	refuti	ငြင်းဆိုရန်၊ ပြစ်ဒဏ်ချမှတ်ရန်	to refute, to convict	grupo	alternativoj	prononco
level	fratino	ညီမတစ်ယောက်	a sister	grupo	alternativoj	prononco
level	ortodoksa	ရှေးရိုးစွဲ	orthodox	grupo	alternativoj	prononco
level	revido	ထပ်တွေ့တယ်။	seeing again	grupo	alternativoj	prononco
level	molekulo	မော်လီကျူးတစ်ခု	a molecule	grupo	alternativoj	prononco
level	manifesti	ထင်ရှားစေရန်၊ သရုပ်ပြရန်	to manifest, to demonstrate	grupo	alternativoj	prononco
level	malmulta	အနည်းငယ်၊ အနည်းငယ်	little, few	grupo	alternativoj	prononco
level	proporcio	အချိုးအစားတစ်ခု၊ နှုန်းတစ်ခု	a proportion, a rate	grupo	alternativoj	prononco
level	elektra lampo	လျှပ်စစ်မီးတစ်လုံး	an electric lamp	grupo	alternativoj	prononco
level	bedo	အိပ်ရာတစ်ကွက် ([ပန်းပွင့်] အိပ်ရာ)	a bed, a plot ([flower] bed)	grupo	alternativoj	prononco
level	aromo	အနံ့၊ အနံ့၊ အနံ့၊ အရသာ	aroma, smell, fragrance, flavor	grupo	alternativoj	prononco
level	mikroonda forno	မိုက်ခရိုဝေ့မီးဖို	a microwave oven	grupo	alternativoj	prononco
level	telefoni	ခေါ်ဆိုရန်၊ ဖုန်းခေါ်ဆိုရန်	to call, to phone	grupo	alternativoj	prononco
level	utopio	Utopia	utopia	grupo	alternativoj	prononco
level	manifestacio	သရုပ်ပြ	a demonstration	grupo	alternativoj	prononco
level	vendisto	ရောင်းသူ၊ အရောင်းသမား၊ ရောင်းသူ	a seller, a salesman, a vendor	grupo	alternativoj	prononco
level	ĉikani	နှောင့်ယှက်ရန်၊	to quibble, to harass	grupo	alternativoj	prononco
level	satano	စာတန်၊ မာရ်နတ်	a Satan, a devil	grupo	alternativoj	prononco
level	maldekstra	ဘယ်ဘက် (ဦးတည်ချက်)	left (direction)	grupo	alternativoj	prononco
level	kuirejo	မီးဖိုချောင်	a kitchen	grupo	alternativoj	prononco
level	loĝanto	နေထိုင်သူ၊ နေထိုင်သူ၊ နေထိုင်သူ	a dweller, an inhabitant, a resident	grupo	alternativoj	prononco
level	koloso	colossus တစ်ခု	a colossus	grupo	alternativoj	prononco
level	municipa	စည်ပင်	municipal	grupo	alternativoj	prononco
level	pulso	သွေးခုန်နှုန်းတစ်ခု	a pulse	grupo	alternativoj	prononco
level	gravi	အရေးကြီးသည် ၊ အရေးကြီးသည်	to matter, to be important	grupo	alternativoj	prononco
level	karavano	caravan တစ်ခု	a caravan	grupo	alternativoj	prononco
level	astro	ကောင်းကင်ကိုယ်ခန္ဓာ၊ ကောင်းကင်ခန္ဓာ၊ ကြယ်	a celestial body, a heavenly body, a star	grupo	alternativoj	prononco
level	biologio	ဇီဝဗေဒ	biology	grupo	alternativoj	prononco
level	ĝihado	ဂျီဟဒ်	jihad	grupo	alternativoj	prononco
level	skrapgumo	ရော်ဘာ၊	a rubber, an erager	grupo	alternativoj	prononco
level	radioaktiva	ရေဒီယိုသတ္တိကြွ	radioactive	grupo	alternativoj	prononco
level	kunsido	အစည်းအဝေး၊ ထိုင်၊ အစည်းအဝေး	a meeting, a sitting, a session	grupo	alternativoj	prononco
level	eriko	နှင်းဆီရိုင်း၊	a heather, a wild rose	grupo	alternativoj	prononco
level	varianto	မူကွဲတစ်ခု၊ ကိန်းရှင်တစ်ခု၊ မတူညီသောပုံစံတစ်ခု	a variant, a variable, a different form	grupo	alternativoj	prononco
level	aŭdienco	ပရိသတ်၊ ကြားနာမှု	an audience, a hearing	grupo	alternativoj	prononco
level	barbaro	လူရိုင်း	a barbarian	grupo	alternativoj	prononco
level	evangelio	ဧဝံဂေလိတရား၊ ဧဝံဂေလိတရား	an evangel, gospel	grupo	alternativoj	prononco
level	tetaso (te-taso)	လက်ဖက်ရည်တစ်ခွက်	a tea cup	grupo	alternativoj	prononco
level	ŝilingo	တစ်ရှီလင်	a shilling	grupo	alternativoj	prononco
level	fazo	အဆင့်တစ်ခု၊ အဆင့်တစ်ခု	a phase, a stage	grupo	alternativoj	prononco
level	mamuto	ကြီးမားသော	a mammoth	grupo	alternativoj	prononco
level	adepto	ကျွမ်းကျင်သော၊ နောက်လိုက်တစ်ဦး	an adept, a follower	grupo	alternativoj	prononco
level	anonima	အမည်မသိ	anonymous	grupo	alternativoj	prononco
level	fonetiko	သဒ္ဒဗေဒ	phonetics	grupo	alternativoj	prononco
level	fatala	ကံကြမ္မာ၊ ကံကြမ္မာ၊ ဘေးအန္တရာယ်	fatal, fated, fateful, disastrous	grupo	alternativoj	prononco
level	komencanto	အစပြုသူ	a beginner	grupo	alternativoj	prononco
level	vulgara	အောက်တန်းကျသော၊	vulgar, vernacular, common	grupo	alternativoj	prononco
level	ekiri	ဆင်းရန်၊ ထွက်ခွာရန်၊ ထွက်ရန်	to get off, to set off, to set out	grupo	alternativoj	prononco
level	baso	ဘေ့စ်၊ ဘေ့စ်အသံ	a bass, a bass voice	grupo	alternativoj	prononco
level	dormĉambro	အိပ်ခန်းတစ်ခု	a bedroom	grupo	alternativoj	prononco
level	kofro	ကော်ဖီ၊ ခရီးသွားရင်ဘတ်၊ နှာမောင်း	a coffer, a traveling chest, a trunk	grupo	alternativoj	prononco
level	agonio	ဝေဒနာ၊ သေခြင်းတရား	an agony, death throes	grupo	alternativoj	prononco
level	fotilo	ကင်မရာတစ်လုံး	a camera	grupo	alternativoj	prononco
level	cilindro	ဆလင်ဒါတစ်ခု၊ ဒလိမ့်တုံးတစ်ခု	a cylinder, a roller	grupo	alternativoj	prononco
level	sonbendilo	ကက်ဆက်တိပ်ခွေ	a casette tape recorder	grupo	alternativoj	prononco
level	eburo	ဆင်စွယ်	an ivory	grupo	alternativoj	prononco
level	kanario	ကိန္နရီ	a canary	grupo	alternativoj	prononco
level	moskeo	ဗလီတစ်ခု	a mosque	grupo	alternativoj	prononco
level	formato	ပုံစံတစ်ခု	a format	grupo	alternativoj	prononco
level	manio	စိတ်ကြွရူးသွပ်၊	a mania, a fad	grupo	alternativoj	prononco
level	skeptika	သံသယ	skeptical	grupo	alternativoj	prononco
level	citadelo	ရဲတိုက်တစ်ခု	a citadel	grupo	alternativoj	prononco
level	komputilo	ကွန်ပျူတာ (ကိရိယာ) (=komputero၊ komputmaŝino)	a computer (tool) (=komputero, komputmaŝino)	grupo	alternativoj	prononco
level	fanatika	fanatic, fanatical, တစ်ယူသန်သော	fanatic, fanatical, bigoted	grupo	alternativoj	prononco
level	kosmoso	စကြဝဠာတစ်ခု	a cosmos	grupo	alternativoj	prononco
level	strofo	တစ်ပိုဒ်၊ တစ်ပိုဒ်	a verse, a stanza	grupo	alternativoj	prononco
level	metaforo	အလင်္ကာတစ်ခု	a metaphor	grupo	alternativoj	prononco
level	nostalgio	လွမ်းဆွတ်ခြင်း။	nostalgia	grupo	alternativoj	prononco
level	forumo	ဖိုရမ်တစ်ခု	a forum	grupo	alternativoj	prononco
level	arbusto	ချုံပုတ်၊ ချုံပုတ်၊ ချုံပုတ်	a bush, a shrub, shrubbery	grupo	alternativoj	prononco
level	televidilo	TV set တစ်ခု	a TV set	grupo	alternativoj	prononco
level	penco	တစ်ပြား	a penny	grupo	alternativoj	prononco
level	ludkartoj	ဖဲကစားခြင်း။	playing cards	grupo	alternativoj	prononco
level	pozi	pose လုပ်ဖို့	to pose	grupo	alternativoj	prononco
level	T-ĉemizo	တီရှပ်	a T-shirt	grupo	alternativoj	prononco
level	konvencio	သဘောတူညီချက်တစ်ခု၊ သဘောတူညီချက်တစ်ခု	a convention, an agreement	grupo	alternativoj	prononco
level	hungaro	ဟန်ဂေရီလူမျိုးတစ်ဦး	a Hungarian person	grupo	alternativoj	prononco
level	tulipo	ဇမ္ဗူ	a tulip	grupo	alternativoj	prononco
level	bilanco	လက်ကျန်ရှင်းတမ်း၊ ဘဏ္ဍာရေးရှင်းတမ်း	a balance sheet, a financial statement	grupo	alternativoj	prononco
level	Parizo	ပါရီ	Paris	grupo	alternativoj	prononco
level	telefakso	ဖက်စ်၊ တယ်လီဖက်စ်	fax, telefax	grupo	alternativoj	prononco
level	gnomo	ဂနိုမ်၊ လူပု၊ ဘရောင်နီ	a gnome, a dwarf, a brownie	grupo	alternativoj	prononco
level	formala	တရားဝင်	formal	grupo	alternativoj	prononco
level	duelo	duel တစ်ခု	a duel	grupo	alternativoj	prononco
level	paralela	အပြိုင်	parallel	grupo	alternativoj	prononco
level	romantiko	အချစ်ရေး	a romanticism	grupo	alternativoj	prononco
level	laciĝi	ပင်ပန်းလာသည်။	to become tired	grupo	alternativoj	prononco
level	fuko	ပင်လယ်ရေမှော် (အညိုရောင်၊ အခြောက်)၊ kelp (ထုပ်)၊	a seaweed (brown, dry), a kelp (wrack)	grupo	alternativoj	prononco
level	sabro	ဓားရှည်၊	a sabre, a broadsword	grupo	alternativoj	prononco
level	apatio	မနာလိုခြင်း	an apathy	grupo	alternativoj	prononco
level	meze	အလယ်တွင်	in the middle	grupo	alternativoj	prononco
level	markizo	marquis တစ်ခု	a marquis	grupo	alternativoj	prononco
level	martiro	အာဇာနည်	a martyr	grupo	alternativoj	prononco
level	aerpoŝto	လေမေးလ်တစ်ခု	an airmail	grupo	alternativoj	prononco
level	reputacio	ဂုဏ်သတင်း	reputation	grupo	alternativoj	prononco
level	diskreta	သတိပညာ၊ သတိပညာ	discreet, discrete	grupo	alternativoj	prononco
level	cendo	တစ်ဆင့်	a cent	grupo	alternativoj	prononco
level	kotizi	လှူဒါန်းရန် (ဘုံရည်မှန်းချက်အတွက် ငွေ)	to contribute (money for a common objective)	grupo	alternativoj	prononco
level	epiteto	epithet တစ်ခု၊ အရည်အချင်းတစ်ခု	an epithet, an attribute	grupo	alternativoj	prononco
level	fizionomio	ရုပ်ပိုင်းဆိုင်ရာ၊ မျက်နှာအသွင်အပြင်၊ မျက်နှာအမူအရာ	physiognomy, facial features, facial expression	grupo	alternativoj	prononco
level	reliefo	သက်သာရာ၊ ထင်ရှားသောကိုယ်စားပြုမှုတစ်ခု	a relief, an outstanding representation	grupo	alternativoj	prononco
level	paragrafo	စာပိုဒ်တစ်ခု	a paragraph	grupo	alternativoj	prononco
level	temperamento	စိတ်နေစိတ်ထားတစ်ခု	a temperament	grupo	alternativoj	prononco
level	sandalo	ခြေနင်းတစ်ခု	a sandal	grupo	alternativoj	prononco
level	ekstrakto	ထုတ်ယူမှုတစ်ခု	an extract	grupo	alternativoj	prononco
level	antipatio	အာဃာတ၊ မကြိုက်ခြင်း။	antipathy, dislike	grupo	alternativoj	prononco
level	liriko	စာသားတွေ၊ ကဗျာဆန်တယ်။	lyrics, lyrical poem	grupo	alternativoj	prononco
level	geometrio	ဂျီသြမေတြီ	geometry	grupo	alternativoj	prononco
level	ekskluziva	သီးသန့်	exclusive	grupo	alternativoj	prononco
level	opio	ဘိန်း	opium	grupo	alternativoj	prononco
level	sensacio	အာရုံခံစားမှုတစ်ခု၊	a sensation, a commotion	grupo	alternativoj	prononco
level	kliŝi	cliche မှာ ပြောဖို့၊ ဒီပွဲမှာ ပြောဖို့၊	to say in cliche, to say stereotypical	grupo	alternativoj	prononco
level	inversa	ပြောင်းပြန်၊ ပြောင်းပြန်	inverse, reverse	grupo	alternativoj	prononco
level	patoso	ရောဂါများ	pathos	grupo	alternativoj	prononco
level	astronomio	နက္ခတ္တဗေဒ	astronomy	grupo	alternativoj	prononco
level	negro	လူမည်းတစ်ဦး	a black person	grupo	alternativoj	prononco
level	galero	ဂါလီတစ်ခု	a galley	grupo	alternativoj	prononco
level	revolvero	ခြောက်လုံးပြူး	a revolver	grupo	alternativoj	prononco
level	aristokrato	မင်းမျိုးမင်းနွယ်	an aristocrat	grupo	alternativoj	prononco
level	junko	a rush (မြက်ပင်)	a rush (grassy plant)	grupo	alternativoj	prononco
level	projekcio	projection တစ်ခု	a projection	grupo	alternativoj	prononco
level	dekreto	အမိန့်တစ်ခု	a decree	grupo	alternativoj	prononco
level	garnizono	မြို့စောင့်တပ်	a garrison	grupo	alternativoj	prononco
level	aborti	ကိုယ်ဝန်ဖျက်ချရန်၊ ကိုယ်ဝန်ဖျက်ရန်	to abort, to miscarry	grupo	alternativoj	prononco
level	nimfo	nymph တစ်ဦး	a nymph	grupo	alternativoj	prononco
level	parodio	ရယ်မောခြင်း၊	a parody, a burlesque	grupo	alternativoj	prononco
level	strategio	ဗျူဟာတစ်ခု	a strategy	grupo	alternativoj	prononco
level	aldo	alto (အသံ)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	လက်ဝါးကြီးအုပ်	a monopoly	grupo	alternativoj	prononco
level	vaki	လစ်လပ်	to be vacant	grupo	alternativoj	prononco
level	ci	သင်၊ သင်	thou, you	grupo	alternativoj	prononco
level	uragano	ဟာရီကိန်း၊ လေဆင်နှာမောင်း	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	mosaic တစ်ခု	a mosaic	grupo	alternativoj	prononco
level	estetiko	ဗေဒ	aesthetics	grupo	alternativoj	prononco
level	marĝeno	အနားသတ်တစ်ခု	a margin	grupo	alternativoj	prononco
level	fiziologio	ဇီဝကမ္မဗေဒ	physiology	grupo	alternativoj	prononco
level	atleto	အားကစားသမားတစ်ဦး	an athlete	grupo	alternativoj	prononco
level	gazo	ပိတ်စတစ်ခု	a gauze	grupo	alternativoj	prononco
level	rigora	ခိုင်မာသော	rigorous	grupo	alternativoj	prononco
level	anatomio	ခန္ဓာဗေဒ	anatomy	grupo	alternativoj	prononco
level	estrado	ပလက်ဖောင်းတစ်ခု၊ စင်မြင့်တစ်ခု	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	အသေးစားတစ်ခု	a miniature	grupo	alternativoj	prononco
level	cigano	ဂျစ်ပစီတစ်ယောက်	a gypsy	grupo	alternativoj	prononco
level	eksceso	ပိုလျှံမှု၊ ကြီးမားမှု	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	ရုပ်ပြောင်၊ ကာတွန်း	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	ကထိကစားပွဲ၊ တက္ကသိုလ်စာတိုက်	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	banal, ဘုံ	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	နည်းဗျူဟာ၊ နည်းဗျူဟာ	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	အဖွဲ့ချုပ်တစ်ခု	a confederation	grupo	alternativoj	prononco
level	kokso	တင်ပါး၊ ဆောင့်ကြောင့်	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	အတ္ထုပ္ပတ္တိတစ်ခု	an allegory	grupo	alternativoj	prononco
level	lavendo	လာဗင်ဒါတစ်ခု	a lavender	grupo	alternativoj	prononco
level	zigzago	zigzag တစ်ခု	a zigzag	grupo	alternativoj	prononco
level	arkivo	မှတ်တမ်းတစ်ခု (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	စူလတန်	Sultan	grupo	alternativoj	prononco
level	femuro	ပေါင်၊ ခြေထောက်အပေါ်ပိုင်း	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	စခန်းတစ်ခု၊ bivouac တစ်ခု	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	blazon, amorial bearings	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	မြင်ကွင်းကျယ်	a panorama	grupo	alternativoj	prononco
level	ario	အာရီယာ၊ လေတစ်ခု	an aria, an air	grupo	alternativoj	prononco
level	protokolo	protocol တစ်ခု	a protocol	grupo	alternativoj	prononco
level	pudingo	ပူတင်း၊ ပူတင်း	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	symmetry တစ်ခု	a symmetry	grupo	alternativoj	prononco
level	filologo	အတွေးအခေါ်ပညာရှင်	a philologist	grupo	alternativoj	prononco
level	psalmo	ဆာလံ	psalm	grupo	alternativoj	prononco
level	talero	thaler (ဂျာမန်ငွေဒင်္ဂါးပြား)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	မီနာရက်	a minaret	grupo	alternativoj	prononco
level	farmacio	ဆေးဝါး၊ ဆေးဆိုင် (သိပ္ပံ)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	ဆိုဒါတစ်ခု	a soda	grupo	alternativoj	prononco
level	akacio	အကာရှ	an acacia	grupo	alternativoj	prononco
level	majoro	ဗိုလ်မှူးတစ်ဦး၊ တပ်မှူးတစ်ဦး	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	မြင်းတပ်	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	metamorphosis, အသွင်ပြောင်း	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	marinate လုပ်ဖို့	to marinate	grupo	alternativoj	prononco
level	pantomimo	အခွံခွာ	a pantomime	grupo	alternativoj	prononco
level	spiralo	ခရုပတ်တစ်ခု	a spiral	grupo	alternativoj	prononco
level	emblemo	တံဆိပ်၊ လိုဂို	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	ရယူရန်	to derive	grupo	alternativoj	prononco
level	konkurenco	ယှဉ်ပြိုင်မှု၊ စီးပွားဖြစ်ပြိုင်ဆိုင်မှု	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	လက်ဆောင်တစ်ခု	a tribute	grupo	alternativoj	prononco
level	klaki	နှိပ်ရန်၊ စကားပြောရန်၊ crack ရန်	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	အဖွဲ့ခွဲတစ်ခု	a faction	grupo	alternativoj	prononco
level	teologio	ဓမ္မပညာ	theology	grupo	alternativoj	prononco
level	sektoro	ကဏ္ဍတစ်ခု၊ စက်ဝိုင်းတစ်ခု	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	ပေါင်းစပ်မှုတစ်ခု	a synthesis	grupo	alternativoj	prononco
level	farso	ဖရက်စ်၊ ပါးနီ	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	guilder၊ gulden	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	ပံ့ပိုးမှုတစ်ခု	a providence	grupo	alternativoj	prononco
level	skrupulo	ဥပေက္ခာ၊ သြတ္တပ္ပ၊	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	ခြေလျင်တပ်တစ်ခု	an infantry	grupo	alternativoj	prononco
level	spasmo	spasm တစ်ခု	a spasm	grupo	alternativoj	prononco
level	rikani	ကဲ့ရဲ့ခြင်း၊ လှောင်ရယ်ခြင်း။	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	အသံတိုးဖို့၊ စူးစမ်းဖို့၊ နားလည်ဖို့	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	စည်းကမ်းတစ်ခု	a discipline	grupo	alternativoj	prononco
level	sarkasmo	ထေ့	a sarcasm	grupo	alternativoj	prononco
level	Londono	လန်ဒန်	London	grupo	alternativoj	prononco
level	arkitekturo	ဗိသုကာပညာတစ်ခု (=arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	ကဗျာစာအုပ်	anthology	grupo	alternativoj	prononco
level	kanibalo	လူသားစားသည်။	a cannibal	grupo	alternativoj	prononco
level	Varsovio	ဝါဆော	Warsaw	grupo	alternativoj	prononco
level	geologio	ဘူမိဗေဒ	geology	grupo	alternativoj	prononco
level	leontodo	dandelion တစ်ခု	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	တပည့်၊ နောက်လိုက်	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	ထမင်း	a cooked rice	grupo	alternativoj	prononco
level	ĝino	ဂျင်း (အရက်ဖျော်ရည်)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	ဌာနတစ်ခု	a department	grupo	alternativoj	prononco
level	remburita urso	ကျပ်ဝက်ဝံ	a stuffed bear	grupo	alternativoj	prononco
level	baseno	ရေကန်၊ ရေကန်	a basin, a pool	grupo	alternativoj	prononco
level	poluri	အရောင်တောက်ရန်၊ တောက်ပြောင်ရန် (သားရေ) (=ciri)၊	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	to meow, to mew	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	ရေတပ်ဗိုလ်ချုပ်ကြီး ပင်လယ်သခင်	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	ဘုန်းကြီး (ပန်း)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	အိုင်အိုဒင်း	iodine	grupo	alternativoj	prononco
level	kronologio	အချိန်ဇယား	a chronology	grupo	alternativoj	prononco
level	cinika	ယုတ်မာသော	cynical	grupo	alternativoj	prononco
level	filologio	အတွေးအခေါ်ပညာ	philology	grupo	alternativoj	prononco
level	aksiomo	axiom တစ်ခု၊ axiomatic စနစ်တစ်ခု	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	bard တစ်ခု	a bard	grupo	alternativoj	prononco
level	ĵargono	ဗန်းစကား၊ ဗန်းစကား	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	ဂဏန်းသင်္ချာ	arithmetics	grupo	alternativoj	prononco
level	analoga	analog, analogous	analog, analogous	grupo	alternativoj	prononco
level	aforismo	စကားတစ်ခွန်း၊	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	ဇာတ်တစ်ခု	a caste	grupo	alternativoj	prononco
level	antilopo	antelope	an antelope	grupo	alternativoj	prononco
level	pledi	အသနားခံဖို့ (တရားရုံးမှာ)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	ပန်းပွင့်တစ်ပွင့်၊ narcissus	a daffodil, a narcissus	grupo	alternativoj	prononco
