B.eo content.tsv
Level	Esperanto	eo	en-us	Grupo	Alternativoj	Pronoco
level	ĉu feminismo samas en diversaj landoj?	ĉu feminismo samas en diversaj landoj?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	interesa kaj vigla diskuto	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	estis tre interesa kaj vigla	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	dum la lastaj kvin horoj	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	mi estis en longa kunsido	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	dum lastaj horoj mi estis en komitatkunsido	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	en longa komitatkunsido	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	vere estis tro longa	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	la komitato finkunsidis	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	sed nun la komitato finis kunsidon	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	vere estis longa, sed nun finiĝis	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	ha, vi do estas komitatano?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	la estraro de TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	mi ankaŭ estas en la estraro	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	jes, mi ankaŭ estas ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	ankaŭ estas en la estraro de TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	jes, kaj mi estas ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	mi neniam estis aktiva	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	tre aktiva en la movado	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	neniam estis aktiva en la movado	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	la ĉefa agado de TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	kio estas la ĉefa agado nun?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	fakte kio estas la ĉefa agado?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	ĝi estas vasta	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	plej diversaj kampoj	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	en diversaj kampoj ni havas agadon	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminarioj pri homaj rajtoj	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	homaj rajtoj kaj interkulturaj rilatoj	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	biciklo, karavano, festivalo	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	lingvaj festivaloj, konstruado de ttt-paĝoj	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	ekzemple biciklokaravanoj, festivaloj ktp	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	seminario pri rajtoj kaj rilatoj	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	karavano, festivalo, konstruado ktp	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	oficialaj instancoj kiel UNESKO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	reprezentitaj en oficialaj instancoj	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	ni ankaŭ estas reprezentitaj	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	estas reprezentita en diversaj instancoj	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	instancoj kiel Forumo Junulara Eŭropa, UNESKO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	la junulara sekcio de Unuiĝintaj Nacioj	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	sonas interese	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	folio, foliumi, vento, ventumi, esperanto, esperantumi	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	por mi sufiĉas esperantumi	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	esperantumi unu aŭ du semajnojn	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	unu aŭ du semajnojn jare	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	tamen por mi sufiĉas	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	jes, oni trovu ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	trovi ekvilibron	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	oni trovu sian ekvilibron	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	mi sentas ke estas tro	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	ĝuste nun mi sentas	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	mi sentas ke ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	sentas ke estas tro da ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	tro da Esperanto en mia vivo	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	estas tro da Esperanto en mia vivo	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	ĉu vi estas membro?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	ĉu vi estas membro de organizo?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	membro de iu alia organizo	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	ne vere organizo, sed ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	sed mi ludas gitaron	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	ludas gitaron en bando	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	bele! mi tre ŝatas	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	mi ŝatas kanti	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	tre ŝatas kanti	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	kian muzikon vi ludas?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	nu, estas simpla popo	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	ni ĵus fondis la bandon	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	sed eventuale ni ludos	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	ni ludis dum la IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	ludos dum la venonta IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	mi jam antaŭĝojas!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	nur diru se vi bezonas ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	bezonas iun helpkantiston	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	se vi bezonas helpkantiston	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	kial ne? eble vi volas ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	vi volas kanti ion nun	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	mi povas ludi gitaron	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	vi volas kanti kaj mi povas ludi	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	kanti ion nun kaj ludi gitaron	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	jes, mi ŝatus tion	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	venigi mian gitaron	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	tuj venigos mian gitaron	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	tre bone, mi venigos gitaron	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	mi tuj venigos mian gitaron	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	atendas vian revenon	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	via espereble rapida reveno	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	mi atendas rapidan revenon	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	atendas vian espereble rapidan revenon	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	du tagojn poste	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	ekster la dancejo	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	tagojn poste, ekster la dancejo	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	ej Kabe, vi aspektas ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	vi aspektas feliĉega	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	jes, mi estas ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	bele, mi ĝojas!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	kongreso plaĉas al vi?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	ĉu la kongreso tiom plaĉas al vi?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	jes kaj ne	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	certe mi tre kontentas	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	tre kontentas pri IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	sed estas io alia	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	io alia, kio feliĉigas min	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	estas io kio feliĉigas ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	pli ĝuste dirite	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	estas iu, kiu batigas ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	iu kiu batigas mian koron	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	diru, diru, ĉu vi enamiĝis?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	enamiĝis al iu knabino	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	ĉu vi enamiĝis al knabino?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	ne certas ĉu mi enamiĝis	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	ne certas, sed sentiĝas bone	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	mi ne certas ĉu mi jam enamiĝis	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	sed sentiĝas tre bone	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	ŝi eĉ kisis min	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	kisis min sur la buŝon	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	eĉ kisis min dum labambo	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	mirinde kian kison	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	kian kison ŝi donis!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	bonege! nun mi komprenas	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	komprenas kial vi elradias	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	vi elradias tiom da ĝojo	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	fakte, io simila okazis	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	io simila okazis al mi	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	sed mi pensis ke ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	pensis ke vi ne ŝatas ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	vi ne ŝatas labambumi	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	prave, ne okazis	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	okazis en la dancejo	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	ne okazis en dancejo	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	sed en la Gufujo	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	kaj ne estis kiso	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	ne kiso sed tamen io ĝojiga	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	sed tamen io tre ĝojiga	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	do, rakontu!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	mi ne scias kion diri	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	ne scias kion diri vere	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	nenio speciala okazis	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	almenaŭ ankoraŭ ne okazis	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	sed mi iel sentis ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	sentis ke ŝi tre ŝatas min	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	iel sentis ke ŝi tre ŝatas min	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	ŝi ŝatas min kaj mi ŝin	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	ni longe babilis pri ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	longe babilis pri muziko	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	kaj poste kantis kune	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	mi pensas ke ŝi flirtumis	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	ŝi flirtumis kun mi	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	estis tre agrable	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	kiel diras via amiko de Kanado	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	"Malfeke!", kiel diras amiko de Kanado	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	jes, vere! mi esperas ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	renkonti ŝin baldaŭ denove	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	esperas renkonti ŝin denove	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	mi esperas renkonti ŝin baldaŭ	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	same mi	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	ĉe lago proksime de ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	lago proksime de kongresejo	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	proksime de la kongresejo	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ho, ankaŭ vi estas ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	ankaŭ vi estas ĉi tie!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	jes, mi renkontos ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	renkontos amikon ĉi tie baldaŭ	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	por privata interparolo	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	renkontos amikon por privata interparolo	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	do, mi ŝatus peti vin ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	mi ŝatus peti vin foriri	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	nu, tio ne eblas	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	tute ne eblas fakte	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	kial? estas tre grava por mi!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	tiu ĉi renkonto estas tre grava	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	do, bonvolu lasi min	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	bonvolu lasi min sola	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	kiel mi ĵus diris,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	mi diris, tio ne eblas	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	amiko de mi baldaŭ aperos	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	ĉar ankaŭ amiko baldaŭ aperos	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	ankaŭ amiko aperos ĉi tie	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	damne, tipe ke ĝuste nun	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	fakte temas pri la knabino	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	la knabino, pri kiu mi rakontis	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	ŝia nomo estas Jesi cetere	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	gekaraj! bonege ke vi povis veni	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	mi tiom ĝojas vidi vin	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	mi ĝojas vidi vin denove	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	sed, vi aspektas ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	vi aspektas ŝokitaj kaj konfuzitaj	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	ŝokita kaj iel konfuzita	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	evidente	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	do, mi supozas ke ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	vi jam ekkomprenis	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	ekkomprenis kiel statas, ĉu?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	supozas ke vi jam komprenis	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	jam ekkomprenis kiel statas	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	mi nenion komprenas!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	mi pensas ke mi ne volas ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	ne volas kompreni	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	mi ne volas kompreni	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	sed ne estas komplike!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	lasu al mi klarigi	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	kiam Ina rakontis al mi	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	rakontis al mi pri sia amiko	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	amiko kiu lernis Esperanton	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	lernis Esperanton tre rapide	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	amiko kiu nomiĝas Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	mi kaptis ke ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	mi kaptis ke vi du jam konas	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	vi du jam konas unu la alian	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	jes, sed. sed kio?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	havis la impreson ke ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	ni ambaŭ havis la impreson	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	vi flirtumis kun ni, kaj	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	la impreson ke vi flirtumis kun ni	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	tute prave!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	pro tio mi volis paroli	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	mi volis paroli kun vi	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	paroli kun vi ambaŭ nun	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	aŭskultu mi petas	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	mi ofte tre ŝatas ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	ŝatas plurajn personojn samtempe	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	mi ŝatas plurajn personojn	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	ne gravas ĉu estas ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	ĉu estas viro aŭ virino	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	kaj dum IJK okazis ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	okazis ke mi enamiĝis	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	mi enamiĝis al vi ambaŭ!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	kaj ni ambaŭ al vi	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	ŝajne ni al vi	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	momenton, mi estas laca	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	tiom laca ke mi apenaŭ povas ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	mi apenaŭ povas pensi	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	ĉu mi ĝuste komprenis ke ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Jes! vidu	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	kun ĝojplena vizaĝo	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	desegnis grandan koron	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	desegnis grandan koron en la sablo	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	en la sablo kaj skribis en ĝi	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	skribis en ĝi "I J K"	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	post sekunda pripensado diris	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	post pripensado diris "Jen nia IJK"	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	kaj ili ekridis!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	ili ĉiuj ekridis!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	post sekunda pripensado kaj ili ridis	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe diris "Jen nia IJK"	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	ĉu vi sendis la aliĝilon?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	submetis aliĝilon al loka asocio	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	mendis grupe pere de la asocio	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	submetis pere de retpoŝto	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	ricevis konfirmilon de aliĝo	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	ne trovis kien submeti aliĝilon	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	ĉu estas reta aliĝilo?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	ĉu vi submetis paperan mendilon?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	ĉu oni devas pagi per eŭro?	do someone have to pay in euro?	grupo	alternativoj	prononco
