B.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	jes, mi estas ~	হ্যাঁ, আমি ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	সুন্দরভাবে, আমি খুশি!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	আপনি কি কংগ্রেস পছন্দ করেন?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	আপনি কি এত কংগ্রেস পছন্দ করেন?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	হ্যা এবং না	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	আমি নিশ্চিত যে আমি খুব সন্তুষ্ট	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	আইজেকে নিয়ে খুবই সন্তুষ্ট	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	কিন্তু অন্য কিছু আছে	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	অন্য কিছু, যা আমাকে খুশি করে	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	~ তৈরি করে এমন কিছু	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	আরো সঠিকভাবে বলেছেন	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	এমন কেউ আছে যে ~ মারছে	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	কেউ যে আমার হৃদস্পন্দন করে	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	বল, বল, তুমি কি প্রেমে পড়েছ?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	কোন মেয়ের প্রেমে পড়েছি	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	আপনি কি একটি মেয়ের প্রেমে পড়েছেন?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	আমি প্রেমে পড়েছি কিনা নিশ্চিত নই	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	নিশ্চিত না, কিন্তু ভালো লাগছে	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	আমি এখনও প্রেমে আছি কিনা তা নিশ্চিত নই	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	কিন্তু এটা খুব ভালো লাগছে	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	এমনকি সে আমাকে চুম্বন করেছিল	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	আমাকে ঠোঁটে চুমু দিল	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	এমনকি লা বাম্বার সময় আমাকে চুম্বন করেছিল	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	আশ্চর্যজনক কি একটি চুম্বন	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	সে কি একটা চুমু দিয়েছে!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	মহান! এখন আমি বুঝতে পারছি	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	আপনি কেন বিকিরণ করছেন তা বুঝতে পারে	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	তুমি অনেক আনন্দ প্রকাশ কর	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	আসলে, অনুরূপ কিছু ঘটেছে	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	কিছু অনুরূপ আমার ঘটেছে	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	কিন্তু আমি ভেবেছিলাম যে ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	ভেবেছিলাম তুমি পছন্দ করো না ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	আপনি লা বাম্বাতে নাচ পছন্দ করেন না	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	ঠিক, এটা ঘটেনি	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	ডান্স ফ্লোরে ঘটেছে	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	এটি একটি ডান্স ফ্লোরে ঘটেনি	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	কিন্তু চা লঞ্চে (আউলারি)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	এবং এটা চুম্বন ছিল না	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	একটি চুম্বন না কিন্তু এখনও কিছু সন্তোষজনক	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	কিন্তু তবুও খুব আনন্দের কিছু	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	তাই বলতে!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	আমি কি বলব জানি না	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	সত্যিই কি বলব জানি না	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	বিশেষ কিছু ঘটেনি	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	অন্তত এটা এখনও ঘটেনি	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	কিন্তু আমি একরকম অনুভব করেছি ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	অনুভব করলাম যে সে আমাকে খুব পছন্দ করে	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	একরকম অনুভব করলাম যে সে আমাকে খুব পছন্দ করে	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	সে আমাকে পছন্দ করে এবং আমি তাকে পছন্দ করি	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	আমরা ~ সম্পর্কে দীর্ঘ সময় ধরে চ্যাট করেছি	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	গান নিয়ে দীর্ঘ আড্ডা হয়েছিল	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	এবং তারপর একসাথে গাইলেন	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	আমার মনে হয় সে ফ্লার্ট করছিল	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	সে আমার সাথে ফ্লার্ট করছিল	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	এটা খুব সুন্দর ছিল	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	কানাডা থেকে আপনার বন্ধু বলেছেন	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;শুট ভালো!&quot;, কানাডা থেকে আসা একজন বন্ধু বলেছেন	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	হ্যাঁ সত্যিই! আমি আশা করি ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	শীঘ্রই তার সাথে আবার দেখা করতে	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	তার সাথে আবার দেখা করার আশা করছি	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	আমি শীঘ্রই তার সাথে দেখা করতে আশা করি	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	আমার মত	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	কাছাকাছি একটি হ্রদে ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	একটি কংগ্রেস জায়গার কাছে একটি হ্রদ	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	কংগ্রেস হলের কাছে	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ওহ, তুমিও ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	তুমিও এখানে!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	হ্যাঁ, আমি দেখা করব ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	শীঘ্রই এখানে একজন বন্ধুর সাথে দেখা হবে	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	একটি ব্যক্তিগত কথোপকথনের জন্য	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	একটি ব্যক্তিগত কথোপকথনের জন্য একটি বন্ধুর সাথে দেখা হবে	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	তাই, আমি আপনাকে জিজ্ঞাসা করতে চাই ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	আমি আপনাকে চলে যেতে বলতে চাই	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	আচ্ছা, এটা সম্ভব নয়	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	আসলে সম্ভব নয়	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	কেন? এটা আমার জন্য খুব গুরুত্বপূর্ণ!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	এই মিটিং খুবই গুরুত্বপূর্ণ	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	তাই দয়া করে আমাকে যেতে দিন	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	আমাকে একা থাকতে দিন	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	আমি যেমন বলেছি,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	আমি বললাম, এটা সম্ভব না	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	আমার একজন বন্ধু শীঘ্রই উপস্থিত হবে	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	কারণ শীঘ্রই একজন বন্ধুও উপস্থিত হবে	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	একজন বন্ধুও এখানে উপস্থিত হবে	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	অভিশাপ, সাধারণত যে ডান এখন	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	আসলে এটা মেয়ে সম্পর্কে	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	যে মেয়েটির কথা আমি বলেছিলাম	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	তার নাম জেসি	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	ছেলেদের এবং মেয়েশিশুদের! আপনি আসতে পারেন যে মহান	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	আমি আপনাকে দেখে খুব খুশি	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	আপনাকে আবার দেখে আমি খুশি হলাম	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	কিন্তু, আপনি দেখতে ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	আপনি হতবাক এবং বিভ্রান্ত চেহারা	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	হতবাক এবং একরকম বিভ্রান্ত	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	স্পষ্টতই	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	তাই, আমি অনুমান ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	আপনি ইতিমধ্যে এটি পেয়েছেন	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	বুঝলে কেমন হয়, তাই না?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	অনুমান আপনি ইতিমধ্যে বুঝতে পেরেছেন	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	ইতিমধ্যে বুঝতে পেরেছি এটা কেমন	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	আমি কিছুই বুঝতে পারছি না!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	আমি মনে করি আমি চাই না ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	বুঝতে চায় না	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	আমি বুঝতে চাই না	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	কিন্তু এটা জটিল না!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	আমাকে বিস্তারিত বলতে দাও	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	যখন ইনা আমাকে বলল	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	আমাকে তার নিজের বন্ধুর কথা বলেছে	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	একজন বন্ধু যে এস্পেরান্তো শিখেছে	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	খুব দ্রুত এস্পেরান্তো শিখেছি	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	একজন বন্ধু যাকে কাবে বলা হয়	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	আমি যে ধরা আছে ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	আমি বুঝতে পেরেছি যে আপনারা দুজন একে অপরকে ইতিমধ্যেই জানেন	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	আপনারা দুজন ইতিমধ্যে একে অপরকে চেনেন	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	হ্যাঁ কিন্তু. কিন্তু কি?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	ধারণা ছিল যে ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	আমরা উভয় ছাপ ছিল	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	আপনি আমাদের সঙ্গে flirted, এবং	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	ছাপ যে আপনি আমাদের সাথে ফ্লার্ট করছেন	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	একদম ঠিক!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	তাই আমি কথা বলতে চেয়েছিলাম	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	আমি তোমার সাথে কথা বলতে ছাই	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	এখন তোমাদের দুজনের সাথে কথা বলতে	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	অনুগ্রহপূর্বক অামার কথা শুনুন	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	আমি প্রায়ই সত্যিই ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	একসাথে বেশ কিছু লোককে পছন্দ করে	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	আমি বেশ কয়েকজনকে পছন্দ করি	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	এটা কোন ব্যাপার না যদি এটা হয় ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	সেটা একজন পুরুষ বা নারী হোক না কেন	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	এবং IJK সময় ঘটেছে ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	এটা ঘটেছে যে আমি প্রেমে পড়েছি	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	আমি তোমাদের দুজনের প্রেমে পড়েছিলাম!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	এবং আমরা উভয় আপনার কাছে	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	দৃশ্যত আমরা আপনার কাছে	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	এক মিনিট অপেক্ষা করুন, আমি ক্লান্ত	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	এত ক্লান্ত যে আমি খুব কমই পারি ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	আমি খুব কমই ভাবতে পারি	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	আমি কি সঠিকভাবে বুঝতে পেরেছি ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	হ্যাঁ! এক নজর দেখে নাও	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	একটি আনন্দিত মুখ দিয়ে	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	একটি বড় হৃদয় আঁকা	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	বালি একটি বড় হৃদয় আঁকা	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	বালির মধ্যে এবং তাতে লেখা	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	তাতে লিখেছেন &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	সেকেন্ড চিন্তা করার পর বলল	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	ভাবার পর বলল &quot;এটা আমাদের আইজেকে&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	এবং তারা হেসে ফেটে পড়ল!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	তারা সবাই হেসে উঠল!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	এক সেকেন্ড চিন্তা করার পর এবং তারা হেসে উঠল	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	কাবে বললেন &quot;এটা আমাদের আইজেকে&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	আপনি কি আবেদনপত্র পাঠিয়েছেন?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	একটি স্থানীয় সমিতির কাছে একটি নিবন্ধন ফর্ম জমা দিয়েছেন	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	সমিতির মাধ্যমে একটি গ্রুপ হিসাবে আদেশ	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	ইমেইলের মাধ্যমে জমা দেওয়া	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	নিবন্ধন নিশ্চিতকরণ প্রাপ্ত	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	কোথায় একটি নিবন্ধন ফর্ম জমা দিতে খুঁজে পাচ্ছি না	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	একটি অনলাইন আবেদন ফর্ম আছে?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	আপনি কি একটি কাগজ অর্ডার জমা দিয়েছেন?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	কাউকে কি ইউরো দিতে হবে?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	এটা কি ঘটনাস্থলে অর্থ প্রদান করা সম্ভব?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	পরিশোধ করা হয়েছে কিন্তু একটি রসিদ পায়নি	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	স্থানীয় সমাজের মাধ্যমে একটি গ্রুপ হিসাবে অর্থ প্রদান করতে পারেন	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	উপস্থিত না থাকলে কি ফেরত আছে?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	একটি বিশেষ প্রোগ্রাম আদেশ না	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	কিভাবে কেউ অতিরিক্ত অর্ডার করতে পারেন?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	কিভাবে কেউ একটি অতিরিক্ত আদেশের জন্য অর্থ প্রদান করতে পারেন?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	আমরা নিবন্ধনকারীদের একটি তালিকা দেখতে পারি?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	আমার নাম নিবন্ধনকারীদের তালিকায় নেই	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	আপনি তালিকা চেক করতে পারেন?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	অর্ডারের সময়সীমার পরে	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	কেউ আরও যোগ দিতে পারেন?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	একসাথে একটি হোটেল বুক করতে	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	কেউ হোটেল বুক করছে, আপনি কি আসতে চান?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	যদি একটি বিনামূল্যে রুম ছিল, আমি এটি বুক করতে চাই	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	সাইটে একটি হোটেল বুক করা সম্ভব?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	আমাদের একসাথে বিমানের টিকিট কেনা উচিত?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	কোন তারিখ থেকে টিকিট	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	আমরা কি আপনার সাথে বিমানবন্দরে যাব?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	বিমানবন্দরে কি গাইড আছে?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	কাউকে কি একাই সম্মেলন স্থানে যেতে হবে?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	কনভেনশন প্লেসের বক্স অফিস	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	আমি অর্থ প্রদান করেছি কিন্তু আমার নামের ট্যাগ খুঁজে পাওয়া যাচ্ছে না	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	ঘটনাস্থলে নিবন্ধন করতে চায়	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	গ্রুপে অর্থ প্রদান করা হয়, তবুও কেন এটি চিহ্নিত করা হয় না?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	কনফারেন্স বই এবং অন্যান্য তথ্য উপকরণ সহ একটি কনফারেন্স ব্যাগ	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	রেক্টরের হল, প্রদর্শনী	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	খোলা এবং বন্ধ	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (কমন ইউরোপিয়ান ফ্রেমওয়ার্ক অফ রেফারেন্স) পরীক্ষার স্থান	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	কংগ্রেস কমিটি	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	সমিতি কমিটি	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	কনভেনশন ভোজ	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	একে অপরকে জানার সন্ধ্যা	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	বিশাল শুরু	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	জামেনহফ হল	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (আন্তর্জাতিক কংগ্রেস বিশ্ববিদ্যালয়)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	চার স্তরে কেইআর পরীক্ষা (কমন ইউরোপিয়ান ফ্রেমওয়ার্ক অফ রেফারেন্স)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	আন্তর্জাতিক শিল্প সন্ধ্যা	international art evening	grupo	alternativoj	prononco
level	solena fermo	গম্ভীর সমাপ্তি	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	এস্পেরান্তো বইয়ের সাথে বই পরিষেবা	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	এআইএস (ইন্টারন্যাশনাল একাডেমি অফ সায়েন্সেস)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (বিশ্ব নৈরাজ্যবাদী সমিতি)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	বিরক্তিকর বক্তৃতা	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	বিভিন্ন বিভাগের দায়িত্বপ্রাপ্ত কর্মকর্তা	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	বুটি অফিসাররা একটি দল হিসাবে সহযোগিতা করে	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	একজন ভ্রমন প্রতিনিধি	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	একটা বিমানের টিকিট	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	হোটেল এবং প্লেনের টিকিট বাতিল	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	কনভেনশন কুরিয়ার	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	প্রথম নিউজলেটার, দ্বিতীয় নিউজলেটার	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	কংগ্রেস থিম	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	স্পিকিং কোর্স	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	অস্থায়ী প্রোগ্রাম	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	অর্ডার করার সাধারণ শর্ত	general conditions of ordering	grupo	alternativoj	prononco
