B.he content.tsv
Level	Esperanto	he	en-us	Grupo	Alternativoj	Pronoco
level	afiŝo por la morgaŭaj ekskursoj	פוסט לטיולים של מחר	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	הכנתי פוסט לטיולים	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	דרך אגב, אתה הולך?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	ייצא לטיול	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	אתה יוצא לטיול כלשהו?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	כן, למפל הגדול	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	ואז לתערוכה	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	תערוכה על אמנות מודרנית	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	למפל ואז לתערוכה	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	בחירה טובה	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	גם אני אלך לשם	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	בכל מקרה, הובלתי קבוצת דיון	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	לתלות פוסטרים	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	לאחר תליית כרזות הטיול	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	קבוצת דיון עם הכותרת &quot;פמיניזם&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	הוביל דיון עם הכותרת &quot;פמיניזם&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	האם פמיניזם זהה במדינות שונות?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	דיון מעניין ותוסס	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	היה מאוד מעניין ותוסס	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	בחמש השעות האחרונות	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	הייתי בפגישה ארוכה	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	בשעות האחרונות הייתי בישיבת ועדה	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	בישיבת ועדה ארוכה	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	זה באמת היה ארוך מדי	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	הוועדה סיימה את ישיבתה	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	אבל עכשיו הוועדה סיימה את הישיבה	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	זה היה ממש ארוך, אבל עכשיו זה נגמר	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	אה, אז אתה חבר ועדה?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	מועצת המנהלים של TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	אני גם במועצה	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	כן, גם אני ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	הוא גם במועצת המנהלים של TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	כן, ואני ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	מעולם לא הייתי פעיל	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	פעיל מאוד בתנועה	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	מעולם לא היה פעיל בתנועה	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	הפעילות העיקרית של TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	מהי הפעילות העיקרית עכשיו?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	בעצם מהי הפעילות העיקרית?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	הוא עצום	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	מגוון רחב של תחומים	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	בתחומים שונים יש לנו פעילות	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	סמינרים בנושא זכויות אדם	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	זכויות אדם ויחסים בין-תרבותיים	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	אופניים, קרוואן, פסטיבל	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	למשל סמינרים, קרוואנים לאופניים ופסטיבלים	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	פסטיבלי שפה, בניית דפי אינטרנט	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	למשל קרוואנים לאופניים, פסטיבלים וכו'	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	סמינר על זכויות ויחסים	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	קרוואן, פסטיבל, בנייה וכו'	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	גופים רשמיים כמו אונסק&quot;ו	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	מיוצג בגופים רשמיים	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	גם אנחנו מיוצגים	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	מיוצג בגופים שונים	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	גופים כמו פורום הנוער האירופי, אונסק&quot;ו	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	מחלקת הנוער של האו&quot;ם	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	גופים שונים כמו אונסק&quot;ו ומדור הנוער של האו&quot;ם	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	אונסק&quot;ו ומחלקת הנוער של האו&quot;ם	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	פורום הנוער האירופי ומדור הנוער של האו&quot;ם	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	נשמע מעניין	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	עלה, לדפדף, רוח, לנפנף, אספרנטו, ליהנות מאספרנטו	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	בשבילי זה מספיק לדבר אספרנטו	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	ליהנות מאספרנטו למשך שבוע או שבועיים	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	שבוע או שבועיים בשנה	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	עם זאת, זה מספיק לי	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	כן, צריך למצוא ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	למצוא איזון	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	כל אחד צריך למצוא את האיזון שלו	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	אני מרגיש שזה יותר מדי	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	כרגע אני מרגיש	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	אני מרגיש ש~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	מרגיש שיש יותר מדי ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	יותר מדי אספרנטו בחיי	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	יש יותר מדי אספרנטו בחיי	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	אתה חבר?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	האם אתה חבר בארגון?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	חבר בארגון אחר	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	לא ממש ארגון, אבל ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	אבל אני מנגן בגיטרה	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	מנגן בגיטרה בלהקה	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	נֶחְמָד! אני באמת אוהב	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	אני אוהב לשיר	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	אוהב מאוד לשיר	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	איזה סוג מוזיקה אתה מנגן	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	ובכן, זה פופ פשוט	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	רק התחלנו את הלהקה	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	אבל בסופו של דבר נשחק	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	שיחקנו במהלך ה-IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	ישחק במהלך ה-IJK הבא	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	אני כבר מחכה לזה!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	רק תגיד אם אתה צריך ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	צריך איזה זמר גיבוי	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	אם אתה צריך זמר גיבוי	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	למה לא? אולי אתה רוצה ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	אתה רוצה לשיר משהו עכשיו	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	אני יכול לנגן בגיטרה	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	אתה רוצה לשיר ואני יכול לנגן	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	לשיר משהו עכשיו ולנגן בגיטרה	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	כן, הייתי רוצה את זה	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	להביא את הגיטרה שלי	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	יביא את הגיטרה שלי מיד	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	טוב מאוד, אני אביא גיטרה	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	אני מיד אביא את הגיטרה שלי	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	מחכה לשובך	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	בתקווה לחזור המהירה שלך	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	אני מצפה להחזרה מהירה	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	מחכה לחזרתך המהירה בתקווה	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	יומיים לאחר מכן	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	מחוץ לרחבת הריקודים	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	ימים לאחר מכן, מחוץ לרחבת הריקודים	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	היי קייב, אתה נראה ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	אתה נראה שמח	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	כן, אני ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	יפה, אני שמח!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	האם אתה אוהב קונגרס?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	האם אתה כל כך אוהב את הקונגרס?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	כן ולא	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	אני בטוח שאני מאוד מרוצה	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	מאוד מרוצה מ-IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	אבל יש משהו אחר	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	משהו אחר, שמשמח אותי	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	הוא משהו שעושה ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	נאמר יותר נכון	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	יש מישהו שמרביץ ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	מישהו שגורם ללב שלי לפעום	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	תגיד, תגיד, התאהבת?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	התאהב באיזו בחורה	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	התאהבת בבחורה?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	לא בטוח אם התאהבתי	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	לא בטוח, אבל זה מרגיש טוב	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	אני עדיין לא בטוח אם אני מאוהב	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	אבל זה מרגיש טוב מאוד	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	היא אפילו נישקה אותי	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	נישק אותי על השפתיים	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	אפילו נישק אותי במהלך לה במבה	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	מדהים איזו נשיקה	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	איזו נשיקה היא נתנה!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	גדול! עכשיו אני מבין	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	מבין למה אתה מקרין	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	אתה משדר כל כך הרבה שמחה	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	למעשה, משהו דומה קרה	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	משהו דומה קרה לי	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	אבל חשבתי ש~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	חשבתי שאתה לא אוהב ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	אתה לא אוהב לרקוד בלה במבה	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	נכון, זה לא קרה	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	קרה ברחבת הריקודים	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	זה לא קרה ברחבת ריקודים	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	אבל במכבסת התה (אוולרי)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	וזו לא הייתה נשיקה	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	לא נשיקה אבל עדיין משהו משמח	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	אבל בכל זאת משהו מאוד משמח	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	אז תגיד!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	אני לא יודע מה להגיד	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	לא יודע מה להגיד באמת	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	שום דבר מיוחד לא קרה	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	לפחות זה עדיין לא קרה	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	אבל איכשהו הרגשתי ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	הרגישה שהיא מחבבת אותי מאוד	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	איכשהו הרגישה שהיא מחבבת אותי מאוד	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	היא מחבבת אותי ואני מחבב אותה	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	שוחחנו הרבה זמן על ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	ניהלה שיחה ארוכה על מוזיקה	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	ואז שרו ביחד	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	אני חושב שהיא פלרטטה	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	היא פלרטטה איתי	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	זה היה מאוד נחמד	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	כמו שחבר שלך מקנדה אומר	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;חרא טוב!&quot;, כפי שאומר חבר מקנדה	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	כן באמת! אני מקווה ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	לפגוש אותה שוב בקרוב	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	מקווה לפגוש אותה שוב	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	אני מקווה לפגוש אותה בקרוב	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	אותו אני	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	באגם ליד ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	אגם ליד מקום קונגרס	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	ליד אולם הקונגרסים	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	הו, גם אתה ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	גם אתה כאן!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	כן, אני אפגוש ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	יפגוש כאן חבר בקרוב	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	לשיחה פרטית	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	יפגוש חבר לשיחה פרטית	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	אז, אני רוצה לשאול אותך ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	אני רוצה לבקש ממך לעזוב	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	ובכן, זה לא אפשרי	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	לא אפשרי בכלל למעשה	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	למה? זה מאוד חשוב לי!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	הפגישה הזו חשובה מאוד	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	אז בבקשה תן לי ללכת	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	הנח לי לנפשי בבקשה	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	כמו שאמרתי עכשיו,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	אמרתי, זה לא אפשרי	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	חבר שלי יופיע בקרוב	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	כי בקרוב יופיע גם חבר	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	גם חבר יופיע כאן	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	לעזאזל, זה בדרך כלל עכשיו	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	למעשה זה על הילדה	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	הילדה, שסיפרתי עליה	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	קוראים לה ג'סי דרך אגב	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	בנים ובנות! נהדר שיכולת לבוא	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	אני כל כך שמח לראות אותך	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	אני שמח לראות אותך שוב	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	אבל, אתה נראה ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	אתה נראה המום ומבולבל	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	בהלם ואיכשהו מבולבל	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	מובן מאליו	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	אז, אני מניח ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	כבר קיבלת	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	להבין איך זה, נכון?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	מניח שכבר הבנת	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	כבר הבינו איך זה	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	אני לא מבין כלום!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	אני חושב שאני לא רוצה ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	לא רוצה להבין	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	אני לא רוצה להבין	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	אבל זה לא מסובך!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	הרשה לי להסביר	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	כשאינה אמרה לי	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	סיפר לי על החבר שלו	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	חבר שלמד אספרנטו	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	למד אספרנטו מהר מאוד	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	חבר שקוראים לו קאבה	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	תפסתי את זה ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	הבנתי ששניכם כבר מכירים אחד את השני	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	שניכם כבר מכירים אחד את השני	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	כן, אבל. אבל מה?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	היה הרושם ש~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	לשנינו היה הרושם	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	פלירטטת איתנו, ו	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	הרושם שאתה מפלרטט איתנו	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	צודק לחלוטין!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	בגלל זה רציתי לדבר	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	רציתי לדבר איתך	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	לדבר עם שניכם עכשיו	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	תקשיב לי בבקשה	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	לעתים קרובות אני מאוד אוהב ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	אוהב כמה אנשים בו זמנית	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	אני אוהב כמה אנשים	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	זה לא משנה אם זה ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	בין אם זה גבר או אישה	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	ובמהלך IJK קרה ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	קרה שהתאהבתי	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	התאהבתי בשניכם!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	ושנינו אליך	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	כנראה אנחנו אליך	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	חכה רגע, אני עייף	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	כל כך עייף שאני בקושי יכול ~	so tired that I can hardly ~	grupo	alternativoj	prononco
