B.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	la estraro de TEJO	upravni odbor TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Tudi jaz sem v odboru	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	ja, tudi jaz sem ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	je tudi v upravnem odboru TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	ja, jaz sem ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Nikoli nisem bil aktiven	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	gibalno zelo aktiven	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	nikoli ni bil aktiven v gibanju	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	glavna dejavnost podjetja TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	kaj je zdaj glavna dejavnost?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	kaj je pravzaprav glavna dejavnost?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	je ogromno	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	najrazličnejša področja	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	delujemo na različnih področjih	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminarji o človekovih pravicah	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	človekove pravice in medkulturni odnosi	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	kolo, prikolica, festival	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	na primer seminarji, kolesarske karavane in festivali	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	jezikovni festivali, izdelava spletnih strani	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	na primer kolesarske karavane, festivali itd	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	seminar o pravicah in odnosih	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	karavana, festival, gradnja itd	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	uradnih teles, kot je UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	zastopani v uradnih organih	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	smo tudi zastopani	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	je zastopan v različnih organih	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	organi, kot je Evropski mladinski forum, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	mladinski oddelek Združenih narodov	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	različni organi, kot sta Unesco in mladinska sekcija ZN	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO in mladinska sekcija Združenih narodov	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Evropski mladinski forum in mladinska sekcija ZN	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	sliši se zanimivo	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	list, brskati, veter, pahljati, esperanto, uživati v esperantu	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	zame je dovolj, da govorim esperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	uživati v esperantu teden ali dva	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	en ali dva tedna na leto	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	vendar je meni dovolj	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	ja, treba je najti ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	najti ravnotežje	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	vsak naj najde svoje ravnotežje	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Čutim, da je preveč	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	trenutno čutim	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Čutim, da ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	zdi se, da jih je preveč ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	preveč esperanta v mojem življenju	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	v mojem življenju je preveč esperanta	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	ali si član?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	ali si član organizacije?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	član kakšne druge organizacije	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	pravzaprav ni organizacija, ampak ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	ampak igram kitaro	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	igra kitaro v skupini	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	lepo! Res mi je všeč	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	jaz rada pojem	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	zelo rad poje	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	kakšno glasbo igraš?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	no, to je preprost pop	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	pravkar smo ustanovili bend	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	ampak na koncu bomo igrali	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	igrali smo med IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	bo igral med naslednjim IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Se že veselim!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	samo povej, če potrebuješ ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	potrebuje spremljevalca	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	če potrebujete spremljevalno pevko	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	zakaj ne? morda želiš ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	hočeš zdaj nekaj zapeti	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	Znam igrati kitaro	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	hočeš peti in jaz lahko igram	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	da zdaj kaj zapojem in zaigram kitaro	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	ja, to bi rad	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	da prinesem svojo kitaro	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	bom takoj prinesel svojo kitaro	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	zelo dobro, prinesel bom kitaro	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Takoj prinesem kitaro	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	čaka na tvojo vrnitev	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	upam, da se hitro vrnete	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Pričakujem hitro vrnitev	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	čaka na vašo hitro vrnitev	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	dva dni kasneje	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	zunaj plesišča	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	dni kasneje, zunaj plesišča	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	hej Kabe, izgledaš ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	videti si zelo srečen	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	ja, sem ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	lepo, me veseli!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	ti je všeč kongres?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	ti je kongres tako všeč?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	Da in ne	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Prepričan sem, da sem zelo zadovoljen	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	je zelo zadovoljen z IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	pa še nekaj je	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	nekaj drugega, kar me veseli	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	je nekaj, kar naredi ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	pravilneje rečeno	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	obstaja nekdo, ki bije ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	nekdo, ob katerem mi srce bije	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	reci, reci, si se zaljubil?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	zaljubil v neko dekle	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	si se zaljubil v dekle?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	nisem prepričan, če sem se zaljubil	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	ni prepričan, vendar je dober občutek	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Nisem prepričan, če sem še zaljubljen	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	ampak občutek je zelo dober	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	celo poljubila me je	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	me poljubil na ustnice	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	me je celo poljubil med La Bambo	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	neverjetno, kakšen poljub	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	kakšen poljub je dala!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	Super! zdaj razumem	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	razume, zakaj sevaš	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	izžarevaš toliko veselja	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	pravzaprav se je zgodilo nekaj podobnega	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	meni se je zgodilo nekaj podobnega	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	ampak mislil sem, da ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	mislil, da ti ni všeč ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	ne marate plesa na La Bambi	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	prav, ni se zgodilo	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	zgodilo na plesišču	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	to se ni zgodilo na plesišču	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	ampak v čajnici (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	in to ni bil poljub	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	ne poljub, ampak vseeno nekaj razveseljivega	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	a kljub temu nekaj zelo veselega	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	torej povej!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Ne vem kaj naj rečem	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	res ne vem kaj naj rečem	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	nič posebnega se ni zgodilo	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	vsaj še ni se zgodilo	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	vendar sem nekako čutil ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	čutila, da sem ji zelo všeč	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	nekako čutila, da sem ji zelo všeč	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	ona me ima rada in jaz njo	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	dolgo sva klepetala o ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	dolgo klepetala o glasbi	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	in potem skupaj zapeli	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Mislim, da se je spogledovala	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	spogledovala se je z mano	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	bilo je zelo lepo	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	kot pravi tvoj prijatelj iz Kanade	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Shit good!&quot;, kot pravi prijatelj iz Kanade	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	ja res! Upam ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	da jo kmalu spet srečam	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	upa, da jo bo spet srečal	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Upam, da jo kmalu srečam	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	isti jaz	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	ob jezeru blizu ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	jezero v bližini kongresnega prostora	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	v bližini kongresne dvorane	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	oh, tudi ti si ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	si tudi ti tukaj!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	da, srečal se bom ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	bo tukaj kmalu srečal prijatelja	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	za zasebni pogovor	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	se bo srečal s prijateljem za zasebni pogovor	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	torej, rad bi vas vprašal ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Rad bi te prosil, da odideš	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	no, to ni mogoče	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	pravzaprav sploh ni mogoče	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	zakaj zame je zelo pomembno!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	to srečanje je zelo pomembno	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	zato me prosim izpusti	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	prosim, pusti me pri miru	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	kot sem pravkar rekel,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Rekel sem, da to ni mogoče	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	kmalu se bo pojavil moj prijatelj	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	saj se kmalu pojavi tudi prijatelj	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	tukaj se bo pojavil tudi prijatelj	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	prekleto, običajno to zdaj	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	pravzaprav gre za dekle	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	dekle, o katerem sem povedal	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	mimogrede ji je ime Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	fantje in dekleta! super, da si lahko prišel	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Tako sem vesel, da te vidim	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Vesel sem, da te spet vidim	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	ampak izgledaš ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	videti si šokiran in zmeden	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	šokirana in nekako zmedena	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	očitno	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	torej, mislim ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	že imaš	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	razumeš, kako je, kajne?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	menda ste že razumeli	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	že razumel, kako je	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Ničesar ne razumem!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Mislim, da nočem ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	noče razumeti	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Nočem razumeti	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	ampak ni komplicirano!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	naj razložim	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	ko mi je Ina povedala	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	mi je povedal o svojem prijatelju	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	prijatelj, ki se je učil esperanta	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	zelo hitro naučil esperanta	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	prijatelj, ki se imenuje Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	To sem ujel ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Razumem, da se vidva že poznata	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	vidva se že poznata	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	ja, ampak. ampak kaj?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	imel vtis, da ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	oba sva imela vtis	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	si flirtal z nami, in	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	vtis, da ste se spogledovali z nami	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	popolnoma prav!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	zato sem hotel govoriti	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Hotel sem govoriti s teboj	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	da zdaj govorim z obema	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	poslušaj me prosim	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Pogosto mi je zelo všeč ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	ima rad več ljudi hkrati	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Všeč mi je več ljudi	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	ni pomembno, če je ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	ali je moški ali ženska	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	in med IJK zgodilo ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	zgodilo se je, da sem se zaljubil	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Zaljubil sem se vate!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	in midva tebi	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	očitno mi tebi	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	počakaj malo, utrujen sem	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	tako utrujen, da komaj ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Komaj razmišljam	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	ali sem prav razumel, da ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	ja! Poglej	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	z veselim obrazom	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	narisal veliko srce	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	v pesek narisal veliko srce	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	v pesek in vanj pisal	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	vanj je napisal &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	po drugem premisleku rekel	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	po premisleku rekel &quot;to je naš IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	pa so planili v smeh!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	vsi so planili v smeh!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	po sekundnem premisleku in so se smejali	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe je rekel &quot;to je naš IJK&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	si poslal prijavnico?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	lokalnemu združenju oddal prijavnico	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	skupinsko naročili preko društva	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	poslano po elektronski pošti	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	prejel potrdilo o registraciji	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	ni mogel najti, kam bi oddal obrazec za registracijo	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	obstaja spletna prijavnica?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	si oddal papirno naročilo?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	ali mora nekdo plačati v evrih?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	ali je možno plačilo na licu mesta?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	plačal, a ni prejel računa	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	lahko plačate kot skupina prek lokalne družbe	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	ali obstaja vračilo, če ni prisoten?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	ni naročil posebnega programa	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	kako lahko kdo naroči dodatno?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	kako lahko nekdo plača dodatno naročilo?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	lahko vidimo seznam prijavljenih?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	mojega imena ni na seznamu prijavljenih	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	lahko prosim preverite seznam?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	po roku naročila	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	se lahko še kdo pridruži?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	da skupaj rezervirata hotel	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	nekdo rezervira hotel, bi šel zraven?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
