B.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	kongreso plaĉas al vi?	నీకు కాంగ్రెస్ ఇష్టమా?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	నీకు కాంగ్రెస్ అంటే అంత ఇష్టమా?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	అవును మరియు కాదు	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	నేను చాలా సంతృప్తి చెందానని ఖచ్చితంగా అనుకుంటున్నాను	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	IJKతో చాలా సంతృప్తిగా ఉంది	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	కానీ ఇంకేదో ఉంది	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	ఇంకేదో, అది నాకు సంతోషాన్నిస్తుంది	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	అనేది ~ చేస్తుంది	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	మరింత సరిగ్గా చెప్పారు	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	~ కొట్టే వ్యక్తి ఉన్నాడు	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	నా గుండె కొట్టుకునేలా చేసే వ్యక్తి	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	చెప్పు, చెప్పు, మీరు ప్రేమలో పడ్డారా?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	ఒక అమ్మాయితో ప్రేమలో పడ్డాడు	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	మీరు ఒక అమ్మాయితో ప్రేమలో పడ్డారా?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	నేను ప్రేమలో పడ్డానో లేదో ఖచ్చితంగా తెలియదు	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	అనేది ఖచ్చితంగా తెలియదు, కానీ అది బాగానే ఉంది	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	నేను ప్రేమలో ఉన్నానో లేదో నాకు ఇంకా ఖచ్చితంగా తెలియదు	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	కానీ చాలా బాగుంది అనిపిస్తుంది	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	ఆమె నన్ను ముద్దుపెట్టుకుంది	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	నా పెదాలపై ముద్దుపెట్టాడు	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	లా బాంబా సమయంలో కూడా నన్ను ముద్దుపెట్టుకున్నాడు	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	అద్భుతమైన ముద్దు	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	ఆమె ఎంత ముద్దు ఇచ్చింది!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	గొప్ప! ఇప్పుడు నాకు అర్థమయ్యింది	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	మీరు ఎందుకు ప్రసరిస్తున్నారో అర్థం అవుతుంది	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	మీరు చాలా ఆనందాన్ని వెదజల్లుతున్నారు	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	నిజానికి, అలాంటిదే జరిగింది	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	నాకు అలాంటిదే జరిగింది	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	కానీ నేను అనుకున్నాను ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	మీకు నచ్చలేదని అనుకున్నాను ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	లా బాంబాలో డ్యాన్స్ చేయడం నీకు ఇష్టం లేదు	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	సరిగ్గా, అది జరగలేదు	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	డ్యాన్స్ ఫ్లోర్‌లో జరిగింది	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	అది డ్యాన్స్ ఫ్లోర్‌లో జరగలేదు	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	కానీ టీ లాంజ్‌లో (ఔలరీ)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	మరియు అది ముద్దు కాదు	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	ముద్దు కాదు కానీ ఇంకా ఏదో సంతోషాన్నిస్తుంది	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	అయితే చాలా సంతోషకరమైన విషయం	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	కాబట్టి, చెప్పు!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	ఏం చెప్పాలో తెలియడం లేదు	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	నిజంగా ఏమి చెప్పాలో తెలియదు	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	ప్రత్యేకంగా ఏమీ జరగలేదు	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	కనీసం అది ఇంకా జరగలేదు	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	కానీ నేను ఏదో ఒకవిధంగా భావించాను ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	ఆమె నన్ను చాలా ఇష్టపడుతుందని భావించింది	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	ఏదో ఒకవిధంగా ఆమె నన్ను చాలా ఇష్టపడుతుందని భావించింది	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	ఆమె నన్ను ఇష్టపడుతుంది మరియు నేను ఆమెను ఇష్టపడుతున్నాను	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	మేము ~ గురించి చాలా సేపు చాట్ చేసాము	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	సంగీతం గురించి చాలాసేపు మాట్లాడింది	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	ఆపై కలిసి పాడారు	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	ఆమె సరసాలాడుతోందని నేను అనుకుంటున్నాను	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	ఆమె నాతో సరసాలాడుతోంది	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	అది చాలా బాగుంది	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	కెనడా నుండి మీ స్నేహితుడు చెప్పినట్లు	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	కెనడా నుండి ఒక స్నేహితుడు చెప్పినట్లుగా, &quot;శిట్ గుడ్!&quot;	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	అవును నిజంగా! నేను ఆశిస్తున్నాను ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	త్వరలో ఆమెను మళ్లీ కలవడానికి	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	ఆమెను మళ్లీ కలవాలని ఆశిస్తున్నాడు	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	నేను త్వరలో ఆమెను కలవాలని ఆశిస్తున్నాను	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	అదే నేను	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	~ సమీపంలోని సరస్సు వద్ద	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	కాంగ్రెస్ స్థలానికి సమీపంలో ఉన్న ఒక సరస్సు	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	కాంగ్రెస్ హాలు దగ్గర	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ఓహ్, మీరు కూడా ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	మీరు కూడా ఇక్కడ ఉన్నారా!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	అవును, నేను కలుస్తాను ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	త్వరలో ఇక్కడ స్నేహితుడిని కలుస్తాను	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	ఒక ప్రైవేట్ సంభాషణ కోసం	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	ప్రైవేట్ సంభాషణ కోసం స్నేహితుడిని కలుస్తారు	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	కాబట్టి, నేను మిమ్మల్ని అడగాలనుకుంటున్నాను ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	నేను మిమ్మల్ని విడిచిపెట్టమని అడగాలనుకుంటున్నాను	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	బాగా, అది సాధ్యం కాదు	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	నిజానికి అస్సలు సాధ్యం కాదు	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	ఎందుకు? ఇది నాకు చాలా ముఖ్యం!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	ఈ సమావేశం చాలా ముఖ్యమైనది	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	కాబట్టి దయచేసి నన్ను వెళ్ళనివ్వండి	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	దయచేసి నన్ను ఒంటరిగా విడిచిపెట్టండి	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	నేను ఇప్పుడే చెప్పినట్లు,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	నేను చెప్పాను, అది సాధ్యం కాదు	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	నా స్నేహితుడు త్వరలో కనిపిస్తాడు	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	ఎందుకంటే త్వరలో స్నేహితుడు కూడా కనిపిస్తాడు	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	ఒక స్నేహితుడు కూడా ఇక్కడ కనిపిస్తాడు	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	తిట్టు, సాధారణంగా అది ప్రస్తుతం	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	నిజానికి ఇది అమ్మాయి గురించి	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	నేను చెప్పిన అమ్మాయి	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	ఆమె పేరు జెసి	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	అబ్బాయిలు మరియు అమ్మాయిలు! మీరు రావటం చాలా బాగుంది	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	నిన్ను చూసినందుకు నాకు చాలా ఆనందంగా ఉంది	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	మిమ్మల్ని మళ్లీ చూడడం నాకు ఆనందంగా ఉంది	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	కానీ, మీరు చూడండి ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	మీరు దిగ్భ్రాంతి మరియు గందరగోళంగా కనిపిస్తున్నారు	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	షాక్ అయ్యాడు మరియు ఏదో ఒకవిధంగా గందరగోళానికి గురయ్యాడు	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	స్పష్టంగా	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	కాబట్టి, నేను ఊహిస్తున్నాను ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	మీరు ఇప్పటికే అర్థం చేసుకున్నారు	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	అది ఎలా ఉందో అర్థం చేసుకోవచ్చు, సరియైనదా?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	మీరు ఇప్పటికే అర్థం చేసుకున్నారని అనుకుంటున్నాను	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	అది ఎలా ఉందో ఇప్పటికే అర్థమైంది	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	నాకు ఏమీ అర్థం కాలేదు!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	నేను వద్దు అనుకుంటున్నాను ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	అర్థం చేసుకోవడం ఇష్టం లేదు	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	నేను అర్థం చేసుకోవాలనుకోవడం లేదు	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	కానీ అది సంక్లిష్టంగా లేదు!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	నన్ను వివిరించనివ్వండి	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	ఇనా నాకు చెప్పినప్పుడు	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	తన సొంత స్నేహితుడి గురించి చెప్పాడు	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	ఎస్పెరాంటో నేర్చుకున్న స్నేహితుడు	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	చాలా త్వరగా ఎస్పెరాంటో నేర్చుకున్నాడు	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	కాబే అని పిలవబడే స్నేహితుడు	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	నేను దానిని పట్టుకున్నాను ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	మీ ఇద్దరికీ ముందే తెలుసునని నాకు అర్థమైంది	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	మీరిద్దరూ ఇప్పటికే ఒకరికొకరు తెలుసు	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	అవును, కానీ. కానీ ఏమిటి?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	~ అనే అభిప్రాయాన్ని కలిగి ఉంది	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	మా ఇద్దరికీ ఒక అభిప్రాయం ఉంది	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	మీరు మాతో సరసాలాడారు, మరియు	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	మీరు మాతో సరసాలాడుతున్నారనే అభిప్రాయం	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	కచ్చితముగా!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	అందుకే మాట్లాడాలనుకున్నాను	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	నేను మీతో మాట్లాడాలనుకున్నాను	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	ఇప్పుడు మీ ఇద్దరితో మాట్లాడాలి	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	దయచేసి నా మాట వినండి	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	నేను తరచుగా నిజంగా ఇష్టపడుతున్నాను ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	ఒకేసారి చాలా మందిని ఇష్టపడుతుంది	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	నేను చాలా మంది వ్యక్తులను ఇష్టపడుతున్నాను	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	అది ~ అయితే పర్వాలేదు	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	అది పురుషుడు లేదా స్త్రీ అయినా	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	మరియు IJK సమయంలో జరిగింది ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	నేను ప్రేమలో పడ్డాను	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	నేను మీ ఇద్దరితో ప్రేమలో పడ్డాను!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	మరియు మేమిద్దరం మీకు	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	స్పష్టంగా మేము మీకు	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	ఒక్క నిమిషం ఆగు, నేను అలసిపోయాను	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	నేను చాలా అలసిపోయాను ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	నేను ఆలోచించలేను	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	నేను సరిగ్గా అర్థం చేసుకున్నానా ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	అవును! ఒకసారి చూడు	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	సంతోషకరమైన ముఖంతో	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	పెద్ద హృదయాన్ని ఆకర్షించింది	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	ఇసుకలో పెద్ద హృదయాన్ని గీసాడు	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	ఇసుకలో మరియు దానిలో వ్రాసాడు	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	అందులో &quot;IJK&quot; అని రాశారు	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	రెండో ఆలోచన తర్వాత అన్నాడు	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	ఆలోచించిన తర్వాత &quot;ఇది మా IJK&quot; అన్నాడు	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	మరియు వారు పగలబడి నవ్వారు!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	వారంతా పగలబడి నవ్వారు!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	ఒక సెకను ఆలోచన తరువాత మరియు వారు నవ్వారు	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	కబే &quot;ఇది మా IJK&quot; అన్నాడు	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	మీరు దరఖాస్తు ఫారమ్ పంపారా?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	స్థానిక సంఘానికి రిజిస్ట్రేషన్ ఫారమ్‌ను సమర్పించారు	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	సంఘం ద్వారా సమూహంగా ఆదేశించారు	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	ఇమెయిల్ ద్వారా సమర్పించబడింది	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	నమోదు యొక్క నిర్ధారణను పొందింది	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	రిజిస్ట్రేషన్ ఫారమ్‌ను ఎక్కడ సమర్పించాలో కనుగొనబడలేదు	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	ఆన్‌లైన్ దరఖాస్తు ఫారమ్ ఉందా?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	మీరు పేపర్ ఆర్డర్‌ని సమర్పించారా?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	ఎవరైనా యూరోలో చెల్లించాలా?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	అక్కడికక్కడే చెల్లించడం సాధ్యమేనా?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	చెల్లించారు కానీ రశీదు అందలేదు	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	స్థానిక సంఘం ద్వారా సమూహంగా చెల్లించవచ్చు	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	లేకుంటే వాపసు ఉందా?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	ప్రత్యేక కార్యక్రమాన్ని ఆదేశించలేదు	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	ఎవరైనా అదనంగా ఎలా ఆర్డర్ చేయవచ్చు?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	అదనపు ఆర్డర్ కోసం ఎవరైనా ఎలా చెల్లించగలరు?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	మేము రిజిస్ట్రెంట్ల జాబితాను చూడగలమా?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	రిజిస్ట్రెంట్‌ల జాబితాలో నా పేరు లేదు	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	మీరు దయచేసి జాబితాను తనిఖీ చేయగలరా?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	ఆర్డర్ గడువు ముగిసిన తర్వాత	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	ఇంకా ఎవరైనా చేరగలరా?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	కలిసి హోటల్ బుక్ చేసుకోవడానికి	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	ఎవరైనా హోటల్‌ని బుక్ చేస్తున్నారు, మీరు రావాలనుకుంటున్నారా?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	ఉచిత గది ఉంటే, నేను దానిని బుక్ చేయాలనుకుంటున్నాను	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	సైట్‌లో హోటల్‌ను బుక్ చేయడం సాధ్యమేనా?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	మనం కలిసి విమాన టిక్కెట్టు కొందామా?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	ఏ తేదీ నుండి టికెట్	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	మేము మీతో పాటు విమానాశ్రయానికి వస్తామా?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	విమానాశ్రయంలో గైడ్ ఉన్నారా?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	ఎవరైనా సమావేశ స్థలానికి స్వయంగా వెళ్లాలా?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	సమావేశ స్థలం బాక్స్ ఆఫీస్	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	నేను చెల్లించాను కానీ నా పేరు ట్యాగ్ కనుగొనబడలేదు	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	అక్కడికక్కడే నమోదు చేసుకోవాలన్నారు	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	సమూహంలో చెల్లించారు, అయినప్పటికీ అది ఎందుకు గుర్తించబడలేదు?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	కాన్ఫరెన్స్ బుక్ మరియు ఇతర సమాచార సామగ్రితో కూడిన కాన్ఫరెన్స్ బ్యాగ్	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	రెక్టార్ హాల్, ప్రదర్శన	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	తెరవడం మరియు మూసివేయడం	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (కామన్ యూరోపియన్ ఫ్రేమ్‌వర్క్ ఆఫ్ రిఫరెన్స్) పరీక్ష స్థలం	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	కాంగ్రెస్ కమిటీ	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	అసోసియేషన్ కమిటీ	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	కన్వెన్షన్ విందు	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	ఒకరికొకరు పరిచయం చేసుకునే సాయంత్రం	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	గొప్ప ప్రారంభం	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhof హాల్	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (అంతర్జాతీయ కాంగ్రెస్ విశ్వవిద్యాలయం)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	నాలుగు స్థాయిలలో KER పరీక్ష (కామన్ యూరోపియన్ ఫ్రేమ్‌వర్క్ ఆఫ్ రిఫరెన్స్)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	అంతర్జాతీయ కళా సాయంత్రం	international art evening	grupo	alternativoj	prononco
level	solena fermo	గంభీరమైన ముగింపు	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	ఎస్పెరాంటో పుస్తకాలతో పుస్తక సేవ	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (ఇంటర్నేషనల్ అకాడమీ ఆఫ్ సైన్సెస్)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (వరల్డ్ అనార్కిస్ట్ అసోసియేషన్)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	బోరింగ్ ఉపన్యాసాలు	boring lectures	grupo	alternativoj	prononco
