C.ru content.tsv
Level	Esperanto	ru	en-us	Grupo	Alternativoj	Pronoco
level	algebro	алгебра	algebra	grupo	alternativoj	prononco
level	filantropo	филантроп	a philanthropist	grupo	alternativoj	prononco
level	afusto	лафет	a gun carriage	grupo	alternativoj	prononco
level	karamboli	столкнуться, ударить (в бильярде)	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	катафалк, открытый катафалк	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	распылять, опрыскивать, опрыскивать	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	кокарда, бант, розетка	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	бас, контрабас	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	контральто, альт	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	акробат	an acrobat	grupo	alternativoj	prononco
level	korsaro	корсар, капер	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	корсет	a corset	grupo	alternativoj	prononco
level	galanto	подснежник	a snowdrop	grupo	alternativoj	prononco
level	korveto	корвет, галка	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	пятая (музыка)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	склеп, хранилище, подземная камера	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	агент под прикрытием	an undercover agent	grupo	alternativoj	prononco
level	litografi	литографировать	to litograph	grupo	alternativoj	prononco
level	lokomobilo	тяговый двигатель	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	инквизиция	an inquisition	grupo	alternativoj	prononco
level	prospekto	проспект	a prospectus	grupo	alternativoj	prononco
level	mandolino	мандолина	a mandolin	grupo	alternativoj	prononco
level	mazurko	мазурка	a mazurka	grupo	alternativoj	prononco
level	melodramo	мелодрама	a melodrama	grupo	alternativoj	prononco
level	rezignacio	отставка	a resignation	grupo	alternativoj	prononco
level	miasmo	миазмы, ядовитый газ	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	репертуар, репертуар	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	мимикрия, мим	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	откровение	a revelation	grupo	alternativoj	prononco
level	ogivo	оживалка	an ogive	grupo	alternativoj	prononco
level	paskvilo	пасквиль, пасквиль	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	педаль, педаль	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	шовинист, ура-патриот	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	декан	a dean	grupo	alternativoj	prononco
level	vervo	воодушевление, бодрость, вдохновение, бодрость	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	полька	a polka	grupo	alternativoj	prononco
level	pomado	помада, мазь	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	удар (комический актер)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	просодия	a prosody	grupo	alternativoj	prononco
level	apelacii	подавать апелляцию	to appeal	grupo	alternativoj	prononco
level	rebuso	ребус, головоломка	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	секундант (друг на дуэли)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	скерцо	a scherzo	grupo	alternativoj	prononco
level	solisto	солист	a soloist	grupo	alternativoj	prononco
level	sonato	соната	a sonata	grupo	alternativoj	prononco
level	hipnoto	гипноз	a hypnosis	grupo	alternativoj	prononco
level	terceto	трио, терцет	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	совпадать, совпадать	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	торпеда	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	трагикомедия	a tragicomedy	grupo	alternativoj	prononco
level	mitro	митра, митра	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	унисон	a unison	grupo	alternativoj	prononco
level	uverturo	увертюра	an overture	grupo	alternativoj	prononco
level	velocipedo	ускоренный	a velociped	grupo	alternativoj	prononco
level	visto	вист	a whist	grupo	alternativoj	prononco
level	zuavo	зуав	a zouave	grupo	alternativoj	prononco
level	aerolito	аэролит, метеорит	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	агат	an agate	grupo	alternativoj	prononco
level	ambro	янтарь	an amber	grupo	alternativoj	prononco
level	aneksi	приложение	annex	grupo	alternativoj	prononco
level	areometro	плотномер, ареометр	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	астрология	an astrology	grupo	alternativoj	prononco
level	anarkio	анархия	an anarchy	grupo	alternativoj	prononco
level	astrologo	астролог, астролог	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	стоический, стоический	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	бидл, аппаритор, привратник	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	солод	malt	grupo	alternativoj	prononco
level	barometro	барометр	a barometer	grupo	alternativoj	prononco
level	bromo	бром	a bromine	grupo	alternativoj	prononco
level	kvintesenco	квинтэссенция	a quintessence	grupo	alternativoj	prononco
level	diagonalo	диагональ	a diagonal	grupo	alternativoj	prononco
level	elipso	эллипс	an ellipse	grupo	alternativoj	prononco
level	emulsio	эмульсия	an emulsion	grupo	alternativoj	prononco
level	glicerino	глицерино	a glicerino	grupo	alternativoj	prononco
level	patologio	патология	pathology	grupo	alternativoj	prononco
level	koeficiento	коэффициент	a coefficient	grupo	alternativoj	prononco
level	divizio	военная дивизия	a military division	grupo	alternativoj	prononco
level	koncedi	признать, признать, предоставить	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	реформация, Реформация	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	магнетизм	magnetism	grupo	alternativoj	prononco
level	pedagogo	педагог, воспитатель	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	парафин, парафиновый воск	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	пневматика	pneumatics	grupo	alternativoj	prononco
level	retorto	реторта (стеклянный сосуд)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	диадема, корона	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	ромб, тюрбо	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	стеарин	a stearine	grupo	alternativoj	prononco
level	kontrabando	контрабанда, контрабанда	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	зодиак, Зодиак	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	готика	gothic	grupo	alternativoj	prononco
level	advento	Адвент	Advent	grupo	alternativoj	prononco
level	akcizo	Акциз	excise tax	grupo	alternativoj	prononco
level	samovaro	самовар (металлическая емкость для подогрева чая)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	фетиш (сексуальное влечение к предметам)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	извинение (=фабло)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	оценщик, консультант	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	оксид	an oxide	grupo	alternativoj	prononco
level	apokrifa	апокрифический, ложный	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	эфемерный, кратковременный, преходящий	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	арбитраж	arbitration	grupo	alternativoj	prononco
level	bariero	барьер, баррикада	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	Ренессанс	Renaissance	grupo	alternativoj	prononco
level	imperativo	императив	imperative	grupo	alternativoj	prononco
level	monarko	монарх	a monarch	grupo	alternativoj	prononco
level	indigo	Индиго синий	indigo blue	grupo	alternativoj	prononco
level	diakono	дьякон	a deacon	grupo	alternativoj	prononco
level	erudicio	эрудиция, ученость	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	воспаление	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	мавзолей	mausoleum	grupo	alternativoj	prononco
level	hekatombo	гекатомба	hecatomb	grupo	alternativoj	prononco
level	anemono	анемон	anemone	grupo	alternativoj	prononco
level	teoremo	теорема	a theorem	grupo	alternativoj	prononco
level	didaktiko	дидактика, педагогика	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	инквизитор	an inquisitor	grupo	alternativoj	prononco
level	konsekri	освящать, короновать, рукополагать	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	гармоники	harmonics	grupo	alternativoj	prononco
level	kabalo	Каббала (каббала)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	курсант	a cadet	grupo	alternativoj	prononco
level	kanoniko	канон	a canon	grupo	alternativoj	prononco
level	panelo	панель	a panel	grupo	alternativoj	prononco
level	kaporalo	капрал	a corporal	grupo	alternativoj	prononco
level	inerta	инертный	inert	grupo	alternativoj	prononco
level	erupcio	извержение	eruption	grupo	alternativoj	prononco
level	obligacio	облигация, долговое обязательство	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	бильярд	billiards	grupo	alternativoj	prononco
level	prelato	прелат	a prelate	grupo	alternativoj	prononco
level	nuncio	нунций (церковный дипломат)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	перегной	humus	grupo	alternativoj	prononco
level	rismo	пачка (500 листов бумаги)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	роялист	a royalist	grupo	alternativoj	prononco
level	aplombo	апломб, уверенность в себе	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	баланс (счет)	balance (account)	grupo	alternativoj	prononco
level	parabolo	парабола, притча	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	сатрап	a satrap	grupo	alternativoj	prononco
level	laguno	лагуна	a lagoon	grupo	alternativoj	prononco
level	sinodo	синод, созыв	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	кардинал	a cardinal	grupo	alternativoj	prononco
level	sociologio	социология	sociology	grupo	alternativoj	prononco
level	sofisto	софист	a sophist	grupo	alternativoj	prononco
level	spiritisto	шаман, спиритуалист	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	дилетант, непрофессионал	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	сутана, ряса	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	анахронизм	anachronism	grupo	alternativoj	prononco
level	tonsuro	тонзура	tonsure	grupo	alternativoj	prononco
level	transito	транзит	a transit	grupo	alternativoj	prononco
level	ovacio	овация	an ovation	grupo	alternativoj	prononco
level	romanco	романс (песня), романтическая песня	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	априор (церковный титул)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	прототип	a prototype	grupo	alternativoj	prononco
level	dalio	георгин	a dahlia	grupo	alternativoj	prononco
level	anagramo	анаграмма	an anagram	grupo	alternativoj	prononco
level	anapesto	анапест, анапест	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	антитеза	an antithesis	grupo	alternativoj	prononco
level	friso	фриз	a frieze	grupo	alternativoj	prononco
level	apozicio	приложение	an apposition	grupo	alternativoj	prononco
level	asonanco	ассонанс	an assonance	grupo	alternativoj	prononco
level	aŭtografo	автограф	an autograph	grupo	alternativoj	prononco
level	akcesora	аксессуар, залог, вторичный	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	сантиграмм	a centigram	grupo	alternativoj	prononco
level	centilitro	сантилитр	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	циркумфлекс (ударение)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	дециграмм	a decigram	grupo	alternativoj	prononco
level	lucerno	подвесная лампа в церкви	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	децилитр	a deciliter	grupo	alternativoj	prononco
level	decimala	десятичная дробь	decimal	grupo	alternativoj	prononco
level	decimetro	дециметр	a decimeter	grupo	alternativoj	prononco
level	dekagramo	декаграмма	a decagram	grupo	alternativoj	prononco
level	fenikso	феникс	a phoenix	grupo	alternativoj	prononco
level	dekalitro	декалитр	a decalitre	grupo	alternativoj	prononco
level	dekametro	декаметр	a decametre	grupo	alternativoj	prononco
level	demonstrativo	демонстративный	demonstrative	grupo	alternativoj	prononco
level	bronko	бронх	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	драхма	a drachma	grupo	alternativoj	prononco
level	patricio	патриций	a patrician	grupo	alternativoj	prononco
level	dualismo	дуализм	a dualism	grupo	alternativoj	prononco
level	lato	рейка	a lath	grupo	alternativoj	prononco
level	prostitui	заниматься проституцией	to prostitute	grupo	alternativoj	prononco
level	etimologio	этимология	etymology	grupo	alternativoj	prononco
level	floreno	флорин, флорен	florin, floren	grupo	alternativoj	prononco
level	spondeo	спондей	spondee	grupo	alternativoj	prononco
level	heksametro	гекзаметр	a hexameter	grupo	alternativoj	prononco
level	hektogramo	гектограмм	a hectogram	grupo	alternativoj	prononco
level	hektolitro	гектолитр	a hectolitre	grupo	alternativoj	prononco
level	hektometro	гектометр	a hectometre	grupo	alternativoj	prononco
level	imperfekto	несовершенный	imperfect	grupo	alternativoj	prononco
level	indikativo	ориентировочный	indicative	grupo	alternativoj	prononco
level	arkeologio	археология (=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	коррелят	a correlative	grupo	alternativoj	prononco
level	logogrifo	логогриф, головоломка	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	метрики	metrics	grupo	alternativoj	prononco
level	trofeo	трофей	a trophy	grupo	alternativoj	prononco
level	miriametro	мириаметр	a miriameter	grupo	alternativoj	prononco
level	monogramo	монограмма	a monogram	grupo	alternativoj	prononco
level	salvo	залп, очередь, залп	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	оболус, обол	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	по желанию	optative	grupo	alternativoj	prononco
level	paleografio	палеография	paleography	grupo	alternativoj	prononco
level	parafrazo	перефраз	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	парадигма	a paradigm	grupo	alternativoj	prononco
level	pentametro	пятиметровый	a pentameter	grupo	alternativoj	prononco
level	piastro	пиастр	a piastre	grupo	alternativoj	prononco
level	pleonasmo	плеоназм, избыточность	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	претрит, прошедшее время	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	силлогизм	a syllogism	grupo	alternativoj	prononco
level	spektro	спектр	a spectrum	grupo	alternativoj	prononco
level	solecismo	солецизм	a solecism	grupo	alternativoj	prononco
level	hierarkio	иерархия (=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	сослагательное наклонение	subjunctive	grupo	alternativoj	prononco
level	spontanea	спонтанный	spontaneous	grupo	alternativoj	prononco
level	amuleto	амулет	an amulet	grupo	alternativoj	prononco
level	tropo	образ	a trope	grupo	alternativoj	prononco
level	atributo	атрибут	an attribute	grupo	alternativoj	prononco
level	kluki	кудахтать	to cluck	grupo	alternativoj	prononco
level	akvilegio	водосборник, аквилегия	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	алый импернель (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	Анжелика	an angelica	grupo	alternativoj	prononco
level	aorto	аорта	an aorta	grupo	alternativoj	prononco
level	apio	Апиа, дикий сельдерей, Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	арника, отрава леопарда, Арника Монтана	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	фьорд, лиман	fjord, firth	grupo	alternativoj	prononco
level	atavismo	атавизм	atavism	grupo	alternativoj	prononco
level	balzamino	бальзам, недотрога (Balsamina)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	бистури	a bistoury	grupo	alternativoj	prononco
level	bronkito	бронхит	bronchitis	grupo	alternativoj	prononco
level	celulozo	целлюлоза	cellulose	grupo	alternativoj	prononco
level	ciklopo	Циклоп	Cyclops	grupo	alternativoj	prononco
level	endivio	эндивий, цикорий (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	баллада	a ballade	grupo	alternativoj	prononco
level	entomologio	энтомология	entomology	grupo	alternativoj	prononco
level	erizipelo	рожа	erysipelas	grupo	alternativoj	prononco
level	haremo	гарем (комната мусульманской женщины)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	сделать вывод	to deduce	grupo	alternativoj	prononco
level	eŭnuko	евнух	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	корсаж, лиф	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	сойка (Гаррулус)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	шифр, код, комбинация	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	орбита	an orbit	grupo	alternativoj	prononco
level	harpio	гарпия, орел-гарпия	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	гелиотроп, гелиотропий	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	гермафродит	hermaphrodite	grupo	alternativoj	prononco
level	polipo	полип	a polyp	grupo	alternativoj	prononco
level	hidroterapio	гидротерапия	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	гипертрофия	hypertrophy	grupo	alternativoj	prononco
level	hisopo	иссоп (Иссоп)	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	фреска	fresco	grupo	alternativoj	prononco
level	humero	плечевая кость	humerus	grupo	alternativoj	prononco
level	hegemonio	гегемония, господство	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	илекс, падуб	an ilex, a holly	grupo	alternativoj	prononco
level	irido	ирис (цветок)	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	календула, бархатцы	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	коноплянка	a linnet	grupo	alternativoj	prononco
level	blokado	блокада	blockade	grupo	alternativoj	prononco
level	kokono	кокон	a cocoon	grupo	alternativoj	prononco
level	kondoro	кондор	a condor	grupo	alternativoj	prononco
level	bojkoti	бойкотировать	to boycott	grupo	alternativoj	prononco
level	konvolvulo	вьюнок, ипомея, вьюнок	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	шершень	a hornet	grupo	alternativoj	prononco
level	kreso	кресс-салат	a cress	grupo	alternativoj	prononco
level	kumino	тмин	a cumin	grupo	alternativoj	prononco
level	malario	малярия	malaria	grupo	alternativoj	prononco
level	marasmo	маразм, истощение	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	обелиск	an obelisk	grupo	alternativoj	prononco
level	meliso	мелисса	a melissa	grupo	alternativoj	prononco
level	merlango	путассу	a whiting	grupo	alternativoj	prononco
level	divano	диван, восточный совет, пуфик	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	микроб	a microbe	grupo	alternativoj	prononco
level	milvo	коршун (птица)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	мимоза	a mimosa	grupo	alternativoj	prononco
level	monomanio	мономания	monomania	grupo	alternativoj	prononco
level	moruo	треска	a cod fish	grupo	alternativoj	prononco
level	nizo	ястреб-перепелятник	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	саркофаг	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	эспарцет, онобричис	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	орхидея	an orchid	grupo	alternativoj	prononco
level	ekvacio	уравнение	an equation	grupo	alternativoj	prononco
level	paleontologio	палеонтология	paleontology	grupo	alternativoj	prononco
level	naso	ловушка для угрей, ловушка для рыбы	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	лангуст, морской рак	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	бабуин	a baboon	grupo	alternativoj	prononco
level	pistilo	пестик, пестик	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	плоская рыба, камбала	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	лук-порей	a leek	grupo	alternativoj	prononco
level	rajo	скат, скат, скат	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	канделябр, подсвечник	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	сетчатка	retina	grupo	alternativoj	prononco
level	reŭmatismo	ревматизм	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	Священник	a priest	grupo	alternativoj	prononco
level	turbo	волчок	a spinning top	grupo	alternativoj	prononco
level	slipo	квитанция, карточка	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	батист, батист	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	серафим	a seraph	grupo	alternativoj	prononco
level	sevrugo	севрюга, севрюга	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	сфинктер	a sphincter	grupo	alternativoj	prononco
level	sifiliso	сифилис, оспа	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	бугорок, туберкулез (=туберкулезозо)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	горчичное семя	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	фанфары	a fanfare	grupo	alternativoj	prononco
level	skalpo	скальп	a scalp	grupo	alternativoj	prononco
level	skorzonero	черный сальсифи	a black salsify	grupo	alternativoj	prononco
level	talismano	талисман, талисман	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	сперма, сперма	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	тарантул	a tarantula	grupo	alternativoj	prononco
level	revizoro	ревизор, инспектор	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	линь	a tench	grupo	alternativoj	prononco
level	celerio	сельдерей	a celery	grupo	alternativoj	prononco
level	cidonio	айва	a quince	grupo	alternativoj	prononco
level	galantino	желатин	gellatine	grupo	alternativoj	prononco
level	grogo	грог, Тодди	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	карамель	caramel	grupo	alternativoj	prononco
level	kirŝo	кирш, вишневый бренди	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	компот, компот	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	мушмула	a medlar	grupo	alternativoj	prononco
level	mirabelo	мирабель	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	пессимизм	pessimism	grupo	alternativoj	prononco
level	plebo	плебс, простые люди	plebs, common people	grupo	alternativoj	prononco
level	saguo	саго	a sago	grupo	alternativoj	prononco
level	vermuto	вермут (вино)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	арабеска	arabesque	grupo	alternativoj	prononco
level	arbalesto	арбалет, копье	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	мозговое вещество, костный мозг, сердцевина	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	баллистика	ballistics	grupo	alternativoj	prononco
level	orgio	оргия	an orgy	grupo	alternativoj	prononco
level	baziliko	базилика	a basilica	grupo	alternativoj	prononco
level	gruzo	гравий, песчинка	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	бурнус, бурнус	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	диапазон, камертон	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	динамит	dynamite	grupo	alternativoj	prononco
level	maroko	Марокко	Morocco	grupo	alternativoj	prononco
level	ditirambo	дифирамб	a dithyramb	grupo	alternativoj	prononco
level	eklogo	эклога	an eclogue	grupo	alternativoj	prononco
level	falango	фаланга	a phalanx	grupo	alternativoj	prononco
level	garnituro	гарнитур	a garniture	grupo	alternativoj	prononco
level	geodezio	геодезия	geodesy	grupo	alternativoj	prononco
level	gladiatoro	гладиатор	a gladiator	grupo	alternativoj	prononco
level	glazuro	глазурь, глазурь, глазурь, лак	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	делетант, дилетант, дилетант	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	калейдоскоп	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	алебарда	a halberd	grupo	alternativoj	prononco
level	harmoniumo	фисгармония	a harmonium	grupo	alternativoj	prononco
level	uzuro	ростовщичество	a usury	grupo	alternativoj	prononco
level	hipodromo	ипподром, ипподром	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	импресарио, бизнесмен	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	кабриолет, кабриолет	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	калибр	a caliber	grupo	alternativoj	prononco
level	kameo	камео	a cameo	grupo	alternativoj	prononco
level	kartografio	картография	cartography	grupo	alternativoj	prononco
level	aŭtokrato	автократ	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	картуш	a cartouche	grupo	alternativoj	prononco
level	dekadenco	упадок	a decadence	grupo	alternativoj	prononco
level	kazemato	каземат	a casemate	grupo	alternativoj	prononco
level	kepo	кепи	a kepi	grupo	alternativoj	prononco
level	monarkio	монархия (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	ксилофон	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	кадриль	a quadrille	grupo	alternativoj	prononco
level	majoliko	майолика	a majolica	grupo	alternativoj	prononco
level	makadamo	щебень	a macadam	grupo	alternativoj	prononco
level	matadoro	матадор, тореадор	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	демонстрация, митинг	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	метроном	a metronome	grupo	alternativoj	prononco
level	oktavo	октава	an octave	grupo	alternativoj	prononco
level	orografio	орография	orography	grupo	alternativoj	prononco
level	palankeo	паланкин, носилки (транспортировка людей)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	полная партитура (мюзикл)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	перистиль	a peristyle	grupo	alternativoj	prononco
level	petardo	петарда, петарда	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	пилястра	a pilaster	grupo	alternativoj	prononco
level	pontono	понтон	a pontoon	grupo	alternativoj	prononco
level	solventa	растворитель	solvent	grupo	alternativoj	prononco
level	recitativo	речитатив	a recitative	grupo	alternativoj	prononco
level	rokoko	рококо	rococo	grupo	alternativoj	prononco
level	rotondo	ротонда	a rotunda	grupo	alternativoj	prononco
level	ametisto	аметист	an amethyst	grupo	alternativoj	prononco
level	semaforo	семафор, сигнал, светофор	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	семерка	a septet	grupo	alternativoj	prononco
level	serajlo	сераль	a seraglio	grupo	alternativoj	prononco
level	serenado	серенада	a serenade	grupo	alternativoj	prononco
level	arkeologo	археолог (=археолог)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	синедрион, синедрион	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	основание, постамент, плинтус	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	кисточка, помпон, кисточка, бахрома	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	бубен	a tambourine	grupo	alternativoj	prononco
level	tamtamo	тамтам, томтом	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	тандем, велосипед-тандем	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	тарантелла	a tarantella	grupo	alternativoj	prononco
level	tiaro	тиара, папская корона	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	трут, осенняя древесина	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	тога	a toga	grupo	alternativoj	prononco
level	topografio	топография	topography	grupo	alternativoj	prononco
level	toreadoro	тореадор, тореадор	a toreador, a bullfighter	grupo	alternativoj	prononco
