B.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	interesa kaj vigla diskuto	interessante en levendige discussie	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	was zeer interessant en levendig	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	gedurende de laatste vijf uur	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Ik zat in een lange sessie	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	De afgelopen uren ben ik in een commissievergadering geweest	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	in een lange commissievergadering	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	het duurde echt te lang	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	De commissie heeft haar vergadering afgerond	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	maar nu heeft de commissie de vergadering beëindigd	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	het heeft heel lang geduurd, maar nu is het voorbij	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	Oh, dus jij bent commissielid?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	het bestuur van TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Ik zit ook in het bestuur	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	ja, dat ben ik ook ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	zit tevens in het bestuur van TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	ja, en ik ben ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Ik ben nooit actief geweest	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	zeer actief in de beweging	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	was nooit actief in de beweging	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	de hoofdactiviteit van TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	wat is nu de hoofdactiviteit?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	Wat is eigenlijk de hoofdactiviteit?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	het is enorm	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	een grote verscheidenheid aan velden	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	op verschillende terreinen zijn wij actief	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminaries over mensenrechten	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	mensenrechten en interculturele betrekkingen	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	fiets, caravan, festival	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	bijvoorbeeld seminars, fietskaravanen en festivals	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	taalfestivals, webpagina's bouwen	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	bijvoorbeeld fietscaravans, festivals etc	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	een seminar over rechten en relaties	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	caravan, festival, bouw etc	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	officiële instanties zoals UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	vertegenwoordigd in officiële instanties	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	ook wij zijn vertegenwoordigd	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	is vertegenwoordigd in diverse organen	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	instanties zoals het Europees Jeugdforum en UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	de jeugdafdeling van de Verenigde Naties	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	verschillende instanties zoals UNESCO en de jeugdafdeling van de VN	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO en de jeugdafdeling van de Verenigde Naties	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Europees Jeugdforum en de jeugdafdeling van de VN	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	klinkt interessant	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	een blad, om te bladeren, een wind, om te waaien, Esperanto, om van Esperanto te genieten	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	voor mij is het voldoende om Esperanto te spreken	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	om een week of twee van Esperanto te genieten	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	één of twee weken per jaar	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	voor mij is het echter genoeg	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	ja, je zou ~ moeten vinden	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	balans te vinden	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	iedereen moet zijn eigen balans vinden	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Ik heb het gevoel dat het te veel is	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	op dit moment voel ik	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Ik voel dat ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	het voelt alsof er te veel zijn ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	te veel Esperanto in mijn leven	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	er is te veel Esperanto in mijn leven	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	ben je een lid?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	bent u lid van een organisatie?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	lid van een andere organisatie	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	niet echt een organisatie, maar ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	maar ik speel gitaar	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	speelt gitaar in een band	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	Leuk! ik hou echt van	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	ik hou van zingen	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	houdt erg van zingen	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	wat voor muziek speel je?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	nou, het is simpel pop	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	we zijn net met de band begonnen	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	maar uiteindelijk zullen we spelen	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	we speelden tijdens de IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	speelt tijdens de volgende IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Ik kijk er nu al naar uit!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	zeg gewoon of je ~ nodig hebt	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	heeft een back-upzanger nodig	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	als je een achtergrondzanger nodig hebt	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	waarom niet? misschien wil je ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	je wilt nu iets zingen	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	ik kan gitaar spelen	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	jij wilt zingen en ik kan spelen	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	om nu iets te zingen en gitaar te spelen	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	Ja, ik zou dat willen	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	om mijn gitaar mee te nemen	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	Ik zal meteen mijn gitaar meenemen	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	Heel goed, ik neem een gitaar mee	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Ik neem meteen mijn gitaar mee	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	wacht op uw terugkeer	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	uw hopelijk snelle terugkeer	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Ik verwacht een snelle terugkeer	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	wacht op uw hopelijk snelle terugkeer	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	twee dagen later	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	buiten de dansvloer	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	dagen later, buiten de dansvloer	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	Hé Kabe, jij ziet er uit ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	je ziet er erg blij uit	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	ja, ik ben ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	mooi, ik ben blij!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	hou je van congres?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	Vind je het congres zo leuk?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	Ja en nee	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Ik weet zeker dat ik zeer tevreden ben	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	is zeer tevreden over IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	maar er is nog iets anders	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	iets anders, waar ik blij van word	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	is iets dat ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	juister gezegd	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	er is iemand die ~ verslaat	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	iemand die mijn hart doet kloppen	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	zeg, zeg, ben je verliefd geworden?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	werd verliefd op een meisje	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	ben je verliefd geworden op een meisje?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	Ik weet niet zeker of ik verliefd werd	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	is niet zeker, maar het voelt goed	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Ik weet nog niet zeker of ik verliefd ben	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	maar het voelt heel goed	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	ze kuste me zelfs	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	kuste mij op de lippen	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	kuste me zelfs tijdens La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	geweldig wat een kus	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	wat een kus gaf ze!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	Geweldig! nu begrijp ik het	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	begrijpt waarom je straalt	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	je straalt zoveel vreugde uit	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	in feite gebeurde iets soortgelijks	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	mij is iets soortgelijks overkomen	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	maar ik dacht dat ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	dacht dat je het niet leuk vond ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	je houdt niet van dansen op La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	klopt, het is niet gebeurd	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	gebeurde op de dansvloer	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	het gebeurde niet op een dansvloer	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	maar in de theesalon (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	en het was geen kus	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	geen kus maar toch iets bevredigends	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	maar toch iets heel vreugdevols	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	dus vertel!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Ik weet niet wat ik moet zeggen	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	weet eigenlijk niet wat ik moet zeggen	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	er gebeurde niets bijzonders	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	het is in ieder geval nog niet gebeurd	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	maar op de een of andere manier voelde ik ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	voelde dat ze mij heel leuk vindt	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	op de een of andere manier voelde ze dat ze me heel erg leuk vindt	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	zij houdt van mij en ik houd van haar	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	we hebben lang gepraat over ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	lang over muziek gesproken	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	en dan samen zingen	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Ik denk dat ze aan het flirten was	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	ze flirtte met mij	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	het was heel leuk	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	zoals je vriend uit Canada zegt	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Shit good!&quot;, zegt een vriend uit Canada	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	Ja echt! Ik hoop ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	om haar binnenkort weer te ontmoeten	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	hoopt haar nog eens te ontmoeten	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Ik hoop haar snel te ontmoeten	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	zelfde ik	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	bij een meer in de buurt van ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	een meer vlakbij een congrescentrum	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	vlakbij het congresgebouw	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	oh, jij ook ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	jij bent er ook!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	ja, ik zal ~ ontmoeten	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	Ik zal hier binnenkort een vriend ontmoeten	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	voor een privégesprek	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	ontmoet een vriend voor een privégesprek	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	dus ik zou je willen vragen ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Ik wil je vragen om te vertrekken	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	Nou, dat is niet mogelijk	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	kan eigenlijk helemaal niet	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	Waarom? het is heel belangrijk voor mij!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	deze bijeenkomst is erg belangrijk	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	dus laat me alsjeblieft gaan	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	Alsjeblieft laat me alleen	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	zoals ik net zei,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Ik zei: dat is niet mogelijk	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	binnenkort verschijnt een vriend van mij	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	want er zal binnenkort ook een vriend verschijnen	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	een vriend zal hier ook verschijnen	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	verdomd, typisch dat nu	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	eigenlijk gaat het om het meisje	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	het meisje, over wie ik vertelde	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	haar naam is trouwens Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	jongens en meisjes! leuk dat je kon komen	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	ik ben zo blij je te zien	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Ik ben blij je weer te zien	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	maar je ziet er ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	Je ziet er geschokt en verward uit	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	geschokt en op de een of andere manier verward	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	blijkbaar	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	dus ik denk ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	je hebt het al	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	begrijp hoe het is, toch?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	denk dat je het al begrepen hebt	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	heb al begrepen hoe het zit	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Ik begrijp niets!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Ik denk dat ik niet wil ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	wil het niet begrijpen	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Ik wil het niet begrijpen	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	maar het is niet ingewikkeld!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	laat het me uitleggen	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	toen Ina het mij vertelde	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	vertelde me over zijn eigen vriend	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	een vriend die Esperanto leerde	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	Esperanto heel snel geleerd	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	een vriend die Kabe heet	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Ik heb dat gevangen ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Ik begreep dat jullie elkaar al kennen	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	jullie kennen elkaar al	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	Ja maar. maar wat?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	had de indruk dat ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	we hadden allebei de indruk	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	je flirtte met ons, en	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	de indruk dat je met ons aan het flirten was	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	volkomen gelijk!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	daarom wilde ik praten	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Ik wilde met je praten	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	om nu met jullie beiden te praten	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	Luister alsjeblieft naar me	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Ik hou vaak erg van ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	houdt van meerdere mensen tegelijk	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Ik vind meerdere mensen leuk	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	het maakt niet uit of het ~ is	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	of het nu een man of een vrouw is	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	en tijdens IJK gebeurde ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	het gebeurde dat ik verliefd werd	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Ik werd verliefd op jullie allebei!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	en wij allebei voor jou	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	blijkbaar wij voor jou	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	Wacht even, ik ben moe	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	zo moe dat ik nauwelijks ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Ik kan nauwelijks denken	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	heb ik het goed begrepen dat ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Ja! kijk eens	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	met een vrolijk gezicht	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	tekende een groot hart	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	tekende een groot hart in het zand	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	in het zand en schreef erin	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	schreef daarin &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	zei na een tweede gedachte	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	na denken zei: &quot;dit is onze IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	en ze barstten in lachen uit!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	ze barstten allemaal in lachen uit!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	na een seconde nadenken en ze lachten	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe zei: &quot;Dit is onze IJK&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	Heeft u het aanvraagformulier verzonden?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	een inschrijfformulier ingediend bij een plaatselijke vereniging	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	als groep besteld via de vereniging	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	ingediend via e-mail	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	bevestiging van inschrijving ontvangen	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	kon niet vinden waar ik een registratieformulier kon indienen	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	Is er een online aanvraagformulier?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	Heeft u een papieren bestelling ingediend?	did you submit a paper order?	grupo	alternativoj	prononco
