A.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	vi skribas leterojn al ~	អ្នកសរសេរសំបុត្រទៅ ~	you write letters to ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	សរសេរសំបុត្រទៅមិត្តស្រីរបស់អ្នក។	writes letters to your girl friends	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	មិត្តស្រីរបស់អ្នកនៅប្រទេសអ៊ីតាលី	your girl friends in Italy	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	ទំនាក់ទំនងរវាងអ្នក និងគ្រូរបស់អ្នក។	the relation between you and your teacher	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	តើទំនាក់ទំនងបានផ្លាស់ប្តូរទេ?	has the relationship changed?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	ដឹងហើយ~?	do you already know ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	ល្អ​គ្រាន់បើ	quite well	grupo	alternativoj	prononco
level	estis vespero en ~	វាជាពេលល្ងាចនៅ ~	it was evening in ~	grupo	alternativoj	prononco
level	centoj da homoj	មនុស្សរាប់រយនាក់។	hundreds of people	grupo	alternativoj	prononco
level	plenigas la placon	បំពេញការ៉េ	fills the square	grupo	alternativoj	prononco
level	junuloj kaj militistoj	យុវជន និងទាហាន	young men and soldiers	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	នាវិកមកពីកប៉ាល់	sailors from the ships	grupo	alternativoj	prononco
level	elstara sinjorino	ស្ត្រីឆ្នើម	outstanding lady	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	ស្ត្រីឆ្នើម	outstanding ladies	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	អ្នកដំណើរបរទេស	foreign travelers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	មនុស្សគ្រប់គ្នាកំពុងផ្លាស់ទៅកណ្តាលទីក្រុង	everyone is moving to the city center	grupo	alternativoj	prononco
level	iom plue	បន្តិចទៀត។	a little further	grupo	alternativoj	prononco
level	ne malproksime de la maro	មិនឆ្ងាយពីសមុទ្រ	not far from the sea	grupo	alternativoj	prononco
level	troviĝis malgranda placo	មានការ៉េតូចមួយ	there was a small square	grupo	alternativoj	prononco
level	iom plue sed ne malproksime	បន្តិចទៀតប៉ុន្តែមិនឆ្ងាយទេ។	a little further but not far	grupo	alternativoj	prononco
level	fine de ĝi	នៅចុងបញ្ចប់របស់វា។	at the end of it	grupo	alternativoj	prononco
level	proksime de la maro	នៅ​ជិត​សមុទ្រ	near the sea	grupo	alternativoj	prononco
level	proksime staris homo	បុរសម្នាក់ឈរនៅក្បែរនោះ។	a man stood nearby	grupo	alternativoj	prononco
level	laŭ la vestaĵo	នេះបើយោងតាមសម្លៀកបំពាក់	according to the clothing	grupo	alternativoj	prononco
level	oni facile scii ~	មនុស្សម្នាក់អាចដឹងយ៉ាងងាយស្រួល ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	វាអាចទៅរួចដើម្បីដឹងថា ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	gondolier របស់បុរសអ្នកមាន	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	អាចដឹងថាគាត់គឺជា gondolier	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	គាត់បានមើល ~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	មើលហ្វូងមនុស្សរីករាយ	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	ស្នាមញញឹមបំភ្លឺមុខរបស់គាត់។	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	នៅពេលគាត់ឃើញនាវិក	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	នាវិកដែលបានមកដល់	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	ផ្នែកម្ខាងនៃសមុទ្រ	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	បានមកដល់ពីម្ខាងនៃសមុទ្រ	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	នោះ​គឺ​ជា​អ្នក, Stephen?	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	បានលាន់មាត់ថា gondolier	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	គ្រប់គ្នានិយាយថា ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	នៅក្នុងដៃរបស់ទួគី	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	ថា​អ្នក​បាន​ធ្លាក់​ទៅ​ក្នុង​កណ្ដាប់​ដៃ​របស់ Turks	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	យើងបានជួបមួយ។	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	ពីកប៉ាល់របស់យើង។	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	វាដើរតាមយើង	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	ជាងមួយម៉ោង	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	ប៉ុន្តែវាមិនងាយស្រួលទេក្នុងការទៅ ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	ដើម្បីទៅលឿនជាងកប៉ាល់របស់យើង។	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	តើមានព័ត៌មានអ្វីនៅទីនេះ?	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	នៅទីនេះនៅទីក្រុង Venice	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	គ្មានអ្វី​គួរ​ឱ្យ​ចាប់អារម្មណ៍	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	គ្រាន់តែជាសំណាងអាក្រក់ដ៏ធំមួយ	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	តើអ្នកស្គាល់ Pietro ទេ?	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	ខ្ញុំ​ស្គាល់​គាត់	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	កប៉ាល់ធំមួយបានលិចទូកហ្គុនដូឡារបស់គាត់។	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	ហើយចុះគាត់វិញ?	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	កុនដូឡាបានលិច	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	វាបានកើតឡើងនោះ ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	យើងនៅជិត	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	យើង​បាន​យក​គាត់​ចូល​ទៅ​ក្នុង​កុនដូឡា​របស់​យើង	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	ក្នុង​ពេល​ដំណាលគ្នា	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	ចៅហ្វាយរបស់ខ្ញុំបានលង់ទឹក។	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	ដើម្បីជួយស្ត្រីវ័យក្មេងម្នាក់	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	នារីវ័យក្មេងម្នាក់ដែលស្ទើរតែស្លាប់	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	ជាមួយពូរបស់គាត់។	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	ស្ទើរតែស្លាប់ជាមួយពូ	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	មាននារីវ័យក្មេងម្នាក់	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	យើងមិនអាចជួយគាត់បានទេ។	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	គឺជាមនុស្សសំខាន់	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	តើអ្វីបាននាំអ្នកទៅទីក្រុង Venice?	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	មិត្ត​របស់ខ្ញុំ	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	នាវិកបានមើលទៅ	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	ក្រឡេកមើលមិត្តរបស់គាត់យ៉ាងលឿន	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	ហើយចាប់ផ្តើមនិយាយ	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	ដូច្នេះអ្នកដឹង ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	ខ្ញុំបាននាំយក ~	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	ហ្គូដូលៀបានបញ្ឈប់គាត់ភ្លាមៗ	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	គាត់​បាន​និយាយ​ថា	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	បន្ទាប់មកបុរសម្នាក់បានដើរកាត់	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	បុរសម្នាក់ឆ្លងកាត់គាត់	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	គាត់មិនទាន់មានអាយុសាមសិបឆ្នាំទេ។	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	ហើយមុខរបស់គាត់គឺគ្មានពណ៌	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	ការធ្វើដំណើររបស់គាត់គឺងាយស្រួល និងប្រាកដ	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	ទឹកមុខរបស់គាត់ក្រៀមក្រំ	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	នៅពេលដែលគាត់បានឃើញបុរសនោះ ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	វាត្រូវបានគេនិយាយថា ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	មនុស្សសំខាន់ជាច្រើនផ្តល់ឱ្យ ~	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	ការងារសម្ងាត់	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	ការងារសម្ងាត់	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	ផ្តល់ការងារសម្ងាត់ដល់គាត់	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	អាថ៌កំបាំងច្រើនពេក	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	គាត់ដឹងពីអាថ៌កំបាំងច្រើនពេក	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	ដូច្នេះពួកគេខ្លាច	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	ដើម្បីបញ្ជូនគាត់ទៅពន្ធនាគារ	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	បាននិយាយថានាវិក	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	ហើយដូចដែលគាត់បាននិយាយ	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	គាត់បានចង្អុលទៅវិមាន	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	វិមានរបស់ Doges	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	មនុស្សសំខាន់ៗជាច្រើនត្រូវការជំនួយពីគាត់	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	តើពួកគេបង់ប៉ុន្មាន?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	បង់ឱ្យគាត់	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	បង់សម្រាប់ការសម្លាប់មួយ។	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	ពិតជាមិនតិចជាង ~	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	ជាងមួយរយកាក់	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	កុំភ្លេចណា ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	ថាគាត់ធ្វើការឱ្យពួកគេ។	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	សម្រាប់អ្នកដែលមានលុយគ្រប់គ្រាន់	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	ដើម្បីបង់ប្រាក់ឱ្យគាត់	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	នៅទីក្រុង Venice មាន ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	របស់ទាំងនោះ	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	ដើម្បីបំភ្លេចរឿងទាំងនោះ	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	អ្វីដែលត្រូវបំភ្លេចបានប្រសើរជាង	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	ប្រសិនបើអ្នកចង់ញ៉ាំដោយសន្តិភាព	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	ដើម្បីបរិភោគនំបុ័ងរបស់អ្នកដោយសន្តិភាព	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	មានភាពស្ងប់ស្ងាត់ខ្លះ	there was some silence	grupo	alternativoj	prononco
level	kaj poste	ហើយក្រោយមក	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	gondolier និយាយម្តងទៀត	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	អ្នកមកទាន់ពេល	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	ដើម្បីមើលការប្រណាំងទូក	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	នរណាម្នាក់និយាយខ្សោយ	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	នៅជិត gondolier	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	អភិបាលក្រុង	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	ចង្អុលទៅកុនដូឡាដោយគ្មានពាក្យ	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	បាននិយាយថា gondolier	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	ហើយចាប់ដៃមិត្តរបស់គាត់។	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	បោះក្រដាស	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	ចូលទៅក្នុងធុងក្រដាស	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	ក្មេងស្រីបានបោះក្រដាស	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	តើប៊ិចរបស់ខ្ញុំនៅឯណា	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	ខ្ញុំចង់ឆ្លើយគាត់	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	ព្រះអាទិត្យបានបាត់	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	ហើយឥឡូវនេះវាស្ទើរតែងងឹតហើយ។	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	សូមបរិភោគ	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	សូមបរិភោគនំបុ័ង	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	ជាមួយ cutlery	with cutlery	grupo	alternativoj	prononco
level	pardonu min	អត់ទោស	excuse me	grupo	alternativoj	prononco
level	rajtas resti	ត្រូវបានអនុញ្ញាតឱ្យស្នាក់នៅ	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	ខ្ញុំគ្មានសិទ្ធិស្នាក់នៅទេ។	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	តើអ្នកអាចនាំយក ~?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	ពីបងស្រីរបស់ខ្ញុំ	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	តើអ្នកទិញនៅពេលណា ~?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	បានទិញឧបករណ៍ភ្លេងនោះ។	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	អ្នកណាប្រើចុងក្រោយ?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	បានប្រើសោរបស់ខ្ញុំ	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	តើអ្នកបានបើកបរទេ?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	នៅទីក្រុង Venice	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	ផងដែរដោយ gondola	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	តើអ្នកនឹងអាចដេកលក់បានទេ?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	បន្ទាប់មកនៅពេលដែលមានភាពស្ងៀមស្ងាត់	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	បុរសនោះមានកម្ពស់ខ្ពស់។	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	ខ្ពស់, ធាត់	tall, fat	grupo	alternativoj	prononco
level	dika, peza	ក្រាស់, ធ្ងន់	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	ធ្ងន់និងធំ	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	មានកំពស់ ក្រាស់ ធ្ងន់ និងធំ	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	បានផ្តល់កម្លាំង	gave strength	grupo	alternativoj	prononco
level	havinda forto	កម្លាំងដែលមានតម្លៃ	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	កម្លាំងរាងកាយមានតម្លៃ	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	ដែលបានផ្តល់ឱ្យ	that gave	grupo	alternativoj	prononco
level	donis al li	បាន​ផ្ដល់​ឱ្យ​គាត់	gave him	grupo	alternativoj	prononco
level	tio donis forton	ដែលបានផ្តល់កម្លាំង	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	ផ្តល់ឱ្យរាងកាយនូវកម្លាំង	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	រូបរាងរបស់គាត់។	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	រូបរាងរបស់មនុស្សខ្ពស់។	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	តួនាទីតូចមួយ	a small role	grupo	alternativoj	prononco
level	ludis rolon	បានដើរតួនាទីមួយ។	played a role	grupo	alternativoj	prononco
level	ne eta rolo	មិនមែនជាតួនាទីតូចទេ។	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	បានដើរតួនាទីតូចមួយ	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	មិនមានតួនាទីតូចទេ។	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	នៅក្នុងការពិតដែល ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	ភាគច្រើននៃប្រជាជន	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	បើមិនខ្លាច	if not afraid	grupo	alternativoj	prononco
level	lin timis	ខ្លាចគាត់	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	ប្រសិនបើគាត់ខ្លាច	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	បើមិនខ្លាចគាត់	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	ពិតជាគួរឱ្យគោរព	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	យ៉ាងហោចណាស់គិតអំពី ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	មុន ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	ដើម្បីបំពេញចិត្តគាត់	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	ដើម្បីមិនពេញចិត្តគាត់	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	មុនពេលមិនពេញចិត្ត ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	មុននឹងសម្រេចចិត្ត ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	សម្រេចចិត្តមិនពេញចិត្ត ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	ដើម្បីសម្រេចចិត្តបំពេញចិត្តគាត់	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	មុននឹងសម្រេចចិត្តមិនពេញចិត្តគាត់	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	ដែលមានប្រយោជន៍	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	ជាញឹកញាប់មានប្រយោជន៍នៅពេលថ្ងៃ	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	ភាពរំខានមិនល្អ	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	ដោយខ្លួនឯង។	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	បង្ហាញពីការរំខានមិនល្អ	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	បង្ហាញ​ខ្លួន​ថា​ជា​ការ​រំខាន​មិន​រីករាយ​មួយ​	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	នៅកន្លែងដែលពោរពេញដោយដើមឈើ	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	បន្ទាប់មកនៅពេលដែលមនុស្សម្នាក់បានវង្វេង	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	នៅក្នុងទីរហោស្ថានអមនុស្សធម៌	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	ហើយចេញទៅតាមផ្លូវដោយភាពវឹកវរ	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	រាងកាយធំខ្ពស់។	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	បរាជ័យក្នុងការឆ្លងកាត់ ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	ក្នុងចំណោមគុម្ពោត	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	បន្ថែមពីលើការប៉ះវត្ថុធម្មជាតិ	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	ជាទូទៅសើម	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	នៅកណ្តាលធម្មជាតិសើម	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	វត្ថុធម្មជាតិសើមនៅកណ្តាលដែល ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	គាត់បានដើរដោយការលំបាក	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	វាជាបទពិសោធន៍មួយ។	it was an experience	grupo	alternativoj	prononco
level	ne malofte	មិនមែនជារឿងចម្លែកទេ។	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	ឈឺចាប់និងតែងតែមិនសប្បាយចិត្ត	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	កាន់តែច្រើន ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	បានឆ្ពោះទៅមុខក្នុងជីវិត	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	នៅក្នុងព្រៃប្រាសាទ	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	កាន់តែទៅមុខ កាន់តែមិនចូលចិត្ត ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	មិនចូលចិត្តធម្មជាតិពេលយប់	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	បុរសដែលមានភ្នែកអាចមើលឃើញយ៉ាងច្បាស់	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	ភ្នែកដែលអាចមើលឃើញបានល្អ	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	ដើម្បីមើលឃើញបានល្អនៅក្នុងទីងងឹត	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	បានមើលដំណើរដ៏លំបាក	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	ពីអ្នកឧស្សាហកម្មរបស់យើង។	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	គាត់ញញឹម	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	នៅក្បែរបុរសនោះ។	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	នៅក្នុងសម្លៀកបំពាក់របស់ប៉ូលីស	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	មនុស្សម្នាក់ទៀតកំពុងឈរ	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	នៅក្នុងសម្លៀកបំពាក់ស្រដៀងគ្នា	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	ក្រោយមកទៀតគឺជាស្ត្រី	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	តោះ​ទៅ	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	បុរសនោះបាននិយាយយ៉ាងស្រទន់	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	ចូលទៅក្នុងត្រចៀករបស់ដៃគូរបស់គាត់។	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	ឥឡូវនេះគឺជាពេលវេលាដ៏ត្រឹមត្រូវ។	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	អ្នកទាំងពីរបានឈានជើងទៅរកមនុស្ស	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	ពួក​គេ​បាន​ប្រុង​ប្រយ័ត្ន​ក្នុង​ការ​ធ្វើ ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	តាមដែលអាចធ្វើទៅបាន ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	សំលេងរំខានតិចតួចតាមដែលអាចធ្វើទៅបាន (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	សំលេងរំខានតិចតួចតាមដែលអាចធ្វើទៅបាន (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	ពួកគេស្ទើរតែទទួលបានជោគជ័យទាំងស្រុង	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	នៅក្នុងស្ថានភាពដ៏អាក្រក់នេះ។	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	ស្ថានភាពអាក្រក់ដែលដើមឈើបោះមែករបស់ពួកគេ។	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	បោះសាខាសើមរបស់ពួកគេ។	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	ត្រង់ចូលទៅក្នុងមុខ	straight into the faces	grupo	alternativoj	prononco
