C.sv content.tsv
Level	Esperanto	sv	en-us	Grupo	Alternativoj	Pronoco
level	strategio	en strategi	a strategy	grupo	alternativoj	prononco
level	aldo	en alt (röst)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	ett monopol	a monopoly	grupo	alternativoj	prononco
level	vaki	att vara ledig	to be vacant	grupo	alternativoj	prononco
level	ci	du, du	thou, you	grupo	alternativoj	prononco
level	uragano	en orkan, en tornado	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	en mosaik	a mosaic	grupo	alternativoj	prononco
level	estetiko	estetik	aesthetics	grupo	alternativoj	prononco
level	marĝeno	en marginal	a margin	grupo	alternativoj	prononco
level	fiziologio	fysiologi	physiology	grupo	alternativoj	prononco
level	atleto	en idrottsman	an athlete	grupo	alternativoj	prononco
level	gazo	en gasväv	a gauze	grupo	alternativoj	prononco
level	rigora	rigorös	rigorous	grupo	alternativoj	prononco
level	anatomio	anatomi	anatomy	grupo	alternativoj	prononco
level	estrado	en plattform, en scen	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	en miniatyr	a miniature	grupo	alternativoj	prononco
level	cigano	en zigenare	a gypsy	grupo	alternativoj	prononco
level	eksceso	ett överskott, en enormitet	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	en karikatyr, en tecknad film	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	en lektorsbänk, en universitetstjänst	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	banal, vardaglig	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	en taktik, taktik	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	en konfederation	a confederation	grupo	alternativoj	prononco
level	kokso	en höft, huk	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	en allegori	an allegory	grupo	alternativoj	prononco
level	lavendo	en lavendel	a lavender	grupo	alternativoj	prononco
level	zigzago	en sicksack	a zigzag	grupo	alternativoj	prononco
level	arkivo	ett arkiv (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	Sultan	Sultan	grupo	alternativoj	prononco
level	femuro	ett lår, överben	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	ett läger, en bivack	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	en blazon, amorialiska lager	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	ett panorama	a panorama	grupo	alternativoj	prononco
level	ario	en aria, en luft	an aria, an air	grupo	alternativoj	prononco
level	protokolo	ett protokoll	a protocol	grupo	alternativoj	prononco
level	pudingo	pudding, en pudding	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	en symmetri	a symmetry	grupo	alternativoj	prononco
level	filologo	en filolog	a philologist	grupo	alternativoj	prononco
level	psalmo	psalm	psalm	grupo	alternativoj	prononco
level	talero	en thaler (tyskt silvermynt)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	en minaret	a minaret	grupo	alternativoj	prononco
level	farmacio	läkemedel, apotek (vetenskap)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	en läsk	a soda	grupo	alternativoj	prononco
level	akacio	en akacia	an acacia	grupo	alternativoj	prononco
level	majoro	en major, en befälhavare	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	ett kavalleri	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	metamorfos, transformation	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	att marinera	to marinate	grupo	alternativoj	prononco
level	pantomimo	en pantomim	a pantomime	grupo	alternativoj	prononco
level	spiralo	en spiral	a spiral	grupo	alternativoj	prononco
level	emblemo	ett emblem, en logotyp	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	att härleda	to derive	grupo	alternativoj	prononco
level	konkurenco	en tävling, en kommersiell tävling	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	en hyllning	a tribute	grupo	alternativoj	prononco
level	klaki	att klicka, att prata, att knäcka	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	en fraktion	a faction	grupo	alternativoj	prononco
level	teologio	teologi	theology	grupo	alternativoj	prononco
level	sektoro	en sektor, en cirkelsektor	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	en syntes	a synthesis	grupo	alternativoj	prononco
level	farso	en fars, en slapstick	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	en gulden, en gulden	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	ett försyn	a providence	grupo	alternativoj	prononco
level	skrupulo	en skrupl, en samvetsgrannhet, en betänklighet	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	ett infanteri	an infantry	grupo	alternativoj	prononco
level	spasmo	en spasm	a spasm	grupo	alternativoj	prononco
level	rikani	att håna, att skratta hånfullt	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	att ljuda, att sondera, att förstå	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	en disciplin	a discipline	grupo	alternativoj	prononco
level	sarkasmo	en sarkasm	a sarcasm	grupo	alternativoj	prononco
level	Londono	London	London	grupo	alternativoj	prononco
level	arkitekturo	en arkitektur (=arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	antologi	anthology	grupo	alternativoj	prononco
level	kanibalo	en kannibal	a cannibal	grupo	alternativoj	prononco
level	Varsovio	Warszawa	Warsaw	grupo	alternativoj	prononco
level	geologio	geologi	geology	grupo	alternativoj	prononco
level	leontodo	en maskros	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	en lärjunge, en anhängare	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	ett kokt ris	a cooked rice	grupo	alternativoj	prononco
level	ĝino	en gin (alkoholhaltig dryck)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	en avdelning	a department	grupo	alternativoj	prononco
level	remburita urso	en uppstoppad björn	a stuffed bear	grupo	alternativoj	prononco
level	baseno	en bassäng, en pool	a basin, a pool	grupo	alternativoj	prononco
level	poluri	polera, glänsa, polera (läder) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	att jama, att jama	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	en amiral, Sea Lord	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	en morgonhärlighet (blomma)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	jod	iodine	grupo	alternativoj	prononco
level	kronologio	en kronologi	a chronology	grupo	alternativoj	prononco
level	cinika	cynisk	cynical	grupo	alternativoj	prononco
level	filologio	filologi	philology	grupo	alternativoj	prononco
level	aksiomo	ett axiom, ett axiomiskt system	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	en bard	a bard	grupo	alternativoj	prononco
level	ĵargono	en jargong, en slang	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	aritmetik	arithmetics	grupo	alternativoj	prononco
level	analoga	analog, analog	analog, analogous	grupo	alternativoj	prononco
level	aforismo	en aforism, ett talesätt	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	en kast	a caste	grupo	alternativoj	prononco
level	antilopo	en antilop	an antelope	grupo	alternativoj	prononco
level	pledi	vädja (i domstol)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	en påsklilja, en narcissus	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	en adjutant, en aide-de-camp	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	ett krucifix	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	en tröja	a jersey	grupo	alternativoj	prononco
level	hieno	en hyena	a hyena	grupo	alternativoj	prononco
level	epopeo	ett epos, en episk dikt	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	en byst, en torso	a bust, a torso	grupo	alternativoj	prononco
level	bordero	en gräns	a border	grupo	alternativoj	prononco
level	kantato	kantat	cantata	grupo	alternativoj	prononco
level	nomado	en nomad	a nomad	grupo	alternativoj	prononco
level	sakristio	en sakristi (i en kyrka)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	en feuilleton, ett serieinslag	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	en prefekt	a prefect	grupo	alternativoj	prononco
level	diafana	genomskinlig, genomskinlig, genomskinlig	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	azurblå, himmelsblå	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	en pygmé	a pygmy	grupo	alternativoj	prononco
level	miriado	en myriad	a myriad	grupo	alternativoj	prononco
level	retoro	en retoriker	a rhetorician	grupo	alternativoj	prononco
level	boksi	att boxas	to box	grupo	alternativoj	prononco
level	optiko	optik	optics	grupo	alternativoj	prononco
level	azilo	en asyl, en fristad	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	en jävel	a bastard	grupo	alternativoj	prononco
level	feŭdo	en feod, en feodal	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	en paroxysm	a paroxysm	grupo	alternativoj	prononco
level	loterio	ett lotteri, ett lotteri	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	en gasspis	a gas range	grupo	alternativoj	prononco
level	papiruso	en papyrus	a papyrus	grupo	alternativoj	prononco
level	soneto	en sonett	a sonnet	grupo	alternativoj	prononco
level	kelonio	en sköldpadda	a turtle	grupo	alternativoj	prononco
level	moduli	att modulera	to modulate	grupo	alternativoj	prononco
level	ekspresa	uttrycka	express	grupo	alternativoj	prononco
level	despoto	en despot	a despot	grupo	alternativoj	prononco
level	konfiski	att konfiskera	to confiscate	grupo	alternativoj	prononco
level	depeŝo	ett utskick, ett brådskande meddelande	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	en ångest, en vånda, en nöd	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	en slip, en underrock	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	en oas	an oasis	grupo	alternativoj	prononco
level	Rejno	Rhen	Rhine	grupo	alternativoj	prononco
level	epilepsio	en epilepsi	an epilepsy	grupo	alternativoj	prononco
level	dogo	en bulldogg, en mastiff	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	en körsbärsblom (japansk)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	en arkitekt (=arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	att emancipera	to emancipate	grupo	alternativoj	prononco
level	nektaro	en nektar	a nectar	grupo	alternativoj	prononco
level	trikoloreto	en pensé, hjärtsjuka (blomma)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	en boudoir, ett sminkbord	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	trubbig, matt	obtuse, dull	grupo	alternativoj	prononco
level	tifo	tyfus	typhus	grupo	alternativoj	prononco
level	letargio	slöhet, slöhet	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	astma	asthma	grupo	alternativoj	prononco
level	ŝovinismo	en chauvinism	a chauvinism	grupo	alternativoj	prononco
level	kariero	en karriär	a career	grupo	alternativoj	prononco
level	odo	en ode	an ode	grupo	alternativoj	prononco
level	pupitro	en talarstol, en skolbänk	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	en deklaration	a declaration	grupo	alternativoj	prononco
level	mistiko	en mystik, mystik	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	att bombardera	to bombard	grupo	alternativoj	prononco
level	maksimo	en maxim	a maxim	grupo	alternativoj	prononco
level	lordo	herre	lord	grupo	alternativoj	prononco
level	balzamo	balsam, balsam	balsam, balm	grupo	alternativoj	prononco
level	breĉo	ett brott, en lucka	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	en diftong	a diphthong	grupo	alternativoj	prononco
level	sekto	en sekt	a sect	grupo	alternativoj	prononco
level	amoro	amour, en sexuell kärlek	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	en dukat (silver, guld)	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	att glida	to elide	grupo	alternativoj	prononco
level	epigrafo	en epigraf, en inskription	an epigraph, an inscription	grupo	alternativoj	prononco
level	epigramo	ett epigram	an epigram	grupo	alternativoj	prononco
level	amputi	att amputera	to amputate	grupo	alternativoj	prononco
level	kursivo	en kursiv skrift	a cursive writing	grupo	alternativoj	prononco
level	faksimilo	en faksimil	a facsimile	grupo	alternativoj	prononco
level	fiktiva	fiktiv, fiktiv	fictious, fictional	grupo	alternativoj	prononco
level	sireno	en siren	a siren	grupo	alternativoj	prononco
level	fleksio	böjning	inflexion	grupo	alternativoj	prononco
level	gerundio	en gerund	a gerund	grupo	alternativoj	prononco
level	grafologio	grafologi	graphology	grupo	alternativoj	prononco
level	mahagono	en mahogny	a mahogany	grupo	alternativoj	prononco
level	arkaika	arkaisk (=arĥaika)	archaic (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	en homonym	a homonym	grupo	alternativoj	prononco
level	karato	en karat	a carat	grupo	alternativoj	prononco
level	agrafo	ett fäste, en bindning, en häftklammer, en klämma	a fastener, a binding, a staple, a clamp	grupo	alternativoj	prononco
level	komparativo	jämförande	comparative	grupo	alternativoj	prononco
level	titano	Titan	Titan	grupo	alternativoj	prononco
level	fiakro	en hackney coach, en hackney vagn	a hackney coach, a hackney carriage	grupo	alternativoj	prononco
level	klasifiki	att klassificera	to classify	grupo	alternativoj	prononco
level	broĉo	en brosch	a brooch	grupo	alternativoj	prononco
level	beletristiko	en belletristisk litteratur	a belletristic literature	grupo	alternativoj	prononco
level	inspekti	att inspektera	to inspect	grupo	alternativoj	prononco
level	sfinkso	en sfinx	a sphinx	grupo	alternativoj	prononco
level	superlativo	superlativ	superlative	grupo	alternativoj	prononco
level	hiacinto	en hyacint	a hyacinth	grupo	alternativoj	prononco
level	retoriko	en retorik, ett retorik	a rhetoric, an oratory	grupo	alternativoj	prononco
level	hieroglifo	en hieroglyf	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	ett dilemma	a dilemma	grupo	alternativoj	prononco
level	tipografio	typografi	typography	grupo	alternativoj	prononco
level	kloako	en kloak, ett avlopp, en avloppsbrunn, en avloppsbrunn	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	nickel	nickel	grupo	alternativoj	prononco
level	vinjeto	en vinjett, en textillustration	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	att eskortera	to escort	grupo	alternativoj	prononco
level	geranio	en pelargon, en tranräkning	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	en charad	a charade	grupo	alternativoj	prononco
level	skolo	en skola (konst, filosofi)	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	ett artilleri	an artillery	grupo	alternativoj	prononco
level	amnestio	amnesti	amnesty	grupo	alternativoj	prononco
level	agronomio	agronomi	agronomy	grupo	alternativoj	prononco
level	kosmopolito	en kosmopolit	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	en tenor	a tenor	grupo	alternativoj	prononco
level	rubuso	ett björnbär, en tornbär	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	angina	angina	grupo	alternativoj	prononco
level	atlaso	en atlas	an atlas	grupo	alternativoj	prononco
level	antropologio	antropologi	anthropology	grupo	alternativoj	prononco
level	furio	raseri, hämndens gudinna	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	en ansjovis	an anchovy	grupo	alternativoj	prononco
level	apopleksio	en apopleksi, en stroke	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	en basilisk	a basilisk	grupo	alternativoj	prononco
level	vinko	en snäcka, vinca	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	en symfoni	a symphony	grupo	alternativoj	prononco
level	bukso	en låda (träd), en buxbom	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	vattenhöna	water hemlock	grupo	alternativoj	prononco
level	diafragmo	diafragman	diaphragm	grupo	alternativoj	prononco
level	bibliografio	bibliografi	bibliography	grupo	alternativoj	prononco
level	disenterio	dysenteri	dysentery	grupo	alternativoj	prononco
level	dispepsio	dyspepsi, matsmältningsbesvär	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	att skvallra, att klacka	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	en alkov, en fördjupning	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	dialektik	dialectics	grupo	alternativoj	prononco
level	dromedaro	dromedar	dromedary	grupo	alternativoj	prononco
level	groteska	grotesk, löjlig	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	ett avföring	an excrement	grupo	alternativoj	prononco
level	epidermo	epidermis	epidermis	grupo	alternativoj	prononco
level	ekzemo	eksem	eczema	grupo	alternativoj	prononco
level	eliksiro	elixir	elixir	grupo	alternativoj	prononco
level	frontono	ett fronton	a pediment	grupo	alternativoj	prononco
level	monologo	en monolog	a monologue	grupo	alternativoj	prononco
level	etiologio	etiologi	aetiology	grupo	alternativoj	prononco
level	ezofago	matstrupe	esophagus	grupo	alternativoj	prononco
level	astronomo	en astronom	an astronomer	grupo	alternativoj	prononco
level	monotona	monoton	monotonous	grupo	alternativoj	prononco
level	ganglio	ett ganglion	a ganglion	grupo	alternativoj	prononco
level	gangreno	kallbrand	gangrene	grupo	alternativoj	prononco
level	podagro	gikt	gout	grupo	alternativoj	prononco
level	gardenio	en gardenia	a gardenia	grupo	alternativoj	prononco
level	glicirizo	lakrits, lakrits	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	en vind	an attic	grupo	alternativoj	prononco
level	melaso	melass, gyllene sirap	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	hydrofobi	hydrophobia	grupo	alternativoj	prononco
level	vizio	en vision	a vision	grupo	alternativoj	prononco
level	homeopatio	homeopati	homeopathy	grupo	alternativoj	prononco
level	iriso	iris	iris	grupo	alternativoj	prononco
level	vokativo	ett vokativ	a vocative	grupo	alternativoj	prononco
level	tuniko	en tunika	a tunic	grupo	alternativoj	prononco
level	katalepsio	katalepsi	catalepsy	grupo	alternativoj	prononco
level	koliko	kolik, grepp	colic, gripes	grupo	alternativoj	prononco
level	kolzo	raps, vinterraps	colza, winter rape	grupo	alternativoj	prononco
level	korneo	hornhinnan	cornea	grupo	alternativoj	prononco
level	lariko	lärkträd	larch	grupo	alternativoj	prononco
level	almanako	en almanacka	an almanac	grupo	alternativoj	prononco
level	aŭguro	järtecken	augury	grupo	alternativoj	prononco
level	hidro	hydra	hydra	grupo	alternativoj	prononco
level	apogeo	höjdpunkt	apogee	grupo	alternativoj	prononco
level	meduzo	manet	jellyfish	grupo	alternativoj	prononco
level	edeno	eden	eden	grupo	alternativoj	prononco
level	lobo	lob	lobe	grupo	alternativoj	prononco
level	molusko	ett blötdjur	a mollusk	grupo	alternativoj	prononco
level	sufloro	en sufflare	a prompter	grupo	alternativoj	prononco
level	sakramento	sakrament	sacrament	grupo	alternativoj	prononco
level	sekrecio	ett sekret	a secretion	grupo	alternativoj	prononco
level	mosko	en mysk	a musk	grupo	alternativoj	prononco
level	sugestii	att föreslå (under hypnos)	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	ammunition, ammunition	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	ett narkotika	a narcotic	grupo	alternativoj	prononco
level	dekolti	att skära lågt, att exponera nacke och räfflor	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	att grina, att riva, att gnissla	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	ett morfin	a morphine	grupo	alternativoj	prononco
level	arkado	en arkad	an arcade	grupo	alternativoj	prononco
level	palisandro	en rosenträ	a rosewood	grupo	alternativoj	prononco
level	impertinenta	oförskämd, oförskämd	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	en patchouli	a patchouli	grupo	alternativoj	prononco
level	pepsino	pepsino	pepsino	grupo	alternativoj	prononco
level	poro	en por	a pore	grupo	alternativoj	prononco
level	hipoteko	en inteckning	a mortgage	grupo	alternativoj	prononco
level	pustulo	en pustel, en finne	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	en premiss	a premise	grupo	alternativoj	prononco
level	rabarbo	en rabarber	a rhubarb	grupo	alternativoj	prononco
level	hirta	borstig, buskig, ostädad	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	frenesi, rabies	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	mignonette, reseda	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	en ricinoljeväxt	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	ett prisma	a prism	grupo	alternativoj	prononco
level	ruto	en rue	a rue	grupo	alternativoj	prononco
level	administracio	administrering	administration	grupo	alternativoj	prononco
level	santalo	ett sandelträ	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	synkope	syncope	grupo	alternativoj	prononco
level	skarlatino	en scharlakansfeber	a scarlet fever	grupo	alternativoj	prononco
level	soleo	en tunga, solea (fisk)	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	schism	schism	grupo	alternativoj	prononco
level	egido	aegis, skydd	aegis, protection	grupo	alternativoj	prononco
level	strigli	att curry-kamma, att ansa, att gnugga ner	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	genealogi	genealogy	grupo	alternativoj	prononco
level	taksuso	ett idegran	a yew tree	grupo	alternativoj	prononco
level	alabastro	en alabaster	an alabaster	grupo	alternativoj	prononco
level	korifeo	en koryfæ, en ledare	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	att narkotisera	to narcotize	grupo	alternativoj	prononco
level	tenio	en bandmask	a tape worm	grupo	alternativoj	prononco
level	termito	en termit	a thermite	grupo	alternativoj	prononco
level	liturgio	liturgi	liturgy	grupo	alternativoj	prononco
level	kuliso	en slip, vinge, platt	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	en vipa, en pewit	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	vervain, verbena	vervain, verbena	grupo	alternativoj	prononco
level	visko	en mistel	a mistletoe	grupo	alternativoj	prononco
level	portiko	en veranda	a porch	grupo	alternativoj	prononco
level	ŝankro	chancre, kräfta, vernereal sår	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	en pristagare	a laureate	grupo	alternativoj	prononco
level	ambrozio	en ambrosia	an ambrosia	grupo	alternativoj	prononco
level	proceduro	en procedur	a procedure	grupo	alternativoj	prononco
level	makarono	en makron	a macaroon	grupo	alternativoj	prononco
level	makaronio	makaroner	macaroni	grupo	alternativoj	prononco
level	komploto	en konspiration, en komplott	a conspiracy, a plot	grupo	alternativoj	prononco
level	intendanto	en steward, en intendent, en chef	a steward, a superintendent, a manager	grupo	alternativoj	prononco
level	metropolo	en metropol	a metropolis	grupo	alternativoj	prononco
level	antipodo	en antipod	an antipode	grupo	alternativoj	prononco
level	tanino	tannin	tannin	grupo	alternativoj	prononco
level	legitimi	att legitimera	to legitimize	grupo	alternativoj	prononco
level	tapioko	tapioka	tapioca	grupo	alternativoj	prononco
level	silueto	en siluett, en kontur	a silhouette, an outline	grupo	alternativoj	prononco
level	hamako	en hängmatta	a hammock	grupo	alternativoj	prononco
level	akvarelo	en akvarell, en vattenfärg	an aquarelle, a water-color	grupo	alternativoj	prononco
level	dinamiko	dynamik	dynamics	grupo	alternativoj	prononco
level	madono	Madonna	Madonna	grupo	alternativoj	prononco
level	arpeĝo	arpeggio	arpeggio	grupo	alternativoj	prononco
level	bankiero	en bankman	a banker	grupo	alternativoj	prononco
level	banderolo	ett omslag	a wrapper	grupo	alternativoj	prononco
level	soldo	en sou (5 centime)	a sou (5 centime)	grupo	alternativoj	prononco
level	teologo	en teolog	a theologist	grupo	alternativoj	prononco
level	bataliono	en bataljon	a battalion	grupo	alternativoj	prononco
level	baritono	en baryton	a baritone	grupo	alternativoj	prononco
level	bitumo	bitumen	bitumen	grupo	alternativoj	prononco
level	bordelo	en bordell	a brothel	grupo	alternativoj	prononco
level	legato	en legat	a legate	grupo	alternativoj	prononco
level	navo	ett långhus, en gång	a nave, an aisle	grupo	alternativoj	prononco
level	filantropio	filantropi	philanthropy	grupo	alternativoj	prononco
level	omnibuso	en omnibus	an omnibus	grupo	alternativoj	prononco
level	kadenco	en adence	a adence	grupo	alternativoj	prononco
level	kompromiso	en kompromiss, ett boende	a compromise, an accommodation	grupo	alternativoj	prononco
level	dragono	en drake	a dragoon	grupo	alternativoj	prononco
level	dueto	en duett	a duet	grupo	alternativoj	prononco
level	metafiziko	metafysik	metaphysics	grupo	alternativoj	prononco
level	subjektiva	subjektiv	subjective	grupo	alternativoj	prononco
level	elegio	en elegi	an elegy	grupo	alternativoj	prononco
level	jezuito	Jesuit	Jesuit	grupo	alternativoj	prononco
level	korneto	en kornett	a cornet	grupo	alternativoj	prononco
level	festono	en festong	a festoon	grupo	alternativoj	prononco
level	fregato	en fregatt, en fregattfågel	a frigate, a frigate bird	grupo	alternativoj	prononco
level	gilotino	en giljotin	a guillotine	grupo	alternativoj	prononco
level	tabureto	en avföring	a stool	grupo	alternativoj	prononco
level	harpuno	en harpun	a harpoon	grupo	alternativoj	prononco
level	hobojo	en oboe	an oboe	grupo	alternativoj	prononco
level	aŭtonoma	autonom	autonomous	grupo	alternativoj	prononco
level	imperialo	ett kejserligt, övre däck av fordon	an imperial, top deck of vehicle	grupo	alternativoj	prononco
level	istmo	en isthmus	an isthmus	grupo	alternativoj	prononco
level	preludo	ett förspel	a prelude	grupo	alternativoj	prononco
level	algebro	algebra	algebra	grupo	alternativoj	prononco
level	filantropo	en filantrop	a philanthropist	grupo	alternativoj	prononco
level	afusto	en vapenvagn	a gun carriage	grupo	alternativoj	prononco
level	karamboli	att kollidera, att slå (i en biljard)	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	en katafalk, en öppen likbil	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	att spraya, att asperse, att strö	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	en kokarda, en rosett, en rosett	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	en bas, en kontrabas	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	en kontralto, en alt	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	en akrobat	an acrobat	grupo	alternativoj	prononco
level	korsaro	en korsar, en kapare	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	en korsett	a corset	grupo	alternativoj	prononco
level	galanto	en snödroppe	a snowdrop	grupo	alternativoj	prononco
level	korveto	en korvett, en kaja	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	en femte (musik)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	en krypta, ett valv, en underjordisk cell	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	en hemlig agent	an undercover agent	grupo	alternativoj	prononco
level	litografi	att litografi	to litograph	grupo	alternativoj	prononco
level	lokomobilo	en dragmotor	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	en inkvisition	an inquisition	grupo	alternativoj	prononco
level	prospekto	ett prospekt	a prospectus	grupo	alternativoj	prononco
level	mandolino	en mandolin	a mandolin	grupo	alternativoj	prononco
level	mazurko	en mazurka	a mazurka	grupo	alternativoj	prononco
level	melodramo	ett melodrama	a melodrama	grupo	alternativoj	prononco
level	rezignacio	en resignation	a resignation	grupo	alternativoj	prononco
level	miasmo	miasma, virulensgas	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	en repertoar, en repertoar	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	en mimik, en mimik	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	en uppenbarelse	a revelation	grupo	alternativoj	prononco
