B.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	trankvila babilado kaj iu interesa teo	sembang tenang dan teh yang menarik	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	sempurna untuk mendapatkan semula kekuatan	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	anda kelihatan sangat letih	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	apa yang awak buat sepanjang hari?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	mula-mula saya buat post	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	pos untuk lawatan esok	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	Saya membuat catatan untuk lawatan	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	by the way, awak akan pergi?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	akan pergi bersiar-siar	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	adakah anda akan pergi bersiar-siar?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	ya, ke air terjun yang hebat	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	dan kemudian ke pameran	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	pameran seni moden	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	ke air terjun dan kemudian ke pameran	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	pilihan yang baik	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	Saya akan pergi ke sana juga	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	Bagaimanapun, saya mengetuai kumpulan perbincangan	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	untuk menggantung poster	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	selepas penggantungan poster lawatan	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	kumpulan perbincangan dengan tajuk &quot;feminisme&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	mengetuai perbincangan dengan tajuk &quot;feminisme&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	adakah feminisme sama di negara yang berbeza?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	perbincangan yang menarik dan rancak	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	adalah sangat menarik dan meriah	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	selama lima jam terakhir	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Saya berada dalam sesi yang panjang	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	sejak beberapa jam yang lepas saya berada dalam mesyuarat jawatankuasa	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	dalam mesyuarat jawatankuasa yang panjang	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	ia benar-benar terlalu lama	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	jawatankuasa telah menamatkan mesyuaratnya	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	tapi sekarang AJK dah habis mesyuarat	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	ia benar-benar panjang, tetapi kini ia telah berakhir	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	oh, jadi awak ahli jawatankuasa?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	lembaga TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Saya juga berada di papan	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	ya, saya juga ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	juga berada di lembaga pengarah TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	ya, dan saya ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Saya tidak pernah aktif	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	sangat aktif dalam pergerakan	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	tidak pernah aktif dalam pergerakan itu	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	aktiviti utama TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	apakah aktiviti utama sekarang?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	sebenarnya apakah aktiviti utama?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	ia adalah luas	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	pelbagai bidang	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	dalam pelbagai bidang kita ada aktiviti	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminar mengenai hak asasi manusia	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	hak asasi manusia dan hubungan antara budaya	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	basikal, karavan, perayaan	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	contohnya seminar, karavan basikal dan perayaan	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	perayaan bahasa, membina laman web	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	contohnya karavan basikal, perayaan dll	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	seminar tentang hak dan perhubungan	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	karavan, perayaan, pembinaan dll	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	badan rasmi seperti UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	diwakili dalam badan rasmi	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	kami juga diwakili	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	diwakili dalam pelbagai badan	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	badan seperti Forum Belia Eropah, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	bahagian belia PBB	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	pelbagai badan seperti UNESCO dan bahagian belia PBB	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO dan bahagian belia Pertubuhan Bangsa-Bangsa Bersatu	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Forum Belia Eropah dan bahagian belia PBB	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	bunyinya menarik	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	daun, untuk melayari, angin, untuk mengipas, Esperanto, untuk menikmati Esperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	bagi saya cukuplah bercakap bahasa Esperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	untuk menikmati bahasa Esperanto selama satu atau dua minggu	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	satu atau dua minggu setahun	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	namun, itu sudah memadai bagi saya	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	ya, seseorang harus mencari ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	untuk mencari keseimbangan	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	setiap orang harus mencari keseimbangan sendiri	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Saya rasa ia terlalu banyak	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	sekarang ni saya rasa	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Saya merasakan bahawa ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	terasa seperti terlalu banyak ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	terlalu banyak bahasa Esperanto dalam hidup saya	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	terlalu banyak bahasa Esperanto dalam hidup saya	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	adakah anda ahli?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	adakah anda ahli organisasi?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	ahli beberapa organisasi lain	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	sebenarnya bukan organisasi, tetapi ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	tetapi saya bermain gitar	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	bermain gitar dalam kumpulan muzik	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	bagus! Saya sangat suka	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	saya suka menyanyi	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	suka menyanyi sangat	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	apakah jenis muzik yang anda mainkan?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	baik, ia adalah pop mudah	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	kami baru memulakan band	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	tetapi akhirnya kita akan bermain	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	kami bermain semasa IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	akan bermain semasa IJK akan datang	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Saya sudah menantikannya!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	katakan sahaja jika anda perlukan ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	memerlukan penyanyi sandaran	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	jika anda memerlukan penyanyi sandaran	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	kenapa tidak? mungkin anda mahu ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	anda mahu menyanyikan sesuatu sekarang	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	Saya boleh bermain gitar	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	anda mahu menyanyi dan saya boleh bermain	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	untuk menyanyi sesuatu sekarang dan bermain gitar	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	ya, saya mahu itu	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	untuk membawa gitar saya	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	akan membawa gitar saya segera	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	sangat baik, saya akan membawa gitar	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Saya akan membawa gitar saya segera	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	menunggu kepulangan awak	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	semoga cepat kembali	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Saya mengharapkan pulangan yang cepat	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	menunggu kepulangan anda yang diharapkan cepat	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	dua hari kemudian	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	di luar lantai tarian	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	hari kemudian, di luar lantai tarian	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	hey Kabe, awak nampak ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	awak nampak sangat gembira	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	ya, saya ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	baik, saya gembira!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	adakah anda suka kongres?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	adakah anda sangat menyukai kongres itu?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	Ya dan tidak	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Saya pasti saya sangat berpuas hati	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	sangat berpuas hati dengan IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	tetapi ada sesuatu yang lain	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	sesuatu yang lain, yang membuatkan saya gembira	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	ialah sesuatu yang menjadikan ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	lebih tepat dikatakan	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	ada orang pukul ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	seseorang yang membuat jantungku berdegup kencang	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	katakan, katakan, adakah anda telah jatuh cinta?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	jatuh cinta dengan seorang gadis	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	adakah anda jatuh cinta dengan seorang gadis?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	tidak pasti jika saya jatuh cinta	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	tidak pasti, tetapi ia berasa baik	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Saya tidak pasti sama ada saya sudah jatuh cinta	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	tapi rasanya sangat sedap	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	dia juga mencium saya	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	mencium bibirku	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	malah mencium saya semasa La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	menakjubkan apa ciuman	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	sungguh ciuman yang dia berikan!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	hebat! kini saya memahami	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	memahami mengapa anda terpancar	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	anda memancarkan kegembiraan yang begitu banyak	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	sebenarnya, sesuatu yang serupa berlaku	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	sesuatu yang serupa berlaku kepada saya	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	tetapi saya fikir bahawa ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	fikir anda tidak suka ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	anda tidak suka menari di La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	betul, ia tidak berlaku	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	berlaku di lantai tarian	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	ia tidak berlaku di lantai tarian	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	tetapi di tempat minum teh (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	dan itu bukan ciuman	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	bukan ciuman tetapi tetap sesuatu yang menggembirakan	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	namun begitu sesuatu yang sangat menggembirakan	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	jadi, beritahu!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Tak tahu nak cakap apa	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	tak tahu nak cakap apa sebenarnya	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	tiada apa yang istimewa berlaku	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	sekurang-kurangnya ia belum berlaku lagi	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	tetapi saya entah bagaimana terasa ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	merasakan bahawa dia sangat menyukai saya	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	entah bagaimana merasakan bahawa dia sangat menyukai saya	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	dia suka saya dan saya suka dia	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	kami berbual lama tentang ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	berbual panjang tentang muzik	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	dan kemudian menyanyi bersama	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Saya rasa dia sedang menggoda	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	dia sedang bercumbu dengan saya	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	ia sangat baik	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	seperti yang dikatakan oleh rakan anda dari Kanada	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Shit bagus!&quot;, seperti yang dikatakan seorang rakan dari Kanada	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	ya, sungguh! Saya harap ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	untuk bertemu dengannya lagi tidak lama lagi	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	berharap dapat bertemu dengannya lagi	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Saya berharap untuk bertemu dengannya tidak lama lagi	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	sama saya	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	di tasik berhampiran ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	tasik berhampiran tempat kongres	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	berhampiran dewan kongres	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	oh, awak juga ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	awak di sini juga!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	ya, saya akan berjumpa ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	akan bertemu rakan di sini tidak lama lagi	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	untuk perbualan peribadi	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	akan bertemu rakan untuk perbualan peribadi	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	jadi, saya ingin bertanya kepada anda ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Saya ingin meminta anda pergi	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	baik, itu tidak mungkin	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	tidak mungkin sama sekali sebenarnya	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	kenapa? ia sangat penting bagi saya!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	pertemuan ini sangat penting	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	jadi tolong lepaskan saya	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	tolong tinggalkan saya sendiri	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	seperti yang saya katakan tadi,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Saya berkata, itu tidak mungkin	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	seorang kawan saya akan muncul tidak lama lagi	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	kerana kawan akan muncul juga	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	seorang rakan juga akan muncul di sini	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	sial, biasanya itu sekarang	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	sebenarnya ia tentang gadis itu	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	gadis itu, yang saya ceritakan	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	nama dia jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	lelaki dan perempuan! hebat kerana anda boleh datang	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Saya sangat gembira melihat anda	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Saya gembira dapat berjumpa dengan awak lagi	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	tapi, awak nampak ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	anda kelihatan terkejut dan keliru	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	terkejut dan entah kenapa keliru	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	jelas sekali	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	jadi, saya rasa ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	anda sudah mendapatnya	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	faham macam mana kan?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	rasa anda sudah faham	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	sudah faham bagaimana keadaannya	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Saya tidak faham apa-apa!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Saya rasa saya tidak mahu ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	tidak mahu faham	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Saya tidak mahu faham	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	tetapi ia tidak rumit!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	biar saya jelaskan	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	bila Ina bagitahu	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	memberitahu saya tentang kawannya sendiri	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	kawan yang belajar bahasa Esperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	belajar bahasa Esperanto dengan cepat	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	seorang kawan yang dipanggil Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Saya telah menangkap bahawa ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Saya difahamkan anda berdua sudah mengenali antara satu sama lain	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	kamu berdua sudah mengenali antara satu sama lain	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	Ya tetapi. tapi apa?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	mempunyai tanggapan bahawa ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	kami berdua mempunyai kesan	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	anda menggoda kami, dan	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	tanggapan bahawa anda sedang menggoda kami	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	betul betul!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	sebab tu saya nak cakap	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Saya mahu bercakap dengan awak	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	untuk bercakap dengan kamu berdua sekarang	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	tolong dengar cakap saya	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Saya sering sangat suka ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	suka beberapa orang sekaligus	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Saya suka beberapa orang	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	tidak mengapa jika ia ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	sama ada lelaki atau perempuan	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	dan semasa IJK berlaku ~	and during IJK happened ~	grupo	alternativoj	prononco
