A.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	ĉu vi planas ~ ?	plánuješ ~ ?	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	plánuje cestovať do Paríža	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	jazdiť s axutom	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	oveľa lepšie	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	vyzerá oveľa lepšie	seems much better	grupo	alternativoj	prononco
level	per vagonaro	vlakom	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	alebo sa ti to nezdá oveľa lepšie?	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	rôzni ľudia	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	prečo ľudia vysvetľujú rôznymi spôsobmi?	why do people explain in different ways?	grupo	alternativoj	prononco
level	samaj ideoj	rovnaké nápady	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	vysvetľuje tie isté myšlienky	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	členovia rodiny sa stretávajú	family members get together	grupo	alternativoj	prononco
level	kiel rapide	ako rýchlo	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	dni prechádzajú	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	ako rýchlo plynú dni!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	zajtra bude ~	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	narodeniny tvojho otca	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	viacerých rodinných príslušníkov	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	príde viacero rodinných príslušníkov	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	a priatelia	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	prosím ~ ?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	mohli by ste prosim trochu pomoct?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	chvíľu	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	nájsť si trochu času	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	upratať si izbu	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	aspoň si upratať izbu	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	Chcel by som ~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	Chcel by som niečo uvariť	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	niečo dobré	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	niečo dobré uvariť	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	na narodeninovú tortu	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	má nedostatok mlieka	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	doma	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	je potrebné zaobstarať ~	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	nejaké jedlo	some food	grupo	alternativoj	prononco
level	el vendejo	z obchodu	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	získať nejaké jedlo z úkrytu	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	Budem nakupovať	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	k narodeninám	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	namiesto sedenia a jedenia	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	zaujímaví ľudia	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	s nezaujímavými členmi rodiny	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	Chcel by som ísť na piknik	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	s členmi klubu	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	s ktorými členmi klubu?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	povedal otec	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	nejaký druh papiera, nejaký druh papiera	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	v kufríku	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	do koša na papier	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	hodil papiere do koša na papier	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	hodil nejaké papiere do koša na papier	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	zajtra skoro	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	členov môjho športového klubu	members of my sports club	grupo	alternativoj	prononco
level	kara mia	môj drahý	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	je to správne?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	musíte byť neprítomný	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	ty nie ~?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	vaši kolegovia z klubu	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	vídať sa s ostatnými členmi klubu	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	trikrát do týždňa	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	môžem ~?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	má právo niečo navrhovať	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	Budem jesť s členmi rodiny	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	ale v druhej časti	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	Pôjdem so svojimi priateľmi	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	bude hovoriť o ~	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	neúspešný pohon	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	bude určite hovoriť o neúspešnom disku	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	po torte	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	To už nechcem	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	to chce počuť	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	prečo nemáme ~?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	nápadmi bohatý strýko	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	má nejaký nápad bohatý strýko	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	v mojej rodine	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	usmiala sa matka	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	pri jeho slovách	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	ona to vie ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	hovorí trochu priveľa	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	nestačí len ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	bohatstvo nápadov	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ je tiež potrebné	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	plnú peňaženku, aby sa to podarilo	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	pokračovala matka ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	po malom tichu	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	pred pár minútami	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	Ana volala, že ~	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	navštívi aj nás	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	sladký koláč	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	má veľmi rada sladké koláče	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	dáva pozor, aby nepribral	is careful not to get fat	grupo	alternativoj	prononco
level	kvankam ŝi atentos	hoci bude dávať pozor	although she will pay attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	okamžite zmenil názor	immediately changed the mind	grupo	alternativoj	prononco
level	dum la ekskurso	počas exkurzie	during the excursion	grupo	alternativoj	prononco
level	sen ŝi	bez nej	without her	grupo	alternativoj	prononco
level	li estus tre soleca	bol by veľmi osamelý	he would be very lonely	grupo	alternativoj	prononco
level	mi tamen pasigos	Však prejdem	I will pass though	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	Zajtrajšok však strávim doma	I will spend tomorrow at home though	grupo	alternativoj	prononco
level	en juneco	v mladosti	in youth	grupo	alternativoj	prononco
level	oni havas	jeden má	one has	grupo	alternativoj	prononco
level	havas ankaŭ belecon	má tiež krásu	also has beauty	grupo	alternativoj	prononco
level	malsimplaj laboroj	komplikované práce	complicated jobs	grupo	alternativoj	prononco
level	malsimplajn laborojn	zložité úlohy (cieľ)	complicated jobs (objective)	grupo	alternativoj	prononco
level	devus plisimpligi	by sa mala zjednodušiť	should simplify	grupo	alternativoj	prononco
level	en tiu aĝo	v tom veku	at that age	grupo	alternativoj	prononco
level	li jam fariĝis ~	už sa stal ~	he has already become ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	šéf športového klubu	head of the sports club	grupo	alternativoj	prononco
level	monon oni metas	jeden dáva peniaze	one puts money	grupo	alternativoj	prononco
level	en monujon	do peňaženky	into a wallet	grupo	alternativoj	prononco
level	metas en monujon	vloží do kabelky	puts in a purse	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	postupujte podľa príkladov	follow the examples	grupo	alternativoj	prononco
level	de la bonaj familianoj	od dobrých rodinných príslušníkov	from the good family members	grupo	alternativoj	prononco
level	ĉu amikeco pli feliĉigas?	robí ťa priateľstvo šťastnejším?	does friendship make you happier?	grupo	alternativoj	prononco
level	feliĉigas vin	robí ťa šťastným	makes you happy	grupo	alternativoj	prononco
level	ol la amo	než láska	than the love	grupo	alternativoj	prononco
level	kiel ofte vi ~ ?	ako často robíš ~?	how often do you ~ ?	grupo	alternativoj	prononco
level	vi skribas leterojn al ~	píšete listy ~	you write letters to ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	píše listy vašim kamarátkam	writes letters to your girl friends	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	vaše priateľky v Taliansku	your girl friends in Italy	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	vzťah medzi vami a vaším učiteľom	the relation between you and your teacher	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	zmenil sa vzťah?	has the relationship changed?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	už vieš ~?	do you already know ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	celkom dobre	quite well	grupo	alternativoj	prononco
level	estis vespero en ~	bol večer v ~	it was evening in ~	grupo	alternativoj	prononco
level	centoj da homoj	stovky ľudí	hundreds of people	grupo	alternativoj	prononco
level	plenigas la placon	vypĺňa námestie	fills the square	grupo	alternativoj	prononco
level	junuloj kaj militistoj	mladí muži a vojaci	young men and soldiers	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	námorníci z lodí	sailors from the ships	grupo	alternativoj	prononco
level	elstara sinjorino	vynikajúca dáma	outstanding lady	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	vynikajúce dámy	outstanding ladies	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	zahraniční cestujúci	foreign travelers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	všetci sa sťahujú do centra mesta	everyone is moving to the city center	grupo	alternativoj	prononco
level	iom plue	trochu ďalej	a little further	grupo	alternativoj	prononco
level	ne malproksime de la maro	neďaleko od mora	not far from the sea	grupo	alternativoj	prononco
level	troviĝis malgranda placo	bolo tam malé námestie	there was a small square	grupo	alternativoj	prononco
level	iom plue sed ne malproksime	trochu ďalej, ale nie ďaleko	a little further but not far	grupo	alternativoj	prononco
level	fine de ĝi	na jeho konci	at the end of it	grupo	alternativoj	prononco
level	proksime de la maro	pri mori	near the sea	grupo	alternativoj	prononco
level	proksime staris homo	neďaleko stál muž	a man stood nearby	grupo	alternativoj	prononco
level	laŭ la vestaĵo	podľa oblečenia	according to the clothing	grupo	alternativoj	prononco
level	oni facile scii ~	človek môže ľahko poznať ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	bolo možné zistiť, že ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	gondolier bohatého muža	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	mohol zistiť, že bol gondoliérom	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	vyzeral ~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	pozrel na radostný dav	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	tvár mu rozžiaril úsmev	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	keď uvidel námorníka	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	námorník, ktorý prišiel	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	strane mora	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	prišiel z brehu mora	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	si to ty, Stephen?	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	zvolal gondolier	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	každý hovorí, že ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	do rúk Turkov	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	že si sa dostal do rúk Turkov	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	jedného sme stretli	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	z našich lodí	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	nasledovalo nás	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	na viac ako hodinu	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	ale nie je ľahké ísť ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	ísť rýchlejšie ako naša loď	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	aké novinky sú tu?	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	tu v Benátkach	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	nič zaujímavé	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	len veľké nešťastie	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	poznáš Pietra?	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	Poznám ho	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	veľká loď ponorila jeho gondolu	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	a čo s ním?	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	gondola sa potopila	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	stalo sa, že ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	boli sme blízko	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	vzali sme ho do našej gondoly	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	v rovnakom čase	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	môj šéf sa utopil	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	pomôcť mladej žene	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	mladá žena, ktorá takmer zomrela	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	so svojím strýkom	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	takmer zomrel so svojím strýkom	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	bola tam mladá žena	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	nevedeli sme mu pomôcť	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	bola dôležitá osoba	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	čo ťa priviedlo do Benátok?	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	môj priateľ	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	námorník vzhliadol	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	rýchlo pozrel na svojho priateľa	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	a začal hovoriť	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	takže vieš ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	Priniesol som ~	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	zrazu ho zastavil gondoliér	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	povedal	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	potom okolo prešiel muž	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	prešiel okolo neho muž	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	nemal ešte tridsať	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	a jeho tvár bola bez farby	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	jeho cesta bola istá a ľahká	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	jeho tvár bola smutná	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	keď uvidel muža, ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	hovorí sa, že ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	veľa dôležitých ľudí dáva ~	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	tajná práca	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	tajné práce	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	dáva mu tajné úlohy	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	príliš veľa tajomstiev	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	pozná príliš veľa tajomstiev	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	preto sa boja	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	poslať ho do väzenia	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	povedal námorník	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	a ako hovoril	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	ukázal na kaštieľ	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	kaštieľ Dóžov	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	veľa dôležitých ľudí potrebuje jeho pomoc	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	koľko platia?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	platí ho	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	platí za jedno zabitie	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	určite nie menej ako ~	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	ako sto mincí	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	nezabudni na to ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	že pre nich pracuje	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	pre tých, ktorí majú dosť peňazí	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	zaplatiť mu	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	v Benátkach je ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	tie veci	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	zabudnúť na tie veci	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	veci, na ktoré je lepšie zabudnúť	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	ak sa chcete v pokoji najesť	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	aby si v pokoji jedol svoj chlieb	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	nastalo ticho	there was some silence	grupo	alternativoj	prononco
level	kaj poste	a neskôr	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	prehovoril opäť gondoliér	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	prišiel si práve včas	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	vidieť preteky lodí	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	povedal niekto slabo	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	v blízkosti gondoliera	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	primátor mesta	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	bez slova ukázal na gondolu	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	povedal gondolier	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	a vzal svojho priateľa za ruku	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	hodí papier	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	do koša na papier	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	dievčatá hádzali papiere	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	kde je moje pero	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	Chcem mu odpovedať	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	slnko zmizlo	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	a teraz je skoro tma	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	prosím jedzte	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	prosím zjedz chlieb	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	s príborom	with cutlery	grupo	alternativoj	prononco
level	pardonu min	ospravedlnte ma	excuse me	grupo	alternativoj	prononco
level	rajtas resti	je dovolené zostať	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	Nemám právo zostať	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	môžeš priniesť ~?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	od mojej sestry	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	kedy si kupoval ~?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	kúpil ten hudobný nástroj	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	kto použil naposledy?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	použil môj kľúč	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	jazdil si?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	v Benátkach	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	aj gondolou	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	budeš môcť zaspať?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	potom, keď bolo ticho	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	ten pán bol vysoký	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	vysoký, tučný	tall, fat	grupo	alternativoj	prononco
level	dika, peza	hrubý, ťažký	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	ťažké a veľké	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	bol vysoký, hrubý, ťažký a veľký	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	dodal silu	gave strength	grupo	alternativoj	prononco
level	havinda forto	sila, ktorá stojí za to mať	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	fyzická sila stojí za to mať	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	to dalo	that gave	grupo	alternativoj	prononco
level	donis al li	dal ho	gave him	grupo	alternativoj	prononco
level	tio donis forton	to dávalo silu	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	dal telu silu, ktorá stojí za to	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	jeho vzhľad	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	vzhľad vysokého človeka	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	malá rola	a small role	grupo	alternativoj	prononco
level	ludis rolon	zohral úlohu	played a role	grupo	alternativoj	prononco
level	ne eta rolo	nie malá rola	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	zohral malú rolu	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	zohral nemalú rolu	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	v tom, že ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	väčšina ľudí	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	ak sa nebojí	if not afraid	grupo	alternativoj	prononco
level	lin timis	bál sa ho	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	keby sa bál	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	ak sa ho nebojí	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	určite rešpektovaný	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	aspoň premýšľal o ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	pred ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	aby som ho uspokojil	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	znepáčiť sa mu	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	pred nespokojnosťou ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	pred rozhodnutím ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	rozhodnúť sa nepáčiť ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	rozhodnúť sa mu vyhovieť	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	predtým, než sa rozhodne znepáčiť mu	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	to, čo je užitočné	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	často užitočné počas dňa	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	nepríjemná nepríjemnosť	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	sám	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	predstavuje nepríjemnú nepríjemnosť	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	sa prezentuje ako nepríjemná nepríjemnosť	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	na mieste plnom stromov	in a place full of trees	grupo	alternativoj	prononco
