C.mr content.tsv
Level	Esperanto	mr	en-us	Grupo	Alternativoj	Pronoco
level	alkemio	किमया (= alĥemio)	alchemy (=alĥemio)	grupo	alternativoj	prononco
level	vertico	एक शिरोबिंदू, एक नोड	a vertex, a node	grupo	alternativoj	prononco
level	kanono	एक तोफा, एक मोठी तोफा	a canon, a big gun	grupo	alternativoj	prononco
level	ŝampuo	एक शैम्पू	a shampoo	grupo	alternativoj	prononco
level	katolika	कॅथोलिक	catholic	grupo	alternativoj	prononco
level	subskribi	स्वाक्षरी करणे (स्वाक्षरी, एखाद्याचे नाव)	to sign (a signature, one's name)	grupo	alternativoj	prononco
level	doganejo	कस्टम पोस्ट, कस्टम हाउस	a customs post, a customs house	grupo	alternativoj	prononco
level	jarcento	एक शतक	a century	grupo	alternativoj	prononco
level	onidire	अफवा आहे ~ (एखाद्याच्या म्हणण्यानुसार)	rumor has it ~ (according to one says)	grupo	alternativoj	prononco
level	radiatoro	एक रेडिएटर	a radiator	grupo	alternativoj	prononco
level	nepino	एक नात	a granddaughter	grupo	alternativoj	prononco
level	rivoluo	एक रोटेशन, एक क्रांती	a rotation, a revolution	grupo	alternativoj	prononco
level	butikumi	बुटीकमध्ये फिरण्यासाठी, खरेदीसाठी	to go around boutiques, shopping	grupo	alternativoj	prononco
level	ĉenbutiko	एक चेन-स्टोअर	a chain-store	grupo	alternativoj	prononco
level	templo	एक मंदिर	a temple	grupo	alternativoj	prononco
level	riparata	दुरुस्ती केली जात आहे	(is being) repaired	grupo	alternativoj	prononco
level	viadukto	एक मार्गिका	a viaduct	grupo	alternativoj	prononco
level	redakcio	संपादकीय कर्मचारी	editorial staff	grupo	alternativoj	prononco
level	operacio	एक ऑपरेशन	an operation	grupo	alternativoj	prononco
level	statistiko	आकडेवारी	statistics	grupo	alternativoj	prononco
level	operaciisto	एक सर्जन, प्रशासक, व्यवस्थापक	a surgen, an administrator, a manager	grupo	alternativoj	prononco
level	moŝto	महिमा, महामहिम, महामहिम	Majesty, Highness, Excellency	grupo	alternativoj	prononco
level	inundo	एक पूर, पूर	an inundation, a flood	grupo	alternativoj	prononco
level	hejmpaĝo	एक मुखपृष्ठ	a home page	grupo	alternativoj	prononco
level	acero	एक मॅपल	a maple	grupo	alternativoj	prononco
level	akuŝejo	एक प्रसूती गृह	a maternity home	grupo	alternativoj	prononco
level	percepto	समज	perception	grupo	alternativoj	prononco
level	skolto	एक स्काउट, एक मुलगा स्काउट	a scout, a boy scout	grupo	alternativoj	prononco
level	speciale	विशेषतः, विशेष	especially, specially	grupo	alternativoj	prononco
level	artsatelito	एक कृत्रिम उपग्रह	an artificial satellite	grupo	alternativoj	prononco
level	balaaĵujo	कचरापेटी, कचरापेटी	a wastebin, a dust-bin	grupo	alternativoj	prononco
level	skii	स्की करण्यासाठी	to ski	grupo	alternativoj	prononco
level	balotilo	एक मतपत्रिका, एक मतपत्रिका	a ballot, a ballot paper	grupo	alternativoj	prononco
level	hortabelo	एक वेळापत्रक	a timetable	grupo	alternativoj	prononco
level	kavaliro	एक शूरवीर, एक घोडेस्वार	a knight, a cavalier	grupo	alternativoj	prononco
level	tolŝuo (ŝnurŝuo)	स्नीकर, कॅनव्हास शू, ऍथलेटिक शू, रनिंग शू	a sneaker, a canvas shoe, an athletic shoe, a running shoe	grupo	alternativoj	prononco
level	aktualaĵo	स्वारस्य असलेला वर्तमान मुद्दा, वर्तमान महत्त्वाचा काहीतरी	a current issue of interest, something of current importance	grupo	alternativoj	prononco
level	aviado	विमानचालन	aviation	grupo	alternativoj	prononco
level	ĝemela	जुळे	of twin	grupo	alternativoj	prononco
level	digo	एक धरण, एक बांध	a dam, a dike	grupo	alternativoj	prononco
level	elfosilo	एक उत्खनन, एक क्रेन	an excavator, a crane	grupo	alternativoj	prononco
level	teĥniko	एक तंत्र, एक तंत्र (=टेकनिको)	a technic, a technique (=tekniko)	grupo	alternativoj	prononco
level	malsupren	खाली, खाली	downward, down	grupo	alternativoj	prononco
level	Hispana	स्पॅनिश	Spanish	grupo	alternativoj	prononco
level	kadavro	एक शव, एक प्रेत, एक मृतदेह	a cadaver, a corpse, a dead body	grupo	alternativoj	prononco
level	figujo (figarbo)	अंजिराचे झाड	a fig tree	grupo	alternativoj	prononco
level	akcelilo	एक प्रवेगक	an accelerator	grupo	alternativoj	prononco
level	manuskripto	एक हस्तलिखित	a manuscript	grupo	alternativoj	prononco
level	frizosalono	एक केशभूषा सलून	a hairdressing salon	grupo	alternativoj	prononco
level	kapitano	एक कर्णधार	a captain	grupo	alternativoj	prononco
level	abismo	अथांग, विस्मरण, दरी	abyss, oblivion, chasm	grupo	alternativoj	prononco
level	glano	एक अक्रोर्न, glans	an acorn, glans	grupo	alternativoj	prononco
level	glavofiŝo	एक तलवार मासा	a sword fish	grupo	alternativoj	prononco
level	faraono	फारो	Pharaoh	grupo	alternativoj	prononco
level	skeleto	एक सांगाडा	a skeleton	grupo	alternativoj	prononco
level	granato	एक ग्रेनेड, एक डाळिंब	a grenade, a pomegranate	grupo	alternativoj	prononco
level	gravito	गुरुत्वाकर्षण, गुरुत्वाकर्षण	gravity, gravitation	grupo	alternativoj	prononco
level	karcero	एक कोठडी, एक बंदिस्त, एक तुरुंग	a cell, a lock up, a prison	grupo	alternativoj	prononco
level	vilo	विलस, केसांचा तुकडा	villus, tuft of hair	grupo	alternativoj	prononco
level	piramido	एक पिरॅमिड	a pyramid	grupo	alternativoj	prononco
level	juglando	एक अक्रोड	a walnut	grupo	alternativoj	prononco
level	mumio	एक मम्मी	a mummy	grupo	alternativoj	prononco
level	patrioto	एक देशभक्त	a patriot	grupo	alternativoj	prononco
level	trono	एक सिंहासन	a throne	grupo	alternativoj	prononco
level	korbopilko	एक बास्केटबॉल	a basketball	grupo	alternativoj	prononco
level	koruso (ĥoro)	कोरस (गायनगीत)	chorus (choir)	grupo	alternativoj	prononco
level	kratero	एक खड्डा	a crater	grupo	alternativoj	prononco
level	lavango	एक हिमस्खलन	an avalanche	grupo	alternativoj	prononco
level	troti	ट्रॉट करण्यासाठी	to trot	grupo	alternativoj	prononco
level	sinonimo	एक समानार्थी शब्द	a synonym	grupo	alternativoj	prononco
level	magnolio	एक मॅग्नोलिया	a magnolia	grupo	alternativoj	prononco
level	maratono	एक मॅरेथॉन	a marathon	grupo	alternativoj	prononco
level	marsko	दलदलीची जमीन, मातीचा सपाट	a marsh land, a mud flat	grupo	alternativoj	prononco
level	gubernio	प्रीफेक्चर, एक प्रशासकीय प्रांत	prefecture, an administrative province	grupo	alternativoj	prononco
level	narkotaĵo	एक अंमली पदार्थ	a narcotic drug	grupo	alternativoj	prononco
level	tamburo	एक ढोल, एक डफ	a drum, a tambour	grupo	alternativoj	prononco
level	ekstazo	एक आनंद, आनंद	an ecstasy, a rapture	grupo	alternativoj	prononco
level	emfazo	एक जोर, एक उच्चारण	an emphasis, an accent	grupo	alternativoj	prononco
level	pinkonuso	एक पाइन शंकू	a pine cone	grupo	alternativoj	prononco
level	plugilo	नांगर, नांगर	a plough, a plow	grupo	alternativoj	prononco
level	pneŭo (pneŭmatiko)	टायर, न्यूमॅटिक्स	a tire, pneumatics	grupo	alternativoj	prononco
level	definitiva	निश्चित, निश्चित	definitive, definite	grupo	alternativoj	prononco
level	ponardo	एक खंजीर	a dagger	grupo	alternativoj	prononco
level	triumfo	एक विजय	a triumph	grupo	alternativoj	prononco
level	caro	झार, झार	Czar, Tsar	grupo	alternativoj	prononco
level	pulo	एक पिसू	a flea	grupo	alternativoj	prononco
level	idiomo	एक मुहावरा, स्थानिक भाषा, स्थानिक भाषा	an idiom, a vernacular, a local language	grupo	alternativoj	prononco
level	raviolo (ĉina pasteĉo)	रॅव्हिओली (चीनी पेस्टी)	a ravioli (Chinese pasty)	grupo	alternativoj	prononco
level	kriterio	एक निकष, एक माप	a criterion, a measure	grupo	alternativoj	prononco
level	rifo	एक खडक	a reef	grupo	alternativoj	prononco
level	doktrino	एक शिकवण	a doctrine	grupo	alternativoj	prononco
level	demokrato	एक लोकशाहीवादी	a democrat	grupo	alternativoj	prononco
level	kolonio	एक वसाहत, एक वस्ती	a colony, a settlement	grupo	alternativoj	prononco
level	rulsketilo	एक इनलाइन स्केट	an inline skate	grupo	alternativoj	prononco
level	sezamo	एक तीळ	a sesame	grupo	alternativoj	prononco
level	muzo	संगीत	Muse	grupo	alternativoj	prononco
level	radikala	संपूर्ण	radical	grupo	alternativoj	prononco
level	skulptaĵo	एक शिल्प	a sculpture	grupo	alternativoj	prononco
level	sojsaŭco	सोया सॉस	soy sauce	grupo	alternativoj	prononco
level	etiko	नैतिकता	ethics	grupo	alternativoj	prononco
level	spiono	एक गुप्तहेर	a spy	grupo	alternativoj	prononco
level	konflikto	संघर्ष, संघर्ष	a conflict, a clash	grupo	alternativoj	prononco
level	profilo	एक प्रोफाइल, एक क्रॉस-विभागीय दृश्य	a profile, a cross-sectional view	grupo	alternativoj	prononco
level	galopo	सरपटत, सरपटत	a gallop, galloping	grupo	alternativoj	prononco
level	kantono	एक कँटन, एक काउंटी	a canton, a county	grupo	alternativoj	prononco
level	teleregilo	एक रिमोट कंट्रोल	a remote control	grupo	alternativoj	prononco
level	korupti	भ्रष्टाचार करणे, लाच देणे	to corrupt, to bribe	grupo	alternativoj	prononco
level	idioto	एक मूर्ख	an idiot	grupo	alternativoj	prononco
level	testamento	एक मृत्युपत्र, इच्छापत्र	a testament, a will	grupo	alternativoj	prononco
level	nafto	तेल, क्रूड तेल, नाफ्ट	oil, cruide oil, naft	grupo	alternativoj	prononco
level	diplomo	एक डिप्लोमा	a diploma	grupo	alternativoj	prononco
level	skandalo	एक घोटाळा, एक गोंधळ	a scandal, a commotion	grupo	alternativoj	prononco
level	lanco	एक भाला, एक भाला	a lance, a spear	grupo	alternativoj	prononco
level	ŝnurtira lukto	एक रस्सीखेच	a tug of war	grupo	alternativoj	prononco
level	sintakso	मांडणी	syntax	grupo	alternativoj	prononco
level	ceremonio	एक समारंभ	a ceremony	grupo	alternativoj	prononco
level	ŝuŝranko	शूज कपाट	a shoe closet	grupo	alternativoj	prononco
level	kontribui	योगदान देणे	to contribute	grupo	alternativoj	prononco
level	kompili	संकलित करणे	to compile	grupo	alternativoj	prononco
level	verdikto	एक निर्णय, निर्णय	a verdict, a decision	grupo	alternativoj	prononco
level	melodio	एक चाल	a melody	grupo	alternativoj	prononco
level	deklami	घोषित करणे, पाठ करणे	to declaim, to recite	grupo	alternativoj	prononco
level	bovino	गाय	a cow	grupo	alternativoj	prononco
level	svarmi	झुंड करणे, भरपूर असणे	to swarm, to abound	grupo	alternativoj	prononco
level	kokino	एक कोंबडी	a hen	grupo	alternativoj	prononco
level	legomoj	भाज्या	vegetables	grupo	alternativoj	prononco
level	barono	एक व्यापारी	a baron	grupo	alternativoj	prononco
level	malfacile	कष्टाने, अडचणीने	hardly, with difficulty	grupo	alternativoj	prononco
level	epizodo	एक भाग	an episode	grupo	alternativoj	prononco
level	nuligi	रद्द करणे, रद्द करणे	to cancel, to nullify	grupo	alternativoj	prononco
level	faktoro	एक घटक	a factor	grupo	alternativoj	prononco
level	studentino	एक महिला विद्यार्थिनी	a female student	grupo	alternativoj	prononco
level	liberala	उदारमतवादी	liberal	grupo	alternativoj	prononco
level	ŝraŭboturnilo	एक स्क्रू ड्रायव्हर	a screw driver	grupo	alternativoj	prononco
level	diligente	परिश्रमपूर्वक	diligently	grupo	alternativoj	prononco
level	malfermi	उघडण्यासाठी	to open	grupo	alternativoj	prononco
level	gaelo	एक गेल	a gael	grupo	alternativoj	prononco
level	rugbeo	रग्बी	rugby	grupo	alternativoj	prononco
level	frizisto	एक केशभूषा	a hairdresser	grupo	alternativoj	prononco
level	beleta	गोंडस, सुंदर	cute, pretty	grupo	alternativoj	prononco
level	normo	सर्वसामान्य प्रमाण, मानक	norm, standard	grupo	alternativoj	prononco
level	mandarino	एक मंडारीन संत्रा	a mandarin orange	grupo	alternativoj	prononco
level	omleto	ऑम्लेट, टॉर्टिला	omelette, tortilla	grupo	alternativoj	prononco
level	afiŝeto	एक पोस्टर	a poster	grupo	alternativoj	prononco
level	klerigado	प्रशिक्षण, प्रशिक्षण	training, a training	grupo	alternativoj	prononco
level	rekompenci	बक्षीस देणे, भरपाई देणे	to reward, to compensate	grupo	alternativoj	prononco
level	abdomeno	उदर	abdomen	grupo	alternativoj	prononco
level	rublo	रुबल (रशियन)	a ruble (Russian)	grupo	alternativoj	prononco
level	bakujo (forno)	भट्टी	an oven	grupo	alternativoj	prononco
level	komodo	एक कमोड (फर्निचर), ड्रॉर्सची छाती	a commode (furniture), a chest of drawers	grupo	alternativoj	prononco
level	blanka ĉemizo	एक पांढरा शर्ट	a white shirt	grupo	alternativoj	prononco
level	konkeri	जिंकणे	to conquer	grupo	alternativoj	prononco
level	ekzemple	उदाहरणार्थ	for example	grupo	alternativoj	prononco
level	pasiva	निष्क्रिय	passive	grupo	alternativoj	prononco
level	indiĝeno	एक स्वदेशी व्यक्ती, एक आदिवासी	an indigenous person, an aborigene	grupo	alternativoj	prononco
level	balkono	एक बाल्कनी	a balcony	grupo	alternativoj	prononco
level	cico	एक स्तनाग्र	a nipple	grupo	alternativoj	prononco
level	abstrakti	अमूर्त करण्यासाठी	to abstract	grupo	alternativoj	prononco
level	poŝtmarko	टपाल तिकीट (=pm)	a postage stamp (=p.m.)	grupo	alternativoj	prononco
level	sportejo	एक क्रीडा मैदान	a sports ground	grupo	alternativoj	prononco
level	polemiko	वाद, वाद, वाद	a polemic, a controversy, a dispute	grupo	alternativoj	prononco
level	sirio	सीरिया	Syria	grupo	alternativoj	prononco
level	nomi	नाव देणे, नियुक्त करणे, नामनिर्देशित करणे	to name, to designate, to nominate	grupo	alternativoj	prononco
level	fiasko	एक अपयश, एक अपयश	a fiasco, a failure	grupo	alternativoj	prononco
level	procesio	मिरवणूक, मिरवणूक	procession, a procession	grupo	alternativoj	prononco
level	kupeo	एक कूप, एक डबा	a coupe, a compartment	grupo	alternativoj	prononco
level	hipotezo	एक गृहीतक	a hypothesis	grupo	alternativoj	prononco
level	laboro	एक काम	a work	grupo	alternativoj	prononco
level	cirko	एक सर्कस	a circus	grupo	alternativoj	prononco
level	iluzio	एक भ्रम	an illusion	grupo	alternativoj	prononco
level	troviĝi	शोधण्यासाठी	to be found	grupo	alternativoj	prononco
level	baldakeno	एक baldachin, एक छत	a baldachin, a canope	grupo	alternativoj	prononco
level	refuti	खंडन करणे, दोषी ठरविणे	to refute, to convict	grupo	alternativoj	prononco
level	fratino	बहीण	a sister	grupo	alternativoj	prononco
level	ortodoksa	ऑर्थोडॉक्स	orthodox	grupo	alternativoj	prononco
level	revido	पुन्हा पाहतो	seeing again	grupo	alternativoj	prononco
level	molekulo	एक रेणू	a molecule	grupo	alternativoj	prononco
level	manifesti	प्रकट करणे, दाखवणे	to manifest, to demonstrate	grupo	alternativoj	prononco
level	malmulta	थोडे, थोडे	little, few	grupo	alternativoj	prononco
level	proporcio	प्रमाण, दर	a proportion, a rate	grupo	alternativoj	prononco
level	elektra lampo	एक विद्युत दिवा	an electric lamp	grupo	alternativoj	prononco
level	bedo	एक बेड, एक प्लॉट ([फ्लॉवर] बेड)	a bed, a plot ([flower] bed)	grupo	alternativoj	prononco
level	aromo	सुगंध, वास, सुगंध, चव	aroma, smell, fragrance, flavor	grupo	alternativoj	prononco
level	mikroonda forno	एक मायक्रोवेव्ह ओव्हन	a microwave oven	grupo	alternativoj	prononco
level	telefoni	कॉल करणे, फोन करणे	to call, to phone	grupo	alternativoj	prononco
level	utopio	युटोपिया	utopia	grupo	alternativoj	prononco
level	manifestacio	एक प्रात्यक्षिक	a demonstration	grupo	alternativoj	prononco
level	vendisto	एक विक्रेता, एक विक्रेता, एक विक्रेता	a seller, a salesman, a vendor	grupo	alternativoj	prononco
level	ĉikani	बडबड करणे, त्रास देणे	to quibble, to harass	grupo	alternativoj	prononco
level	satano	एक सैतान, एक भूत	a Satan, a devil	grupo	alternativoj	prononco
level	maldekstra	डावीकडे (दिशा)	left (direction)	grupo	alternativoj	prononco
level	kuirejo	स्वयंपाक घर	a kitchen	grupo	alternativoj	prononco
level	loĝanto	निवासी, रहिवासी, रहिवासी	a dweller, an inhabitant, a resident	grupo	alternativoj	prononco
level	koloso	एक कोलोसस	a colossus	grupo	alternativoj	prononco
level	municipa	नगरपालिका	municipal	grupo	alternativoj	prononco
level	pulso	एक नाडी	a pulse	grupo	alternativoj	prononco
level	gravi	महत्त्वाचे असणे, महत्त्वाचे असणे	to matter, to be important	grupo	alternativoj	prononco
level	karavano	एक कारवाँ	a caravan	grupo	alternativoj	prononco
level	astro	एक आकाशीय शरीर, एक स्वर्गीय शरीर, एक तारा	a celestial body, a heavenly body, a star	grupo	alternativoj	prononco
level	biologio	जीवशास्त्र	biology	grupo	alternativoj	prononco
level	ĝihado	जिहाद	jihad	grupo	alternativoj	prononco
level	skrapgumo	एक रबर, एक इरेजर	a rubber, an erager	grupo	alternativoj	prononco
level	radioaktiva	किरणोत्सर्गी	radioactive	grupo	alternativoj	prononco
level	kunsido	एक बैठक, एक बैठक, एक सत्र	a meeting, a sitting, a session	grupo	alternativoj	prononco
level	eriko	एक हिदर, एक जंगली गुलाब	a heather, a wild rose	grupo	alternativoj	prononco
level	varianto	एक प्रकार, एक चल, एक भिन्न रूप	a variant, a variable, a different form	grupo	alternativoj	prononco
level	aŭdienco	एक प्रेक्षक, एक श्रवण	an audience, a hearing	grupo	alternativoj	prononco
level	barbaro	एक रानटी	a barbarian	grupo	alternativoj	prononco
level	evangelio	एक सुवार्तिक, सुवार्ता	an evangel, gospel	grupo	alternativoj	prononco
level	tetaso (te-taso)	एक चहाचा कप	a tea cup	grupo	alternativoj	prononco
level	ŝilingo	एक शिलिंग	a shilling	grupo	alternativoj	prononco
level	fazo	एक टप्पा, एक टप्पा	a phase, a stage	grupo	alternativoj	prononco
level	mamuto	एक मॅमथ	a mammoth	grupo	alternativoj	prononco
level	adepto	एक पारंगत, अनुयायी	an adept, a follower	grupo	alternativoj	prononco
level	anonima	निनावी	anonymous	grupo	alternativoj	prononco
level	fonetiko	ध्वन्यात्मक	phonetics	grupo	alternativoj	prononco
level	fatala	प्राणघातक, नशीबवान, दुर्दैवी, विनाशकारी	fatal, fated, fateful, disastrous	grupo	alternativoj	prononco
level	komencanto	एक नवशिक्या	a beginner	grupo	alternativoj	prononco
level	vulgara	असभ्य, स्थानिक, सामान्य	vulgar, vernacular, common	grupo	alternativoj	prononco
level	ekiri	उतरणे, निघणे, निघणे	to get off, to set off, to set out	grupo	alternativoj	prononco
level	baso	बास, बास आवाज	a bass, a bass voice	grupo	alternativoj	prononco
level	dormĉambro	एक बेडरूम	a bedroom	grupo	alternativoj	prononco
level	kofro	एक खजिना, एक प्रवासी छाती, एक ट्रंक	a coffer, a traveling chest, a trunk	grupo	alternativoj	prononco
level	agonio	एक वेदना, मृत्यू throes	an agony, death throes	grupo	alternativoj	prononco
level	fotilo	एक कॅमेरा	a camera	grupo	alternativoj	prononco
level	cilindro	एक सिलेंडर, एक रोलर	a cylinder, a roller	grupo	alternativoj	prononco
level	sonbendilo	एक कॅसेट टेप रेकॉर्डर	a casette tape recorder	grupo	alternativoj	prononco
level	eburo	एक हस्तिदंत	an ivory	grupo	alternativoj	prononco
level	kanario	एक कॅनरी	a canary	grupo	alternativoj	prononco
level	moskeo	एक मशीद	a mosque	grupo	alternativoj	prononco
level	formato	एक स्वरूप	a format	grupo	alternativoj	prononco
level	manio	एक उन्माद, एक फॅड	a mania, a fad	grupo	alternativoj	prononco
level	skeptika	संशयवादी	skeptical	grupo	alternativoj	prononco
level	citadelo	एक किल्ला	a citadel	grupo	alternativoj	prononco
level	komputilo	संगणक (साधन) (=कंप्युटर, komputmaŝino)	a computer (tool) (=komputero, komputmaŝino)	grupo	alternativoj	prononco
level	fanatika	धर्मांध, कट्टर, धर्मांध	fanatic, fanatical, bigoted	grupo	alternativoj	prononco
level	kosmoso	एक कॉसमॉस	a cosmos	grupo	alternativoj	prononco
level	strofo	एक श्लोक, एक श्लोक	a verse, a stanza	grupo	alternativoj	prononco
level	metaforo	एक रूपक	a metaphor	grupo	alternativoj	prononco
level	nostalgio	नॉस्टॅल्जिया	nostalgia	grupo	alternativoj	prononco
level	forumo	एक मंच	a forum	grupo	alternativoj	prononco
level	arbusto	झुडूप, झुडूप, झुडूप	a bush, a shrub, shrubbery	grupo	alternativoj	prononco
level	televidilo	एक टीव्ही संच	a TV set	grupo	alternativoj	prononco
level	penco	एक पैसा	a penny	grupo	alternativoj	prononco
level	ludkartoj	खेळायचे पत्ते	playing cards	grupo	alternativoj	prononco
level	pozi	पवित्रा घेणे	to pose	grupo	alternativoj	prononco
level	T-ĉemizo	एक टी - शर्ट	a T-shirt	grupo	alternativoj	prononco
level	konvencio	एक अधिवेशन, एक करार	a convention, an agreement	grupo	alternativoj	prononco
level	hungaro	एक हंगेरियन व्यक्ती	a Hungarian person	grupo	alternativoj	prononco
level	tulipo	एक ट्यूलिप	a tulip	grupo	alternativoj	prononco
level	bilanco	ताळेबंद, आर्थिक विवरण	a balance sheet, a financial statement	grupo	alternativoj	prononco
level	Parizo	पॅरिस	Paris	grupo	alternativoj	prononco
level	telefakso	फॅक्स, टेलिफॅक्स	fax, telefax	grupo	alternativoj	prononco
level	gnomo	एक gnome, a dwarf, a brownie	a gnome, a dwarf, a brownie	grupo	alternativoj	prononco
level	formala	औपचारिक	formal	grupo	alternativoj	prononco
level	duelo	एक द्वंद्वयुद्ध	a duel	grupo	alternativoj	prononco
level	paralela	समांतर	parallel	grupo	alternativoj	prononco
level	romantiko	एक रोमँटिसिझम	a romanticism	grupo	alternativoj	prononco
level	laciĝi	थकणे	to become tired	grupo	alternativoj	prononco
level	fuko	एक समुद्री शैवाल (तपकिरी, कोरडा), एक केल्प (रॅक)	a seaweed (brown, dry), a kelp (wrack)	grupo	alternativoj	prononco
level	sabro	sabre, a broadsword	a sabre, a broadsword	grupo	alternativoj	prononco
level	apatio	एक उदासीनता	an apathy	grupo	alternativoj	prononco
level	meze	मध्ये	in the middle	grupo	alternativoj	prononco
level	markizo	एक marquis	a marquis	grupo	alternativoj	prononco
level	martiro	एक हुतात्मा	a martyr	grupo	alternativoj	prononco
level	aerpoŝto	एक एअर मेल	an airmail	grupo	alternativoj	prononco
level	reputacio	प्रतिष्ठा	reputation	grupo	alternativoj	prononco
level	diskreta	विवेकी, स्वतंत्र	discreet, discrete	grupo	alternativoj	prononco
level	cendo	एक टक्के	a cent	grupo	alternativoj	prononco
level	kotizi	योगदान देणे (सामान्य उद्दिष्टासाठी पैसे)	to contribute (money for a common objective)	grupo	alternativoj	prononco
level	epiteto	एक विशेषण, एक विशेषता	an epithet, an attribute	grupo	alternativoj	prononco
level	fizionomio	शरीरविज्ञान, चेहर्यावरील वैशिष्ट्ये, चेहर्यावरील हावभाव	physiognomy, facial features, facial expression	grupo	alternativoj	prononco
level	reliefo	एक आराम, एक उत्कृष्ट प्रतिनिधित्व	a relief, an outstanding representation	grupo	alternativoj	prononco
level	paragrafo	एक परिच्छेद	a paragraph	grupo	alternativoj	prononco
level	temperamento	एक स्वभाव	a temperament	grupo	alternativoj	prononco
level	sandalo	एक चप्पल	a sandal	grupo	alternativoj	prononco
level	ekstrakto	एक अर्क	an extract	grupo	alternativoj	prononco
level	antipatio	तिरस्कार, नापसंत	antipathy, dislike	grupo	alternativoj	prononco
level	liriko	गीत, गेय कविता	lyrics, lyrical poem	grupo	alternativoj	prononco
level	geometrio	भूमिती	geometry	grupo	alternativoj	prononco
level	ekskluziva	अनन्य	exclusive	grupo	alternativoj	prononco
level	opio	अफू	opium	grupo	alternativoj	prononco
level	sensacio	एक खळबळ, एक गोंधळ	a sensation, a commotion	grupo	alternativoj	prononco
level	kliŝi	क्लिच मध्ये म्हणणे, स्टिरियोटाइपिकल म्हणणे	to say in cliche, to say stereotypical	grupo	alternativoj	prononco
level	inversa	उलट, उलट	inverse, reverse	grupo	alternativoj	prononco
level	patoso	रोग	pathos	grupo	alternativoj	prononco
level	astronomio	खगोलशास्त्र	astronomy	grupo	alternativoj	prononco
level	negro	एक काळा व्यक्ती	a black person	grupo	alternativoj	prononco
level	galero	एक गॅली	a galley	grupo	alternativoj	prononco
level	revolvero	एक रिव्हॉल्व्हर	a revolver	grupo	alternativoj	prononco
level	aristokrato	एक कुलीन	an aristocrat	grupo	alternativoj	prononco
level	junko	गर्दी (गवताळ वनस्पती)	a rush (grassy plant)	grupo	alternativoj	prononco
level	projekcio	एक प्रक्षेपण	a projection	grupo	alternativoj	prononco
level	dekreto	एक हुकूम	a decree	grupo	alternativoj	prononco
level	garnizono	एक चौकी	a garrison	grupo	alternativoj	prononco
level	aborti	गर्भपात करणे, गर्भपात करणे	to abort, to miscarry	grupo	alternativoj	prononco
level	nimfo	एक अप्सरा	a nymph	grupo	alternativoj	prononco
level	parodio	एक विडंबन, एक burlesque	a parody, a burlesque	grupo	alternativoj	prononco
level	strategio	एक धोरण	a strategy	grupo	alternativoj	prononco
level	aldo	एक अल्टो (आवाज)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	एक मक्तेदारी	a monopoly	grupo	alternativoj	prononco
level	vaki	रिक्त असणे	to be vacant	grupo	alternativoj	prononco
level	ci	तू, तू	thou, you	grupo	alternativoj	prononco
level	uragano	चक्रीवादळ, चक्रीवादळ	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	एक मोज़ेक	a mosaic	grupo	alternativoj	prononco
level	estetiko	सौंदर्यशास्त्र	aesthetics	grupo	alternativoj	prononco
level	marĝeno	एक फरक	a margin	grupo	alternativoj	prononco
level	fiziologio	शरीरविज्ञान	physiology	grupo	alternativoj	prononco
level	atleto	एक खेळाडू	an athlete	grupo	alternativoj	prononco
level	gazo	एक कापसाचे किंवा रेशमाचे तलम पारदर्शक कापड	a gauze	grupo	alternativoj	prononco
level	rigora	कठोर	rigorous	grupo	alternativoj	prononco
level	anatomio	शरीरशास्त्र	anatomy	grupo	alternativoj	prononco
level	estrado	एक व्यासपीठ, एक टप्पा	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	एक लघुचित्र	a miniature	grupo	alternativoj	prononco
level	cigano	एक जिप्सी	a gypsy	grupo	alternativoj	prononco
level	eksceso	एक अतिरेक, एक प्रचंडता	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	व्यंगचित्र, व्यंगचित्र	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	लेक्चरर डेस्क, युनिव्हर्सिटी पोस्ट	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	सामान्य, सामान्य	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	एक युक्ती, डावपेच	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	एक महासंघ	a confederation	grupo	alternativoj	prononco
level	kokso	एक नितंब, कुबड्या	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	एक रूपक	an allegory	grupo	alternativoj	prononco
level	lavendo	एक लैव्हेंडर	a lavender	grupo	alternativoj	prononco
level	zigzago	एक झिगझॅग	a zigzag	grupo	alternativoj	prononco
level	arkivo	संग्रहण (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	सुलतान	Sultan	grupo	alternativoj	prononco
level	femuro	एक मांडी, वरचा पाय	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	एक शिबिर, एक बिव्होक	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	ब्लेझन, अमोरियल बेअरिंग्ज	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	एक पॅनोरामा	a panorama	grupo	alternativoj	prononco
