C.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	gnomo	een kabouter, een dwerg, een brownie	a gnome, a dwarf, a brownie	grupo	alternativoj	prononco
level	formala	formeel	formal	grupo	alternativoj	prononco
level	duelo	een duel	a duel	grupo	alternativoj	prononco
level	paralela	parallel	parallel	grupo	alternativoj	prononco
level	romantiko	een romantiek	a romanticism	grupo	alternativoj	prononco
level	laciĝi	moe worden	to become tired	grupo	alternativoj	prononco
level	fuko	een zeewier (bruin, droog), een kelp (wrak)	a seaweed (brown, dry), a kelp (wrack)	grupo	alternativoj	prononco
level	sabro	een sabel, een slagzwaard	a sabre, a broadsword	grupo	alternativoj	prononco
level	apatio	een apathie	an apathy	grupo	alternativoj	prononco
level	meze	middenin	in the middle	grupo	alternativoj	prononco
level	markizo	een markies	a marquis	grupo	alternativoj	prononco
level	martiro	Een martelaar	a martyr	grupo	alternativoj	prononco
level	aerpoŝto	een luchtpost	an airmail	grupo	alternativoj	prononco
level	reputacio	reputatie	reputation	grupo	alternativoj	prononco
level	diskreta	discreet, discreet	discreet, discrete	grupo	alternativoj	prononco
level	cendo	een cent	a cent	grupo	alternativoj	prononco
level	kotizi	bijdragen (geld voor een gemeenschappelijk doel)	to contribute (money for a common objective)	grupo	alternativoj	prononco
level	epiteto	een epitheton, een attribuut	an epithet, an attribute	grupo	alternativoj	prononco
level	fizionomio	fysionomie, gelaatstrekken, gezichtsuitdrukking	physiognomy, facial features, facial expression	grupo	alternativoj	prononco
level	reliefo	een verademing, een uitmuntende representatie	a relief, an outstanding representation	grupo	alternativoj	prononco
level	paragrafo	een paragraaf	a paragraph	grupo	alternativoj	prononco
level	temperamento	een temperament	a temperament	grupo	alternativoj	prononco
level	sandalo	een sandaal	a sandal	grupo	alternativoj	prononco
level	ekstrakto	een uittreksel	an extract	grupo	alternativoj	prononco
level	antipatio	antipathie, afkeer	antipathy, dislike	grupo	alternativoj	prononco
level	liriko	tekst, lyrisch gedicht	lyrics, lyrical poem	grupo	alternativoj	prononco
level	geometrio	geometrie	geometry	grupo	alternativoj	prononco
level	ekskluziva	exclusief	exclusive	grupo	alternativoj	prononco
level	opio	opium	opium	grupo	alternativoj	prononco
level	sensacio	een sensatie, een commotie	a sensation, a commotion	grupo	alternativoj	prononco
level	kliŝi	cliché zeggen, stereotiep zeggen	to say in cliche, to say stereotypical	grupo	alternativoj	prononco
level	inversa	omgekeerd, omgekeerd	inverse, reverse	grupo	alternativoj	prononco
level	patoso	pathos	pathos	grupo	alternativoj	prononco
level	astronomio	astronomie	astronomy	grupo	alternativoj	prononco
level	negro	een zwarte persoon	a black person	grupo	alternativoj	prononco
level	galero	een kombuis	a galley	grupo	alternativoj	prononco
level	revolvero	een revolver	a revolver	grupo	alternativoj	prononco
level	aristokrato	een aristocraat	an aristocrat	grupo	alternativoj	prononco
level	junko	een haast (grasachtige plant)	a rush (grassy plant)	grupo	alternativoj	prononco
level	projekcio	een projectie	a projection	grupo	alternativoj	prononco
level	dekreto	een decreet	a decree	grupo	alternativoj	prononco
level	garnizono	een garnizoen	a garrison	grupo	alternativoj	prononco
level	aborti	afbreken, een miskraam krijgen	to abort, to miscarry	grupo	alternativoj	prononco
level	nimfo	een nimf	a nymph	grupo	alternativoj	prononco
level	parodio	een parodie, een burleske	a parody, a burlesque	grupo	alternativoj	prononco
level	strategio	een strategie	a strategy	grupo	alternativoj	prononco
level	aldo	een alt (stem)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	een monopolie	a monopoly	grupo	alternativoj	prononco
level	vaki	vacant zijn	to be vacant	grupo	alternativoj	prononco
level	ci	jij, jij	thou, you	grupo	alternativoj	prononco
level	uragano	een orkaan, een tornado	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	een mozaïek	a mosaic	grupo	alternativoj	prononco
level	estetiko	esthetiek	aesthetics	grupo	alternativoj	prononco
level	marĝeno	een marge	a margin	grupo	alternativoj	prononco
level	fiziologio	fysiologie	physiology	grupo	alternativoj	prononco
level	atleto	een atleet	an athlete	grupo	alternativoj	prononco
level	gazo	een gaasje	a gauze	grupo	alternativoj	prononco
level	rigora	rigoureus	rigorous	grupo	alternativoj	prononco
level	anatomio	anatomie	anatomy	grupo	alternativoj	prononco
level	estrado	een platform, een podium	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	een miniatuur	a miniature	grupo	alternativoj	prononco
level	cigano	een zigeuner	a gypsy	grupo	alternativoj	prononco
level	eksceso	een excess, een enormiteit	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	een karikatuur, een cartoon	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	een docentenbureau, een universiteitspost	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	banaal, alledaags	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	een tactiek, tactiek	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	een confederatie	a confederation	grupo	alternativoj	prononco
level	kokso	een heup, heup	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	een allegorie	an allegory	grupo	alternativoj	prononco
level	lavendo	een lavendel	a lavender	grupo	alternativoj	prononco
level	zigzago	een zigzag	a zigzag	grupo	alternativoj	prononco
level	arkivo	een archief (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	Sultan	Sultan	grupo	alternativoj	prononco
level	femuro	een dij, bovenbeen	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	een kamp, een bivak	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	een blazoen, amoriale lagers	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	een panorama	a panorama	grupo	alternativoj	prononco
level	ario	een aria, een lucht	an aria, an air	grupo	alternativoj	prononco
level	protokolo	een protocol	a protocol	grupo	alternativoj	prononco
level	pudingo	pudding, een pudding	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	een symmetrie	a symmetry	grupo	alternativoj	prononco
level	filologo	een filoloog	a philologist	grupo	alternativoj	prononco
level	psalmo	psalm	psalm	grupo	alternativoj	prononco
level	talero	een daalder (Duitse zilveren munt)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	een minaret	a minaret	grupo	alternativoj	prononco
level	farmacio	farmacie, farmacie (wetenschap)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	een frisdrank	a soda	grupo	alternativoj	prononco
level	akacio	een acacia	an acacia	grupo	alternativoj	prononco
level	majoro	een majoor, een commandant	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	een cavalerie	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	metamorfose, transformatie	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	marineren	to marinate	grupo	alternativoj	prononco
level	pantomimo	een pantomime	a pantomime	grupo	alternativoj	prononco
level	spiralo	een spiraal	a spiral	grupo	alternativoj	prononco
level	emblemo	een embleem, een logo	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	afleiden	to derive	grupo	alternativoj	prononco
level	konkurenco	een competitie, een commerciële competitie	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	een eerbetoon	a tribute	grupo	alternativoj	prononco
level	klaki	klikken, kletsen, kraken	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	een factie	a faction	grupo	alternativoj	prononco
level	teologio	theologie	theology	grupo	alternativoj	prononco
level	sektoro	een sector, een sector van een cirkel	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	een synthese	a synthesis	grupo	alternativoj	prononco
level	farso	een farce, een slapstick	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	een gulden, een gulden	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	een voorzienigheid	a providence	grupo	alternativoj	prononco
level	skrupulo	een scrupules, een consciëntieusheid, een twijfel	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	een infanterie	an infantry	grupo	alternativoj	prononco
level	spasmo	een spasme	a spasm	grupo	alternativoj	prononco
level	rikani	spotten, spottend lachen	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	klinken, peilen, doorgronden	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	een discipline	a discipline	grupo	alternativoj	prononco
level	sarkasmo	een sarcasme	a sarcasm	grupo	alternativoj	prononco
level	Londono	Londen	London	grupo	alternativoj	prononco
level	arkitekturo	een architectuur (=arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	bloemlezing	anthology	grupo	alternativoj	prononco
level	kanibalo	een kannibaal	a cannibal	grupo	alternativoj	prononco
level	Varsovio	Warschau	Warsaw	grupo	alternativoj	prononco
level	geologio	geologie	geology	grupo	alternativoj	prononco
level	leontodo	een paardenbloem	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	een discipel, een volger	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	een gekookte rijst	a cooked rice	grupo	alternativoj	prononco
level	ĝino	een gin (alcoholische drank)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	een afdeling	a department	grupo	alternativoj	prononco
level	remburita urso	een opgezette beer	a stuffed bear	grupo	alternativoj	prononco
level	baseno	een bassin, een zwembad	a basin, a pool	grupo	alternativoj	prononco
level	poluri	polijsten, glanzen, polijsten (leer) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	miauwen, miauwen	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	een admiraal, Sea Lord	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	een ochtendglorie (bloem)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	jodium	iodine	grupo	alternativoj	prononco
level	kronologio	een chronologie	a chronology	grupo	alternativoj	prononco
level	cinika	cynisch	cynical	grupo	alternativoj	prononco
level	filologio	filologie	philology	grupo	alternativoj	prononco
level	aksiomo	een axioma, een axiomatisch systeem	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	een bard	a bard	grupo	alternativoj	prononco
level	ĵargono	een jargon, een jargon	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	rekenkunde	arithmetics	grupo	alternativoj	prononco
level	analoga	analoog, analoog	analog, analogous	grupo	alternativoj	prononco
level	aforismo	een aforisme, een gezegde	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	een kaste	a caste	grupo	alternativoj	prononco
level	antilopo	een antilope	an antelope	grupo	alternativoj	prononco
level	pledi	pleiten (in de rechtbank)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	een narcis, een narcis	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	een adjudant, een adjudant	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	een kruisbeeld	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	een trui	a jersey	grupo	alternativoj	prononco
level	hieno	een hyena	a hyena	grupo	alternativoj	prononco
level	epopeo	een epos, een episch gedicht	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	een buste, een torso	a bust, a torso	grupo	alternativoj	prononco
level	bordero	een grens	a border	grupo	alternativoj	prononco
level	kantato	cantate	cantata	grupo	alternativoj	prononco
level	nomado	een nomade	a nomad	grupo	alternativoj	prononco
level	sakristio	een sacristie (in een kerk)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	een feuilleton, een serieel kenmerk	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	een prefect	a prefect	grupo	alternativoj	prononco
level	diafana	doorschijnend, transparant, doorschijnend	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	azuurblauw, hemelsblauw	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	een pygmee	a pygmy	grupo	alternativoj	prononco
level	miriado	een groot aantal	a myriad	grupo	alternativoj	prononco
level	retoro	een retoricus	a rhetorician	grupo	alternativoj	prononco
level	boksi	inpakken	to box	grupo	alternativoj	prononco
level	optiko	optiek	optics	grupo	alternativoj	prononco
level	azilo	een asiel, een toevluchtsoord	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	een klootzak	a bastard	grupo	alternativoj	prononco
level	feŭdo	een vete, een feodaal	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	een paroxysme	a paroxysm	grupo	alternativoj	prononco
level	loterio	een loterij, een loterij	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	een gasfornuis	a gas range	grupo	alternativoj	prononco
level	papiruso	een papyrus	a papyrus	grupo	alternativoj	prononco
level	soneto	een sonnet	a sonnet	grupo	alternativoj	prononco
level	kelonio	een schildpad	a turtle	grupo	alternativoj	prononco
level	moduli	moduleren	to modulate	grupo	alternativoj	prononco
level	ekspresa	nadrukkelijk	express	grupo	alternativoj	prononco
level	despoto	een despoot	a despot	grupo	alternativoj	prononco
level	konfiski	in beslag nemen	to confiscate	grupo	alternativoj	prononco
level	depeŝo	een bericht, een dringend bericht	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	een angst, een pijn, een angst	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	een slip, een onderjurk	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	een oase	an oasis	grupo	alternativoj	prononco
level	Rejno	Rijn	Rhine	grupo	alternativoj	prononco
level	epilepsio	een epilepsie	an epilepsy	grupo	alternativoj	prononco
level	dogo	een buldog, een mastiff	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	een kersenbloesem (Japans)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	een architect (=arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	emanciperen	to emancipate	grupo	alternativoj	prononco
level	nektaro	een nektar	a nectar	grupo	alternativoj	prononco
level	trikoloreto	een viooltje, hartenease (bloem)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	een boudoir, een kaptafel	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	stom, saai	obtuse, dull	grupo	alternativoj	prononco
level	tifo	tyfus	typhus	grupo	alternativoj	prononco
level	letargio	lethargie, torpiditeit	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	astma	asthma	grupo	alternativoj	prononco
level	ŝovinismo	een chauvinisme	a chauvinism	grupo	alternativoj	prononco
level	kariero	een carrière	a career	grupo	alternativoj	prononco
level	odo	een ode	an ode	grupo	alternativoj	prononco
level	pupitro	een lessenaar, een schoolbank	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	een verklaring	a declaration	grupo	alternativoj	prononco
level	mistiko	een mystiek, mystiek	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	bombarderen	to bombard	grupo	alternativoj	prononco
level	maksimo	een stelregel	a maxim	grupo	alternativoj	prononco
level	lordo	heer	lord	grupo	alternativoj	prononco
level	balzamo	balsem, balsem	balsam, balm	grupo	alternativoj	prononco
level	breĉo	een breuk, een kloof	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	een tweeklank	a diphthong	grupo	alternativoj	prononco
level	sekto	een sekte	a sect	grupo	alternativoj	prononco
level	amoro	amour, een seksuele liefde	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	een dukaat (zilver, goud)	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	te elimineren	to elide	grupo	alternativoj	prononco
level	epigrafo	een epigraaf, een inscriptie	an epigraph, an inscription	grupo	alternativoj	prononco
level	epigramo	een epigram	an epigram	grupo	alternativoj	prononco
level	amputi	amputeren	to amputate	grupo	alternativoj	prononco
level	kursivo	een cursief schrift	a cursive writing	grupo	alternativoj	prononco
level	faksimilo	een fax	a facsimile	grupo	alternativoj	prononco
level	fiktiva	fictief, fictief	fictious, fictional	grupo	alternativoj	prononco
level	sireno	een sirene	a siren	grupo	alternativoj	prononco
level	fleksio	buiging	inflexion	grupo	alternativoj	prononco
level	gerundio	een gerundium	a gerund	grupo	alternativoj	prononco
level	grafologio	grafologie	graphology	grupo	alternativoj	prononco
level	mahagono	een mahonie	a mahogany	grupo	alternativoj	prononco
level	arkaika	archaïsch (=arĥaika)	archaic (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	een homoniem	a homonym	grupo	alternativoj	prononco
level	karato	een karaat	a carat	grupo	alternativoj	prononco
level	agrafo	een sluiting, een binding, een nietje, een klem	a fastener, a binding, a staple, a clamp	grupo	alternativoj	prononco
level	komparativo	comparatief	comparative	grupo	alternativoj	prononco
level	titano	Titan	Titan	grupo	alternativoj	prononco
level	fiakro	een hackney-koets, een hackney-koets	a hackney coach, a hackney carriage	grupo	alternativoj	prononco
level	klasifiki	classificeren	to classify	grupo	alternativoj	prononco
level	broĉo	een broche	a brooch	grupo	alternativoj	prononco
level	beletristiko	een belletristische literatuur	a belletristic literature	grupo	alternativoj	prononco
level	inspekti	inspecteren	to inspect	grupo	alternativoj	prononco
level	sfinkso	een sfinx	a sphinx	grupo	alternativoj	prononco
level	superlativo	overtreffend	superlative	grupo	alternativoj	prononco
level	hiacinto	een hyacint	a hyacinth	grupo	alternativoj	prononco
level	retoriko	een retoriek, een oratorium	a rhetoric, an oratory	grupo	alternativoj	prononco
level	hieroglifo	een hiëroglief	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	een dilemma	a dilemma	grupo	alternativoj	prononco
level	tipografio	typografie	typography	grupo	alternativoj	prononco
level	kloako	een cloaca, een afvoer, een beerput, een beerput	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	nikkel	nickel	grupo	alternativoj	prononco
level	vinjeto	een vignet, een tekstillustratie	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	Begeleiden	to escort	grupo	alternativoj	prononco
level	geranio	een geranium, de snavel van een kraanvogel	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	een poppenkast	a charade	grupo	alternativoj	prononco
level	skolo	een school (voor kunst, filosofie)	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	een artillerie	an artillery	grupo	alternativoj	prononco
level	amnestio	amnestie	amnesty	grupo	alternativoj	prononco
level	agronomio	agronomie	agronomy	grupo	alternativoj	prononco
level	kosmopolito	een kosmopoliet	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	een tenor	a tenor	grupo	alternativoj	prononco
level	rubuso	een braam, een braam	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	angina	angina	grupo	alternativoj	prononco
level	atlaso	een atlas	an atlas	grupo	alternativoj	prononco
level	antropologio	antropologie	anthropology	grupo	alternativoj	prononco
level	furio	woede, godin van de wraak	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	een ansjovis	an anchovy	grupo	alternativoj	prononco
level	apopleksio	een beroerte, een beroerte	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	een basilicum	a basilisk	grupo	alternativoj	prononco
level	vinko	een maagdenpalm, vinca	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	een symfonie	a symphony	grupo	alternativoj	prononco
level	bukso	een doos (boom), een buxus	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	water hemlock	water hemlock	grupo	alternativoj	prononco
level	diafragmo	diafragma	diaphragm	grupo	alternativoj	prononco
level	bibliografio	bibliografie	bibliography	grupo	alternativoj	prononco
level	disenterio	dysenterie	dysentery	grupo	alternativoj	prononco
level	dispepsio	dyspepsie, indigestie	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	roddelen, kletsen	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	een nis, een nis	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	dialectiek	dialectics	grupo	alternativoj	prononco
level	dromedaro	dromedaris	dromedary	grupo	alternativoj	prononco
level	groteska	grotesk, belachelijk	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	een uitwerpselen	an excrement	grupo	alternativoj	prononco
level	epidermo	opperhuid	epidermis	grupo	alternativoj	prononco
level	ekzemo	eczeem	eczema	grupo	alternativoj	prononco
level	eliksiro	elixer	elixir	grupo	alternativoj	prononco
level	frontono	een fronton	a pediment	grupo	alternativoj	prononco
level	monologo	een monoloog	a monologue	grupo	alternativoj	prononco
level	etiologio	etiologie	aetiology	grupo	alternativoj	prononco
level	ezofago	slokdarm	esophagus	grupo	alternativoj	prononco
level	astronomo	een astronoom	an astronomer	grupo	alternativoj	prononco
level	monotona	eentonig	monotonous	grupo	alternativoj	prononco
level	ganglio	een ganglion	a ganglion	grupo	alternativoj	prononco
level	gangreno	gangreen	gangrene	grupo	alternativoj	prononco
level	podagro	jicht	gout	grupo	alternativoj	prononco
level	gardenio	een gardenia	a gardenia	grupo	alternativoj	prononco
level	glicirizo	zoethout, zoethout	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	een zolder	an attic	grupo	alternativoj	prononco
level	melaso	melasse, gouden siroop	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	watervrees	hydrophobia	grupo	alternativoj	prononco
level	vizio	een visioen	a vision	grupo	alternativoj	prononco
level	homeopatio	homeopathie	homeopathy	grupo	alternativoj	prononco
level	iriso	iris	iris	grupo	alternativoj	prononco
level	vokativo	een vocatief	a vocative	grupo	alternativoj	prononco
level	tuniko	een tuniek	a tunic	grupo	alternativoj	prononco
level	katalepsio	catalepsie	catalepsy	grupo	alternativoj	prononco
level	koliko	koliek, klachten	colic, gripes	grupo	alternativoj	prononco
level	kolzo	koolzaad, winterkoolzaad	colza, winter rape	grupo	alternativoj	prononco
level	korneo	hoornvlies	cornea	grupo	alternativoj	prononco
level	lariko	lariks	larch	grupo	alternativoj	prononco
level	almanako	een almanak	an almanac	grupo	alternativoj	prononco
level	aŭguro	voorteken	augury	grupo	alternativoj	prononco
level	hidro	hydra	hydra	grupo	alternativoj	prononco
level	apogeo	hoogtepunt	apogee	grupo	alternativoj	prononco
level	meduzo	kwal	jellyfish	grupo	alternativoj	prononco
level	edeno	Eden	eden	grupo	alternativoj	prononco
level	lobo	kwab	lobe	grupo	alternativoj	prononco
level	molusko	een weekdier	a mollusk	grupo	alternativoj	prononco
level	sufloro	een prompter	a prompter	grupo	alternativoj	prononco
level	sakramento	sacrament	sacrament	grupo	alternativoj	prononco
level	sekrecio	een afscheiding	a secretion	grupo	alternativoj	prononco
level	mosko	een muskus	a musk	grupo	alternativoj	prononco
level	sugestii	suggereren (onder hypnose)	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	munitie, munitie	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	een verdovend middel	a narcotic	grupo	alternativoj	prononco
level	dekolti	laag uitgesneden, nek en schouders blootleggen	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	grijnzen, raspen, piepen	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	een morfine	a morphine	grupo	alternativoj	prononco
level	arkado	een arcade	an arcade	grupo	alternativoj	prononco
level	palisandro	een rozenhout	a rosewood	grupo	alternativoj	prononco
level	impertinenta	onbeschaamd, onbeschaamd	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	een patchoeli	a patchouli	grupo	alternativoj	prononco
level	pepsino	pepsino	pepsino	grupo	alternativoj	prononco
level	poro	een porie	a pore	grupo	alternativoj	prononco
level	hipoteko	een hypotheek	a mortgage	grupo	alternativoj	prononco
level	pustulo	een puistje, een puistje	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	een uitgangspunt	a premise	grupo	alternativoj	prononco
level	rabarbo	een rabarber	a rhubarb	grupo	alternativoj	prononco
level	hirta	borstelig, bossig, slordig	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	woede, hondsdolheid	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	mignonette, reseda	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	een ricinusolieplant	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	een prisma	a prism	grupo	alternativoj	prononco
level	ruto	een wijnstraat	a rue	grupo	alternativoj	prononco
level	administracio	administratie	administration	grupo	alternativoj	prononco
level	santalo	een sandelhout	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	syncope	syncope	grupo	alternativoj	prononco
level	skarlatino	een roodvonk	a scarlet fever	grupo	alternativoj	prononco
level	soleo	een tong, solea (vis)	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	schisma	schism	grupo	alternativoj	prononco
level	egido	aegis, bescherming	aegis, protection	grupo	alternativoj	prononco
level	strigli	kammen, verzorgen, afwrijven	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	genealogie	genealogy	grupo	alternativoj	prononco
level	taksuso	een taxusboom	a yew tree	grupo	alternativoj	prononco
level	alabastro	een albast	an alabaster	grupo	alternativoj	prononco
level	korifeo	een coryphaeus, een leider	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	te verdoven	to narcotize	grupo	alternativoj	prononco
level	tenio	een lintworm	a tape worm	grupo	alternativoj	prononco
level	termito	een thermiet	a thermite	grupo	alternativoj	prononco
level	liturgio	liturgie	liturgy	grupo	alternativoj	prononco
level	kuliso	een slip, vleugel, plat	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	een kievit, een kerker	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	ijzerkruid, verbena	vervain, verbena	grupo	alternativoj	prononco
level	visko	een maretak	a mistletoe	grupo	alternativoj	prononco
level	portiko	een veranda	a porch	grupo	alternativoj	prononco
level	ŝankro	chancre, kanker, geslachtszweer	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	een laureaat	a laureate	grupo	alternativoj	prononco
level	ambrozio	een ambrozijn	an ambrosia	grupo	alternativoj	prononco
level	proceduro	een procedure	a procedure	grupo	alternativoj	prononco
level	makarono	een bitterkoekje	a macaroon	grupo	alternativoj	prononco
level	makaronio	macaroni	macaroni	grupo	alternativoj	prononco
level	komploto	een complot, een complot	a conspiracy, a plot	grupo	alternativoj	prononco
level	intendanto	een rentmeester, een opzichter, een manager	a steward, a superintendent, a manager	grupo	alternativoj	prononco
level	metropolo	een metropool	a metropolis	grupo	alternativoj	prononco
level	antipodo	een antipode	an antipode	grupo	alternativoj	prononco
level	tanino	tannine	tannin	grupo	alternativoj	prononco
level	legitimi	legitimeren	to legitimize	grupo	alternativoj	prononco
level	tapioko	tapioca	tapioca	grupo	alternativoj	prononco
level	silueto	een silhouet, een omtrek	a silhouette, an outline	grupo	alternativoj	prononco
level	hamako	een hangmat	a hammock	grupo	alternativoj	prononco
level	akvarelo	een aquarel, een aquarel	an aquarelle, a water-color	grupo	alternativoj	prononco
level	dinamiko	dynamiek	dynamics	grupo	alternativoj	prononco
level	madono	Madonna	Madonna	grupo	alternativoj	prononco
level	arpeĝo	arpeggio	arpeggio	grupo	alternativoj	prononco
level	bankiero	een bankier	a banker	grupo	alternativoj	prononco
level	banderolo	een omslagdoek	a wrapper	grupo	alternativoj	prononco
level	soldo	een sou (5 centiem)	a sou (5 centime)	grupo	alternativoj	prononco
level	teologo	een theoloog	a theologist	grupo	alternativoj	prononco
level	bataliono	een bataljon	a battalion	grupo	alternativoj	prononco
level	baritono	een bariton	a baritone	grupo	alternativoj	prononco
level	bitumo	bitumen	bitumen	grupo	alternativoj	prononco
level	bordelo	een bordeel	a brothel	grupo	alternativoj	prononco
level	legato	een legaat	a legate	grupo	alternativoj	prononco
level	navo	een schip, een gangpad	a nave, an aisle	grupo	alternativoj	prononco
level	filantropio	filantropie	philanthropy	grupo	alternativoj	prononco
level	omnibuso	een omnibus	an omnibus	grupo	alternativoj	prononco
level	kadenco	een adence	a adence	grupo	alternativoj	prononco
level	kompromiso	een compromis, een accommodatie	a compromise, an accommodation	grupo	alternativoj	prononco
