B.ru content.tsv
Level	Esperanto	ru	en-us	Grupo	Alternativoj	Pronoco
level	seminario pri rajtoj kaj rilatoj	семинар о правах и отношениях	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	Караван, фестиваль, строительство и т. д.	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	официальные органы, такие как ЮНЕСКО	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	представлены в официальных органах	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	мы также представлены	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	представлен в различных органах	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	такие организации, как Европейский молодежный форум, ЮНЕСКО	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	молодежная секция ООН	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	различные органы, такие как ЮНЕСКО и молодежная секция ООН	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	ЮНЕСКО и молодежная секция ООН	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Европейский молодежный форум и молодежная секция ООН	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	звучит интересно	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	лист, листать, ветер, обмахивать, эсперанто, наслаждаться эсперанто	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	для меня достаточно говорить на эсперанто	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	насладиться эсперанто неделю или две	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	одну или две недели в году	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	однако мне этого достаточно	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	да, надо найти ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	найти баланс	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	каждый должен найти свой баланс	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Я чувствую, что это слишком много	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	прямо сейчас я чувствую	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Я чувствую это ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	такое ощущение, что их слишком много ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	слишком много эсперанто в моей жизни	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	в моей жизни слишком много эсперанто	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	ты член?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	вы член организации?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	член какой-то другой организации	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	не совсем организация, но ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	но я играю на гитаре	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	играет на гитаре в группе	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	хороший! мне действительно нравится	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	я люблю петь	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	очень любит петь	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	какую музыку ты играешь?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	ну это просто попса	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	мы только что создали группу	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	но в конце концов мы сыграем	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	мы играли во время IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	сыграет во время следующего IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Я уже с нетерпением жду этого!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	просто скажи, если тебе нужно ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	нужен бэк-вокалист	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	если тебе нужен бэк-вокалист	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	почему нет? может быть, ты хочешь ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	ты хочешь спеть что-нибудь сейчас	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	я умею играть на гитаре	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	ты хочешь петь, а я могу играть	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	спеть что-нибудь сейчас и сыграть на гитаре	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	да, мне бы этого хотелось	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	принести мою гитару	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	принесу мою гитару прямо сейчас	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	очень хорошо, я принесу гитару	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Я принесу свою гитару прямо сейчас	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	ждет твоего возвращения	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	твое, надеюсь, скорое возвращение	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Я ожидаю быстрого возврата	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	ждет вашего, надеюсь, скорого возвращения	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	два дня спустя	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	за пределами танцпола	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	несколько дней спустя, возле танцпола	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	эй, Кабе, ты выглядишь ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	ты выглядишь очень счастливым	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	да, я ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	здорово, я рад!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	тебе нравится конгресс?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	тебе так нравится конгресс?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	да и нет	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Я уверен, что я очень доволен	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	очень доволен IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	но есть что-то еще	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	что-то еще, что делает меня счастливым	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	это то, что делает ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	правильнее сказать	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	есть кто-то, кто бьет ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	тот, кто заставляет мое сердце биться чаще	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	скажи, скажи, ты влюбился?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	влюбился в какую-то девушку	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	ты влюбился в девушку?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	не уверен, влюбился ли я	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	не уверен, но чувствую себя хорошо	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Я еще не уверен, влюблен ли я	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	но это очень хорошо	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	она даже поцеловала меня	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	поцеловал меня в губы	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	даже поцеловал меня во время Ла Бамбы	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	удивительно, какой поцелуй	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	какой она поцеловала!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	большой! теперь я понимаю	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	понимает, почему ты излучаешь	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	ты излучаешь столько радости	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	на самом деле произошло нечто похожее	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	что-то подобное случилось со мной	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	но я так и думал~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	думал, тебе не понравилось ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	тебе не нравится танцевать в Ла Бамбе	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	да, этого не произошло	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	произошло на танцполе	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	это произошло не на танцполе	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	но в чайной (Совятня)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	и это был не поцелуй	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	не поцелуй, но все же что-то приятное	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	но тем не менее что-то очень радостное	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	Итак расскажи!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Я не знаю, что сказать	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	не знаю, что сказать, правда	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	ничего особенного не произошло	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	по крайней мере, этого еще не произошло	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	но я почему-то почувствовал ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	чувствовал, что я ей очень нравлюсь	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	почему-то почувствовал, что я ей очень нравлюсь	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	я ей нравлюсь и она мне нравится	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	мы долго болтали о ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	долго беседовали о музыке	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	а потом спели вместе	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Я думаю, она флиртовала	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	она флиртовала со мной	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	это было очень приятно	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	как говорит твой друг из Канады	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	«Черт возьми!», как говорит друг из Канады.	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	Да, действительно! Я надеюсь ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	скоро встретиться с ней снова	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	надеется встретиться с ней снова	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Я надеюсь встретиться с ней в ближайшее время	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	тот же я	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	у озера недалеко ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	озеро возле места конгресса	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	возле конгресс-холла	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ох, ты тоже ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	ты тоже здесь!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	да, я встречусь~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	скоро встретим здесь друга	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	для частной беседы	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	встретимся с другом для частной беседы	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	Итак, я хотел бы спросить вас ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Я хотел бы попросить тебя уйти	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	ну, это невозможно	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	вообще невозможно на самом деле	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	почему? для меня это очень важно!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	эта встреча очень важна	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	поэтому, пожалуйста, отпусти меня	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	Пожалуйста, оставь меня одного	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	как я только что сказал,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Я сказал, что это невозможно	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	скоро появится мой друг	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	потому что скоро появится и друг	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	здесь также появится друг	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	блин, обычно это сейчас	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	на самом деле речь идет о девушке	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	девушка, о которой я рассказал	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	кстати, ее зовут Джези	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	мальчики и девочки! здорово, что ты смог прийти	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Я так рад тебя видеть	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Я рад снова видеть Вас	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	но ты выглядишь ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	ты выглядишь шокированным и растерянным	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	в шоке и как-то смущен	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	очевидно	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	так что, я думаю ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	ты уже получил это	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	понимаешь, как это, да?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	думаю, ты уже понял	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	уже понял, как это	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Я ничего не понимаю!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Думаю, я не хочу ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	не хочет понимать	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	я не хочу понимать	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	но это не сложно!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	позволь мне объяснить	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	когда Ина сказала мне	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	рассказал мне о своем друге	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	друг, который выучил эсперанто	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	выучил эсперанто очень быстро	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	друг, которого зовут Кабе	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Я это уловил~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Я понял, что вы уже знаете друг друга	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	вы двое уже знаете друг друга	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	Да, но. но что?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	сложилось впечатление, что ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	у нас обоих сложилось впечатление	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	ты флиртовал с нами, и	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	такое впечатление, что ты с нами флиртовал	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	совершенно верно!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	вот почему я хотел поговорить	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Я хотел бы поговорить с вами	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	поговорить с вами обоими сейчас	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	Послушай меня, пожалуйста	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Мне часто очень нравится ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	нравится нескольким людям одновременно	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	мне нравятся несколько человек	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	неважно, если это ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	будь то мужчина или женщина	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	и во время IJK произошло ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	так случилось, что я влюбился	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Я влюбился в вас обоих!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	и мы оба с тобой	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	видимо мы с тобой	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	подожди минутку, я устал	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	так устал, что едва могу~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Я едва могу думать	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	я правильно понял, что ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Да! взглянем	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	с радостным лицом	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	нарисовал большое сердце	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	нарисовал большое сердце на песке	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	на песке и написал на нем	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	написал там &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	после долгих раздумий сказал	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	подумав сказал &quot;это наш IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	и они рассмеялись!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	они все рассмеялись!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	после секунды размышления и они засмеялись	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Кабе сказал: «Это наш IJK».	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	вы отправили форму заявки?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	подал регистрационную форму в местную ассоциацию	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	заказано группой через ассоциацию	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	отправлено по электронной почте	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	получил подтверждение регистрации	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	не смог найти, где отправить регистрационную форму	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	есть ли онлайн-заявка?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	вы отправили бумажный заказ?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	кто-то должен платить в евро?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	можно ли оплатить на месте?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	оплатил, но не получил чек	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	можно платить как группа через местное общество	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	есть ли возврат средств, если его нет?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	не заказывал специальную программу	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	как кто-то может заказать дополнительно?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	как кто-то может оплатить дополнительный заказ?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	можем ли мы увидеть список зарегистрировавшихся?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	моего имени нет в списке зарегистрировавшихся	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	не могли бы вы проверить список?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	после истечения срока заказа	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	может кто-нибудь присоединиться еще?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	забронировать отель вместе	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	кто-то бронирует отель, хочешь приехать?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	если бы был свободный номер, я бы хотел его забронировать	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	можно ли забронировать отель на месте?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	стоит ли нам вместе купить билет на самолет?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	билет с какого числа	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	мы сопроводим тебя в аэропорт?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	есть ли гид в аэропорту?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	Должен ли кто-то идти на место конгресса один?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	касса места проведения конгресса	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Я заплатил, но мой бейдж не найден	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	хочет зарегистрироваться на месте	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	оплачено в группе, но почему это не отмечено?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	конференц-сумка с конференц-книгой и другими информационными материалами	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	ректорский зал, выставка	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	открытие и закрытие	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Место экзамена KER (Общеевропейские компетенции)	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	комитет Конгресса	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	комитет ассоциации	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	конференц-банкет	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Вечер знакомства	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	торжественное открытие	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Заменгофский зал	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Международный конгрессный университет)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Экзамен KER на четырех уровнях (Общеевропейские стандарты компетенции)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
