C.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	psalmo	ਜ਼ਬੂਰ	psalm	grupo	alternativoj	prononco
level	talero	ਇੱਕ ਥੈਲਰ (ਜਰਮਨ ਚਾਂਦੀ ਦਾ ਸਿੱਕਾ)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	ਇੱਕ ਮੀਨਾਰ	a minaret	grupo	alternativoj	prononco
level	farmacio	ਫਾਰਮਾਸਿਊਟਿਕਸ, ਫਾਰਮੇਸੀ (ਵਿਗਿਆਨ)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	ਇੱਕ ਸੋਡਾ	a soda	grupo	alternativoj	prononco
level	akacio	ਇੱਕ ਸ਼ਿੱਟੀਮ	an acacia	grupo	alternativoj	prononco
level	majoro	ਇੱਕ ਮੇਜਰ, ਇੱਕ ਕਮਾਂਡਰ	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	ਇੱਕ ਘੋੜਸਵਾਰ	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	ਮੇਟਾਮੋਰਫੋਸਿਸ, ਪਰਿਵਰਤਨ	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	marinate ਕਰਨ ਲਈ	to marinate	grupo	alternativoj	prononco
level	pantomimo	ਇੱਕ pantomime	a pantomime	grupo	alternativoj	prononco
level	spiralo	ਇੱਕ ਚੂੜੀਦਾਰ	a spiral	grupo	alternativoj	prononco
level	emblemo	ਇੱਕ ਪ੍ਰਤੀਕ, ਇੱਕ ਲੋਗੋ	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ	to derive	grupo	alternativoj	prononco
level	konkurenco	ਇੱਕ ਮੁਕਾਬਲਾ, ਇੱਕ ਵਪਾਰਕ ਮੁਕਾਬਲਾ	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	ਇੱਕ ਸ਼ਰਧਾਂਜਲੀ	a tribute	grupo	alternativoj	prononco
level	klaki	ਕਲਿੱਕ ਕਰਨ ਲਈ, ਬਕਵਾਸ ਕਰਨ ਲਈ, ਦਰਾੜ ਕਰਨ ਲਈ	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	ਇੱਕ ਧੜਾ	a faction	grupo	alternativoj	prononco
level	teologio	ਧਰਮ ਸ਼ਾਸਤਰ	theology	grupo	alternativoj	prononco
level	sektoro	ਇੱਕ ਸੈਕਟਰ, ਚੱਕਰ ਦਾ ਇੱਕ ਸੈਕਟਰ	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	ਇੱਕ ਸੰਸਲੇਸ਼ਣ	a synthesis	grupo	alternativoj	prononco
level	farso	ਇੱਕ ਮਜ਼ਾਕ, ਇੱਕ ਥੱਪੜ	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	ਇੱਕ ਗਿਲਡਰ, ਇੱਕ ਗੁਲਡਨ	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	ਇੱਕ ਪ੍ਰੋਵੀਡੈਂਸ	a providence	grupo	alternativoj	prononco
level	skrupulo	ਇੱਕ ਬੇਚੈਨੀ, ਇੱਕ ਈਮਾਨਦਾਰੀ, ਇੱਕ ਝਿਜਕ	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	ਇੱਕ ਪੈਦਲ ਫੌਜ	an infantry	grupo	alternativoj	prononco
level	spasmo	ਇੱਕ ਕੜਵੱਲ	a spasm	grupo	alternativoj	prononco
level	rikani	ਮਜ਼ਾਕ ਕਰਨਾ, ਮਜ਼ਾਕੀਆ ਢੰਗ ਨਾਲ ਹੱਸਣਾ	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	ਆਵਾਜ਼ ਕਰਨਾ, ਪੜਤਾਲ ਕਰਨਾ, ਸਮਝਣਾ	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	ਇੱਕ ਅਨੁਸ਼ਾਸਨ	a discipline	grupo	alternativoj	prononco
level	sarkasmo	ਇੱਕ ਵਿਅੰਗ	a sarcasm	grupo	alternativoj	prononco
level	Londono	ਲੰਡਨ	London	grupo	alternativoj	prononco
level	arkitekturo	ਇੱਕ ਆਰਕੀਟੈਕਚਰ (= arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	ਸੰਗ੍ਰਹਿ	anthology	grupo	alternativoj	prononco
level	kanibalo	ਇੱਕ ਨਰਕ	a cannibal	grupo	alternativoj	prononco
level	Varsovio	ਵਾਰਸਾ	Warsaw	grupo	alternativoj	prononco
level	geologio	ਭੂ-ਵਿਗਿਆਨ	geology	grupo	alternativoj	prononco
level	leontodo	ਇੱਕ dandelion	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	ਇੱਕ ਚੇਲਾ, ਇੱਕ ਚੇਲਾ	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	ਇੱਕ ਪਕਾਏ ਹੋਏ ਚੌਲ	a cooked rice	grupo	alternativoj	prononco
level	ĝino	ਇੱਕ ਜਿਨ (ਸ਼ਰਾਬ ਵਾਲਾ ਪੀਣ ਵਾਲਾ ਪਦਾਰਥ)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	ਇੱਕ ਵਿਭਾਗ	a department	grupo	alternativoj	prononco
level	remburita urso	ਇੱਕ ਭਰਿਆ ਰਿੱਛ	a stuffed bear	grupo	alternativoj	prononco
level	baseno	ਇੱਕ ਬੇਸਿਨ, ਇੱਕ ਪੂਲ	a basin, a pool	grupo	alternativoj	prononco
level	poluri	ਪਾਲਿਸ਼ ਕਰਨਾ, ਚਮਕਾਉਣਾ, ਪਾਲਿਸ਼ ਕਰਨਾ (ਚਮੜਾ) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	ਮੀਆਂਉ ਨੂੰ, ਮੇਉ ਨੂੰ	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	ਇੱਕ ਐਡਮਿਰਲ, ਸਾਗਰ ਪ੍ਰਭੂ	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	ਸਵੇਰ ਦੀ ਮਹਿਮਾ (ਫੁੱਲ)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	ਆਇਓਡੀਨ	iodine	grupo	alternativoj	prononco
level	kronologio	ਇੱਕ ਕਾਲਕ੍ਰਮ	a chronology	grupo	alternativoj	prononco
level	cinika	ਸਨਕੀ	cynical	grupo	alternativoj	prononco
level	filologio	ਫਿਲੋਲੋਜੀ	philology	grupo	alternativoj	prononco
level	aksiomo	ਇੱਕ axiom, ਇੱਕ axiomatic ਸਿਸਟਮ	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	ਇੱਕ ਬਾਰਡ	a bard	grupo	alternativoj	prononco
level	ĵargono	ਇੱਕ ਸ਼ਬਦਾਵਲੀ, ਇੱਕ ਗਾਲ	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	ਗਣਿਤ	arithmetics	grupo	alternativoj	prononco
level	analoga	analog, analogous	analog, analogous	grupo	alternativoj	prononco
level	aforismo	ਇੱਕ ਸੂਤਰ, ਇੱਕ ਕਹਾਵਤ	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	ਇੱਕ ਜਾਤ	a caste	grupo	alternativoj	prononco
level	antilopo	ਇੱਕ ਹਿਰਨ	an antelope	grupo	alternativoj	prononco
level	pledi	ਦਲੀਲ ਦੇਣਾ (ਅਦਾਲਤ ਵਿੱਚ)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	ਇੱਕ ਡੈਫੋਡਿਲ, ਇੱਕ ਨਰਸੀਸਸ	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	ਇੱਕ ਸਹਾਇਕ, ਇੱਕ ਸਹਾਇਕ-ਡੀ-ਕੈਂਪ	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	ਇੱਕ ਸਲੀਬ	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	ਇੱਕ ਜਰਸੀ	a jersey	grupo	alternativoj	prononco
level	hieno	ਇੱਕ ਹਾਇਨਾ	a hyena	grupo	alternativoj	prononco
level	epopeo	ਇੱਕ ਮਹਾਂਕਾਵਿ, ਇੱਕ ਮਹਾਂਕਾਵਿ ਕਵਿਤਾ	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	ਇੱਕ ਛਾਤੀ, ਇੱਕ ਧੜ	a bust, a torso	grupo	alternativoj	prononco
level	bordero	ਇੱਕ ਸਰਹੱਦ	a border	grupo	alternativoj	prononco
level	kantato	cantata	cantata	grupo	alternativoj	prononco
level	nomado	ਇੱਕ ਖਾਨਾਬਦੋਸ਼	a nomad	grupo	alternativoj	prononco
level	sakristio	ਇੱਕ ਵੇਸਟ੍ਰੀ (ਇੱਕ ਚਰਚ ਵਿੱਚ)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	ਇੱਕ feuilleton, ਇੱਕ ਸੀਰੀਅਲ ਵਿਸ਼ੇਸ਼ਤਾ	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	ਇੱਕ ਪ੍ਰੀਫੈਕਟ	a prefect	grupo	alternativoj	prononco
level	diafana	diaphanous, ਪਾਰਦਰਸ਼ੀ, ਪਾਰਦਰਸ਼ੀ	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	ਅਜ਼ੂਰ, ਅਸਮਾਨੀ ਨੀਲਾ	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	ਇੱਕ ਪਿਗਮੀ	a pygmy	grupo	alternativoj	prononco
level	miriado	ਇੱਕ ਅਣਗਿਣਤ	a myriad	grupo	alternativoj	prononco
level	retoro	ਇੱਕ ਬਿਆਨਕਾਰ	a rhetorician	grupo	alternativoj	prononco
level	boksi	ਬਾਕਸ ਨੂੰ	to box	grupo	alternativoj	prononco
level	optiko	ਆਪਟਿਕਸ	optics	grupo	alternativoj	prononco
level	azilo	ਇੱਕ ਪਨਾਹ, ਇੱਕ ਅਸਥਾਨ	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	ਇੱਕ ਕਮੀਨਾ	a bastard	grupo	alternativoj	prononco
level	feŭdo	ਇੱਕ ਝਗੜਾ, ਇੱਕ ਜਗੀਰੂ	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	ਇੱਕ paroxysm	a paroxysm	grupo	alternativoj	prononco
level	loterio	ਇੱਕ ਲਾਟਰੀ, ਇੱਕ ਰੈਫਲ	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	ਇੱਕ ਗੈਸ ਸੀਮਾ	a gas range	grupo	alternativoj	prononco
level	papiruso	ਇੱਕ ਪਪਾਇਰਸ	a papyrus	grupo	alternativoj	prononco
level	soneto	ਇੱਕ ਸੋਨੇਟ	a sonnet	grupo	alternativoj	prononco
level	kelonio	ਇੱਕ ਕੱਛੂ	a turtle	grupo	alternativoj	prononco
level	moduli	ਸੋਧਣ ਲਈ	to modulate	grupo	alternativoj	prononco
level	ekspresa	ਪ੍ਰਗਟ ਕਰੋ	express	grupo	alternativoj	prononco
level	despoto	ਇੱਕ ਤਾਨਾਸ਼ਾਹ	a despot	grupo	alternativoj	prononco
level	konfiski	ਜ਼ਬਤ ਕਰਨ ਲਈ	to confiscate	grupo	alternativoj	prononco
level	depeŝo	ਇੱਕ ਡਿਸਪੈਚ, ਇੱਕ ਜ਼ਰੂਰੀ ਸੁਨੇਹਾ	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	ਇੱਕ ਦੁੱਖ, ਇੱਕ ਦੁੱਖ, ਇੱਕ ਬਿਪਤਾ	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	ਇੱਕ ਸਲਿੱਪ, ਇੱਕ ਉਪ ਚੋਗਾ	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	ਇੱਕ ਓਏਸਿਸ	an oasis	grupo	alternativoj	prononco
level	Rejno	ਰਾਈਨ	Rhine	grupo	alternativoj	prononco
level	epilepsio	ਇੱਕ ਮਿਰਗੀ	an epilepsy	grupo	alternativoj	prononco
level	dogo	ਇੱਕ ਬੁੱਲਡੌਗ, ਇੱਕ ਮਾਸਟਿਫ	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	ਇੱਕ ਚੈਰੀ ਬਲੌਸਮ (ਜਾਪਾਨੀ)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	ਇੱਕ ਆਰਕੀਟੈਕਟ (= arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	ਮੁਕਤ ਕਰਨ ਲਈ	to emancipate	grupo	alternativoj	prononco
level	nektaro	ਇੱਕ ਅੰਮ੍ਰਿਤ	a nectar	grupo	alternativoj	prononco
level	trikoloreto	ਇੱਕ pansy, heartsease (ਫੁੱਲ)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	ਇੱਕ ਬੋਡੋਇਰ, ਇੱਕ ਡਰੈਸਿੰਗ ਟੇਬਲ	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	ਮੋਟਾ, ਨੀਰਸ	obtuse, dull	grupo	alternativoj	prononco
level	tifo	ਟਾਈਫਸ	typhus	grupo	alternativoj	prononco
level	letargio	ਸੁਸਤਤਾ, ਉਦਾਸੀ	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	ਦਮਾ	asthma	grupo	alternativoj	prononco
level	ŝovinismo	ਇੱਕ ਸ਼ਾਵਿਨਵਾਦ	a chauvinism	grupo	alternativoj	prononco
level	kariero	ਇੱਕ ਕੈਰੀਅਰ	a career	grupo	alternativoj	prononco
level	odo	ਇੱਕ ode	an ode	grupo	alternativoj	prononco
level	pupitro	ਇੱਕ ਲੈਕਟਰ, ਇੱਕ ਸਕੂਲ ਡੈਸਕ	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	ਇੱਕ ਘੋਸ਼ਣਾ	a declaration	grupo	alternativoj	prononco
level	mistiko	ਇੱਕ ਰਹੱਸਵਾਦ, ਰਹੱਸਵਾਦ	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	ਬੰਬਾਰੀ ਕਰਨ ਲਈ	to bombard	grupo	alternativoj	prononco
level	maksimo	ਇੱਕ ਅਧਿਕਤਮ	a maxim	grupo	alternativoj	prononco
level	lordo	ਪ੍ਰਭੂ	lord	grupo	alternativoj	prononco
level	balzamo	balsam, ਮਲਮ	balsam, balm	grupo	alternativoj	prononco
level	breĉo	ਇੱਕ ਉਲੰਘਣਾ, ਇੱਕ ਪਾੜਾ	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	ਇੱਕ ਡਿਫਥੌਂਗ	a diphthong	grupo	alternativoj	prononco
level	sekto	ਇੱਕ ਪੰਥ	a sect	grupo	alternativoj	prononco
level	amoro	ਪਿਆਰ, ਇੱਕ ਜਿਨਸੀ ਪਿਆਰ	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	ਇੱਕ ਡਕੈਟ (ਚਾਂਦੀ, ਸੋਨਾ)	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	ਦੂਰ ਕਰਨ ਲਈ	to elide	grupo	alternativoj	prononco
level	epigrafo	ਇੱਕ ਸ਼ਿਲਾਲੇਖ, ਇੱਕ ਸ਼ਿਲਾਲੇਖ	an epigraph, an inscription	grupo	alternativoj	prononco
level	epigramo	ਇੱਕ ਐਪੀਗ੍ਰਾਮ	an epigram	grupo	alternativoj	prononco
level	amputi	ਕੱਟਣਾ	to amputate	grupo	alternativoj	prononco
level	kursivo	ਇੱਕ ਸਰਾਪ ਲਿਖਤ	a cursive writing	grupo	alternativoj	prononco
level	faksimilo	ਇੱਕ ਨਕਲ	a facsimile	grupo	alternativoj	prononco
level	fiktiva	ਕਾਲਪਨਿਕ, ਕਾਲਪਨਿਕ	fictious, fictional	grupo	alternativoj	prononco
level	sireno	ਇੱਕ ਸਾਇਰਨ	a siren	grupo	alternativoj	prononco
level	fleksio	inflexion	inflexion	grupo	alternativoj	prononco
level	gerundio	ਇੱਕ gerund	a gerund	grupo	alternativoj	prononco
level	grafologio	ਗ੍ਰਾਫੋਲੋਜੀ	graphology	grupo	alternativoj	prononco
level	mahagono	ਇੱਕ ਮਹੋਗਨੀ	a mahogany	grupo	alternativoj	prononco
level	arkaika	ਪੁਰਾਤਨ (=arĥaika)	archaic (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	ਇੱਕ ਸਮਰੂਪ	a homonym	grupo	alternativoj	prononco
level	karato	ਇੱਕ ਕੈਰਟ	a carat	grupo	alternativoj	prononco
level	agrafo	ਇੱਕ ਫਾਸਟਨਰ, ਇੱਕ ਬਾਈਡਿੰਗ, ਇੱਕ ਸਟੈਪਲ, ਇੱਕ ਕਲੈਂਪ	a fastener, a binding, a staple, a clamp	grupo	alternativoj	prononco
level	komparativo	ਤੁਲਨਾਤਮਕ	comparative	grupo	alternativoj	prononco
level	titano	ਟਾਇਟਨ	Titan	grupo	alternativoj	prononco
level	fiakro	ਇੱਕ ਹੈਕਨੀ ਕੋਚ, ਇੱਕ ਹੈਕਨੀ ਕੈਰੇਜ	a hackney coach, a hackney carriage	grupo	alternativoj	prononco
level	klasifiki	ਵਰਗੀਕਰਨ ਕਰਨ ਲਈ	to classify	grupo	alternativoj	prononco
level	broĉo	ਇੱਕ ਬਰੋਚ	a brooch	grupo	alternativoj	prononco
level	beletristiko	ਇੱਕ belletristic ਸਾਹਿਤ	a belletristic literature	grupo	alternativoj	prononco
level	inspekti	ਮੁਆਇਨਾ ਕਰਨ ਲਈ	to inspect	grupo	alternativoj	prononco
level	sfinkso	ਇੱਕ sphinx	a sphinx	grupo	alternativoj	prononco
level	superlativo	ਉੱਤਮ	superlative	grupo	alternativoj	prononco
level	hiacinto	ਇੱਕ hyacinth	a hyacinth	grupo	alternativoj	prononco
level	retoriko	ਇੱਕ ਬਿਆਨਬਾਜ਼ੀ, ਇੱਕ ਭਾਸ਼ਣਕਾਰੀ	a rhetoric, an oratory	grupo	alternativoj	prononco
level	hieroglifo	ਇੱਕ ਹਾਇਰੋਗਲਿਫ	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	ਇੱਕ ਦੁਬਿਧਾ	a dilemma	grupo	alternativoj	prononco
level	tipografio	ਟਾਈਪੋਗ੍ਰਾਫੀ	typography	grupo	alternativoj	prononco
level	kloako	ਇੱਕ ਕਲੋਕਾ, ਇੱਕ ਡਰੇਨ, ਇੱਕ ਸੇਸਪੂਲ, ਇੱਕ ਸੇਸਪਿਟ	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	ਨਿੱਕਲ	nickel	grupo	alternativoj	prononco
level	vinjeto	ਇੱਕ ਵਿਗਨੇਟ, ਇੱਕ ਟੈਕਸਟ ਚਿੱਤਰਣ	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	ਏਸਕੌਰਟ ਕਰਨ ਲਈ	to escort	grupo	alternativoj	prononco
level	geranio	ਇੱਕ ਜੀਰੇਨੀਅਮ, ਇੱਕ ਕਰੇਨ ਦਾ ਬਿੱਲ	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	ਇੱਕ ਚਾਰੇਡ	a charade	grupo	alternativoj	prononco
level	skolo	ਇੱਕ ਸਕੂਲ (ਕਲਾ, ਦਰਸ਼ਨ ਦਾ)	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	ਇੱਕ ਤੋਪਖਾਨਾ	an artillery	grupo	alternativoj	prononco
level	amnestio	ਮੁਆਫ਼ੀ	amnesty	grupo	alternativoj	prononco
level	agronomio	ਖੇਤੀ ਵਿਗਿਆਨ	agronomy	grupo	alternativoj	prononco
level	kosmopolito	ਇੱਕ ਬ੍ਰਹਿਮੰਡੀ	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	ਇੱਕ ਟੈਨਰ	a tenor	grupo	alternativoj	prononco
level	rubuso	ਇੱਕ ਬਲੈਕਬੇਰੀ, ਇੱਕ ਬਰੈਂਬਲ	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	ਐਨਜਾਈਨਾ	angina	grupo	alternativoj	prononco
level	atlaso	ਇੱਕ ਐਟਲਸ	an atlas	grupo	alternativoj	prononco
level	antropologio	ਮਾਨਵ ਵਿਗਿਆਨ	anthropology	grupo	alternativoj	prononco
level	furio	ਕਹਿਰ, ਬਦਲਾ ਲੈਣ ਦੀ ਦੇਵੀ	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	ਇੱਕ anchovy	an anchovy	grupo	alternativoj	prononco
level	apopleksio	ਇੱਕ apoplexy, ਇੱਕ ਦੌਰਾ	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	ਇੱਕ basilisk	a basilisk	grupo	alternativoj	prononco
level	vinko	ਇੱਕ periwinkle, vinca	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	ਇੱਕ ਸਿੰਫਨੀ	a symphony	grupo	alternativoj	prononco
level	bukso	ਇੱਕ ਡੱਬਾ (ਰੁੱਖ), ਇੱਕ ਬਾਕਸਵੁੱਡ	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	ਪਾਣੀ hemlock	water hemlock	grupo	alternativoj	prononco
level	diafragmo	ਡਾਇਆਫ੍ਰਾਮ	diaphragm	grupo	alternativoj	prononco
level	bibliografio	ਪੁਸਤਕ ਸੂਚੀ	bibliography	grupo	alternativoj	prononco
level	disenterio	ਪੇਚਸ਼	dysentery	grupo	alternativoj	prononco
level	dispepsio	dyspepsia, ਬਦਹਜ਼ਮੀ	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	ਗੱਪ-ਸ਼ੱਪ ਕਰਨ ਲਈ, ਟੋਕਣ ਲਈ	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	ਇੱਕ ਅਲਕੋਵ, ਇੱਕ ਛੁੱਟੀ	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	ਦਵੰਦਵਾਦ	dialectics	grupo	alternativoj	prononco
level	dromedaro	ਡਰੋਮੇਡਰੀ	dromedary	grupo	alternativoj	prononco
level	groteska	ਵਿਅੰਗਾਤਮਕ, ਹਾਸੋਹੀਣਾ	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	ਇੱਕ ਮਲ-ਮੂਤਰ	an excrement	grupo	alternativoj	prononco
level	epidermo	epidermis	epidermis	grupo	alternativoj	prononco
level	ekzemo	ਚੰਬਲ	eczema	grupo	alternativoj	prononco
level	eliksiro	ਅੰਮ੍ਰਿਤ	elixir	grupo	alternativoj	prononco
level	frontono	ਇੱਕ pediment	a pediment	grupo	alternativoj	prononco
level	monologo	ਇੱਕ ਮੋਨੋਲੋਗ	a monologue	grupo	alternativoj	prononco
level	etiologio	ਐਟੀਓਲੋਜੀ	aetiology	grupo	alternativoj	prononco
level	ezofago	ਠੋਡੀ	esophagus	grupo	alternativoj	prononco
level	astronomo	ਇੱਕ ਖਗੋਲ ਵਿਗਿਆਨੀ	an astronomer	grupo	alternativoj	prononco
level	monotona	ਇਕਸਾਰ	monotonous	grupo	alternativoj	prononco
level	ganglio	ਇੱਕ ਗੈਂਗਲਿਅਨ	a ganglion	grupo	alternativoj	prononco
level	gangreno	ਗੈਂਗਰੀਨ	gangrene	grupo	alternativoj	prononco
level	podagro	ਗਠੀਆ	gout	grupo	alternativoj	prononco
level	gardenio	ਇੱਕ ਬਾਗ	a gardenia	grupo	alternativoj	prononco
level	glicirizo	licorice, licorice	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	ਇੱਕ ਚੁਬਾਰਾ	an attic	grupo	alternativoj	prononco
level	melaso	ਗੁੜ, ਸੁਨਹਿਰੀ ਸ਼ਰਬਤ	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	ਹਾਈਡ੍ਰੋਫੋਬੀਆ	hydrophobia	grupo	alternativoj	prononco
level	vizio	ਇੱਕ ਦਰਸ਼ਨ	a vision	grupo	alternativoj	prononco
level	homeopatio	ਹੋਮਿਓਪੈਥੀ	homeopathy	grupo	alternativoj	prononco
level	iriso	ਆਇਰਿਸ	iris	grupo	alternativoj	prononco
level	vokativo	ਇੱਕ ਸ਼ਬਦਾਵਲੀ	a vocative	grupo	alternativoj	prononco
level	tuniko	ਇੱਕ ਟਿਊਨਿਕ	a tunic	grupo	alternativoj	prononco
level	katalepsio	catalepsy	catalepsy	grupo	alternativoj	prononco
level	koliko	colic, gripes	colic, gripes	grupo	alternativoj	prononco
level	kolzo	ਕੋਲਜ਼ਾ, ਸਰਦੀਆਂ ਦਾ ਬਲਾਤਕਾਰ	colza, winter rape	grupo	alternativoj	prononco
level	korneo	ਕੋਰਨੀਆ	cornea	grupo	alternativoj	prononco
level	lariko	ਲਾਰਚ	larch	grupo	alternativoj	prononco
level	almanako	ਇੱਕ ਪੰਨਾਕਾਰੀ	an almanac	grupo	alternativoj	prononco
level	aŭguro	ਸ਼ੁਭਕਾਮਨਾਵਾਂ	augury	grupo	alternativoj	prononco
level	hidro	ਹਾਈਡਰਾ	hydra	grupo	alternativoj	prononco
level	apogeo	apogee	apogee	grupo	alternativoj	prononco
level	meduzo	ਜੈਲੀਫਿਸ਼	jellyfish	grupo	alternativoj	prononco
level	edeno	ਈਡਨ	eden	grupo	alternativoj	prononco
level	lobo	ਲੋਬ	lobe	grupo	alternativoj	prononco
level	molusko	ਇੱਕ ਮੋਲਸਕ	a mollusk	grupo	alternativoj	prononco
level	sufloro	ਇੱਕ ਪ੍ਰੇਰਕ	a prompter	grupo	alternativoj	prononco
level	sakramento	ਸੰਸਕਾਰ	sacrament	grupo	alternativoj	prononco
level	sekrecio	ਇੱਕ secretion	a secretion	grupo	alternativoj	prononco
level	mosko	ਇੱਕ ਕਸਤੂਰੀ	a musk	grupo	alternativoj	prononco
level	sugestii	ਸੁਝਾਅ ਦੇਣਾ (ਸੰਮੋਹਨ ਦੇ ਅਧੀਨ)	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	ਅਸਲਾ, ਅਸਲਾ	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	ਇੱਕ ਨਸ਼ੀਲੇ ਪਦਾਰਥ	a narcotic	grupo	alternativoj	prononco
level	dekolti	ਘੱਟ ਕੱਟਣ ਲਈ, ਗਰਦਨ ਅਤੇ ਮੋਢਿਆਂ ਨੂੰ ਬੇਨਕਾਬ ਕਰਨ ਲਈ	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	ਮੁਸਕਰਾਉਣਾ, ਗਰੇਟ ਕਰਨਾ, ਚੀਕਣਾ	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	ਇੱਕ ਮੋਰਫਿਨ	a morphine	grupo	alternativoj	prononco
level	arkado	ਇੱਕ ਆਰਕੇਡ	an arcade	grupo	alternativoj	prononco
level	palisandro	ਇੱਕ ਗੁਲਾਬ ਦੀ ਲੱਕੜ	a rosewood	grupo	alternativoj	prononco
level	impertinenta	ਬੇਈਮਾਨ, ਬੇਵਕੂਫ	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	ਇੱਕ ਪੈਚੌਲੀ	a patchouli	grupo	alternativoj	prononco
level	pepsino	pepsino	pepsino	grupo	alternativoj	prononco
level	poro	ਇੱਕ ਪੋਰ	a pore	grupo	alternativoj	prononco
level	hipoteko	ਇੱਕ ਮੌਰਗੇਜ	a mortgage	grupo	alternativoj	prononco
level	pustulo	ਇੱਕ pustule, ਇੱਕ ਮੁਹਾਸੇ	a pustule, a pimple	grupo	alternativoj	prononco
