C.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	ŝpato	szpadel	a spade	grupo	alternativoj	prononco
level	fianĉamiko (-ino)	drużba, druhna (druhna)	a best man, a bridesman (a bridesmaid)	grupo	alternativoj	prononco
level	dozo	dawka, dawka	a dose, a dosage	grupo	alternativoj	prononco
level	monto da ~	góra ~	a mountain of ~	grupo	alternativoj	prononco
level	vivanta	żywy, żywy	living, alive	grupo	alternativoj	prononco
level	Irlandano	Irlandczyk	an Irish	grupo	alternativoj	prononco
level	Skotlando	Szkocja	Scotland	grupo	alternativoj	prononco
level	grasa	tłusty, gruby, pogrubiony, pogrubiony, tłusty	greasy, fat, bold, boldface, fatty	grupo	alternativoj	prononco
level	nilono	nylon	a nylon	grupo	alternativoj	prononco
level	ekzameno	badanie, dochodzenie, test	an examination, an investigation, a test	grupo	alternativoj	prononco
level	teatraĵo	sztuka (w teatrze), sztuka teatralna	a play (in a theater), a theatre play	grupo	alternativoj	prononco
level	premiito	zdobywca nagrody, zdobywca nagrody	an award winner, a prize winner	grupo	alternativoj	prononco
level	paliĝi	blaknąć, blaknąć	to become pale, to fade	grupo	alternativoj	prononco
level	novjaro	nowy rok	a new year	grupo	alternativoj	prononco
level	alkemio	alchemia (=alĥemio)	alchemy (=alĥemio)	grupo	alternativoj	prononco
level	vertico	wierzchołek, węzeł	a vertex, a node	grupo	alternativoj	prononco
level	kanono	kanon, wielka broń	a canon, a big gun	grupo	alternativoj	prononco
level	ŝampuo	szampon	a shampoo	grupo	alternativoj	prononco
level	katolika	katolicki	catholic	grupo	alternativoj	prononco
level	subskribi	podpisać (podpis, imię i nazwisko)	to sign (a signature, one's name)	grupo	alternativoj	prononco
level	doganejo	urząd celny, urząd celny	a customs post, a customs house	grupo	alternativoj	prononco
level	jarcento	Stulecie	a century	grupo	alternativoj	prononco
level	onidire	plotka głosi ~ (według jednej z nich)	rumor has it ~ (according to one says)	grupo	alternativoj	prononco
level	radiatoro	grzejnik	a radiator	grupo	alternativoj	prononco
level	nepino	wnuczka	a granddaughter	grupo	alternativoj	prononco
level	rivoluo	obrót, rewolucja	a rotation, a revolution	grupo	alternativoj	prononco
level	butikumi	chodzić po butikach, robić zakupy	to go around boutiques, shopping	grupo	alternativoj	prononco
level	ĉenbutiko	sieć sklepów	a chain-store	grupo	alternativoj	prononco
level	templo	Świątynia	a temple	grupo	alternativoj	prononco
level	riparata	(jest naprawiany	(is being) repaired	grupo	alternativoj	prononco
level	viadukto	wiadukt	a viaduct	grupo	alternativoj	prononco
level	redakcio	kadra edytorska	editorial staff	grupo	alternativoj	prononco
level	operacio	operacja	an operation	grupo	alternativoj	prononco
level	statistiko	Statystyka	statistics	grupo	alternativoj	prononco
level	operaciisto	chirurg, administrator, menadżer	a surgen, an administrator, a manager	grupo	alternativoj	prononco
level	moŝto	Majestat, Wysokość, Ekscelencja	Majesty, Highness, Excellency	grupo	alternativoj	prononco
level	inundo	powódź, powódź	an inundation, a flood	grupo	alternativoj	prononco
level	hejmpaĝo	stronę główną	a home page	grupo	alternativoj	prononco
level	acero	klon	a maple	grupo	alternativoj	prononco
level	akuŝejo	dom położniczy	a maternity home	grupo	alternativoj	prononco
level	percepto	postrzeganie	perception	grupo	alternativoj	prononco
level	skolto	harcerz, harcerz	a scout, a boy scout	grupo	alternativoj	prononco
level	speciale	szczególnie specjalnie	especially, specially	grupo	alternativoj	prononco
level	artsatelito	sztucznego satelity	an artificial satellite	grupo	alternativoj	prononco
level	balaaĵujo	kosz na śmieci, kosz na śmieci	a wastebin, a dust-bin	grupo	alternativoj	prononco
level	skii	jeździć na nartach	to ski	grupo	alternativoj	prononco
level	balotilo	karta do głosowania, karta do głosowania	a ballot, a ballot paper	grupo	alternativoj	prononco
level	hortabelo	harmonogram	a timetable	grupo	alternativoj	prononco
level	kavaliro	rycerz, kawaler	a knight, a cavalier	grupo	alternativoj	prononco
level	tolŝuo (ŝnurŝuo)	tenisówka, but płócienny, but sportowy, but do biegania	a sneaker, a canvas shoe, an athletic shoe, a running shoe	grupo	alternativoj	prononco
level	aktualaĵo	aktualnie interesująca kwestia, coś o aktualnym znaczeniu	a current issue of interest, something of current importance	grupo	alternativoj	prononco
level	aviado	lotnictwo	aviation	grupo	alternativoj	prononco
level	ĝemela	bliźniaczy	of twin	grupo	alternativoj	prononco
level	digo	tama, grobla	a dam, a dike	grupo	alternativoj	prononco
level	elfosilo	koparka, dźwig	an excavator, a crane	grupo	alternativoj	prononco
level	teĥniko	technika, technika (=tekniko)	a technic, a technique (=tekniko)	grupo	alternativoj	prononco
level	malsupren	w dół, w dół	downward, down	grupo	alternativoj	prononco
level	Hispana	hiszpański	Spanish	grupo	alternativoj	prononco
level	kadavro	trup, trup, trup	a cadaver, a corpse, a dead body	grupo	alternativoj	prononco
level	figujo (figarbo)	drzewo figowe	a fig tree	grupo	alternativoj	prononco
level	akcelilo	akcelerator	an accelerator	grupo	alternativoj	prononco
level	manuskripto	rękopis	a manuscript	grupo	alternativoj	prononco
level	frizosalono	salon fryzjerski	a hairdressing salon	grupo	alternativoj	prononco
level	kapitano	kapitan	a captain	grupo	alternativoj	prononco
level	abismo	otchłań, zapomnienie, przepaść	abyss, oblivion, chasm	grupo	alternativoj	prononco
level	glano	żołądź, żołądź	an acorn, glans	grupo	alternativoj	prononco
level	glavofiŝo	ryba mieczowa	a sword fish	grupo	alternativoj	prononco
level	faraono	faraon	Pharaoh	grupo	alternativoj	prononco
level	skeleto	szkielet	a skeleton	grupo	alternativoj	prononco
level	granato	granat, granat	a grenade, a pomegranate	grupo	alternativoj	prononco
level	gravito	grawitacja, grawitacja	gravity, gravitation	grupo	alternativoj	prononco
level	karcero	cela, zamek, więzienie	a cell, a lock up, a prison	grupo	alternativoj	prononco
level	vilo	kosmek, kępka włosów	villus, tuft of hair	grupo	alternativoj	prononco
level	piramido	piramida	a pyramid	grupo	alternativoj	prononco
level	juglando	orzech włoski	a walnut	grupo	alternativoj	prononco
level	mumio	mumia	a mummy	grupo	alternativoj	prononco
level	patrioto	patriota	a patriot	grupo	alternativoj	prononco
level	trono	tron	a throne	grupo	alternativoj	prononco
level	korbopilko	piłka do koszykówki	a basketball	grupo	alternativoj	prononco
level	koruso (ĥoro)	chór (chór)	chorus (choir)	grupo	alternativoj	prononco
level	kratero	krater	a crater	grupo	alternativoj	prononco
level	lavango	lawina	an avalanche	grupo	alternativoj	prononco
level	troti	kłusować	to trot	grupo	alternativoj	prononco
level	sinonimo	synonim	a synonym	grupo	alternativoj	prononco
level	magnolio	magnolia	a magnolia	grupo	alternativoj	prononco
level	maratono	Maraton	a marathon	grupo	alternativoj	prononco
level	marsko	teren bagienny, równina błotnista	a marsh land, a mud flat	grupo	alternativoj	prononco
level	gubernio	prefektura, prowincja administracyjna	prefecture, an administrative province	grupo	alternativoj	prononco
level	narkotaĵo	środek odurzający	a narcotic drug	grupo	alternativoj	prononco
level	tamburo	bęben, tambur	a drum, a tambour	grupo	alternativoj	prononco
level	ekstazo	ekstaza, zachwyt	an ecstasy, a rapture	grupo	alternativoj	prononco
level	emfazo	akcent, akcent	an emphasis, an accent	grupo	alternativoj	prononco
level	pinkonuso	szyszka	a pine cone	grupo	alternativoj	prononco
level	plugilo	pług, pług	a plough, a plow	grupo	alternativoj	prononco
level	pneŭo (pneŭmatiko)	opona, pneumatyka	a tire, pneumatics	grupo	alternativoj	prononco
level	definitiva	ostateczny, zdecydowany	definitive, definite	grupo	alternativoj	prononco
level	ponardo	sztylet	a dagger	grupo	alternativoj	prononco
level	triumfo	triumf	a triumph	grupo	alternativoj	prononco
level	caro	Czar, car	Czar, Tsar	grupo	alternativoj	prononco
level	pulo	Pchła	a flea	grupo	alternativoj	prononco
level	idiomo	idiom, język narodowy, język lokalny	an idiom, a vernacular, a local language	grupo	alternativoj	prononco
level	raviolo (ĉina pasteĉo)	ravioli (ciasto chińskie)	a ravioli (Chinese pasty)	grupo	alternativoj	prononco
level	kriterio	kryterium, miara	a criterion, a measure	grupo	alternativoj	prononco
level	rifo	rafa	a reef	grupo	alternativoj	prononco
level	doktrino	doktryna	a doctrine	grupo	alternativoj	prononco
level	demokrato	demokrata	a democrat	grupo	alternativoj	prononco
level	kolonio	kolonia, osada	a colony, a settlement	grupo	alternativoj	prononco
level	rulsketilo	rolka inline	an inline skate	grupo	alternativoj	prononco
level	sezamo	sezam	a sesame	grupo	alternativoj	prononco
level	muzo	Muza	Muse	grupo	alternativoj	prononco
level	radikala	rodnik	radical	grupo	alternativoj	prononco
level	skulptaĵo	rzeźba	a sculpture	grupo	alternativoj	prononco
level	sojsaŭco	sos sojowy	soy sauce	grupo	alternativoj	prononco
level	etiko	etyka	ethics	grupo	alternativoj	prononco
level	spiono	szpieg	a spy	grupo	alternativoj	prononco
level	konflikto	konflikt, starcie	a conflict, a clash	grupo	alternativoj	prononco
level	profilo	profil, przekrój poprzeczny	a profile, a cross-sectional view	grupo	alternativoj	prononco
level	galopo	galop, galop	a gallop, galloping	grupo	alternativoj	prononco
level	kantono	kanton, hrabstwo	a canton, a county	grupo	alternativoj	prononco
level	teleregilo	pilot	a remote control	grupo	alternativoj	prononco
level	korupti	korumpować, przekupywać	to corrupt, to bribe	grupo	alternativoj	prononco
level	idioto	idiota	an idiot	grupo	alternativoj	prononco
level	testamento	testament, testament	a testament, a will	grupo	alternativoj	prononco
level	nafto	olej, ropa naftowa, nafta	oil, cruide oil, naft	grupo	alternativoj	prononco
level	diplomo	dyplom	a diploma	grupo	alternativoj	prononco
level	skandalo	skandal, zamieszanie	a scandal, a commotion	grupo	alternativoj	prononco
level	lanco	włócznia, włócznia	a lance, a spear	grupo	alternativoj	prononco
level	ŝnurtira lukto	przeciąganie liny	a tug of war	grupo	alternativoj	prononco
level	sintakso	składnia	syntax	grupo	alternativoj	prononco
level	ceremonio	Ceremonia	a ceremony	grupo	alternativoj	prononco
level	ŝuŝranko	szafa na buty	a shoe closet	grupo	alternativoj	prononco
level	kontribui	przyczynić się	to contribute	grupo	alternativoj	prononco
level	kompili	kompilować	to compile	grupo	alternativoj	prononco
level	verdikto	wyrok, decyzja	a verdict, a decision	grupo	alternativoj	prononco
level	melodio	melodia	a melody	grupo	alternativoj	prononco
level	deklami	deklamować, recytować	to declaim, to recite	grupo	alternativoj	prononco
level	bovino	Krowa	a cow	grupo	alternativoj	prononco
level	svarmi	roić się, obfitować	to swarm, to abound	grupo	alternativoj	prononco
level	kokino	kura	a hen	grupo	alternativoj	prononco
level	legomoj	warzywa	vegetables	grupo	alternativoj	prononco
level	barono	baron	a baron	grupo	alternativoj	prononco
level	malfacile	ledwo, z trudem	hardly, with difficulty	grupo	alternativoj	prononco
level	epizodo	odcinek	an episode	grupo	alternativoj	prononco
level	nuligi	anulować, unieważnić	to cancel, to nullify	grupo	alternativoj	prononco
level	faktoro	czynnik	a factor	grupo	alternativoj	prononco
level	studentino	studentka	a female student	grupo	alternativoj	prononco
level	liberala	liberał	liberal	grupo	alternativoj	prononco
level	ŝraŭboturnilo	śrubokręt	a screw driver	grupo	alternativoj	prononco
level	diligente	pilnie	diligently	grupo	alternativoj	prononco
level	malfermi	otworzyć	to open	grupo	alternativoj	prononco
level	gaelo	gael	a gael	grupo	alternativoj	prononco
level	rugbeo	rugby	rugby	grupo	alternativoj	prononco
level	frizisto	fryzjer	a hairdresser	grupo	alternativoj	prononco
level	beleta	śliczny, ładny	cute, pretty	grupo	alternativoj	prononco
level	normo	norma, norma	norm, standard	grupo	alternativoj	prononco
level	mandarino	mandarynka	a mandarin orange	grupo	alternativoj	prononco
level	omleto	omlet, tortilla	omelette, tortilla	grupo	alternativoj	prononco
level	afiŝeto	plakat	a poster	grupo	alternativoj	prononco
level	klerigado	trening, trening	training, a training	grupo	alternativoj	prononco
level	rekompenci	nagradzać, kompensować	to reward, to compensate	grupo	alternativoj	prononco
level	abdomeno	brzuch	abdomen	grupo	alternativoj	prononco
level	rublo	rubel (rosyjski)	a ruble (Russian)	grupo	alternativoj	prononco
level	bakujo (forno)	piekarnik	an oven	grupo	alternativoj	prononco
level	komodo	komoda (meble), komoda	a commode (furniture), a chest of drawers	grupo	alternativoj	prononco
level	blanka ĉemizo	Biała koszula	a white shirt	grupo	alternativoj	prononco
level	konkeri	podbić	to conquer	grupo	alternativoj	prononco
level	ekzemple	Na przykład	for example	grupo	alternativoj	prononco
level	pasiva	bierny	passive	grupo	alternativoj	prononco
level	indiĝeno	osoba rdzenna, aborygen	an indigenous person, an aborigene	grupo	alternativoj	prononco
level	balkono	balkon	a balcony	grupo	alternativoj	prononco
level	cico	sutek	a nipple	grupo	alternativoj	prononco
level	abstrakti	do abstrakcji	to abstract	grupo	alternativoj	prononco
level	poŝtmarko	znaczek pocztowy (=pm)	a postage stamp (=p.m.)	grupo	alternativoj	prononco
level	sportejo	boisko sportowe	a sports ground	grupo	alternativoj	prononco
level	polemiko	polemika, spór, spór	a polemic, a controversy, a dispute	grupo	alternativoj	prononco
level	sirio	Syria	Syria	grupo	alternativoj	prononco
level	nomi	nazywać, wyznaczać, nominować	to name, to designate, to nominate	grupo	alternativoj	prononco
level	fiasko	fiasko, porażka	a fiasco, a failure	grupo	alternativoj	prononco
level	procesio	procesja, procesja	procession, a procession	grupo	alternativoj	prononco
level	kupeo	coupe, przedział	a coupe, a compartment	grupo	alternativoj	prononco
level	hipotezo	hipoteza	a hypothesis	grupo	alternativoj	prononco
level	laboro	Praca	a work	grupo	alternativoj	prononco
level	cirko	Cyrk	a circus	grupo	alternativoj	prononco
level	iluzio	iluzja	an illusion	grupo	alternativoj	prononco
level	troviĝi	być znalezionym	to be found	grupo	alternativoj	prononco
level	baldakeno	baldachim, baldachim	a baldachin, a canope	grupo	alternativoj	prononco
level	refuti	obalić, skazać	to refute, to convict	grupo	alternativoj	prononco
level	fratino	siostra	a sister	grupo	alternativoj	prononco
level	ortodoksa	prawosławny	orthodox	grupo	alternativoj	prononco
level	revido	znowu widzieć	seeing again	grupo	alternativoj	prononco
level	molekulo	cząsteczka	a molecule	grupo	alternativoj	prononco
level	manifesti	manifestować, demonstrować	to manifest, to demonstrate	grupo	alternativoj	prononco
level	malmulta	mało, kilka	little, few	grupo	alternativoj	prononco
level	proporcio	proporcja, stawka	a proportion, a rate	grupo	alternativoj	prononco
level	elektra lampo	lampę elektryczną	an electric lamp	grupo	alternativoj	prononco
level	bedo	łóżko, działka (łóżko [kwiatowe])	a bed, a plot ([flower] bed)	grupo	alternativoj	prononco
level	aromo	aromat, zapach, zapach, smak	aroma, smell, fragrance, flavor	grupo	alternativoj	prononco
level	mikroonda forno	kuchenka mikrofalowa	a microwave oven	grupo	alternativoj	prononco
level	telefoni	dzwonić, dzwonić	to call, to phone	grupo	alternativoj	prononco
level	utopio	utopia	utopia	grupo	alternativoj	prononco
level	manifestacio	demonstracja	a demonstration	grupo	alternativoj	prononco
level	vendisto	sprzedawca, sprzedawca, sprzedawca	a seller, a salesman, a vendor	grupo	alternativoj	prononco
level	ĉikani	kłócić się, nękać	to quibble, to harass	grupo	alternativoj	prononco
level	satano	szatan, diabeł	a Satan, a devil	grupo	alternativoj	prononco
level	maldekstra	w lewo (kierunek)	left (direction)	grupo	alternativoj	prononco
level	kuirejo	kuchnia	a kitchen	grupo	alternativoj	prononco
level	loĝanto	mieszkaniec, mieszkaniec, mieszkaniec	a dweller, an inhabitant, a resident	grupo	alternativoj	prononco
level	koloso	kolos	a colossus	grupo	alternativoj	prononco
level	municipa	komunalny	municipal	grupo	alternativoj	prononco
level	pulso	puls	a pulse	grupo	alternativoj	prononco
level	gravi	mieć znaczenie, być ważnym	to matter, to be important	grupo	alternativoj	prononco
level	karavano	karawana	a caravan	grupo	alternativoj	prononco
level	astro	ciało niebieskie, ciało niebieskie, gwiazda	a celestial body, a heavenly body, a star	grupo	alternativoj	prononco
level	biologio	biologia	biology	grupo	alternativoj	prononco
level	ĝihado	święta wojna	jihad	grupo	alternativoj	prononco
level	skrapgumo	gumka, gumka	a rubber, an erager	grupo	alternativoj	prononco
level	radioaktiva	radioaktywny	radioactive	grupo	alternativoj	prononco
level	kunsido	spotkanie, posiedzenie, sesja	a meeting, a sitting, a session	grupo	alternativoj	prononco
level	eriko	wrzos, dzika róża	a heather, a wild rose	grupo	alternativoj	prononco
level	varianto	wariant, zmienna, inna forma	a variant, a variable, a different form	grupo	alternativoj	prononco
level	aŭdienco	publiczność, przesłuchanie	an audience, a hearing	grupo	alternativoj	prononco
level	barbaro	barbarzyńca	a barbarian	grupo	alternativoj	prononco
level	evangelio	ewangelia, ewangelia	an evangel, gospel	grupo	alternativoj	prononco
level	tetaso (te-taso)	filiżanka herbaty	a tea cup	grupo	alternativoj	prononco
level	ŝilingo	szyling	a shilling	grupo	alternativoj	prononco
level	fazo	faza, etap	a phase, a stage	grupo	alternativoj	prononco
level	mamuto	mamut	a mammoth	grupo	alternativoj	prononco
level	adepto	adept, naśladowca	an adept, a follower	grupo	alternativoj	prononco
level	anonima	anonimowy	anonymous	grupo	alternativoj	prononco
level	fonetiko	fonetyka	phonetics	grupo	alternativoj	prononco
level	fatala	fatalny, fatalny, fatalny, katastrofalny	fatal, fated, fateful, disastrous	grupo	alternativoj	prononco
level	komencanto	Początkujący	a beginner	grupo	alternativoj	prononco
level	vulgara	wulgarny, potoczny, pospolity	vulgar, vernacular, common	grupo	alternativoj	prononco
level	ekiri	wysiadać, wyruszać, wyruszać	to get off, to set off, to set out	grupo	alternativoj	prononco
level	baso	bas, głos basowy	a bass, a bass voice	grupo	alternativoj	prononco
level	dormĉambro	sypialnia	a bedroom	grupo	alternativoj	prononco
level	kofro	kufer, skrzynia podróżna, kufer	a coffer, a traveling chest, a trunk	grupo	alternativoj	prononco
level	agonio	agonia, męki śmiertelne	an agony, death throes	grupo	alternativoj	prononco
level	fotilo	Aparat	a camera	grupo	alternativoj	prononco
level	cilindro	cylinder, wałek	a cylinder, a roller	grupo	alternativoj	prononco
level	sonbendilo	magnetofon kasetowy	a casette tape recorder	grupo	alternativoj	prononco
level	eburo	kość słoniowa	an ivory	grupo	alternativoj	prononco
level	kanario	kanarek	a canary	grupo	alternativoj	prononco
level	moskeo	meczet	a mosque	grupo	alternativoj	prononco
level	formato	format	a format	grupo	alternativoj	prononco
level	manio	mania, moda	a mania, a fad	grupo	alternativoj	prononco
level	skeptika	sceptyczny	skeptical	grupo	alternativoj	prononco
level	citadelo	cytadela	a citadel	grupo	alternativoj	prononco
level	komputilo	komputer (narzędzie) (=komputero, komputmaŝino)	a computer (tool) (=komputero, komputmaŝino)	grupo	alternativoj	prononco
level	fanatika	fanatyk, fanatyk, bigoter	fanatic, fanatical, bigoted	grupo	alternativoj	prononco
level	kosmoso	kosmos	a cosmos	grupo	alternativoj	prononco
level	strofo	wiersz, zwrotka	a verse, a stanza	grupo	alternativoj	prononco
level	metaforo	metafora	a metaphor	grupo	alternativoj	prononco
level	nostalgio	nostalgia	nostalgia	grupo	alternativoj	prononco
level	forumo	forum	a forum	grupo	alternativoj	prononco
level	arbusto	krzak, krzak, krzak	a bush, a shrub, shrubbery	grupo	alternativoj	prononco
level	televidilo	zestaw telewizyjny	a TV set	grupo	alternativoj	prononco
level	penco	Grosik	a penny	grupo	alternativoj	prononco
level	ludkartoj	grać w karty	playing cards	grupo	alternativoj	prononco
level	pozi	pozować	to pose	grupo	alternativoj	prononco
level	T-ĉemizo	koszulka	a T-shirt	grupo	alternativoj	prononco
level	konvencio	konwencja, porozumienie	a convention, an agreement	grupo	alternativoj	prononco
level	hungaro	Węgierka	a Hungarian person	grupo	alternativoj	prononco
level	tulipo	tulipan	a tulip	grupo	alternativoj	prononco
level	bilanco	bilans, sprawozdanie finansowe	a balance sheet, a financial statement	grupo	alternativoj	prononco
level	Parizo	Paryż	Paris	grupo	alternativoj	prononco
level	telefakso	faks, telefaks	fax, telefax	grupo	alternativoj	prononco
level	gnomo	gnom, krasnolud, ciastko	a gnome, a dwarf, a brownie	grupo	alternativoj	prononco
level	formala	formalny	formal	grupo	alternativoj	prononco
level	duelo	pojedynek	a duel	grupo	alternativoj	prononco
level	paralela	równoległy	parallel	grupo	alternativoj	prononco
level	romantiko	romantyzm	a romanticism	grupo	alternativoj	prononco
level	laciĝi	stać się zmęczonym	to become tired	grupo	alternativoj	prononco
level	fuko	wodorosty (brązowe, suche), wodorosty (wrak)	a seaweed (brown, dry), a kelp (wrack)	grupo	alternativoj	prononco
level	sabro	szabla, pałasz	a sabre, a broadsword	grupo	alternativoj	prononco
level	apatio	apatia	an apathy	grupo	alternativoj	prononco
level	meze	pośrodku	in the middle	grupo	alternativoj	prononco
level	markizo	markiz	a marquis	grupo	alternativoj	prononco
level	martiro	męczennik	a martyr	grupo	alternativoj	prononco
level	aerpoŝto	poczta lotnicza	an airmail	grupo	alternativoj	prononco
level	reputacio	reputacja	reputation	grupo	alternativoj	prononco
level	diskreta	dyskretny, dyskretny	discreet, discrete	grupo	alternativoj	prononco
level	cendo	cent	a cent	grupo	alternativoj	prononco
level	kotizi	wnosić wkład (pieniądze na wspólny cel)	to contribute (money for a common objective)	grupo	alternativoj	prononco
level	epiteto	epitet, cecha	an epithet, an attribute	grupo	alternativoj	prononco
level	fizionomio	fizjonomia, rysy twarzy, wyraz twarzy	physiognomy, facial features, facial expression	grupo	alternativoj	prononco
level	reliefo	ulga, wybitna reprezentacja	a relief, an outstanding representation	grupo	alternativoj	prononco
level	paragrafo	paragraf	a paragraph	grupo	alternativoj	prononco
level	temperamento	temperament	a temperament	grupo	alternativoj	prononco
level	sandalo	sandał	a sandal	grupo	alternativoj	prononco
level	ekstrakto	Ekstrakt	an extract	grupo	alternativoj	prononco
level	antipatio	niechęć, niechęć	antipathy, dislike	grupo	alternativoj	prononco
level	liriko	teksty, wiersz liryczny	lyrics, lyrical poem	grupo	alternativoj	prononco
level	geometrio	geometria	geometry	grupo	alternativoj	prononco
level	ekskluziva	Ekskluzywny	exclusive	grupo	alternativoj	prononco
level	opio	opium	opium	grupo	alternativoj	prononco
level	sensacio	sensacja, poruszenie	a sensation, a commotion	grupo	alternativoj	prononco
level	kliŝi	powiedzieć banalnie, powiedzieć stereotypowo	to say in cliche, to say stereotypical	grupo	alternativoj	prononco
level	inversa	odwrotny, odwrotny	inverse, reverse	grupo	alternativoj	prononco
level	patoso	patos	pathos	grupo	alternativoj	prononco
level	astronomio	astronomia	astronomy	grupo	alternativoj	prononco
level	negro	czarna osoba	a black person	grupo	alternativoj	prononco
level	galero	kuchnia	a galley	grupo	alternativoj	prononco
level	revolvero	rewolwer	a revolver	grupo	alternativoj	prononco
level	aristokrato	arystokrata	an aristocrat	grupo	alternativoj	prononco
level	junko	szuwar (roślina trawiasta)	a rush (grassy plant)	grupo	alternativoj	prononco
level	projekcio	projekcja	a projection	grupo	alternativoj	prononco
level	dekreto	dekret	a decree	grupo	alternativoj	prononco
level	garnizono	garnizon	a garrison	grupo	alternativoj	prononco
level	aborti	poronić, poronić	to abort, to miscarry	grupo	alternativoj	prononco
level	nimfo	nimfa	a nymph	grupo	alternativoj	prononco
level	parodio	parodia, burleska	a parody, a burlesque	grupo	alternativoj	prononco
level	strategio	strategia	a strategy	grupo	alternativoj	prononco
level	aldo	alt (głos)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	monopol	a monopoly	grupo	alternativoj	prononco
level	vaki	być pustym	to be vacant	grupo	alternativoj	prononco
level	ci	ty, ty	thou, you	grupo	alternativoj	prononco
level	uragano	huragan, tornado	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	mozaika	a mosaic	grupo	alternativoj	prononco
level	estetiko	estetyka	aesthetics	grupo	alternativoj	prononco
level	marĝeno	margines	a margin	grupo	alternativoj	prononco
level	fiziologio	fizjologia	physiology	grupo	alternativoj	prononco
level	atleto	sportowiec	an athlete	grupo	alternativoj	prononco
level	gazo	gaza	a gauze	grupo	alternativoj	prononco
level	rigora	rygorystyczny	rigorous	grupo	alternativoj	prononco
level	anatomio	anatomia	anatomy	grupo	alternativoj	prononco
level	estrado	platforma, scena	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	miniatura	a miniature	grupo	alternativoj	prononco
level	cigano	Cygan	a gypsy	grupo	alternativoj	prononco
level	eksceso	nadmiar, ogrom	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	karykatura, rysunek	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	biurko wykładowcy, stanowisko uniwersyteckie	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	banalne, powszechne	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	taktyka, taktyka	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	konfederacja	a confederation	grupo	alternativoj	prononco
level	kokso	biodro, udo	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	alegoria	an allegory	grupo	alternativoj	prononco
level	lavendo	lawenda	a lavender	grupo	alternativoj	prononco
level	zigzago	zygzak	a zigzag	grupo	alternativoj	prononco
level	arkivo	archiwum (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	Sułtan	Sultan	grupo	alternativoj	prononco
level	femuro	udo, górna część nogi	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	obóz, biwak	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	herb, łożyska amoralne	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	panorama	a panorama	grupo	alternativoj	prononco
level	ario	aria, powietrze	an aria, an air	grupo	alternativoj	prononco
level	protokolo	protokół	a protocol	grupo	alternativoj	prononco
level	pudingo	budyń, budyń	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	symetria	a symmetry	grupo	alternativoj	prononco
level	filologo	filolog	a philologist	grupo	alternativoj	prononco
level	psalmo	psalm	psalm	grupo	alternativoj	prononco
level	talero	talar (niemiecka srebrna moneta)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	minaret	a minaret	grupo	alternativoj	prononco
level	farmacio	farmaceutyka, farmacja (nauka)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	napój gazowany	a soda	grupo	alternativoj	prononco
level	akacio	akacja	an acacia	grupo	alternativoj	prononco
level	majoro	major, dowódca	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	kawaleria	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	metamorfoza, transformacja	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	marynować	to marinate	grupo	alternativoj	prononco
level	pantomimo	pantomima	a pantomime	grupo	alternativoj	prononco
level	spiralo	spirala	a spiral	grupo	alternativoj	prononco
level	emblemo	godło, logo	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	wyprowadzić	to derive	grupo	alternativoj	prononco
level	konkurenco	konkurs, konkurs komercyjny	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	hołd	a tribute	grupo	alternativoj	prononco
level	klaki	klikać, rozmawiać, pękać	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	frakcja	a faction	grupo	alternativoj	prononco
level	teologio	teologia	theology	grupo	alternativoj	prononco
level	sektoro	sektor, sektor koła	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	synteza	a synthesis	grupo	alternativoj	prononco
level	farso	farsa, slapstick	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	gulden, gulden	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	opatrzność	a providence	grupo	alternativoj	prononco
level	skrupulo	skrupuły, sumienność, skrupuły	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	piechota	an infantry	grupo	alternativoj	prononco
level	spasmo	spazm	a spasm	grupo	alternativoj	prononco
