C.uk content.tsv
Level	Esperanto	uk	en-us	Grupo	Alternativoj	Pronoco
level	kreozoto	креозот	creosote	grupo	alternativoj	prononco
level	kronometro	хронометр	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	квадратура	quadrature	grupo	alternativoj	prononco
level	horoskopo	гороскоп	a horoscope	grupo	alternativoj	prononco
level	kvociento	частка	a quotient	grupo	alternativoj	prononco
level	lapiso	луна їдка	luna caustic	grupo	alternativoj	prononco
level	logaritmo	логарифм	logarithm	grupo	alternativoj	prononco
level	lozanĝo	пастилка, діамант	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	малахіт	a malachite	grupo	alternativoj	prononco
level	manometro	манометр, манометр	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	меридіан (лінія)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	метеор, падаюча зірка	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	метеорологія	meteorology	grupo	alternativoj	prononco
level	mikrometro	мікрометр	a micrometer	grupo	alternativoj	prononco
level	purgatorio	чистилище	purgatory	grupo	alternativoj	prononco
level	mineralogio	мінералогії	mineralogy	grupo	alternativoj	prononco
level	plagiato	плагіат	plagiarism	grupo	alternativoj	prononco
level	naftalino	нафталін	naphthalene	grupo	alternativoj	prononco
level	nikotino	нікотин	nicotine	grupo	alternativoj	prononco
level	onikso	онікс	onyx	grupo	alternativoj	prononco
level	ozono	озон	ozone	grupo	alternativoj	prononco
level	estono	естонець	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	паралелограм	a parallelogram	grupo	alternativoj	prononco
level	perimetro	периметр	a perimeter	grupo	alternativoj	prononco
level	segmento	сегмент	a segment	grupo	alternativoj	prononco
level	sifono	сифон	a siphon	grupo	alternativoj	prononco
level	stalagmito	сталагміт	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	сталактит	a stalactite	grupo	alternativoj	prononco
level	striknino	стрихнін	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	відлучити від церкви	to excommunicate	grupo	alternativoj	prononco
level	talko	тальк, крейда	talc, french chalk	grupo	alternativoj	prononco
level	tangento	дотична	tangent	grupo	alternativoj	prononco
level	trapezo	трапеція, трапеція	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	тригонометрія	trigonometry	grupo	alternativoj	prononco
level	vazelino	вазелін, вазелін	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Талмуд	Talmud	grupo	alternativoj	prononco
level	abnegacio	зречення, самозречення	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	алібі	an alibi	grupo	alternativoj	prononco
level	koncesii	поступитися, ліцензувати, передати франшизу	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	випускник середньої школи, бакалавр	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Брахман, брахман	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	демагог	a demagogue	grupo	alternativoj	prononco
level	etnografio	етнографія	ethnography	grupo	alternativoj	prononco
level	fakiro	факір, факір	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	ореол, аура, німб (=німбо)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	наставник	a mentor	grupo	alternativoj	prononco
level	pesimisto	песиміст	a pessimist	grupo	alternativoj	prononco
level	feministo	феміністка	a feminist	grupo	alternativoj	prononco
level	hetmano	гетьманом	a hetman	grupo	alternativoj	prononco
level	binoklo	бінокль	binoculars	grupo	alternativoj	prononco
level	kalifo	халіф	caliph	grupo	alternativoj	prononco
level	diluvo	потоп, повінь	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	застава, підписка про невиїзд	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	кодицил	a codicil	grupo	alternativoj	prononco
level	kongregacio	конгрегація	a congregation	grupo	alternativoj	prononco
level	konsistorio	консисторія	a consistory	grupo	alternativoj	prononco
level	kvestoro	квестор	a quaestor	grupo	alternativoj	prononco
level	lamao	Лама	Lama	grupo	alternativoj	prononco
level	stenografi	стенографувати, писати стенографічно	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	мандарин (офіцер)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	середовище	a medium	grupo	alternativoj	prononco
level	metempsikozo	метемпсихоз, реінкарнація	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	монотеїзм	monotheism	grupo	alternativoj	prononco
level	pivoto	стержень	a pivot	grupo	alternativoj	prononco
level	nepotismo	кумівство	nepotism	grupo	alternativoj	prononco
level	sortimento	асортимент, вибір сорт	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	нігілізм	nihilism	grupo	alternativoj	prononco
level	nihilisto	нігіліст	a nihilist	grupo	alternativoj	prononco
level	nimbo	німб, німб	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	нумізматика	numismatics	grupo	alternativoj	prononco
level	cisterno	цистерна, резервуар, автоцистерна	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	остракізм	ostracism	grupo	alternativoj	prononco
level	panteismo	пантеїзм	pantheism	grupo	alternativoj	prononco
level	panteisto	пантеїст	a pantheist	grupo	alternativoj	prononco
level	spekulativa	спекулятивний	speculative	grupo	alternativoj	prononco
level	parafo	абзац, ініціали	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	страховий поліс	an insurance policy	grupo	alternativoj	prononco
level	politeismo	багатобожжя	polytheism	grupo	alternativoj	prononco
level	prerogativo	прерогатива	a prerogative	grupo	alternativoj	prononco
level	protektorato	протекторат	a protectorate	grupo	alternativoj	prononco
level	prozelito	прозеліт, навернений	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	раціоналізм	rationalism	grupo	alternativoj	prononco
level	racionalisto	раціоналіст	a rationalist	grupo	alternativoj	prononco
level	sinoptika	синоптичний	synoptic	grupo	alternativoj	prononco
level	skolastiko	схоластика	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	спіритизм, духовність	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	спіритуаліст	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	брошура	a pamphlet	grupo	alternativoj	prononco
level	taroko	таро, тарок	tarot, taroc	grupo	alternativoj	prononco
level	teismo	теїзм	theism	grupo	alternativoj	prononco
level	teisto	теїст	a theist	grupo	alternativoj	prononco
level	teokratio	теократія	a theocracy	grupo	alternativoj	prononco
level	trusto	діловий трест	a business trust	grupo	alternativoj	prononco
level	ukazo	a ukase	a ukase	grupo	alternativoj	prononco
level	ultimato	ультиматум	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	Шах	Shah	grupo	alternativoj	prononco
level	gramofono	грамофон	a gramophone	grupo	alternativoj	prononco
level	kreditoro	кредитор	a creditor	grupo	alternativoj	prononco
level	ideografio	ідеографія, малюнок	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	ідіоматичний вираз	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	спонукати, робити висновки, узагальнювати	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	номінальний	nominal	grupo	alternativoj	prononco
level	arkipelago	архіпелаг (=arĥipelago)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	стенографія, стенограф	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	орнітологія	ornithology	grupo	alternativoj	prononco
level	rekremento	залишки, лушпиння, шлаки, осадки	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	пишнота, накачування	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	геолог	a geologist	grupo	alternativoj	prononco
level	edikto	указ, указ	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	барельєф	a bas-relief	grupo	alternativoj	prononco
level	kariolo	капкан, собачий віз	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	кондитерський виріб, готовий костюм	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	імперія, емпіризм	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	навігація	navigation	grupo	alternativoj	prononco
level	observatorio	обсерваторія	an observatory	grupo	alternativoj	prononco
level	abdiki	зректися престолу, подати у відставку	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	адміралтейство	admiralty	grupo	alternativoj	prononco
level	anarĥio	анархія (=анаркіо)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	географ	a geographer	grupo	alternativoj	prononco
level	aĝio	an agio, премія	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	самодержавство	autocracy	grupo	alternativoj	prononco
level	demagogio	демагогія, демагогія	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	пристань, басейн (яхта, човен, корабель)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	Еміненція	Eminence	grupo	alternativoj	prononco
level	komandito	товариство з обмеженою відповідальністю	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	інавгурація	an inauguration	grupo	alternativoj	prononco
level	biologo	біолог	a biologist	grupo	alternativoj	prononco
level	katekisto	катехит (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	глюкоза (=глікозо)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	фізіолог	a physiologist	grupo	alternativoj	prononco
level	katekizi	катехизувати, перетинати запитання (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	пацифіст	a pacifist	grupo	alternativoj	prononco
level	kontribucio	репарації	reparations	grupo	alternativoj	prononco
level	naturalismo	натуралізм	naturalism	grupo	alternativoj	prononco
level	oligarkio	олігархія (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	пацифізм	pacifism	grupo	alternativoj	prononco
level	plutokratio	плутократія	plutocracy	grupo	alternativoj	prononco
level	realismo	реалізм	realism	grupo	alternativoj	prononco
level	sociologo	соціолог	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	умовного способу	conditional tense	grupo	alternativoj	prononco
level	albino	альбінос	an albino	grupo	alternativoj	prononco
level	genciano	тирлич (Gentiana)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	мітла, ялівець (Genista)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	віночок (=florkrono)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	дощовий черв'як (=tervermo)	a earthworm (=tervermo)	grupo	alternativoj	prononco
level	spleno	блюз, поганий настрій, меланхолія	blues, low spirits, melancholy	grupo	alternativoj	prononco
level	oleandro	олеандр	an oleander	grupo	alternativoj	prononco
level	plantago	подорожник, подорожник	a plantago, plantain	grupo	alternativoj	prononco
level	akvaforto	травлення	etching	grupo	alternativoj	prononco
level	aleno	шило, шило	a bradawl, an awl	grupo	alternativoj	prononco
level	bireto	біретта, берет	a biretta, a beret	grupo	alternativoj	prononco
level	fagoto	фагот	a bassoon	grupo	alternativoj	prononco
level	kastanjeto	кастаньєта	a castanet	grupo	alternativoj	prononco
level	paŝtelo	пастель, крейда, олівець	a pastel, a chalk, a crayon	grupo	alternativoj	prononco
level	pelerino	пелерина, накидка	a pelerine, a cape	grupo	alternativoj	prononco
level	anilino	анілін (феніламін)	aniline (phenylamine)	grupo	alternativoj	prononco
level	helico	спіраль, пропелер	a helix, a propeller	grupo	alternativoj	prononco
level	biografo	біограф	a biographer	grupo	alternativoj	prononco
level	kalio	калію	potassium	grupo	alternativoj	prononco
level	kinino	хінін	quinine	grupo	alternativoj	prononco
level	kloro	хлор	chlorine	grupo	alternativoj	prononco
level	latero	сторона (многокутника), ребро	a side (of a polygon), an edge	grupo	alternativoj	prononco
level	natrio	натрію	sodium	grupo	alternativoj	prononco
level	zefiro	зефір	a zephyr	grupo	alternativoj	prononco
level	regento	регент	a regent	grupo	alternativoj	prononco
level	vinkto	клепка, барвінок	a rivet, a periwinkle	grupo	alternativoj	prononco
level	vivisekcio	вівісекція	a vivisection	grupo	alternativoj	prononco
level	agronomo	агроном, агроном	an agronomist, an agriculturist	grupo	alternativoj	prononco
level	antropologo	антрополог	an anthropologist	grupo	alternativoj	prononco
level	bibliografo	бібліограф	a bibliographer	grupo	alternativoj	prononco
level	entomologo	ентомолог	an entomologist	grupo	alternativoj	prononco
level	etimologo	етимолог	an etimologist	grupo	alternativoj	prononco
level	etiologo	етіолог	an etiologist	grupo	alternativoj	prononco
level	etnografo	етнограф	an ethnographer	grupo	alternativoj	prononco
level	genealogo	генеалог	a genealogist	grupo	alternativoj	prononco
level	geometro	геометр	a geometrician	grupo	alternativoj	prononco
level	grafologo	графолог	a graphologist	grupo	alternativoj	prononco
level	homeopato	гомеопат	a homeopathist	grupo	alternativoj	prononco
level	kartografo	картограф	a cartographer	grupo	alternativoj	prononco
level	kosmografo	космографіст	a cosmographist	grupo	alternativoj	prononco
level	meteorologo	метеоролог	a meteorologist	grupo	alternativoj	prononco
level	mineralogo	мінералог	a mineralogist	grupo	alternativoj	prononco
level	mitologo	міфолог	a mythologist	grupo	alternativoj	prononco
level	oligarko	олігарх (=oligarĥo)	an oligarch (=oligarĥo)	grupo	alternativoj	prononco
level	ornitologo	орнітолог	an ornithologist	grupo	alternativoj	prononco
level	paleografo	палеограф	a paleographer	grupo	alternativoj	prononco
level	paleontologo	палеонтолог	a paleontologist	grupo	alternativoj	prononco
level	patologo	патологоанатом	a pathologist	grupo	alternativoj	prononco
level	plutokrato	плутократ	a plutocrat	grupo	alternativoj	prononco
level	teokrato	теократ	a theocrat	grupo	alternativoj	prononco
level	tipografo	типограф	a typographer	grupo	alternativoj	prononco
level	topografo	топограф	a topographer	grupo	alternativoj	prononco
level	zoologo	зоолог	a zoologist	grupo	alternativoj	prononco
level	aristokratio	аристократії	aristocracy	grupo	alternativoj	prononco
level	arkaismo	архаїзм (=arĥaismo)	archaism (=arĥaismo)	grupo	alternativoj	prononco
level	difterio	дифтерія (=difterito)	diphtheria (=difterito)	grupo	alternativoj	prononco
level	fotografio	фотографія	photography	grupo	alternativoj	prononco
level	litografio	літографія	lithography	grupo	alternativoj	prononco
level	tonelo	тонна	a ton	grupo	alternativoj	prononco
level	vipero	a vipero (=vipuro)	a vipero (=vipuro)	grupo	alternativoj	prononco
level	kontrapunkto	контрапункт (музичний твір)	counterpoint (a musical composing)	grupo	alternativoj	prononco
level	ĉizi	довбати, різьбити	to chisel, to carve	grupo	alternativoj	prononco
level	ĉe-metodo	che-method, прямий метод навчання есперанто	a che-method, a direct method of teaching Esperanto	grupo	alternativoj	prononco
level	betono	бетон	a concrete	grupo	alternativoj	prononco
level	orgeno	орган (музичний інструмент)	an organ (musical instrument)	grupo	alternativoj	prononco
level	orgasmo	оргазм	an orgasm	grupo	alternativoj	prononco
level	rendevutabulo	стіл для зустрічей	a rendez-vous table	grupo	alternativoj	prononco
level	aboco	Буквар, буквар	ABC, a primer	grupo	alternativoj	prononco
level	bikonveksa	двоопуклий	biconvex	grupo	alternativoj	prononco
level	bikonkava	двоввігнутий	biconcave	grupo	alternativoj	prononco
level	aidoso	СНІД	AIDS	grupo	alternativoj	prononco
level	operatoro	оператор	an operator	grupo	alternativoj	prononco
level	opalo	опал	an opal	grupo	alternativoj	prononco
level	prestidigito	магія (трюк)	a magic (trick)	grupo	alternativoj	prononco
level	jaĥto	яхта	a yacht	grupo	alternativoj	prononco
level	palpebrumi	моргати, моргати	to wink, to blink	grupo	alternativoj	prononco
level	lupe	як вовк	like a wolf	grupo	alternativoj	prononco
level	haladzo	сморід, сморід	stench, stink	grupo	alternativoj	prononco
level	laborigi	змушувати (кого) працювати	to make (someone) to work	grupo	alternativoj	prononco
level	apetigi	апетитити	to appetize	grupo	alternativoj	prononco
level	bokalo	банку	a jar	grupo	alternativoj	prononco
level	liniilo	лінійка, лінійка	a ruler, a straightedge	grupo	alternativoj	prononco
level	metiejo	майстерня, робочий майданчик, ательє	a workshop, a jobsite, a studio	grupo	alternativoj	prononco
level	staleto	стайня, стійло, сарайчик	a small stable, a small stall, a small shed	grupo	alternativoj	prononco
level	korbeto	маленький кошик, пунетка	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	маленький голуб	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	попільничка	an ashtray	grupo	alternativoj	prononco
level	telefone	по телефону	on a telephone	grupo	alternativoj	prononco
level	subito	раптовість	suddenness	grupo	alternativoj	prononco
level	bakisto	пекар	a baker	grupo	alternativoj	prononco
level	farejo	пивоварня	a brewery	grupo	alternativoj	prononco
level	atestanto	свідок	a witness	grupo	alternativoj	prononco
level	amplifikatoro	підсилювач	an amplifier	grupo	alternativoj	prononco
level	zigzage	зигзагом	in zigzag	grupo	alternativoj	prononco
level	koboldo	кобольд, гоблін	a kobold, a goblin	grupo	alternativoj	prononco
level	ordinala	порядковий	ordinal	grupo	alternativoj	prononco
level	ĉampioneco	чемпіонат	a championship	grupo	alternativoj	prononco
level	aŭdantaro	аудиторія, глядачі (=spektantaro)	audience, spectators (=spektantaro)	grupo	alternativoj	prononco
level	violonĉelo	віолончель	a cello	grupo	alternativoj	prononco
level	kasedaparato	касетний програвач	a cassette player	grupo	alternativoj	prononco
level	kampadejo	кемпінг, кемпінг	a camping ground, a camping site	grupo	alternativoj	prononco
level	avido	жадібність, жадібність	avidity, greediness	grupo	alternativoj	prononco
level	korono	корона	a corona	grupo	alternativoj	prononco
level	klarneto	кларнет	a clarinet	grupo	alternativoj	prononco
level	tajpisto	друкарка	a typist	grupo	alternativoj	prononco
level	tajpilo	друкарська машинка (інструмент) (=скрибмашино)	a typewriter (tool) (=skribmaŝino)	grupo	alternativoj	prononco
level	lanfadeno	камвольний	a worsted	grupo	alternativoj	prononco
level	traveturo	проїзд	a drive-through	grupo	alternativoj	prononco
level	balisto	баліста	a ballista	grupo	alternativoj	prononco
level	vendota	на продаж	for sale	grupo	alternativoj	prononco
level	fervorulo	фанат, відданий, фанатик, ентузіаст	a fan, a devotee, a zeelot, an enthusiast	grupo	alternativoj	prononco
level	hokeo	хокей	a hockey	grupo	alternativoj	prononco
level	antibiotiko	антибіотик	an antibiotic	grupo	alternativoj	prononco
level	konfuzilo	те, що бентежить	something that confuses	grupo	alternativoj	prononco
level	ŝlagro	хіт	a hit song	grupo	alternativoj	prononco
level	abako	рахівниця	an abacus	grupo	alternativoj	prononco
level	Adamo	Адам	Adam	grupo	alternativoj	prononco
level	aklamo	окламація (радісна)	an acclamation (joyful)	grupo	alternativoj	prononco
level	akrobata trupo	акробатичні війська	acrobat troops	grupo	alternativoj	prononco
level	akvoralo	водяна рейка	a water rail	grupo	alternativoj	prononco
level	alta tajdo	високий приплив	a high tide	grupo	alternativoj	prononco
level	altruisto	альтруїст	an altruist	grupo	alternativoj	prononco
level	analekto	аналект	an analecto	grupo	alternativoj	prononco
level	aperitivo	закуска	an appetizer	grupo	alternativoj	prononco
level	arkeo	(Ноїв) ковчег	(Noah's) ark	grupo	alternativoj	prononco
level	armistica linio	лінія перемир'я	a truce line	grupo	alternativoj	prononco
level	aŭtodidakto	самоучка, самоучка	an autodidact, a self-taught person	grupo	alternativoj	prononco
level	bankizo	крижана шапка, льодяна льодина	a ice cap, a floe	grupo	alternativoj	prononco
level	baskulo	підйомний важіль, спусковий гачок, гойдалка	a bascule lever, a trigger, a teeter-totter	grupo	alternativoj	prononco
level	baskulponto	підйомний міст, підйомний міст	a drawbridge, a bascule bridge	grupo	alternativoj	prononco
level	bazarkorbo	сумка для покупок	a shopping bag	grupo	alternativoj	prononco
level	Betoveno	Бетховен	Beethoven	grupo	alternativoj	prononco
level	bibliofilo	бібліофіл	a bibliophile	grupo	alternativoj	prononco
level	boaco	північний олень	a reindeer	grupo	alternativoj	prononco
level	boksisto	боксер	a boxer	grupo	alternativoj	prononco
level	brizo	вітерець	a breeze	grupo	alternativoj	prononco
level	brodaĵo	вишивка	an embroidery	grupo	alternativoj	prononco
level	bufro	буфер, бампер	a buffer, a bumper	grupo	alternativoj	prononco
level	buldozo	бульдозер	a bulldozer	grupo	alternativoj	prononco
level	bumerango	бумеранг	a boomerang	grupo	alternativoj	prononco
level	burso (monujo)	гаманець	a purse	grupo	alternativoj	prononco
level	celtabulo	ціль	a target	grupo	alternativoj	prononco
level	centaŭro	Центавр	Centaurus	grupo	alternativoj	prononco
level	cerba hemoragio	крововилив у мозок	a cerebral hemorrhage	grupo	alternativoj	prononco
level	deliraĵo	божевільна розмова	a crazy talk	grupo	alternativoj	prononco
level	disertacio	дисертація, дисертація	a dissertation, a thesis	grupo	alternativoj	prononco
level	dormiranto	сомнамбула	a sleepwalker	grupo	alternativoj	prononco
level	duno	дюна	a dune	grupo	alternativoj	prononco
level	duonpatrino	мачуха	a stepmother	grupo	alternativoj	prononco
level	elevatoro	ліфт	an elevator	grupo	alternativoj	prononco
level	endoskopo	ендоскоп	a endoscope	grupo	alternativoj	prononco
level	erinaco	їжак	a hedgehog	grupo	alternativoj	prononco
level	ermito	відлюдник	an hermit	grupo	alternativoj	prononco
level	eskadro (floto)	флот	a fleet	grupo	alternativoj	prononco
level	esperantologo	Вивчення есперанто	Esperanto-Study	grupo	alternativoj	prononco
level	fajfilo	свисток	a whistle	grupo	alternativoj	prononco
level	faladpupo	іграшка Roly Poly	a roly poly toy	grupo	alternativoj	prononco
level	falĉilo	коса	a scythe	grupo	alternativoj	prononco
level	farbisto	художник	a painter	grupo	alternativoj	prononco
level	fasto	піст (утримання від їжі), піст	fasting (abstaining from food), fast	grupo	alternativoj	prononco
level	fazano	фазан	a pheasant	grupo	alternativoj	prononco
level	figursketado	фігурне катання (=artsketado)	a figure skating (=artsketado)	grupo	alternativoj	prononco
level	flava sablero	жовтий пісок	a yellow sand	grupo	alternativoj	prononco
level	forcejo	теплиця	a greenhouse	grupo	alternativoj	prononco
level	forĝisto	коваль, чорний коваль	a smith, a black smith	grupo	alternativoj	prononco
level	forsitio	форзиція	a forsythia	grupo	alternativoj	prononco
level	fortreso	фортеця	a fortress	grupo	alternativoj	prononco
level	galerio	галерея	a gallery	grupo	alternativoj	prononco
level	garantiulo	заручник	a hostage	grupo	alternativoj	prononco
level	gardrelo	поруччя, напрямна	a gard rail, a guide rail	grupo	alternativoj	prononco
level	gargaraĵo	полоскання горла	a gargle	grupo	alternativoj	prononco
level	gazono	галявина	a lawn	grupo	alternativoj	prononco
level	glubendo	липка стрічка	an adhesive tape	grupo	alternativoj	prononco
level	gongo	гонг	a gong	grupo	alternativoj	prononco
level	grenado	граната	a grenade	grupo	alternativoj	prononco
level	heredanto	спадкоємець, бенефіціар, правонаступник	an heir, a beneficiary, a successor	grupo	alternativoj	prononco
level	Herzberg	Герцберг	Herzberg	grupo	alternativoj	prononco
level	hipnotismo	гіпнотизм	hypnotism	grupo	alternativoj	prononco
level	hirudo	п'явка	a leech	grupo	alternativoj	prononco
level	homtruo	чоловіча діра	a man hole	grupo	alternativoj	prononco
level	huffero	підкова, копито	a horseshoe, a hoof	grupo	alternativoj	prononco
level	huligano	хуліган	a hooligan	grupo	alternativoj	prononco
level	inkubatoro	інкубатор	an incubator	grupo	alternativoj	prononco
level	jahurto	йогурт	yogurt	grupo	alternativoj	prononco
level	kablotramo (~trajno)	фунікулер, канатний трамвай	a funicular, a cable tram	grupo	alternativoj	prononco
level	kadro de pentraĵo	рамка картини	a frame of a picture	grupo	alternativoj	prononco
level	kalvulo	лисий	a bald headed	grupo	alternativoj	prononco
level	kamentubo	димохід	a chimney	grupo	alternativoj	prononco
level	kanjono	каньйон	a canyon	grupo	alternativoj	prononco
level	kano	тростина	a cane	grupo	alternativoj	prononco
level	kapuĉo	капюшон, капюшон	a hood, a cowl	grupo	alternativoj	prononco
level	karaso	карась	a crucian carp	grupo	alternativoj	prononco
level	kariertabelo	резюме	a résumé	grupo	alternativoj	prononco
level	karolo	колядка	a carol	grupo	alternativoj	prononco
level	kasko	шолом, каска	a helmet, a casque	grupo	alternativoj	prononco
level	kiraso	броня, бронеавтомобіль, бронелист	a armor, an armored car, armor plate	grupo	alternativoj	prononco
level	klaŭno	клоун	a clown	grupo	alternativoj	prononco
level	kokosujo (kokosarbo)	дерево какао	a cocoa tree	grupo	alternativoj	prononco
level	koloseo	Колізей	Coliseum	grupo	alternativoj	prononco
level	kolumbario	осуарій, катакомбо	a ossuary, a catacombo	grupo	alternativoj	prononco
level	komikulo	комік	a comedian	grupo	alternativoj	prononco
level	kompakt-disko	компакт-диск	a compact-disc	grupo	alternativoj	prononco
level	konsilanto	порадник, порадник	an adviser, a counsellor	grupo	alternativoj	prononco
level	kontanto	готівкові гроші	a cash money	grupo	alternativoj	prononco
level	konvekto	конвекція	a convection	grupo	alternativoj	prononco
level	krevmaizo	попкорн	a popcorn	grupo	alternativoj	prononco
level	kriplulo	каліка	a crippled	grupo	alternativoj	prononco
level	lafo	лава	lava	grupo	alternativoj	prononco
level	lambastono	милиця	a crutch	grupo	alternativoj	prononco
level	lampiro	світячий черв'як	a glow worm	grupo	alternativoj	prononco
level	leprulo	прокажений	a leper	grupo	alternativoj	prononco
level	levilo (leviero)	важіль	a lever	grupo	alternativoj	prononco
level	lombardejo	ломбард	a pawnshop	grupo	alternativoj	prononco
level	lulkanto	колискова пісня	a lullaby	grupo	alternativoj	prononco
level	malalta tajdo	відлив	a low tide	grupo	alternativoj	prononco
level	mefito	скунс	a skunk	grupo	alternativoj	prononco
level	meteostacio	метеостанція	a meteostation	grupo	alternativoj	prononco
level	mielmonato	медовий місяць	a honey moon	grupo	alternativoj	prononco
level	mimo	мім	a mime	grupo	alternativoj	prononco
level	miopulo	короткозора людина	a near-sighted person	grupo	alternativoj	prononco
level	mokso	припікання	a moxibustion	grupo	alternativoj	prononco
level	montra ŝranko	вітрина	a showcase	grupo	alternativoj	prononco
level	mutacio	мутація	a mutation	grupo	alternativoj	prononco
level	mutulo	німа людина	a mute person	grupo	alternativoj	prononco
level	nano	карлик, карлик, маленька людина	a dwarf, a midget, a little person	grupo	alternativoj	prononco
level	NIFO	НЛО	UFO	grupo	alternativoj	prononco
level	noktoklubo	нічний клуб	a nightclub	grupo	alternativoj	prononco
level	nutroĉeno	харчовий ланцюг	a food chain	grupo	alternativoj	prononco
level	otario	видра	an otter	grupo	alternativoj	prononco
level	palpebrumo	моргання, моргання	a wink, a blink	grupo	alternativoj	prononco
level	paralizito	паралізована людина	a palsied person	grupo	alternativoj	prononco
level	paŝtejo (ranĉo)	пасовище	a pasture	grupo	alternativoj	prononco
level	pastoro	пастор	a pastor	grupo	alternativoj	prononco
level	paviliono	павільйон	a pavilion	grupo	alternativoj	prononco
level	pediatro	педіатр, педіатр	a paediatrician, a pediatrist	grupo	alternativoj	prononco
level	pego	дятел	a woodpecker	grupo	alternativoj	prononco
level	pendola buso	маятниковий автобус	a pendulum bus	grupo	alternativoj	prononco
level	pesto	шкідник, чума	pest, plague	grupo	alternativoj	prononco
level	pezlevo (-isto)	важка атлетика (важкоатлет)	weightlifting (a weightlifter)	grupo	alternativoj	prononco
level	piĵamo	піжама, піжама	pajama, pyjama	grupo	alternativoj	prononco
level	planklumoj	фари	footlights	grupo	alternativoj	prononco
level	plastika kirurgo	пластичний хірург	a plastic surgeon	grupo	alternativoj	prononco
level	pordfosto	одвірок	a doorpost	grupo	alternativoj	prononco
level	pordistejo	кімната охорони, кімната двірника	a guard room, a janitor room	grupo	alternativoj	prononco
level	printempa ekvinokso	весняне рівнодення	a spring equinox	grupo	alternativoj	prononco
level	projekciilo	проектор	a projector	grupo	alternativoj	prononco
level	prokuroro	прокурор, прокурор	a prosecutor, a procurator	grupo	alternativoj	prononco
level	pufpano (sponga ~)	заварний хліб	a custard bread	grupo	alternativoj	prononco
