C.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	akcizo	বর্ধিত কর	excise tax	grupo	alternativoj	prononco
level	samovaro	একটি সামোভার (চা গরম করার জন্য ধাতব পাত্র)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	একটি ফেটিশ (বস্তুর প্রতি যৌন আকর্ষণ)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	ক্ষমাপ্রার্থী (= ফ্যাবলো)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	একটি মূল্যায়নকারী, একটি উপদেষ্টা	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	একটি অক্সাইড	an oxide	grupo	alternativoj	prononco
level	apokrifa	apocryphal, spurious	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	ক্ষণস্থায়ী, স্বল্পস্থায়ী, ক্ষণস্থায়ী	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	সালিশ	arbitration	grupo	alternativoj	prononco
level	bariero	a barrier, a barricade	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	রেনেসাঁ	Renaissance	grupo	alternativoj	prononco
level	imperativo	অনুজ্ঞাসূচক	imperative	grupo	alternativoj	prononco
level	monarko	একজন রাজা	a monarch	grupo	alternativoj	prononco
level	indigo	আকাশি নীল	indigo blue	grupo	alternativoj	prononco
level	diakono	একটি ডেকন	a deacon	grupo	alternativoj	prononco
level	erudicio	পাণ্ডিত্য, বৃত্তি	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	প্রদাহ	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	সমাধি	mausoleum	grupo	alternativoj	prononco
level	hekatombo	hecatomb	hecatomb	grupo	alternativoj	prononco
level	anemono	অ্যানিমোন	anemone	grupo	alternativoj	prononco
level	teoremo	একটি উপপাদ্য	a theorem	grupo	alternativoj	prononco
level	didaktiko	শিক্ষাবিদ্যা, শিক্ষাবিদ্যা	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	একজন অনুসন্ধানকারী	an inquisitor	grupo	alternativoj	prononco
level	konsekri	পবিত্র করা, রাজ্যাভিষেক করা, আদেশ করা	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	হারমোনিক্স	harmonics	grupo	alternativoj	prononco
level	kabalo	কাব্বালা (কাব্বালা)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	একজন ক্যাডেট	a cadet	grupo	alternativoj	prononco
level	kanoniko	একটি ক্যানন	a canon	grupo	alternativoj	prononco
level	panelo	একটি প্যানেল	a panel	grupo	alternativoj	prononco
level	kaporalo	একটি কর্পোরাল	a corporal	grupo	alternativoj	prononco
level	inerta	জড়	inert	grupo	alternativoj	prononco
level	erupcio	বিস্ফোরণ	eruption	grupo	alternativoj	prononco
level	obligacio	একটি বন্ড, একটি ডিবেঞ্চার	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	বিলিয়ার্ড	billiards	grupo	alternativoj	prononco
level	prelato	একটি prelate	a prelate	grupo	alternativoj	prononco
level	nuncio	একজন নুনসিও (একজন ধর্মীয় কূটনীতিক)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	হিউমাস	humus	grupo	alternativoj	prononco
level	rismo	রিম (কাগজের 500 শীট)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	একটি রাজকীয়	a royalist	grupo	alternativoj	prononco
level	aplombo	aplomb, আত্ম-নিশ্চয়তা	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	ব্যালেন্স (অ্যাকাউন্ট)	balance (account)	grupo	alternativoj	prononco
level	parabolo	একটি প্যারাবোলা, একটি উপমা	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	একটি স্যাট্রাপ	a satrap	grupo	alternativoj	prononco
level	laguno	একটি উপহ্রদ	a lagoon	grupo	alternativoj	prononco
level	sinodo	a synod, a convocation	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	একটি কার্ডিনাল	a cardinal	grupo	alternativoj	prononco
level	sociologio	সমাজবিজ্ঞান	sociology	grupo	alternativoj	prononco
level	sofisto	একটি sophist	a sophist	grupo	alternativoj	prononco
level	spiritisto	একজন শামান, একজন আধ্যাত্মিক	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	একজন সাধারণ মানুষ, একজন অ-পেশাদার	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	a soutane, a cassock	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anchronism	anachronism	grupo	alternativoj	prononco
level	tonsuro	টন্সার	tonsure	grupo	alternativoj	prononco
level	transito	একটি ট্রানজিট	a transit	grupo	alternativoj	prononco
level	ovacio	একটি প্রণাম	an ovation	grupo	alternativoj	prononco
level	romanco	একটি রোমান্স (গান), একটি রোমান্টিক গান	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	একটি পূর্ববর্তী (সাধারণ উপাধি)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	একটি প্রোটোটাইপ	a prototype	grupo	alternativoj	prononco
level	dalio	একটি ডালিয়া	a dahlia	grupo	alternativoj	prononco
level	anagramo	একটি অ্যানাগ্রাম	an anagram	grupo	alternativoj	prononco
level	anapesto	anaepest, anaepest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	একটি বিরোধীতা	an antithesis	grupo	alternativoj	prononco
level	friso	একটি ফ্রিজ	a frieze	grupo	alternativoj	prononco
level	apozicio	একটি নিয়োগ	an apposition	grupo	alternativoj	prononco
level	asonanco	একটি সঙ্গতি	an assonance	grupo	alternativoj	prononco
level	aŭtografo	একটি অটোগ্রাফ	an autograph	grupo	alternativoj	prononco
level	akcesora	আনুষঙ্গিক, সমান্তরাল, গৌণ	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	একটি সেন্টিগ্রাম	a centigram	grupo	alternativoj	prononco
level	centilitro	একটি সেন্টিলিটার	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	একটি বৃত্তাকার (উচ্চারণ)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	একটি ডেসিগ্রাম	a decigram	grupo	alternativoj	prononco
level	lucerno	একটি গির্জায় একটি ঝুলন্ত বাতি	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	একটি ডেসিলিটার	a deciliter	grupo	alternativoj	prononco
level	decimala	দশমিক	decimal	grupo	alternativoj	prononco
level	decimetro	একটি ডেসিমিটার	a decimeter	grupo	alternativoj	prononco
level	dekagramo	একটি ডেকাগ্রাম	a decagram	grupo	alternativoj	prononco
level	fenikso	একটি ফিনিক্স	a phoenix	grupo	alternativoj	prononco
level	dekalitro	একটি ডেক্যালিটার	a decalitre	grupo	alternativoj	prononco
level	dekametro	একটি ডেকামিটার	a decametre	grupo	alternativoj	prononco
level	demonstrativo	প্রদর্শক	demonstrative	grupo	alternativoj	prononco
level	bronko	একটি ব্রঙ্কিয়াল টিউব	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	a drachma	a drachma	grupo	alternativoj	prononco
level	patricio	একজন প্যাট্রিশিয়ান	a patrician	grupo	alternativoj	prononco
level	dualismo	একটি দ্বৈতবাদ	a dualism	grupo	alternativoj	prononco
level	lato	একটি লাঠি	a lath	grupo	alternativoj	prononco
level	prostitui	পতিতা	to prostitute	grupo	alternativoj	prononco
level	etimologio	ব্যুৎপত্তি	etymology	grupo	alternativoj	prononco
level	floreno	ফ্লোরিন, ফ্লোরেন	florin, floren	grupo	alternativoj	prononco
level	spondeo	স্পন্ডি	spondee	grupo	alternativoj	prononco
level	heksametro	একটি হেক্সামিটার	a hexameter	grupo	alternativoj	prononco
level	hektogramo	একটি হেক্টোগ্রাম	a hectogram	grupo	alternativoj	prononco
level	hektolitro	একটি হেক্টোলিটার	a hectolitre	grupo	alternativoj	prononco
level	hektometro	একটি হেক্টোমিটার	a hectometre	grupo	alternativoj	prononco
level	imperfekto	অপূর্ণ	imperfect	grupo	alternativoj	prononco
level	indikativo	নির্দেশক	indicative	grupo	alternativoj	prononco
level	arkeologio	প্রত্নতত্ত্ব (= arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	একটি পারস্পরিক সম্পর্ক	a correlative	grupo	alternativoj	prononco
level	logogrifo	একটি লগোগ্রাফি, একটি ধাঁধা	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	মেট্রিক্স	metrics	grupo	alternativoj	prononco
level	trofeo	একটি ট্রফি	a trophy	grupo	alternativoj	prononco
level	miriametro	একটি মিরিয়ামিটার	a miriameter	grupo	alternativoj	prononco
level	monogramo	একটি মনোগ্রাম	a monogram	grupo	alternativoj	prononco
level	salvo	a salvo, a burst, a fusillade	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	একটি obolus, একটি obol	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	অপটিটিভ	optative	grupo	alternativoj	prononco
level	paleografio	প্যালিওগ্রাফি	paleography	grupo	alternativoj	prononco
level	parafrazo	একটি প্যারাফ্রেজ	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	একটি দৃষ্টান্ত	a paradigm	grupo	alternativoj	prononco
level	pentametro	একটি পেন্টামিটার	a pentameter	grupo	alternativoj	prononco
level	piastro	একটি piastre	a piastre	grupo	alternativoj	prononco
level	pleonasmo	a pleonasm, a redundancy	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	a pretrite, a past tense	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	একটি সিলোজিজম	a syllogism	grupo	alternativoj	prononco
level	spektro	একটি বর্ণালী	a spectrum	grupo	alternativoj	prononco
level	solecismo	একটি একাকীত্ব	a solecism	grupo	alternativoj	prononco
level	hierarkio	অনুক্রম (=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	সাবজেক্টিভ	subjunctive	grupo	alternativoj	prononco
level	spontanea	স্বতঃস্ফূর্ত	spontaneous	grupo	alternativoj	prononco
level	amuleto	একটি তাবিজ	an amulet	grupo	alternativoj	prononco
level	tropo	একটি ট্রপ	a trope	grupo	alternativoj	prononco
level	atributo	একটি বৈশিষ্ট্য	an attribute	grupo	alternativoj	prononco
level	kluki	cluck	to cluck	grupo	alternativoj	prononco
level	akvilegio	একটি কলম্বিন, একটি অ্যাকিলেজিয়া	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	একটি স্কারলেট পিম্পারনেল (অ্যানাগালিস)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	একটি angelica	an angelica	grupo	alternativoj	prononco
level	aorto	একটি মহাধমনী	an aorta	grupo	alternativoj	prononco
level	apio	Apia, a wild cellery, Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	আর্নিকা, চিতাবাঘ, আর্নিকা মন্টানা	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fjord, firth	fjord, firth	grupo	alternativoj	prononco
level	atavismo	অ্যাটাভিজম	atavism	grupo	alternativoj	prononco
level	balzamino	একটি balsam, impatiens (বালসামিনা)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	একটি বিস্টুরি	a bistoury	grupo	alternativoj	prononco
level	bronkito	ব্রংকাইটিস	bronchitis	grupo	alternativoj	prononco
level	celulozo	সেলুলোজ	cellulose	grupo	alternativoj	prononco
level	ciklopo	সাইক্লোপস	Cyclops	grupo	alternativoj	prononco
level	endivio	একটি এন্ডিভ, একটি চিকোরি (সিচোরিয়াম এন্ডিভিয়া)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	একটি গান	a ballade	grupo	alternativoj	prononco
level	entomologio	কীটতত্ত্ব	entomology	grupo	alternativoj	prononco
level	erizipelo	erysipelas	erysipelas	grupo	alternativoj	prononco
level	haremo	একটি হারেম (মুসলিম মহিলাদের ঘর)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	অনুমান করা	to deduce	grupo	alternativoj	prononco
level	eŭnuko	একজন নপুংসক	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	a corsage, a bodice	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	একটি জে (গারুলাস)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	একটি সাইফার, একটি কোড, একটি সংমিশ্রণ	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	একটি কক্ষপথ	an orbit	grupo	alternativoj	prononco
level	harpio	harpy, a harpy eagle	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	heliotrope, Heliotropium	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	হারমাফ্রোডাইট	hermaphrodite	grupo	alternativoj	prononco
level	polipo	একটি পলিপ	a polyp	grupo	alternativoj	prononco
level	hidroterapio	হাইড্রোথেরাপি	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	হাইপারট্রফি	hypertrophy	grupo	alternativoj	prononco
level	hisopo	hyssop (হাইসোপাস)	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	ফ্রেস্কো	fresco	grupo	alternativoj	prononco
level	humero	হিউমারাস	humerus	grupo	alternativoj	prononco
level	hegemonio	আধিপত্য, আধিপত্য	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	একটি ইলেক্স, একটি হলি	an ilex, a holly	grupo	alternativoj	prononco
level	irido	একটি আইরিস (ফুল)	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	ক্যালেন্ডুলা, একটি গাঁদা	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	একটি লিনেট	a linnet	grupo	alternativoj	prononco
level	blokado	অবরোধ	blockade	grupo	alternativoj	prononco
level	kokono	একটি কোকুন	a cocoon	grupo	alternativoj	prononco
level	kondoro	একটি কনডর	a condor	grupo	alternativoj	prononco
level	bojkoti	বয়কট করতে	to boycott	grupo	alternativoj	prononco
level	konvolvulo	a convolvulus, a morning glory, a bindweed	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	একটি শিং	a hornet	grupo	alternativoj	prononco
level	kreso	একটি ক্রেস	a cress	grupo	alternativoj	prononco
level	kumino	একটি জিরা	a cumin	grupo	alternativoj	prononco
level	malario	ম্যালেরিয়া	malaria	grupo	alternativoj	prononco
level	marasmo	marasmus, emaciation	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	একটি ওবেলিস্ক	an obelisk	grupo	alternativoj	prononco
level	meliso	একটি মেলিসা	a melissa	grupo	alternativoj	prononco
level	merlango	একটি সাদা	a whiting	grupo	alternativoj	prononco
level	divano	একটি ডিভান, একটি প্রাচ্য পরিষদ, অটোমান	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	একটি জীবাণু	a microbe	grupo	alternativoj	prononco
level	milvo	একটি ঘুড়ি (পাখি)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	একটি মিমোসা	a mimosa	grupo	alternativoj	prononco
level	monomanio	মনোমানিয়া	monomania	grupo	alternativoj	prononco
level	moruo	একটি কড মাছ	a cod fish	grupo	alternativoj	prononco
level	nizo	একটি চড়ুই বাজপাখি	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	একটি সারকোফ্যাগাস	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	sainfoin, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	একটি অর্কিড	an orchid	grupo	alternativoj	prononco
level	ekvacio	একটি সমীকরণ	an equation	grupo	alternativoj	prononco
level	paleontologio	জীবাশ্ম বিজ্ঞান	paleontology	grupo	alternativoj	prononco
level	naso	একটি ইল ফাঁদ, একটি মাছের ফাঁদ	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	একটি কাঁটাযুক্ত লবস্টার, সামুদ্রিক ক্রেফিশ	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	একটি বেবুন	a baboon	grupo	alternativoj	prononco
level	pistilo	a pistil, a pestle	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	a flat fish, a flounder	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	একটি লিক	a leek	grupo	alternativoj	prononco
level	rajo	a ray, a skate, a stingray	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	a candelabrum, a candelstick	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	রেটিনা	retina	grupo	alternativoj	prononco
level	reŭmatismo	বাত	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	একজন দক্ষিণা	a priest	grupo	alternativoj	prononco
level	turbo	একটি স্পিনিং টপ	a spinning top	grupo	alternativoj	prononco
level	slipo	একটি স্লিপ, একটি ফাইলিং কার্ড	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	a batiste, a cambric	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	একটি সেরাফ	a seraph	grupo	alternativoj	prononco
level	sevrugo	একটি স্টারি স্টার্জন, একটি স্টেলেট স্টার্জন	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	একটি sphincter	a sphincter	grupo	alternativoj	prononco
level	sifiliso	সিফিলিস, পক্স	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	যক্ষ্মা, যক্ষ্মা (= টিউবারকুলোজো)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	একটি সরিষা বীজ	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	একটি ধুমধাম	a fanfare	grupo	alternativoj	prononco
level	skalpo	একটি মাথার ত্বক	a scalp	grupo	alternativoj	prononco
level	skorzonero	একটি কালো সালসিফাই	a black salsify	grupo	alternativoj	prononco
level	talismano	a talisman, a mascot	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	শুক্রাণু, বীর্য	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	একটি ট্যারান্টুলা	a tarantula	grupo	alternativoj	prononco
level	revizoro	একজন নিরীক্ষক, একজন পরিদর্শক	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	a tench	a tench	grupo	alternativoj	prononco
level	celerio	একটি সেলারি	a celery	grupo	alternativoj	prononco
level	cidonio	একটি quince	a quince	grupo	alternativoj	prononco
level	galantino	জেলটিন	gellatine	grupo	alternativoj	prononco
level	grogo	a grog, tody	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	ক্যারামেল	caramel	grupo	alternativoj	prononco
level	kirŝo	একটি কিরশ, একটি চেরি ব্র্যান্ডি	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	a compote, a stewed fruit	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	একটি মেডলার	a medlar	grupo	alternativoj	prononco
level	mirabelo	একটি মিরাবেল	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	হতাশাবাদ	pessimism	grupo	alternativoj	prononco
level	plebo	plebs, সাধারণ মানুষ	plebs, common people	grupo	alternativoj	prononco
level	saguo	একটি সাগু	a sago	grupo	alternativoj	prononco
level	vermuto	একটি ভার্মুথ (মদ)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	arabesque	arabesque	grupo	alternativoj	prononco
level	arbalesto	একটি ক্রসবো, একটি বর্শা বন্দুক	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	medulla, marrow, pith	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	ব্যালিস্টিক	ballistics	grupo	alternativoj	prononco
level	orgio	একটি বেলেল্লাপনা	an orgy	grupo	alternativoj	prononco
level	baziliko	একটি বেসিলিকা	a basilica	grupo	alternativoj	prononco
level	gruzo	a gravel, a grit	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	a burnous, a burnoose	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	a diapason, a tuning fork	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	ডিনামাইট	dynamite	grupo	alternativoj	prononco
level	maroko	মরক্কো	Morocco	grupo	alternativoj	prononco
level	ditirambo	একটি dithyramb	a dithyramb	grupo	alternativoj	prononco
level	eklogo	একটি eclogue	an eclogue	grupo	alternativoj	prononco
level	falango	একটি ফ্যালানক্স	a phalanx	grupo	alternativoj	prononco
level	garnituro	একটি গার্নিচার	a garniture	grupo	alternativoj	prononco
level	geodezio	জিওডেসি	geodesy	grupo	alternativoj	prononco
level	gladiatoro	একটি গ্ল্যাডিয়েটর	a gladiator	grupo	alternativoj	prononco
level	glazuro	একটি গ্লেজ, আইসিং, ফ্রস্টিং, বার্নিশ	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	a delettante, a amateur, a dabbler	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	একটি ক্যালিডোস্কোপ	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	একটি হালবার্ড	a halberd	grupo	alternativoj	prononco
level	harmoniumo	একটি হারমোনিয়াম	a harmonium	grupo	alternativoj	prononco
level	uzuro	একটি সুদখোর	a usury	grupo	alternativoj	prononco
level	hipodromo	একটি হিপোড্রোম, একটি ঘোড়দৌড়ের ট্র্যাক	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	একটি ইমপ্রেসারিও, একজন ব্যবসায়ী	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	একটি ক্যাব্রিওলেট, একটি পরিবর্তনযোগ্য	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	একটি ক্যালিবার	a caliber	grupo	alternativoj	prononco
level	kameo	একটি ক্যামিও	a cameo	grupo	alternativoj	prononco
level	kartografio	মানচিত্র	cartography	grupo	alternativoj	prononco
level	aŭtokrato	একজন স্বৈরাচারী	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	একটি কার্টুচ	a cartouche	grupo	alternativoj	prononco
level	dekadenco	একটি অবক্ষয়	a decadence	grupo	alternativoj	prononco
level	kazemato	একজন কেসমেট	a casemate	grupo	alternativoj	prononco
level	kepo	একটি কেপি	a kepi	grupo	alternativoj	prononco
level	monarkio	রাজতন্ত্র (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	একটি জাইলোফোন	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	একটি চতুর্ভুজ	a quadrille	grupo	alternativoj	prononco
level	majoliko	একটি majolica	a majolica	grupo	alternativoj	prononco
level	makadamo	একটি ম্যাকাডাম	a macadam	grupo	alternativoj	prononco
level	matadoro	a matador, a bullfighter	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	একটি বিক্ষোভ, একটি সমাবেশ	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	একটি মেট্রোনোম	a metronome	grupo	alternativoj	prononco
level	oktavo	একটি অষ্টক	an octave	grupo	alternativoj	prononco
level	orografio	orography	orography	grupo	alternativoj	prononco
level	palankeo	একটি পালকি, একটি লিটার (পরিবহন ম্যান-পোর্টিং)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	একটি পূর্ণ স্কোর (সঙ্গীত)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	একটি পেরিস্টাইল	a peristyle	grupo	alternativoj	prononco
level	petardo	a petard, firecracker	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	একটি পিলাস্টার	a pilaster	grupo	alternativoj	prononco
level	pontono	একটি পন্টুন	a pontoon	grupo	alternativoj	prononco
level	solventa	দ্রাবক	solvent	grupo	alternativoj	prononco
level	recitativo	একটি আবৃত্তিকারী	a recitative	grupo	alternativoj	prononco
level	rokoko	রোকোকো	rococo	grupo	alternativoj	prononco
level	rotondo	একটি রোটুন্ডা	a rotunda	grupo	alternativoj	prononco
level	ametisto	একটি অ্যামিথিস্ট	an amethyst	grupo	alternativoj	prononco
level	semaforo	একটি সেমাফোর, একটি সংকেত, একটি ট্রাফিক লাইট	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	একটি সেপ্টেট	a septet	grupo	alternativoj	prononco
level	serajlo	একটি সেরাগ্লিও	a seraglio	grupo	alternativoj	prononco
level	serenado	একটি সেরেনাড	a serenade	grupo	alternativoj	prononco
level	arkeologo	একজন প্রত্নতত্ত্ববিদ (= arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	মহাসভা, মহাসভা	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	a base, a pedestal, a plinth	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	a tassel, a pompom, a tassel, a fringe	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	একটি খঞ্জনী	a tambourine	grupo	alternativoj	prononco
level	tamtamo	a tamtam, a tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	একটি টেন্ডেম, একটি টেন্ডেম সাইকেল	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	একটি ট্যারান্টেলা	a tarantella	grupo	alternativoj	prononco
level	tiaro	একটি টিয়ারা, একটি পোপের মুকুট	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	a tinder, a touchwood	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	একটি টোগা	a toga	grupo	alternativoj	prononco
level	topografio	টপোগ্রাফি	topography	grupo	alternativoj	prononco
level	toreadoro	a toreador, a bullfighter	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	একটি সাটিন, একটি সাটিন	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	a transept, a cruise	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	একটি ট্রম্বোন	a trombone	grupo	alternativoj	prononco
level	turbino	একটি টারবাইন	a turbine	grupo	alternativoj	prononco
level	ulano	একটি উলান, একটি উহলান	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	অনুমান করা (ব্যবসা), জুয়া খেলা	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	একটি স্লুপ, একটি শালুপ নৌকা, একটি বড় ইউটিলিটি নৌকা	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	একটি ছুরি	a shrapnel	grupo	alternativoj	prononco
level	okulta	গুপ্ত	occult	grupo	alternativoj	prononco
level	baleto	একটি ব্যালে	a ballet	grupo	alternativoj	prononco
level	anomalio	একটি অসঙ্গতি	an anomaly	grupo	alternativoj	prononco
level	puritano	একটি পিউরিটান	a puritan	grupo	alternativoj	prononco
level	bazalto	একটি বেসল্ট	a basalt	grupo	alternativoj	prononco
level	berilo	একটি বেরিল, একটি জ্যাস্পার	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	একটি ডায়নামোমিটার	a dynamometer	grupo	alternativoj	prononco
level	grafito	একটি গ্রাফাইট	a graphite	grupo	alternativoj	prononco
level	gutaperko	a gutta-percha	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	apothrosize, to deify	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	হাইড্রোস্ট্যাটিক্স	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	একটি ক্যালোমেল	a calomel	grupo	alternativoj	prononco
level	kolodio	একটি সংঘর্ষ	a collodion	grupo	alternativoj	prononco
level	konglomerato	একটি সমষ্টি	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	a eucharist, a sacrament	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	কসমগনি	cosmogony	grupo	alternativoj	prononco
level	kosmografio	কসমোগ্রাফি	cosmography	grupo	alternativoj	prononco
level	kreozoto	creosote	creosote	grupo	alternativoj	prononco
