C.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	koloso	colossus មួយ។	a colossus	grupo	alternativoj	prononco
level	municipa	ក្រុង	municipal	grupo	alternativoj	prononco
level	pulso	ជីពចរ	a pulse	grupo	alternativoj	prononco
level	gravi	សំខាន់, សំខាន់	to matter, to be important	grupo	alternativoj	prononco
level	karavano	ចរ	a caravan	grupo	alternativoj	prononco
level	astro	រូបកាយសេឡេស្ទាល រូបកាយស្ថានសួគ៌ ផ្កាយ	a celestial body, a heavenly body, a star	grupo	alternativoj	prononco
level	biologio	ជីវវិទ្យា	biology	grupo	alternativoj	prononco
level	ĝihado	ជីហាត	jihad	grupo	alternativoj	prononco
level	skrapgumo	កៅស៊ូ, កំហឹង	a rubber, an erager	grupo	alternativoj	prononco
level	radioaktiva	វិទ្យុសកម្ម	radioactive	grupo	alternativoj	prononco
level	kunsido	ប្រជុំ អង្គុយ ប្រជុំ	a meeting, a sitting, a session	grupo	alternativoj	prononco
level	eriko	heather មួយ ផ្កាកុលាបព្រៃ	a heather, a wild rose	grupo	alternativoj	prononco
level	varianto	វ៉ារ្យ៉ង់, អថេរ, ទម្រង់ផ្សេងគ្នា	a variant, a variable, a different form	grupo	alternativoj	prononco
level	aŭdienco	ទស្សនិកជន, សវនាការ	an audience, a hearing	grupo	alternativoj	prononco
level	barbaro	ព្រៃផ្សៃ	a barbarian	grupo	alternativoj	prononco
level	evangelio	ផ្សាយដំណឹងល្អ ដំណឹងល្អ	an evangel, gospel	grupo	alternativoj	prononco
level	tetaso (te-taso)	ពែងតែ	a tea cup	grupo	alternativoj	prononco
level	ŝilingo	មួយ shilling	a shilling	grupo	alternativoj	prononco
level	fazo	ដំណាក់កាលមួយ, ដំណាក់កាលមួយ។	a phase, a stage	grupo	alternativoj	prononco
level	mamuto	mammoth មួយ។	a mammoth	grupo	alternativoj	prononco
level	adepto	អ្នកជំនាញ អ្នកដើរតាម	an adept, a follower	grupo	alternativoj	prononco
level	anonima	អនាមិក	anonymous	grupo	alternativoj	prononco
level	fonetiko	សូរសព្ទ	phonetics	grupo	alternativoj	prononco
level	fatala	ស្លាប់, វាសនា, វាសនា, មហន្តរាយ	fatal, fated, fateful, disastrous	grupo	alternativoj	prononco
level	komencanto	អ្នកចាប់ផ្តើមដំបូង	a beginner	grupo	alternativoj	prononco
level	vulgara	វចនានុក្រម, វចនានុក្រម, ទូទៅ	vulgar, vernacular, common	grupo	alternativoj	prononco
level	ekiri	ដើម្បីចេញ, កំណត់, ចេញ	to get off, to set off, to set out	grupo	alternativoj	prononco
level	baso	បាស, សំឡេងបាស	a bass, a bass voice	grupo	alternativoj	prononco
level	dormĉambro	បន្ទប់គេងមួយ។	a bedroom	grupo	alternativoj	prononco
level	kofro	កាហ្វេ, ទ្រូងធ្វើដំណើរ, ដើម	a coffer, a traveling chest, a trunk	grupo	alternativoj	prononco
level	agonio	ទុក្ខព្រួយ, សេចក្តីស្លាប់	an agony, death throes	grupo	alternativoj	prononco
level	fotilo	កាមេរ៉ា​មួយ	a camera	grupo	alternativoj	prononco
level	cilindro	ស៊ីឡាំង, roller មួយ។	a cylinder, a roller	grupo	alternativoj	prononco
level	sonbendilo	ម៉ាស៊ីនថតខ្សែអាត់	a casette tape recorder	grupo	alternativoj	prononco
level	eburo	ភ្លុក	an ivory	grupo	alternativoj	prononco
level	kanario	Canary មួយ។	a canary	grupo	alternativoj	prononco
level	moskeo	វិហារអ៊ីស្លាមមួយ។	a mosque	grupo	alternativoj	prononco
level	formato	ទម្រង់មួយ។	a format	grupo	alternativoj	prononco
level	manio	mania មួយ fad	a mania, a fad	grupo	alternativoj	prononco
level	skeptika	សង្ស័យ	skeptical	grupo	alternativoj	prononco
level	citadelo	បន្ទាយមួយ។	a citadel	grupo	alternativoj	prononco
level	komputilo	កុំព្យូទ័រ (ឧបករណ៍) (=komputero, komputmaŝino)	a computer (tool) (=komputero, komputmaŝino)	grupo	alternativoj	prononco
level	fanatika	និយម, ជ្រុលនិយម, ជ្រុលនិយម	fanatic, fanatical, bigoted	grupo	alternativoj	prononco
level	kosmoso	cosmos មួយ។	a cosmos	grupo	alternativoj	prononco
level	strofo	ខគម្ពីរមួយឃ្លា	a verse, a stanza	grupo	alternativoj	prononco
level	metaforo	ពាក្យប្រៀបធៀប	a metaphor	grupo	alternativoj	prononco
level	nostalgio	ការនឹករលឹក	nostalgia	grupo	alternativoj	prononco
level	forumo	វេទិកាមួយ។	a forum	grupo	alternativoj	prononco
level	arbusto	គុម្ពឈើ គុម្ពឈើ	a bush, a shrub, shrubbery	grupo	alternativoj	prononco
level	televidilo	ឈុតទូរទស្សន៍	a TV set	grupo	alternativoj	prononco
level	penco	មួយកាក់	a penny	grupo	alternativoj	prononco
level	ludkartoj	លេង​បៀរ	playing cards	grupo	alternativoj	prononco
level	pozi	ដើម្បីដាក់	to pose	grupo	alternativoj	prononco
level	T-ĉemizo	អាវយឺត​មួយ	a T-shirt	grupo	alternativoj	prononco
level	konvencio	អនុសញ្ញា, កិច្ចព្រមព្រៀង	a convention, an agreement	grupo	alternativoj	prononco
level	hungaro	ជនជាតិហុងគ្រី	a Hungarian person	grupo	alternativoj	prononco
level	tulipo	tulip មួយ។	a tulip	grupo	alternativoj	prononco
level	bilanco	តារាងតុល្យការ របាយការណ៍ហិរញ្ញវត្ថុ	a balance sheet, a financial statement	grupo	alternativoj	prononco
level	Parizo	ប៉ារីស	Paris	grupo	alternativoj	prononco
level	telefakso	ទូរសារ ទូរសារ	fax, telefax	grupo	alternativoj	prononco
level	gnomo	gnome, មនុស្សតឿ, brownie មួយ។	a gnome, a dwarf, a brownie	grupo	alternativoj	prononco
level	formala	ផ្លូវការ	formal	grupo	alternativoj	prononco
level	duelo	ការ​ប្រកួត​មួយ​	a duel	grupo	alternativoj	prononco
level	paralela	ប៉ារ៉ាឡែល	parallel	grupo	alternativoj	prononco
level	romantiko	មនោសញ្ចេតនា	a romanticism	grupo	alternativoj	prononco
level	laciĝi	អស់កម្លាំង	to become tired	grupo	alternativoj	prononco
level	fuko	សារ៉ាយសមុទ្រ (ពណ៌ត្នោតស្ងួត) ខាត់ណា (ខ្ទេចខ្ទី)	a seaweed (brown, dry), a kelp (wrack)	grupo	alternativoj	prononco
level	sabro	sabre, ដាវធំ	a sabre, a broadsword	grupo	alternativoj	prononco
level	apatio	ស្មារតីស្ពឹកស្រពន់	an apathy	grupo	alternativoj	prononco
level	meze	នៅ​ពាក់កណ្ដាល	in the middle	grupo	alternativoj	prononco
level	markizo	ម៉ាគីស	a marquis	grupo	alternativoj	prononco
level	martiro	ទុក្ករបុគ្គល	a martyr	grupo	alternativoj	prononco
level	aerpoŝto	សំបុត្រយន្តហោះ	an airmail	grupo	alternativoj	prononco
level	reputacio	កេរ្តិ៍ឈ្មោះ	reputation	grupo	alternativoj	prononco
level	diskreta	ចេះ​ពិចារណា, ដាច់​ដោយ​ឡែក	discreet, discrete	grupo	alternativoj	prononco
level	cendo	មួយសេន	a cent	grupo	alternativoj	prononco
level	kotizi	ដើម្បីរួមចំណែក (ប្រាក់សម្រាប់គោលបំណងរួម)	to contribute (money for a common objective)	grupo	alternativoj	prononco
level	epiteto	epithet, គុណលក្ខណៈមួយ។	an epithet, an attribute	grupo	alternativoj	prononco
level	fizionomio	សរីរវិទ្យា, លក្ខណៈនៃមុខ, ការបញ្ចេញទឹកមុខ	physiognomy, facial features, facial expression	grupo	alternativoj	prononco
level	reliefo	ការធូរស្បើយ តំណាងដ៏ឆ្នើម	a relief, an outstanding representation	grupo	alternativoj	prononco
level	paragrafo	កថាខណ្ឌមួយ។	a paragraph	grupo	alternativoj	prononco
level	temperamento	និស្ស័យ	a temperament	grupo	alternativoj	prononco
level	sandalo	ស្បែកជើងកវែងមួយ។	a sandal	grupo	alternativoj	prononco
level	ekstrakto	ការដកស្រង់មួយ។	an extract	grupo	alternativoj	prononco
level	antipatio	ការមិនចូលចិត្ត, ការមិនចូលចិត្ត	antipathy, dislike	grupo	alternativoj	prononco
level	liriko	ទំនុកច្រៀង, កំណាព្យទំនុកច្រៀង	lyrics, lyrical poem	grupo	alternativoj	prononco
level	geometrio	ធរណីមាត្រ	geometry	grupo	alternativoj	prononco
level	ekskluziva	ផ្តាច់មុខ	exclusive	grupo	alternativoj	prononco
level	opio	អាភៀន	opium	grupo	alternativoj	prononco
level	sensacio	អារម្មណ៍, ចលាចល។	a sensation, a commotion	grupo	alternativoj	prononco
level	kliŝi	ដើម្បីនិយាយនៅក្នុង cliche ដើម្បីនិយាយ stereotypical	to say in cliche, to say stereotypical	grupo	alternativoj	prononco
level	inversa	បញ្ច្រាស, បញ្ច្រាស	inverse, reverse	grupo	alternativoj	prononco
level	patoso	រោគ	pathos	grupo	alternativoj	prononco
level	astronomio	តារាសាស្ត្រ	astronomy	grupo	alternativoj	prononco
level	negro	មនុស្សខ្មៅ	a black person	grupo	alternativoj	prononco
level	galero	galley មួយ។	a galley	grupo	alternativoj	prononco
level	revolvero	កាំភ្លើងខ្លីមួយ។	a revolver	grupo	alternativoj	prononco
level	aristokrato	អភិជន	an aristocrat	grupo	alternativoj	prononco
level	junko	ប្រញាប់ប្រញាល់ (រុក្ខជាតិស្មៅ)	a rush (grassy plant)	grupo	alternativoj	prononco
level	projekcio	ការព្យាករណ៍	a projection	grupo	alternativoj	prononco
level	dekreto	ក្រឹត្យមួយ។	a decree	grupo	alternativoj	prononco
level	garnizono	យោធភូមិ	a garrison	grupo	alternativoj	prononco
level	aborti	រំលូតកូន, រលូតកូន	to abort, to miscarry	grupo	alternativoj	prononco
level	nimfo	nymph មួយ។	a nymph	grupo	alternativoj	prononco
level	parodio	ការលេងសើច, ការនិយាយលេងសើច	a parody, a burlesque	grupo	alternativoj	prononco
level	strategio	យុទ្ធសាស្រ្តមួយ។	a strategy	grupo	alternativoj	prononco
level	aldo	អាតូ (សំឡេង)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	ផ្តាច់មុខ	a monopoly	grupo	alternativoj	prononco
level	vaki	ទំនេរ	to be vacant	grupo	alternativoj	prononco
level	ci	អ្នក, អ្នក។	thou, you	grupo	alternativoj	prononco
level	uragano	ខ្យល់ព្យុះ ព្យុះកំបុតត្បូង	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	mosaic មួយ។	a mosaic	grupo	alternativoj	prononco
level	estetiko	សោភ័ណភាព	aesthetics	grupo	alternativoj	prononco
level	marĝeno	រឹម	a margin	grupo	alternativoj	prononco
level	fiziologio	សរីរវិទ្យា	physiology	grupo	alternativoj	prononco
level	atleto	អត្តពលិក	an athlete	grupo	alternativoj	prononco
level	gazo	មារៈបង់រុំមួយ។	a gauze	grupo	alternativoj	prononco
level	rigora	ម៉ត់ចត់	rigorous	grupo	alternativoj	prononco
level	anatomio	កាយវិភាគសាស្ត្រ	anatomy	grupo	alternativoj	prononco
level	estrado	វេទិកាមួយ, ដំណាក់កាលមួយ។	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	ខ្នាតតូចមួយ។	a miniature	grupo	alternativoj	prononco
level	cigano	ហ្គីបសីរសី	a gypsy	grupo	alternativoj	prononco
level	eksceso	លើស, ធំ	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	caricature តុក្កតា	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	តុរបស់សាស្ត្រាចារ្យ ប្រៃសណីយ៍សាកលវិទ្យាល័យ	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	banal, ធម្មតា	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	យុទ្ធសាស្ត្រ, យុទ្ធសាស្ត្រ	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	សហព័ន្ធមួយ។	a confederation	grupo	alternativoj	prononco
level	kokso	ត្រគាក, ហក់	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	allegory មួយ។	an allegory	grupo	alternativoj	prononco
level	lavendo	ផ្កាឡាវេនឌឺ	a lavender	grupo	alternativoj	prononco
level	zigzago	zigzag មួយ។	a zigzag	grupo	alternativoj	prononco
level	arkivo	បណ្ណសារ (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	ស៊ុលតង់	Sultan	grupo	alternativoj	prononco
level	femuro	ភ្លៅ, ជើងខាងលើ	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	ជំរុំមួយ bivouac	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	blazon, amorial bearings	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	ទេសភាព	a panorama	grupo	alternativoj	prononco
level	ario	អារី, ខ្យល់	an aria, an air	grupo	alternativoj	prononco
level	protokolo	ពិធីការមួយ។	a protocol	grupo	alternativoj	prononco
level	pudingo	pudding, pudding មួយ។	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	ស៊ីមេទ្រីមួយ។	a symmetry	grupo	alternativoj	prononco
level	filologo	Philologist	a philologist	grupo	alternativoj	prononco
level	psalmo	ទំនុកតម្កើង	psalm	grupo	alternativoj	prononco
level	talero	a thaler (កាក់ប្រាក់អាល្លឺម៉ង់)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	minaret មួយ។	a minaret	grupo	alternativoj	prononco
level	farmacio	ឱសថស្ថាន (វិទ្យាសាស្ត្រ)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	សូដាមួយ។	a soda	grupo	alternativoj	prononco
level	akacio	អាកាស្យា	an acacia	grupo	alternativoj	prononco
level	majoro	មេ, មេបញ្ជាការ	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	ទ័ពសេះ	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	metamorphosis, ការផ្លាស់ប្តូរ	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	ដើម្បី marinate	to marinate	grupo	alternativoj	prononco
level	pantomimo	ល្ខោនខោល។	a pantomime	grupo	alternativoj	prononco
level	spiralo	វង់មួយ។	a spiral	grupo	alternativoj	prononco
level	emblemo	និមិត្តសញ្ញា និមិត្តសញ្ញា	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	ទទួលបាន	to derive	grupo	alternativoj	prononco
level	konkurenco	ការប្រកួតប្រជែង, ការប្រកួតប្រជែងពាណិជ្ជកម្ម	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	សួយសារអាករ	a tribute	grupo	alternativoj	prononco
level	klaki	ដើម្បីចុច, ដើម្បីជជែក, ដើម្បីបំបែក	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	បក្សពួក	a faction	grupo	alternativoj	prononco
level	teologio	ទ្រឹស្ដី	theology	grupo	alternativoj	prononco
level	sektoro	វិស័យមួយ វិស័យរង្វង់	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	ការសំយោគមួយ។	a synthesis	grupo	alternativoj	prononco
level	farso	farce មួយ slapstick មួយ។	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	Guilder មួយ gulden	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	ការផ្តល់សេវាមួយ។	a providence	grupo	alternativoj	prononco
level	skrupulo	វិចារណញ្ញាណ, សតិសម្បជញ្ញៈ, វិចារណញ្ញាណ	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	ថ្មើរជើង	an infantry	grupo	alternativoj	prononco
level	spasmo	spasm មួយ។	a spasm	grupo	alternativoj	prononco
level	rikani	សើចចំអក សើចចំអក	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	ដើម្បីស្តាប់, ស៊ើបអង្កេត, ដើម្បីដឹង	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	វិន័យមួយ។	a discipline	grupo	alternativoj	prononco
level	sarkasmo	sarcasm មួយ។	a sarcasm	grupo	alternativoj	prononco
level	Londono	ទីក្រុងឡុងដ៍	London	grupo	alternativoj	prononco
level	arkitekturo	ស្ថាបត្យកម្ម (=arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	អក្សរសាស្ត្រ	anthology	grupo	alternativoj	prononco
level	kanibalo	cannibal មួយ។	a cannibal	grupo	alternativoj	prononco
level	Varsovio	វ៉ារស្សាវ៉ា	Warsaw	grupo	alternativoj	prononco
level	geologio	ភូគព្ភសាស្ត្រ	geology	grupo	alternativoj	prononco
level	leontodo	dandelion មួយ។	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	សិស្ស អ្នកដើរតាម	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	អង្ករឆ្អិនមួយ។	a cooked rice	grupo	alternativoj	prononco
level	ĝino	ជីន (ភេសជ្ជៈមានជាតិអាល់កុល)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	នាយកដ្ឋានមួយ។	a department	grupo	alternativoj	prononco
level	remburita urso	ខ្លាឃ្មុំ stuffed	a stuffed bear	grupo	alternativoj	prononco
level	baseno	អាង, អាងមួយ។	a basin, a pool	grupo	alternativoj	prononco
level	poluri	ខាត់, ភ្លឺ, ខាត់ (ស្បែក) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	ទៅ meow, ទៅ mew	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	ឧត្តមនាវីឯកសមុទ្រ	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	សិរីល្អពេលព្រឹក (ផ្កា)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	អ៊ីយ៉ូត	iodine	grupo	alternativoj	prononco
level	kronologio	កាលប្បវត្តិ	a chronology	grupo	alternativoj	prononco
level	cinika	ឃោរឃៅ	cynical	grupo	alternativoj	prononco
level	filologio	ទស្សនវិជ្ជា	philology	grupo	alternativoj	prononco
level	aksiomo	axiom មួយ ប្រព័ន្ធ axiomatic	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	bard មួយ។	a bard	grupo	alternativoj	prononco
level	ĵargono	វចនានុក្រម, ពាក្យស្លោក	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	នព្វន្ធ	arithmetics	grupo	alternativoj	prononco
level	analoga	អាណាឡូក, អាណាឡូក	analog, analogous	grupo	alternativoj	prononco
level	aforismo	aphorism, ពាក្យមួយ។	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	វណ្ណៈ	a caste	grupo	alternativoj	prononco
level	antilopo	antelope មួយ។	an antelope	grupo	alternativoj	prononco
level	pledi	ប្តឹង (តុលាការ)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	ផ្កាដាហ្វឌីល ណាក់ស៊ីសស	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	ជំនួយការ, ជំនួយការ-de-ជំរុំ	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	ឈើឆ្កាងមួយ។	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	អាវ	a jersey	grupo	alternativoj	prononco
level	hieno	hyena	a hyena	grupo	alternativoj	prononco
level	epopeo	វីរភាព, កំណាព្យវីរភាព	a epic, a epic poem	grupo	alternativoj	prononco
level	busto	ដើមទ្រូង, ដើមទ្រូង	a bust, a torso	grupo	alternativoj	prononco
level	bordero	ព្រំដែន	a border	grupo	alternativoj	prononco
level	kantato	កាតាតា	cantata	grupo	alternativoj	prononco
level	nomado	ពូជពង្ស	a nomad	grupo	alternativoj	prononco
level	sakristio	អាវកាក់ (នៅក្នុងព្រះវិហារ)	a vestry (in a church)	grupo	alternativoj	prononco
level	felietono	feuilleton លក្ខណៈសៀរៀល	a feuilleton, a serial feature	grupo	alternativoj	prononco
level	prefekto	អាណាខេត្តមួយ។	a prefect	grupo	alternativoj	prononco
level	diafana	ដិត, ថ្លា, ថ្លា	diaphanous, transparent, translucent	grupo	alternativoj	prononco
level	lazuro	azure, មេឃពណ៌ខៀវ	azure, sky blue	grupo	alternativoj	prononco
level	pigmeo	pygmy មួយ។	a pygmy	grupo	alternativoj	prononco
level	miriado	ជាច្រើន	a myriad	grupo	alternativoj	prononco
level	retoro	អ្នកវោហាសាស្ត្រ	a rhetorician	grupo	alternativoj	prononco
level	boksi	ទៅប្រអប់	to box	grupo	alternativoj	prononco
level	optiko	អុបទិក	optics	grupo	alternativoj	prononco
level	azilo	កន្លែងជ្រកកោន, ទីជម្រក	an asylum, a sanctuary	grupo	alternativoj	prononco
level	bastardo	សត្វតិរច្ឆាន	a bastard	grupo	alternativoj	prononco
level	feŭdo	ជម្លោះ, សក្តិភូមិ	a feud, a feudal	grupo	alternativoj	prononco
level	paroksismo	paroxysm មួយ។	a paroxysm	grupo	alternativoj	prononco
level	loterio	ឆ្នោត, ឆ្នោតមួយ។	a lottery, a raffle	grupo	alternativoj	prononco
level	gasfornelo	ជួរឧស្ម័ន	a gas range	grupo	alternativoj	prononco
level	papiruso	papyrus មួយ។	a papyrus	grupo	alternativoj	prononco
level	soneto	sonnet មួយ។	a sonnet	grupo	alternativoj	prononco
level	kelonio	អណ្តើកមួយ។	a turtle	grupo	alternativoj	prononco
level	moduli	ដើម្បីកែប្រែ	to modulate	grupo	alternativoj	prononco
level	ekspresa	បង្ហាញ	express	grupo	alternativoj	prononco
level	despoto	despot មួយ។	a despot	grupo	alternativoj	prononco
level	konfiski	ដើម្បីរឹបអូស	to confiscate	grupo	alternativoj	prononco
level	depeŝo	ការបញ្ជូនសារបន្ទាន់	a dispatch, an urgent message	grupo	alternativoj	prononco
level	angoro	ទុក្ខព្រួយ, ទុក្ខព្រួយ, ទុក្ខព្រួយ	an anguish, an agony, a distress	grupo	alternativoj	prononco
level	subrobo	រអិល អាវរង	a slip, a sub robe	grupo	alternativoj	prononco
level	oazo	អូអេស៊ីស	an oasis	grupo	alternativoj	prononco
level	Rejno	រីន	Rhine	grupo	alternativoj	prononco
level	epilepsio	ជំងឺឆ្កួតជ្រូក	an epilepsy	grupo	alternativoj	prononco
level	dogo	bulldog មួយ mastiff មួយ។	a bulldog, a mastiff	grupo	alternativoj	prononco
level	sakuro	ផ្កា cherry (ជប៉ុន)	a cherry blossom (japanese)	grupo	alternativoj	prononco
level	arkitekto	ស្ថាបត្យករ (=arĥitekto)	an architect (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	ដើម្បីរំដោះខ្លួន	to emancipate	grupo	alternativoj	prononco
level	nektaro	ទឹកដមមួយ។	a nectar	grupo	alternativoj	prononco
level	trikoloreto	pansy, បេះដូង (ផ្កា)	a pansy, heartsease (flower)	grupo	alternativoj	prononco
level	buduaro	boudoir តុស្លៀកពាក់	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	obtuse, រិល	obtuse, dull	grupo	alternativoj	prononco
level	tifo	ជំងឺគ្រុនពោះវៀន	typhus	grupo	alternativoj	prononco
level	letargio	សន្លឹម, ភាពស្លេកស្លាំង	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	ជំងឺហឺត	asthma	grupo	alternativoj	prononco
level	ŝovinismo	លទ្ធិសាសនានិយម	a chauvinism	grupo	alternativoj	prononco
level	kariero	អាជីពមួយ។	a career	grupo	alternativoj	prononco
level	odo	ode មួយ។	an ode	grupo	alternativoj	prononco
level	pupitro	ឡៅតឿ តុរៀន	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	សេចក្តីថ្លែងការណ៍មួយ។	a declaration	grupo	alternativoj	prononco
level	mistiko	ទេវកថា ទេវកថា	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	ដើម្បីទម្លាក់គ្រាប់បែក	to bombard	grupo	alternativoj	prononco
level	maksimo	អតិបរមា	a maxim	grupo	alternativoj	prononco
level	lordo	ព្រះអម្ចាស់	lord	grupo	alternativoj	prononco
level	balzamo	ប្រទាលកន្ទុយក្រពើ	balsam, balm	grupo	alternativoj	prononco
level	breĉo	ការរំលោភ, គម្លាត	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	diphthong មួយ។	a diphthong	grupo	alternativoj	prononco
level	sekto	និកាយមួយ។	a sect	grupo	alternativoj	prononco
level	amoro	ស្នេហា, ស្នេហាផ្លូវភេទ	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	ducat (ប្រាក់ មាស)	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	ដើម្បីគេចចេញ	to elide	grupo	alternativoj	prononco
level	epigrafo	epigraph, សិលាចារឹកមួយ។	an epigraph, an inscription	grupo	alternativoj	prononco
level	epigramo	epigram មួយ។	an epigram	grupo	alternativoj	prononco
level	amputi	កាត់ផ្តាច់	to amputate	grupo	alternativoj	prononco
level	kursivo	ការសរសេរអក្សរកាត់	a cursive writing	grupo	alternativoj	prononco
level	faksimilo	ទូរសារ	a facsimile	grupo	alternativoj	prononco
level	fiktiva	ប្រឌិត, ប្រឌិត	fictious, fictional	grupo	alternativoj	prononco
level	sireno	ស៊ីរ៉ែន	a siren	grupo	alternativoj	prononco
level	fleksio	ការបំផុសគំនិត	inflexion	grupo	alternativoj	prononco
level	gerundio	gerund មួយ។	a gerund	grupo	alternativoj	prononco
level	grafologio	ក្រាហ្វិក	graphology	grupo	alternativoj	prononco
level	mahagono	ម៉ាហូហ្គានីមួយ។	a mahogany	grupo	alternativoj	prononco
level	arkaika	បុរាណ (=arĥaika)	archaic (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	ពាក្យដូចគ្នា	a homonym	grupo	alternativoj	prononco
level	karato	ការ៉ាត់មួយ។	a carat	grupo	alternativoj	prononco
level	agrafo	ឧបករណ៍ភ្ជាប់, ការចង, ដែកគោល, ការគៀប	a fastener, a binding, a staple, a clamp	grupo	alternativoj	prononco
level	komparativo	ប្រៀបធៀប	comparative	grupo	alternativoj	prononco
level	titano	ទីតាន	Titan	grupo	alternativoj	prononco
level	fiakro	គ្រូបង្វឹក hackney រទេះរុញ hackney	a hackney coach, a hackney carriage	grupo	alternativoj	prononco
level	klasifiki	ដើម្បីចាត់ថ្នាក់	to classify	grupo	alternativoj	prononco
level	broĉo	brooch មួយ។	a brooch	grupo	alternativoj	prononco
level	beletristiko	អក្សរសិល្ប៍ belletristic	a belletristic literature	grupo	alternativoj	prononco
level	inspekti	ដើម្បីត្រួតពិនិត្យ	to inspect	grupo	alternativoj	prononco
level	sfinkso	sphinx មួយ។	a sphinx	grupo	alternativoj	prononco
level	superlativo	អស្ចារ្យ	superlative	grupo	alternativoj	prononco
level	hiacinto	hyacinth មួយ។	a hyacinth	grupo	alternativoj	prononco
level	retoriko	វោហារសាស្ត្រ, វោហាសាស្ត្រ	a rhetoric, an oratory	grupo	alternativoj	prononco
level	hieroglifo	hieroglyph មួយ។	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	ស្ថានភាពលំបាកមួយ។	a dilemma	grupo	alternativoj	prononco
level	tipografio	អក្សរសិល្ប៍	typography	grupo	alternativoj	prononco
level	kloako	cloaca, បង្ហូរ, cesspool, cesspit មួយ។	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	នីកែល	nickel	grupo	alternativoj	prononco
level	vinjeto	vignette មួយ គំនូរអត្ថបទ	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	ដើម្បីអមដំណើរ	to escort	grupo	alternativoj	prononco
level	geranio	geranium វិក័យប័ត្ររបស់សត្វក្រៀល	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	charade មួយ។	a charade	grupo	alternativoj	prononco
level	skolo	សាលា (សិល្បៈទស្សនវិជ្ជា)	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	កាំភ្លើងធំមួយ។	an artillery	grupo	alternativoj	prononco
level	amnestio	ការលើកលែងទោស	amnesty	grupo	alternativoj	prononco
