B.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	ĉu la kongreso tiom plaĉas al vi?	តើអ្នកចូលចិត្តសមាជខ្លាំងណាស់?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	បាទ និង ទេ។	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	ខ្ញុំប្រាកដថាខ្ញុំពេញចិត្តខ្លាំងណាស់	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	ពេញចិត្តនឹង IJK ណាស់។	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	ប៉ុន្តែមានអ្វីផ្សេងទៀត។	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	អ្វីផ្សេងទៀតដែលធ្វើឱ្យខ្ញុំសប្បាយចិត្ត	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	គឺជាអ្វីដែលធ្វើឱ្យ ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	និយាយបានត្រឹមត្រូវ។	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	មាននរណាម្នាក់វាយ ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	នរណាម្នាក់ដែលធ្វើឱ្យបេះដូងខ្ញុំលោត	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	និយាយថា តើអ្នកបានធ្លាក់ក្នុងអន្លង់ស្នេហ៍ទេ?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	បានលង់ស្នេហ៍ជាមួយក្មេងស្រីខ្លះ	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	តើអ្នកបានធ្លាក់ក្នុងអន្លង់ស្នេហ៍ជាមួយក្មេងស្រីទេ?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	មិនប្រាកដថាខ្ញុំធ្លាក់ក្នុងអន្លង់ស្នេហ៍ទេ។	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	មិនប្រាកដទេ ប៉ុន្តែវាមានអារម្មណ៍ល្អ។	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	ខ្ញុំ​មិន​ប្រាកដ​ថា​ខ្ញុំ​មាន​ស្នេហា​ឬ​អត់​នៅ​ឡើយ​ទេ។	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	ប៉ុន្តែវាមានអារម្មណ៍ល្អណាស់	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	នាងថែមទាំងថើបខ្ញុំទៀតផង។	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	ថើបខ្ញុំនៅលើបបូរមាត់	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	ថែមទាំងថើបខ្ញុំអំឡុងពេល La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	អស្ចារ្យអ្វីដែលជាការថើប	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	អ្វីដែលនាងថើប!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	អស្ចារ្យ! ឥឡូវនេះខ្ញុំយល់	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	យល់ពីមូលហេតុដែលអ្នកកំពុងបញ្ចេញពន្លឺ	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	អ្នកបញ្ចេញសេចក្តីរីករាយយ៉ាងខ្លាំង	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	តាមពិត មានអ្វីស្រដៀងគ្នានេះបានកើតឡើង	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	មានអ្វីមួយស្រដៀងនឹងខ្ញុំ	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	ប៉ុន្តែខ្ញុំបានគិតថា ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	គិតថាអ្នកមិនចូលចិត្ត ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	អ្នកមិនចូលចិត្តរាំនៅ La Bamba ទេ។	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	ត្រូវហើយ វាមិនបានកើតឡើងទេ។	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	បានកើតឡើងនៅជាន់រាំ	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	វាមិនបានកើតឡើងនៅជាន់រាំទេ។	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	ប៉ុន្តែនៅក្នុងហាងតែ (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	ហើយវាមិនមែនជាការថើបទេ។	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	មិនមែនជាការថើបទេ ប៉ុន្តែនៅតែជាអ្វីដែលរីករាយ	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	ប៉ុន្តែយ៉ាងណាក៏ដោយ អ្វីមួយដែលរីករាយណាស់។	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	អញ្ចឹងប្រាប់!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	ខ្ញុំមិនដឹងថាត្រូវនិយាយអ្វីទេ។	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	មិនដឹងថាត្រូវនិយាយអ្វីពិតប្រាកដ	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	គ្មានអ្វីពិសេសកើតឡើងទេ។	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	យ៉ាងហោចណាស់វាមិនទាន់កើតឡើងនៅឡើយទេ	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	ប៉ុន្តែខ្ញុំមានអារម្មណ៍ដូចម្ដេច ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	មានអារម្មណ៍ថានាងចូលចិត្តខ្ញុំខ្លាំងណាស់	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	មានអារម្មណ៍ថានាងចូលចិត្តខ្ញុំខ្លាំងណាស់	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	នាងចូលចិត្តខ្ញុំ ហើយខ្ញុំចូលចិត្តនាង	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	យើងបានជជែកគ្នាជាយូរអំពី ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	មានការជជែកគ្នាយ៉ាងយូរអំពីតន្ត្រី	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	ហើយបន្ទាប់មកច្រៀងជាមួយគ្នា	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	ខ្ញុំគិតថានាងកំពុងចែចង់	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	នាងកំពុងចែចង់ខ្ញុំ	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	វាល្អណាស់	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	ដូចដែលមិត្តរបស់អ្នកមកពីកាណាដានិយាយ	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;អាល្អ!&quot; ដូចមិត្តមកពីកាណាដានិយាយ	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	បាទ​ពិតប្រាកដ​ហើយ! ខ្ញុំសង្ឃឹម ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	ដើម្បីជួបនាងម្តងទៀតឆាប់ៗនេះ	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	សង្ឃឹមថានឹងជួបនាងម្តងទៀត	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	ខ្ញុំសង្ឃឹមថានឹងបានជួបនាងឆាប់ៗនេះ	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	ដូច​ខ្ញុំ	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	នៅបឹងក្បែរ ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	បឹងមួយនៅជិតកន្លែងសមាជ	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	នៅជិតសាលប្រជុំ	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	អូអ្នកក៏ដូចគ្នា ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	អ្នកនៅទីនេះដែរ!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	បាទខ្ញុំនឹងជួប ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	នឹងជួបមិត្តនៅទីនេះឆាប់ៗនេះ	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	សម្រាប់ការសន្ទនាឯកជន	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	នឹងជួបមិត្តភក្តិសម្រាប់ការសន្ទនាឯកជន	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	ដូច្នេះខ្ញុំចង់សួរអ្នក ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	ខ្ញុំចង់សុំឱ្យអ្នកចាកចេញ	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	ជាការប្រសើរណាស់ វាមិនអាចទៅរួចនោះទេ។	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	ពិតជាមិនអាចទៅរួចទេ	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	ហេតុអ្វី? វាសំខាន់ណាស់សម្រាប់ខ្ញុំ!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	កិច្ចប្រជុំនេះមានសារៈសំខាន់ណាស់។	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	ដូច្នេះសូមអនុញ្ញាតឱ្យខ្ញុំទៅ	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	សូមទុកអោយខ្ញុំនៅម្នាក់ឯង	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	ដូចខ្ញុំទើបតែនិយាយ	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	ខ្ញុំបាននិយាយថា វាមិនអាចទៅរួចនោះទេ។	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	មិត្តរបស់ខ្ញុំនឹងបង្ហាញខ្លួនឆាប់ៗនេះ	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	ព្រោះមិត្តនឹងលេចមុខឆាប់ៗនេះ	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	មិត្តភ័ក្តិក៏នឹងបង្ហាញនៅទីនេះផងដែរ។	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	damn ជាធម្មតាវាឥឡូវនេះ	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	តាមពិតវាគឺអំពីក្មេងស្រី	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	ក្មេងស្រីដែលខ្ញុំបានប្រាប់	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	ឈ្មោះរបស់នាងគឺ Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	ក្មេង​ប្រុស​និង​ក្មេង​ស្រី! ល្អណាស់ដែលអ្នកអាចមកបាន។	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	ខ្ញុំរីករាយណាស់ដែលបានជួបអ្នក។	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	ខ្ញុំរីករាយដែលបានជួបអ្នកម្តងទៀត	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	ប៉ុន្តែអ្នកមើលទៅ ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	អ្នកមើលទៅភ្ញាក់ផ្អើល និងច្របូកច្របល់	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	តក់ស្លុត និងយល់ច្រលំ	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	ជាក់ស្តែង	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	ដូច្នេះខ្ញុំស្មាន ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	អ្នកបានទទួលវារួចហើយ	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	យល់​ថា​វា​ជា​យ៉ាង​ណា​មែន​ទេ?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	ស្មាន​ថា​អ្នក​បាន​យល់​រួច​ទៅ​ហើយ។	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	យល់រួចហើយថាវាយ៉ាងម៉េច	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	ខ្ញុំមិនយល់អ្វីទាំងអស់!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	ខ្ញុំគិតថាខ្ញុំមិនចង់ ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	មិនចង់យល់	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	ខ្ញុំមិនចង់យល់ទេ។	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	ប៉ុន្តែវាមិនស្មុគស្មាញទេ!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	អនុញ្ញាតឱ្យខ្ញុំពន្យល់	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	នៅពេលដែលអ៊ីណាប្រាប់ខ្ញុំ	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	បានប្រាប់ខ្ញុំអំពីមិត្តរបស់គាត់។	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	មិត្ត​ម្នាក់​ដែល​បាន​រៀន Esperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	រៀនភាសា Esperanto យ៉ាងឆាប់រហ័ស	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	មិត្តម្នាក់ត្រូវបានគេហៅថា Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	ខ្ញុំចាប់បានហើយ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	ខ្ញុំយល់ថាអ្នកទាំងពីរស្គាល់គ្នាហើយ។	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	អ្នកទាំងពីរស្គាល់គ្នាហើយ។	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	ចា​ប៉ុន្តែ។ ប៉ុន្តែអ្វី?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	មានចំណាប់អារម្មណ៍ថា ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	យើងទាំងពីរមានការចាប់អារម្មណ៍	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	អ្នកចែចង់ជាមួយយើង	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	ចំណាប់អារម្មណ៍ដែលអ្នកកំពុងចែចង់ជាមួយយើង	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	ពិតជាត្រឹមត្រូវ!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	នោះហើយជាមូលហេតុដែលខ្ញុំចង់និយាយ	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	ខ្ញុំចង់និយាយជាមួយអ្នក	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	ដើម្បីនិយាយជាមួយអ្នកទាំងពីរឥឡូវនេះ	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	សូមស្តាប់ខ្ញុំ	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	ជាញឹកញាប់ខ្ញុំពិតជាចូលចិត្ត ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	ចូលចិត្តមនុស្សជាច្រើនក្នុងពេលតែមួយ	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	ខ្ញុំចូលចិត្តមនុស្សជាច្រើន	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	វាមិនមានបញ្ហាទេប្រសិនបើវាជា ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	មិនថាបុរសឬស្ត្រី	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	ហើយក្នុងអំឡុងពេល IJK បានកើតឡើង ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	វាបានកើតឡើងដែលខ្ញុំធ្លាក់ក្នុងអន្លង់ស្នេហ៍	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	ខ្ញុំលង់ស្នេហ៍អ្នកទាំងពីរហើយ!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	ហើយយើងទាំងពីរសម្រាប់អ្នក	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	ជាក់ស្តែងយើងសម្រាប់អ្នក	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	ចាំបន្តិច ខ្ញុំហត់ហើយ។	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	ហត់ណាស់ ពិបាកចិត្តណាស់	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	ខ្ញុំពិបាកគិតណាស់។	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	តើ​ខ្ញុំ​យល់​បាន​ត្រឹម​ត្រូវ​ទេ ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	បាទ! មើល	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	ជាមួយនឹងទឹកមុខរីករាយ	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	បានទាក់ទាញបេះដូងដ៏ធំមួយ	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	ទាញបេះដូងដ៏ធំមួយនៅក្នុងខ្សាច់	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	នៅក្នុងខ្សាច់ហើយសរសេរនៅក្នុងវា។	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	បានសរសេរថា &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	បន្ទាប់ពីគំនិតទីពីរបាននិយាយ	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	បន្ទាប់ពីគិតថា &quot;នេះគឺជា IJK របស់យើង&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	ហើយពួកគេសើច!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	ផ្ទុះសំណើចទាំងអស់គ្នា!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	បន្ទាប់ពីគិតមួយវិនាទី ហើយពួកគេសើច	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe បាននិយាយថា &quot;នេះគឺជា IJK របស់យើង&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	តើអ្នកបានផ្ញើទម្រង់ពាក្យសុំទេ?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	បញ្ជូនទម្រង់ចុះឈ្មោះទៅសមាគមក្នុងស្រុក	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	បញ្ជាជាក្រុមតាមរយៈសមាគម	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	បានបញ្ជូនតាមរយៈអ៊ីមែល	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	បានទទួលការបញ្ជាក់ពីការចុះឈ្មោះ	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	រកមិនឃើញកន្លែងដែលត្រូវដាក់ទម្រង់ចុះឈ្មោះ	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	តើមានទម្រង់ពាក្យសុំតាមអ៊ីនធឺណិតទេ?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	តើអ្នកបានដាក់ការបញ្ជាទិញក្រដាសទេ?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	តើមាននរណាម្នាក់ត្រូវបង់ជាប្រាក់អឺរ៉ូទេ?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	តើអាចបង់នៅនឹងកន្លែងបានទេ?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	បង់ប៉ុន្តែមិនទទួលបានបង្កាន់ដៃទេ។	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	អាចបង់ជាក្រុមតាមរយៈសង្គមមូលដ្ឋាន	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	តើមានការសងប្រាក់វិញទេបើមិនមានវត្តមាន?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	មិនបានបញ្ជាទិញកម្មវិធីពិសេសទេ។	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	តើនរណាម្នាក់អាចបញ្ជាបន្ថែមដោយរបៀបណា?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	តើនរណាម្នាក់អាចបង់ប្រាក់សម្រាប់ការបញ្ជាទិញបន្ថែមដោយរបៀបណា?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	តើយើងអាចមើលបញ្ជីឈ្មោះអ្នកចុះឈ្មោះបានទេ?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	ឈ្មោះរបស់ខ្ញុំមិនស្ថិតនៅក្នុងបញ្ជីអ្នកចុះឈ្មោះទេ។	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	តើអ្នកអាចពិនិត្យមើលបញ្ជីបានទេ?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	បន្ទាប់ពីកាលបរិច្ឆេទនៃការបញ្ជាទិញ	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	តើមាននរណាម្នាក់អាចចូលរួមបន្ថែមទៀតបានទេ?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	ដើម្បីកក់សណ្ឋាគារជាមួយគ្នា	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	នរណាម្នាក់កំពុងកក់សណ្ឋាគារ តើអ្នកចង់មកជាមួយទេ?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	បើមានបន្ទប់ទំនេរ ខ្ញុំចង់កក់ទុក	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	តើអាចកក់សណ្ឋាគារនៅលើគេហទំព័របានទេ?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	តើយើងគួរទិញសំបុត្រយន្តហោះជាមួយគ្នាទេ?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	សំបុត្រចាប់ពីថ្ងៃណា	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	តើយើងនឹងនាំអ្នកទៅអាកាសយានដ្ឋានទេ?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	តើមានមគ្គុទ្ទេសក៍នៅអាកាសយានដ្ឋានទេ?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	តើមាននរណាម្នាក់ត្រូវទៅកន្លែងសន្និបាតដោយខ្លួនឯងទេ?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	ការិយាល័យប្រអប់នៃកន្លែងសន្និបាត	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	ខ្ញុំ​បាន​បង់​ប្រាក់ ប៉ុន្តែ​រក​មិន​ឃើញ​ស្លាក​ឈ្មោះ​របស់​ខ្ញុំ	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	ចង់ចុះឈ្មោះនៅនឹងកន្លែង	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	បង់ជាក្រុម តែហេតុអ្វីមិនដាក់សញ្ញា?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	កាបូបសន្និសីទដែលមានសៀវភៅសន្និសីទ និងសម្ភារៈព័ត៌មានផ្សេងទៀត។	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	សាលសាកលវិទ្យាធិការ, ពិព័រណ៍	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	ការបើកនិងបិទ	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	កន្លែងប្រឡង KER (Common European Framework of Reference)	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	គណៈកម្មាធិការសភា	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	គណៈកម្មាធិការសមាគម	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	ពិធីជប់លៀងសន្និបាត	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	ល្ងាចជួបគ្នា	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	បើក​សម្ពោធ	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	សាល Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (សាកលវិទ្យាល័យសភាអន្តរជាតិ)	IKU (International Congress University)	grupo	alternativoj	prononco
