A.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	li havas sian klaran ideon	ma swój własny, jasny pomysł	he has his own clear idea	grupo	alternativoj	prononco
level	sed li kredos ĉion	ale on uwierzy we wszystko	but he will believe everything	grupo	alternativoj	prononco
level	ĉion, kion vi diros	cokolwiek powiesz	whatever you say	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	jakbyś była jego żoną	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	Twoi rodzice	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	aby uszczęśliwić swoich rodziców	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	co mogłoby zadowolić ~?	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	co mogłoby uszczęśliwić twoich rodziców najbardziej?	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	po nauce	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	przynajmniej po nauce	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	do centrum miasta	into the city center	grupo	alternativoj	prononco
level	se vi irus kun mi	gdybyś poszedł ze mną	if you would go with me	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	gdybyś pojechał ze mną do centrum	if you would go downtown with me	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	gdzie chciałbyś podróżować?	where would you like to travel?	grupo	alternativoj	prononco
level	se vi havus ~	gdybyś miał ~	if you had ~	grupo	alternativoj	prononco
level	sufiĉe da mono	wystarczająco pieniędzy	enough money	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	gdybyś miał dość pieniędzy i temp	if you had enough money and temp	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	planujesz ~?	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	planuje wyjazd do Paryża	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	jeździć axuto	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	dużo lepiej	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	wydaje się dużo lepszy	seems much better	grupo	alternativoj	prononco
level	per vagonaro	pociągiem	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	czy nie wydaje się, że jest dużo lepiej?	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	różni ludzie	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	dlaczego ludzie wyjaśniają na różne sposoby?	why do people explain in different ways?	grupo	alternativoj	prononco
level	samaj ideoj	te same pomysły	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	wyjaśnia te same pomysły	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	członkowie rodziny spotykają się	family members get together	grupo	alternativoj	prononco
level	kiel rapide	jak szybko	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	mijają dni	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	jak szybko mijają dni!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	jutro będzie ~	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	urodziny twojego ojca	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	kilku członków rodziny	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	przyjedzie kilku członków rodziny	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	i przyjaciele	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	mógłbyś ~?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	czy mógłbyś trochę pomóc?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	krótka chwila	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	znaleźć trochę czasu	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	posprzątać swój pokój	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	przynajmniej posprzątać swój pokój	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	Chciałbym ~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	Chciałbym coś ugotować	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	coś dobrego	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	ugotuj coś dobrego	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	na tort urodzinowy	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	brakuje mleka	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	w domu	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	konieczne jest zdobycie ~	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	trochę jedzenia	some food	grupo	alternativoj	prononco
level	el vendejo	ze sklepu	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	aby zdobyć trochę jedzenia z kryjówki	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	Zrobię zakupy	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	na urodziny	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	zamiast siedzieć i jeść	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	ciekawi ludzie	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	z nieciekawymi członkami rodziny	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	Chciałbym pojechać na piknik	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	z członkami klubu	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	z jakimi członkami klubu?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	powiedział ojciec	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	jakiś papier, jakiś papier	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	w teczce	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	do papierowego kosza	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	wrzucił papiery do kosza na papier	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	wrzucił kilka papierów do kosza na papier	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	jutro wcześnie	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	członkowie mojego klubu sportowego	members of my sports club	grupo	alternativoj	prononco
level	kara mia	Moja droga	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	czy to prawda?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	musisz być nieobecny	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	prawda ~?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	twoi koledzy z klubu	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	widuje się z innymi członkami klubu	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	trzy razy w tygodniu	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	mogę ~?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	ma prawo coś zaproponować	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	Zjem z członkami rodziny	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	ale w drugiej części	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	Pójdę z przyjaciółmi	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	porozmawiam o ~	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	nieudany dysk	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	na pewno porozmawiam o uszkodzonym dysku	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	po ciastku	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	Nie chcę już tego	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	chce to usłyszeć	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	dlaczego nie mamy ~?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	wujek bogaty w pomysły	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	ma jakiś pomysł, bogaty wujek	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	w mojej rodzinie	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	matka uśmiechnęła się	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	na jego słowa	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	ona o tym wie ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	mówi trochę za dużo	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	to nie wystarczy ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	bogactwo pomysłów	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ też jest potrzebne	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	pełny portfel, żeby tak się stało	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	matka kontynuowała ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	po chwili ciszy	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	kilka minut temu	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	Ana tak to nazwała ~	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	ona również nas odwiedzi	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	słodkie ciasto	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	ona naprawdę lubi słodkie ciasta	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	uważa, żeby nie przytyć	is careful not to get fat	grupo	alternativoj	prononco
level	kvankam ŝi atentos	chociaż zwróci uwagę	although she will pay attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	natychmiast zmienił zdanie	immediately changed the mind	grupo	alternativoj	prononco
level	dum la ekskurso	podczas wycieczki	during the excursion	grupo	alternativoj	prononco
level	sen ŝi	bez niej	without her	grupo	alternativoj	prononco
level	li estus tre soleca	byłby bardzo samotny	he would be very lonely	grupo	alternativoj	prononco
level	mi tamen pasigos	Jednak przejdę	I will pass though	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	Jutro jednak spędzę w domu	I will spend tomorrow at home though	grupo	alternativoj	prononco
level	en juneco	w młodości	in youth	grupo	alternativoj	prononco
level	oni havas	jeden ma	one has	grupo	alternativoj	prononco
level	havas ankaŭ belecon	też ma piękno	also has beauty	grupo	alternativoj	prononco
level	malsimplaj laboroj	skomplikowane prace	complicated jobs	grupo	alternativoj	prononco
level	malsimplajn laborojn	skomplikowane prace (cel)	complicated jobs (objective)	grupo	alternativoj	prononco
level	devus plisimpligi	powinno uprościć	should simplify	grupo	alternativoj	prononco
level	en tiu aĝo	w tym wieku	at that age	grupo	alternativoj	prononco
level	li jam fariĝis ~	już stał się ~	he has already become ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	szef klubu sportowego	head of the sports club	grupo	alternativoj	prononco
level	monon oni metas	ktoś wkłada pieniądze	one puts money	grupo	alternativoj	prononco
level	en monujon	do portfela	into a wallet	grupo	alternativoj	prononco
level	metas en monujon	wkłada do torebki	puts in a purse	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	postępuj zgodnie z przykładami	follow the examples	grupo	alternativoj	prononco
level	de la bonaj familianoj	od dobrych członków rodziny	from the good family members	grupo	alternativoj	prononco
level	ĉu amikeco pli feliĉigas?	czy przyjaźń czyni cię szczęśliwszym?	does friendship make you happier?	grupo	alternativoj	prononco
level	feliĉigas vin	czyni cię szczęśliwym	makes you happy	grupo	alternativoj	prononco
level	ol la amo	niż miłość	than the love	grupo	alternativoj	prononco
level	kiel ofte vi ~ ?	jak często ~?	how often do you ~ ?	grupo	alternativoj	prononco
level	vi skribas leterojn al ~	piszesz listy do ~	you write letters to ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	pisze listy do twoich koleżanek	writes letters to your girl friends	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	twoje przyjaciółki we Włoszech	your girl friends in Italy	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	relacji między Tobą a Twoim nauczycielem	the relation between you and your teacher	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	czy związek się zmienił?	has the relationship changed?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	czy już wiesz ~?	do you already know ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	bardzo dobrze	quite well	grupo	alternativoj	prononco
level	estis vespero en ~	był wieczór w ~	it was evening in ~	grupo	alternativoj	prononco
level	centoj da homoj	setki ludzi	hundreds of people	grupo	alternativoj	prononco
level	plenigas la placon	wypełnia kwadrat	fills the square	grupo	alternativoj	prononco
level	junuloj kaj militistoj	młodzi mężczyźni i żołnierze	young men and soldiers	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	marynarze ze statków	sailors from the ships	grupo	alternativoj	prononco
level	elstara sinjorino	wybitna pani	outstanding lady	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	wybitne panie	outstanding ladies	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	zagraniczni podróżnicy	foreign travelers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	wszyscy przenoszą się do centrum miasta	everyone is moving to the city center	grupo	alternativoj	prononco
level	iom plue	trochę dalej	a little further	grupo	alternativoj	prononco
level	ne malproksime de la maro	niedaleko morza	not far from the sea	grupo	alternativoj	prononco
level	troviĝis malgranda placo	był mały plac	there was a small square	grupo	alternativoj	prononco
level	iom plue sed ne malproksime	trochę dalej, ale nie daleko	a little further but not far	grupo	alternativoj	prononco
level	fine de ĝi	na końcu	at the end of it	grupo	alternativoj	prononco
level	proksime de la maro	niedaleko morza	near the sea	grupo	alternativoj	prononco
level	proksime staris homo	w pobliżu stał mężczyzna	a man stood nearby	grupo	alternativoj	prononco
level	laŭ la vestaĵo	według ubioru	according to the clothing	grupo	alternativoj	prononco
level	oni facile scii ~	można łatwo wiedzieć ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	można było się tego dowiedzieć ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	gondolier bogatego człowieka	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	dowiedział się, że jest gondolierem	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	spojrzał~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	spojrzał na radosny tłum	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	uśmiech rozjaśnił jego twarz	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	kiedy zobaczył marynarza	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	marynarz, który przybył	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	stronie morza	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	przybył od strony morza	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	czy to ty, Stephen?	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	— zawołał gondolier	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	wszyscy tak mówią ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	w ręce Turków	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	że wpadłeś w ręce Turków	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	spotkaliśmy jednego	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	z naszych statków	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	podążało za nami	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	przez ponad godzinę	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	ale nie jest łatwo iść ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	płynąć szybciej niż nasz statek	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	jakie tu są wieści?	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	tutaj, w Wenecji	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	nic interesującego	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	po prostu wielkie nieszczęście	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	znasz Pietra?	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	znam go	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	duży statek zanurzył jego gondolę	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	i co z nim?	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	gondola zatonęła	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	zdarzyło się, że ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	byliśmy blisko	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	zabraliśmy go naszą gondolą	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	w tym samym czasie	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	mój szef utonął	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	pomóc młodej kobiecie	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	młoda kobieta, która prawie umarła	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	ze swoim wujkiem	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	prawie umarł razem ze swoim wujkiem	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	była młoda kobieta	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	nie mogliśmy mu pomóc	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	był ważną osobą	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	co sprowadziło cię do Wenecji?	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	mój przyjaciel	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	marynarz podniósł wzrok	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	szybko spojrzał na przyjaciela	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	i zaczął mówić	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	więc wiesz ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	Przyniosłem ~	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	gondolier nagle go zatrzymał	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	powiedział	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	potem przechodził mężczyzna	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	przechodził obok niego mężczyzna	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	nie miał jeszcze trzydziestu lat	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	a jego twarz była bezbarwna	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	jego odejście było pewne i łatwe	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	jego twarz była smutna	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	kiedy zobaczył mężczyznę, ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	mówi się, że ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	wiele ważnych osób daje ~	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	tajna praca	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	tajne prace	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	daje mu tajne prace	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	zbyt wiele tajemnic	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	zna zbyt wiele tajemnic	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	dlatego się boją	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	wysłać go do więzienia	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	powiedział marynarz	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	i jak mówił	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	– wskazał na rezydencję	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	rezydencja Dożów	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	wiele ważnych osób potrzebuje jego pomocy	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	ile płacą?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	płaci mu	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	płaci za jedno zabójstwo	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	z pewnością nie mniej niż ~	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	niż sto monet	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	nie zapominaj o tym ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	że dla nich pracuje	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	dla tych, którym wystarczy pieniędzy	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	mu zapłacić	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	w Wenecji jest ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	te rzeczy	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	zapomnieć o tych rzeczach	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	rzeczy, o których lepiej zapomnieć	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	jeśli chcesz zjeść w spokoju	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	aby w spokoju zjeść swój chleb	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	zapadła cisza	there was some silence	grupo	alternativoj	prononco
level	kaj poste	i później	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	gondolier przemówił ponownie	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	przyszedłeś w samą porę	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	aby zobaczyć wyścigi łodzi	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	ktoś powiedział słabo	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	niedaleko gondoliera	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	burmistrz miasta	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	bez słowa wskazał na gondolę	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	powiedział gondolier	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	i wziął przyjaciela za rękę	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	rzuca papier	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	do kosza na papier	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	dziewczyny rzuciły papiery	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	gdzie jest mój długopis	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	Chcę mu odpowiedzieć	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	słońce zniknęło	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	a teraz jest już prawie ciemno	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	Proszę jedz	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	proszę zjeść chleb	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	ze sztućcami	with cutlery	grupo	alternativoj	prononco
level	pardonu min	Przepraszam	excuse me	grupo	alternativoj	prononco
level	rajtas resti	wolno pozostać	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	Nie mam prawa zostać	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	możesz przynieść ~?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	od mojej siostry	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	kiedy kupiłeś ~?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	kupił ten instrument muzyczny	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	kto używał ostatni?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	użyłem mojego klucza	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	jeździłeś?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	w Wenecji	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	także gondolą	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	będziesz mógł zasnąć?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	potem, kiedy zapadła cisza	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	pan był wysoki	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	Wysoki tłuszcz	tall, fat	grupo	alternativoj	prononco
level	dika, peza	gruby, ciężki	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	ciężki i duży	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	był wysoki, gruby, ciężki i duży	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	dał siłę	gave strength	grupo	alternativoj	prononco
level	havinda forto	siła, którą warto posiadać	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	siłę fizyczną, którą warto posiadać	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	to dało	that gave	grupo	alternativoj	prononco
level	donis al li	dał mu	gave him	grupo	alternativoj	prononco
level	tio donis forton	co dało siłę	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	dał ciału siłę, którą warto mieć	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	jego wygląd	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	wygląd wysokiej osoby	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	małą rolę	a small role	grupo	alternativoj	prononco
level	ludis rolon	odegrał rolę	played a role	grupo	alternativoj	prononco
level	ne eta rolo	niemała rola	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	odegrał małą rolę	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	odegrał niemałą rolę	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	w tym, że ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	większość ludzi	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	jeśli się nie boi	if not afraid	grupo	alternativoj	prononco
