C.zh-cn content.tsv
Level	Esperanto	zh-cn	en-us	Grupo	Alternativoj	Pronoco
level	artilerio	一门大炮	an artillery	grupo	alternativoj	prononco
level	amnestio	大赦	amnesty	grupo	alternativoj	prononco
level	agronomio	农艺学	agronomy	grupo	alternativoj	prononco
level	kosmopolito	一个国际化的	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	男高音	a tenor	grupo	alternativoj	prononco
level	rubuso	黑莓，荆棘	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	心绞痛	angina	grupo	alternativoj	prononco
level	atlaso	地图集	an atlas	grupo	alternativoj	prononco
level	antropologio	人类学	anthropology	grupo	alternativoj	prononco
level	furio	愤怒，复仇女神	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	凤尾鱼	an anchovy	grupo	alternativoj	prononco
level	apopleksio	中风、中风	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	蛇怪	a basilisk	grupo	alternativoj	prononco
level	vinko	长春花，长春花	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	一首交响曲	a symphony	grupo	alternativoj	prononco
level	bukso	盒子（树），黄杨木	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	水铁杉	water hemlock	grupo	alternativoj	prononco
level	diafragmo	隔膜	diaphragm	grupo	alternativoj	prononco
level	bibliografio	参考书目	bibliography	grupo	alternativoj	prononco
level	disenterio	痢	dysentery	grupo	alternativoj	prononco
level	dispepsio	消化不良、消化不良	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	闲聊、闲聊	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	壁龛，凹处	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	辩证法	dialectics	grupo	alternativoj	prononco
level	dromedaro	单峰骆驼	dromedary	grupo	alternativoj	prononco
level	groteska	怪诞的，可笑的	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	排泄物	an excrement	grupo	alternativoj	prononco
level	epidermo	表皮	epidermis	grupo	alternativoj	prononco
level	ekzemo	湿疹	eczema	grupo	alternativoj	prononco
level	eliksiro	灵丹妙药	elixir	grupo	alternativoj	prononco
level	frontono	山形墙饰	a pediment	grupo	alternativoj	prononco
level	monologo	独白	a monologue	grupo	alternativoj	prononco
level	etiologio	病因学	aetiology	grupo	alternativoj	prononco
level	ezofago	食管	esophagus	grupo	alternativoj	prononco
level	astronomo	天文学家	an astronomer	grupo	alternativoj	prononco
level	monotona	单调	monotonous	grupo	alternativoj	prononco
level	ganglio	一个神经节	a ganglion	grupo	alternativoj	prononco
level	gangreno	坏疽	gangrene	grupo	alternativoj	prononco
level	podagro	痛风	gout	grupo	alternativoj	prononco
level	gardenio	一朵栀子花	a gardenia	grupo	alternativoj	prononco
level	glicirizo	甘草，甘草	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	阁楼	an attic	grupo	alternativoj	prononco
level	melaso	糖蜜、金糖浆	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	恐水症	hydrophobia	grupo	alternativoj	prononco
level	vizio	愿景	a vision	grupo	alternativoj	prononco
level	homeopatio	顺势疗法	homeopathy	grupo	alternativoj	prononco
level	iriso	虹膜	iris	grupo	alternativoj	prononco
level	vokativo	呼格	a vocative	grupo	alternativoj	prononco
level	tuniko	外衣	a tunic	grupo	alternativoj	prononco
level	katalepsio	僵直症	catalepsy	grupo	alternativoj	prononco
level	koliko	绞痛、肠绞痛	colic, gripes	grupo	alternativoj	prononco
level	kolzo	菜子，冬季油菜	colza, winter rape	grupo	alternativoj	prononco
level	korneo	角膜	cornea	grupo	alternativoj	prononco
level	lariko	落叶松	larch	grupo	alternativoj	prononco
level	almanako	年历	an almanac	grupo	alternativoj	prononco
level	aŭguro	占卜	augury	grupo	alternativoj	prononco
level	hidro	九头蛇	hydra	grupo	alternativoj	prononco
level	apogeo	远地点	apogee	grupo	alternativoj	prononco
level	meduzo	海蜇	jellyfish	grupo	alternativoj	prononco
level	edeno	伊甸园	eden	grupo	alternativoj	prononco
level	lobo	叶	lobe	grupo	alternativoj	prononco
level	molusko	软体动物	a mollusk	grupo	alternativoj	prononco
level	sufloro	提示器	a prompter	grupo	alternativoj	prononco
level	sakramento	圣餐	sacrament	grupo	alternativoj	prononco
level	sekrecio	分泌物	a secretion	grupo	alternativoj	prononco
level	mosko	麝香	a musk	grupo	alternativoj	prononco
level	sugestii	建议（在催眠状态下）	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	弹药，弹药	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	麻醉剂	a narcotic	grupo	alternativoj	prononco
level	dekolti	剪裁低，露出颈部和肩部	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	咧嘴笑, 磨碎, 吱吱叫	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	吗啡	a morphine	grupo	alternativoj	prononco
level	arkado	拱廊	an arcade	grupo	alternativoj	prononco
level	palisandro	红木	a rosewood	grupo	alternativoj	prononco
level	impertinenta	无礼的，无礼的	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	广藿香	a patchouli	grupo	alternativoj	prononco
level	pepsino	胃蛋白酶	pepsino	grupo	alternativoj	prononco
level	poro	一个毛孔	a pore	grupo	alternativoj	prononco
level	hipoteko	抵押贷款	a mortgage	grupo	alternativoj	prononco
level	pustulo	脓疱、丘疹	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	一个前提	a premise	grupo	alternativoj	prononco
level	rabarbo	一个大黄	a rhubarb	grupo	alternativoj	prononco
level	hirta	毛茸茸的, 浓密的, 不整齐的	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	狂犬病、狂犬病	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	木犀草、木犀草	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	蓖麻油植物	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	棱镜	a prism	grupo	alternativoj	prononco
level	ruto	芸香	a rue	grupo	alternativoj	prononco
level	administracio	行政	administration	grupo	alternativoj	prononco
level	santalo	檀香	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	昏厥	syncope	grupo	alternativoj	prononco
level	skarlatino	猩红热	a scarlet fever	grupo	alternativoj	prononco
level	soleo	鳎鱼，鳎目鱼（鱼）	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	分裂	schism	grupo	alternativoj	prononco
level	egido	宙斯盾，保护	aegis, protection	grupo	alternativoj	prononco
level	strigli	咖喱梳理、梳理、擦拭	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	家谱	genealogy	grupo	alternativoj	prononco
level	taksuso	一棵紫杉树	a yew tree	grupo	alternativoj	prononco
level	alabastro	雪花石膏	an alabaster	grupo	alternativoj	prononco
level	korifeo	a coryphaeus，领导者	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	麻醉	to narcotize	grupo	alternativoj	prononco
level	tenio	一条绦虫	a tape worm	grupo	alternativoj	prononco
level	termito	铝热剂	a thermite	grupo	alternativoj	prononco
level	liturgio	礼拜仪式	liturgy	grupo	alternativoj	prononco
level	kuliso	滑、翼、平	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	一只田凫，一只田凫	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	马鞭草，马鞭草	vervain, verbena	grupo	alternativoj	prononco
level	visko	槲寄生	a mistletoe	grupo	alternativoj	prononco
level	portiko	门廊	a porch	grupo	alternativoj	prononco
level	ŝankro	下疳、口疮、疱疹性溃疡	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	获奖者	a laureate	grupo	alternativoj	prononco
level	ambrozio	安布罗西亚	an ambrosia	grupo	alternativoj	prononco
level	proceduro	一个程序	a procedure	grupo	alternativoj	prononco
level	makarono	杏仁饼	a macaroon	grupo	alternativoj	prononco
level	makaronio	通心粉	macaroni	grupo	alternativoj	prononco
level	komploto	一个阴谋，一个阴谋	a conspiracy, a plot	grupo	alternativoj	prononco
level	intendanto	管家、主管、经理	a steward, a superintendent, a manager	grupo	alternativoj	prononco
level	metropolo	一个大都市	a metropolis	grupo	alternativoj	prononco
level	antipodo	对映体	an antipode	grupo	alternativoj	prononco
level	tanino	单宁	tannin	grupo	alternativoj	prononco
level	legitimi	使合法化	to legitimize	grupo	alternativoj	prononco
level	tapioko	木薯	tapioca	grupo	alternativoj	prononco
level	silueto	轮廓，轮廓	a silhouette, an outline	grupo	alternativoj	prononco
level	hamako	吊床	a hammock	grupo	alternativoj	prononco
level	akvarelo	水彩画，水彩画	an aquarelle, a water-color	grupo	alternativoj	prononco
level	dinamiko	动力学	dynamics	grupo	alternativoj	prononco
level	madono	麦当娜	Madonna	grupo	alternativoj	prononco
level	arpeĝo	琶音	arpeggio	grupo	alternativoj	prononco
level	bankiero	银行家	a banker	grupo	alternativoj	prononco
level	banderolo	一个包装纸	a wrapper	grupo	alternativoj	prononco
level	soldo	一苏（5生丁）	a sou (5 centime)	grupo	alternativoj	prononco
level	teologo	神学家	a theologist	grupo	alternativoj	prononco
level	bataliono	一个营	a battalion	grupo	alternativoj	prononco
level	baritono	男中音	a baritone	grupo	alternativoj	prononco
level	bitumo	沥青	bitumen	grupo	alternativoj	prononco
level	bordelo	妓院	a brothel	grupo	alternativoj	prononco
level	legato	使节	a legate	grupo	alternativoj	prononco
level	navo	中殿，过道	a nave, an aisle	grupo	alternativoj	prononco
level	filantropio	慈善事业	philanthropy	grupo	alternativoj	prononco
level	omnibuso	综合巴士	an omnibus	grupo	alternativoj	prononco
level	kadenco	一个adence	a adence	grupo	alternativoj	prononco
level	kompromiso	妥协、妥协	a compromise, an accommodation	grupo	alternativoj	prononco
level	dragono	龙骑兵	a dragoon	grupo	alternativoj	prononco
level	dueto	二重唱	a duet	grupo	alternativoj	prononco
level	metafiziko	形而上学	metaphysics	grupo	alternativoj	prononco
level	subjektiva	主观	subjective	grupo	alternativoj	prononco
level	elegio	挽歌	an elegy	grupo	alternativoj	prononco
level	jezuito	耶稣会士	Jesuit	grupo	alternativoj	prononco
level	korneto	短号	a cornet	grupo	alternativoj	prononco
level	festono	花彩	a festoon	grupo	alternativoj	prononco
level	fregato	军舰、军舰鸟	a frigate, a frigate bird	grupo	alternativoj	prononco
level	gilotino	断头台	a guillotine	grupo	alternativoj	prononco
level	tabureto	一个凳子	a stool	grupo	alternativoj	prononco
level	harpuno	鱼叉	a harpoon	grupo	alternativoj	prononco
level	hobojo	双簧管	an oboe	grupo	alternativoj	prononco
level	aŭtonoma	自主性	autonomous	grupo	alternativoj	prononco
level	imperialo	帝国的车辆顶层甲板	an imperial, top deck of vehicle	grupo	alternativoj	prononco
level	istmo	地峡	an isthmus	grupo	alternativoj	prononco
level	preludo	前奏	a prelude	grupo	alternativoj	prononco
level	algebro	代数	algebra	grupo	alternativoj	prononco
level	filantropo	慈善家	a philanthropist	grupo	alternativoj	prononco
level	afusto	一辆炮车	a gun carriage	grupo	alternativoj	prononco
level	karamboli	碰撞，撞击（在台球中）	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	敞篷灵车	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	喷洒, 洒, 洒	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	帽章、蝴蝶结、玫瑰花结	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	低音提琴、低音提琴	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	女低音，女低音	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	杂技演员	an acrobat	grupo	alternativoj	prononco
level	korsaro	海盗船、私掠船	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	紧身胸衣	a corset	grupo	alternativoj	prononco
level	galanto	一朵雪花莲	a snowdrop	grupo	alternativoj	prononco
level	korveto	一艘护卫舰，一艘寒鸦	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	五度（音乐）	a fifth (music)	grupo	alternativoj	prononco
level	kripto	地下室、保险库、地下牢房	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	卧底特工	an undercover agent	grupo	alternativoj	prononco
level	litografi	平版印刷	to litograph	grupo	alternativoj	prononco
level	lokomobilo	牵引发动机	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	调查	an inquisition	grupo	alternativoj	prononco
level	prospekto	招股说明书	a prospectus	grupo	alternativoj	prononco
level	mandolino	曼陀林	a mandolin	grupo	alternativoj	prononco
level	mazurko	玛祖卡舞曲	a mazurka	grupo	alternativoj	prononco
level	melodramo	一部情节剧	a melodrama	grupo	alternativoj	prononco
level	rezignacio	辞职	a resignation	grupo	alternativoj	prononco
level	miasmo	瘴气，毒气	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	剧目，剧目	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	模仿，哑剧	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	一个启示	a revelation	grupo	alternativoj	prononco
level	ogivo	尖顶	an ogive	grupo	alternativoj	prononco
level	paskvilo	帕斯奎纳德，讽刺	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	踏板，脚踏板	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	沙文主义者、沙文主义者	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	一位院长	a dean	grupo	alternativoj	prononco
level	vervo	活力、活力、灵感、活力	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	波尔卡	a polka	grupo	alternativoj	prononco
level	pomado	润发油，软膏	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	一拳（喜剧演员）	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	韵律	a prosody	grupo	alternativoj	prononco
level	apelacii	上诉	to appeal	grupo	alternativoj	prononco
level	rebuso	画谜，谜题	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	第二个（决斗中的朋友）	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	谐谑曲	a scherzo	grupo	alternativoj	prononco
level	solisto	独奏家	a soloist	grupo	alternativoj	prononco
level	sonato	奏鸣曲	a sonata	grupo	alternativoj	prononco
level	hipnoto	催眠	a hypnosis	grupo	alternativoj	prononco
level	terceto	三重奏、三重奏	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	一致，一致	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	鱼雷	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	悲喜剧	a tragicomedy	grupo	alternativoj	prononco
level	mitro	斜角，斜角	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	一致	a unison	grupo	alternativoj	prononco
level	uverturo	序曲	an overture	grupo	alternativoj	prononco
level	velocipedo	助行车	a velociped	grupo	alternativoj	prononco
level	visto	惠斯特	a whist	grupo	alternativoj	prononco
level	zuavo	步行者	a zouave	grupo	alternativoj	prononco
level	aerolito	陨石，陨石	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	玛瑙	an agate	grupo	alternativoj	prononco
level	ambro	琥珀	an amber	grupo	alternativoj	prononco
level	aneksi	附件	annex	grupo	alternativoj	prononco
level	areometro	密度计、面积计	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	占星学	an astrology	grupo	alternativoj	prononco
level	anarkio	无政府状态	an anarchy	grupo	alternativoj	prononco
level	astrologo	占星师，占星家	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	坚忍的, 斯多葛派的	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	执事、巡查员、引座员	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	麦芽	malt	grupo	alternativoj	prononco
level	barometro	晴雨表	a barometer	grupo	alternativoj	prononco
level	bromo	溴	a bromine	grupo	alternativoj	prononco
level	kvintesenco	精髓	a quintessence	grupo	alternativoj	prononco
level	diagonalo	一条对角线	a diagonal	grupo	alternativoj	prononco
level	elipso	椭圆形	an ellipse	grupo	alternativoj	prononco
level	emulsio	乳液	an emulsion	grupo	alternativoj	prononco
level	glicerino	甘油	a glicerino	grupo	alternativoj	prononco
level	patologio	病理	pathology	grupo	alternativoj	prononco
level	koeficiento	一个系数	a coefficient	grupo	alternativoj	prononco
level	divizio	一个军事部门	a military division	grupo	alternativoj	prononco
level	koncedi	承认、承认、授予	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	改革，改革	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	磁性	magnetism	grupo	alternativoj	prononco
level	pedagogo	教育家，教育家	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	石蜡，石蜡	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	气动学	pneumatics	grupo	alternativoj	prononco
level	retorto	蒸馏器（玻璃容器）	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	王冠，冠冕	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	菱形、大菱鲆	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	硬脂酸	a stearine	grupo	alternativoj	prononco
level	kontrabando	违禁品，走私	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	十二生肖，十二生肖	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	哥特	gothic	grupo	alternativoj	prononco
level	advento	来临	Advent	grupo	alternativoj	prononco
level	akcizo	消费税	excise tax	grupo	alternativoj	prononco
level	samovaro	茶炊（加热茶的金属容器）	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	恋物癖（对物体的性吸引力）	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	辩解 (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	评估员、顾问	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	氧化物	an oxide	grupo	alternativoj	prononco
level	apokrifa	杜撰的，虚假的	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	短暂的，短暂的，短暂的	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	仲裁	arbitration	grupo	alternativoj	prononco
level	bariero	障碍，路障	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	再生	Renaissance	grupo	alternativoj	prononco
level	imperativo	至关重要的	imperative	grupo	alternativoj	prononco
level	monarko	君主	a monarch	grupo	alternativoj	prononco
level	indigo	靛蓝色	indigo blue	grupo	alternativoj	prononco
level	diakono	执事	a deacon	grupo	alternativoj	prononco
level	erudicio	博学、学识	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	炎	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	陵	mausoleum	grupo	alternativoj	prononco
level	hekatombo	十墓	hecatomb	grupo	alternativoj	prononco
level	anemono	海葵	anemone	grupo	alternativoj	prononco
level	teoremo	一个定理	a theorem	grupo	alternativoj	prononco
level	didaktiko	教学法、教育学	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	审判官	an inquisitor	grupo	alternativoj	prononco
level	konsekri	祝圣、加冕、任命	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	谐波	harmonics	grupo	alternativoj	prononco
level	kabalo	卡巴拉（卡巴拉）	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	学员	a cadet	grupo	alternativoj	prononco
level	kanoniko	佳能	a canon	grupo	alternativoj	prononco
level	panelo	一个面板	a panel	grupo	alternativoj	prononco
level	kaporalo	下士	a corporal	grupo	alternativoj	prononco
level	inerta	惰性的	inert	grupo	alternativoj	prononco
level	erupcio	喷发	eruption	grupo	alternativoj	prononco
level	obligacio	债券，债券	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	台球	billiards	grupo	alternativoj	prononco
level	prelato	高级教士	a prelate	grupo	alternativoj	prononco
level	nuncio	大使（教会外交官）	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	腐殖质	humus	grupo	alternativoj	prononco
level	rismo	令（500 张纸）	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	保皇党	a royalist	grupo	alternativoj	prononco
level	aplombo	沉着、自信	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	余额（账户）	balance (account)	grupo	alternativoj	prononco
level	parabolo	抛物线，寓言	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	总督	a satrap	grupo	alternativoj	prononco
level	laguno	泻湖	a lagoon	grupo	alternativoj	prononco
level	sinodo	一次会议，一次集会	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	红衣主教	a cardinal	grupo	alternativoj	prononco
level	sociologio	社会学	sociology	grupo	alternativoj	prononco
level	sofisto	智者	a sophist	grupo	alternativoj	prononco
level	spiritisto	萨满，唯灵论者	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	外行人，非专业人士	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	袈裟，袈裟	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	不合时宜	anachronism	grupo	alternativoj	prononco
level	tonsuro	剃度	tonsure	grupo	alternativoj	prononco
level	transito	过境	a transit	grupo	alternativoj	prononco
level	ovacio	热烈鼓掌	an ovation	grupo	alternativoj	prononco
level	romanco	浪漫（歌曲），一首浪漫的歌曲	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	先前的（教会头衔）	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	原型	a prototype	grupo	alternativoj	prononco
level	dalio	大丽花	a dahlia	grupo	alternativoj	prononco
level	anagramo	字谜	an anagram	grupo	alternativoj	prononco
level	anapesto	阿纳佩斯, 阿纳佩斯	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	对立	an antithesis	grupo	alternativoj	prononco
level	friso	饰带	a frieze	grupo	alternativoj	prononco
level	apozicio	同位语	an apposition	grupo	alternativoj	prononco
level	asonanco	和谐	an assonance	grupo	alternativoj	prononco
level	aŭtografo	亲笔签名	an autograph	grupo	alternativoj	prononco
level	akcesora	附属品，附属物，次要的	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	一厘克	a centigram	grupo	alternativoj	prononco
level	centilitro	一厘升	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	抑扬音（重音）	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	一十分克	a decigram	grupo	alternativoj	prononco
level	lucerno	教堂里的一盏吊灯	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	一分升	a deciliter	grupo	alternativoj	prononco
level	decimala	小数	decimal	grupo	alternativoj	prononco
level	decimetro	一分米	a decimeter	grupo	alternativoj	prononco
level	dekagramo	十克	a decagram	grupo	alternativoj	prononco
level	fenikso	一只凤凰	a phoenix	grupo	alternativoj	prononco
level	dekalitro	一十升	a decalitre	grupo	alternativoj	prononco
level	dekametro	一十米	a decametre	grupo	alternativoj	prononco
level	demonstrativo	指示性的	demonstrative	grupo	alternativoj	prononco
level	bronko	支气管	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	德拉克马	a drachma	grupo	alternativoj	prononco
level	patricio	贵族	a patrician	grupo	alternativoj	prononco
level	dualismo	二元论	a dualism	grupo	alternativoj	prononco
level	lato	板条	a lath	grupo	alternativoj	prononco
level	prostitui	卖淫	to prostitute	grupo	alternativoj	prononco
level	etimologio	词源	etymology	grupo	alternativoj	prononco
level	floreno	弗洛林, 弗洛伦	florin, floren	grupo	alternativoj	prononco
level	spondeo	斯彭迪	spondee	grupo	alternativoj	prononco
level	heksametro	六音步	a hexameter	grupo	alternativoj	prononco
level	hektogramo	一百克	a hectogram	grupo	alternativoj	prononco
level	hektolitro	一百升	a hectolitre	grupo	alternativoj	prononco
level	hektometro	一百米	a hectometre	grupo	alternativoj	prononco
level	imperfekto	不完善	imperfect	grupo	alternativoj	prononco
level	indikativo	指示性的	indicative	grupo	alternativoj	prononco
level	arkeologio	考古学 (=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	相关的	a correlative	grupo	alternativoj	prononco
level	logogrifo	一个标志，一个谜题	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	指标	metrics	grupo	alternativoj	prononco
level	trofeo	奖杯	a trophy	grupo	alternativoj	prononco
level	miriametro	一英里	a miriameter	grupo	alternativoj	prononco
level	monogramo	字母组合	a monogram	grupo	alternativoj	prononco
level	salvo	齐射、连射、齐射	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	奥博鲁斯，奥博尔	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	选择性的	optative	grupo	alternativoj	prononco
level	paleografio	古文字学	paleography	grupo	alternativoj	prononco
level	parafrazo	释义	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	一个范式	a paradigm	grupo	alternativoj	prononco
level	pentametro	五音步	a pentameter	grupo	alternativoj	prononco
level	piastro	皮亚斯特雷	a piastre	grupo	alternativoj	prononco
level	pleonasmo	冗词、冗词	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	过去时态	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	三段论	a syllogism	grupo	alternativoj	prononco
level	spektro	光谱	a spectrum	grupo	alternativoj	prononco
level	solecismo	错误主义	a solecism	grupo	alternativoj	prononco
level	hierarkio	层次结构 (=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	虚拟语气	subjunctive	grupo	alternativoj	prononco
level	spontanea	自发的	spontaneous	grupo	alternativoj	prononco
level	amuleto	护身符	an amulet	grupo	alternativoj	prononco
level	tropo	一个比喻	a trope	grupo	alternativoj	prononco
level	atributo	一个属性	an attribute	grupo	alternativoj	prononco
level	kluki	咯咯地叫	to cluck	grupo	alternativoj	prononco
level	akvilegio	耧斗菜，耧斗菜	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	猩红色 pimpernel (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	当归	an angelica	grupo	alternativoj	prononco
level	aorto	主动脉	an aorta	grupo	alternativoj	prononco
level	apio	Apia，一种野生芹菜，Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	山金车，豹子的克星，山金车蒙大拿州	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	峡湾, 峡湾	fjord, firth	grupo	alternativoj	prononco
level	atavismo	返祖现象	atavism	grupo	alternativoj	prononco
level	balzamino	凤仙花（Balsamina）	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	小酒馆	a bistoury	grupo	alternativoj	prononco
level	bronkito	支气管炎	bronchitis	grupo	alternativoj	prononco
level	celulozo	纤维素	cellulose	grupo	alternativoj	prononco
level	ciklopo	独眼巨人	Cyclops	grupo	alternativoj	prononco
level	endivio	菊苣、菊苣 (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	一首民谣	a ballade	grupo	alternativoj	prononco
level	entomologio	昆虫学	entomology	grupo	alternativoj	prononco
level	erizipelo	丹毒	erysipelas	grupo	alternativoj	prononco
level	haremo	后宫（穆斯林妇女的房间）	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	推论	to deduce	grupo	alternativoj	prononco
level	eŭnuko	太监	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	胸花，胸衣	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	松鸦 (Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	密码、代码、组合	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	一个轨道	an orbit	grupo	alternativoj	prononco
level	harpio	角雕，角雕	harpy, a harpy eagle	grupo	alternativoj	prononco
