C.id content.tsv
Level	Esperanto	id	en-us	Grupo	Alternativoj	Pronoco
level	kokardo	simpul pita, busur, roset	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	bass, bass ganda	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	sebuah contralto, sebuah alto	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	seorang akrobat	an acrobat	grupo	alternativoj	prononco
level	korsaro	seorang corsair, seorang privateer	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	korset	a corset	grupo	alternativoj	prononco
level	galanto	tetesan salju	a snowdrop	grupo	alternativoj	prononco
level	korveto	korvet, gagak	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	seperlima (musik)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	ruang bawah tanah, lemari besi, sel bawah tanah	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	agen yang menyamar	an undercover agent	grupo	alternativoj	prononco
level	litografi	untuk litograf	to litograph	grupo	alternativoj	prononco
level	lokomobilo	mesin traksi	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	sebuah inkuisisi	an inquisition	grupo	alternativoj	prononco
level	prospekto	sebuah prospektus	a prospectus	grupo	alternativoj	prononco
level	mandolino	sebuah mandolin	a mandolin	grupo	alternativoj	prononco
level	mazurko	sebuah mazurka	a mazurka	grupo	alternativoj	prononco
level	melodramo	sebuah melodrama	a melodrama	grupo	alternativoj	prononco
level	rezignacio	pengunduran diri	a resignation	grupo	alternativoj	prononco
level	miasmo	racun, gas virulensi	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	sebuah repertoar, sebuah repertoar	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	sebuah mimikri, sebuah pantomim	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	sebuah wahyu	a revelation	grupo	alternativoj	prononco
level	ogivo	sebuah ogive	an ogive	grupo	alternativoj	prononco
level	paskvilo	sebuah pasquinade, sebuah cercaan	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	pedal, pedal	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	seorang chauvinis, seorang jingois	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	seorang dekan	a dean	grupo	alternativoj	prononco
level	vervo	semangat, semangat, inspirasi, brio	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	sebuah polka	a polka	grupo	alternativoj	prononco
level	pomado	pomade, salep	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	pukulan (aktor komik)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	sebuah prosodi	a prosody	grupo	alternativoj	prononco
level	apelacii	untuk mengajukan banding	to appeal	grupo	alternativoj	prononco
level	rebuso	sebuah rebus, sebuah teka-teki	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	sedetik (seorang teman dalam duel)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	sebuah scherzo	a scherzo	grupo	alternativoj	prononco
level	solisto	seorang solois	a soloist	grupo	alternativoj	prononco
level	sonato	sebuah sonata	a sonata	grupo	alternativoj	prononco
level	hipnoto	sebuah hipnosis	a hypnosis	grupo	alternativoj	prononco
level	terceto	trio, tercet	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	bertepatan, setuju	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	sebuah torpedo	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	sebuah tragikomedi	a tragicomedy	grupo	alternativoj	prononco
level	mitro	satu mitra, satu mitra	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	serempak	a unison	grupo	alternativoj	prononco
level	uverturo	sebuah pembukaan	an overture	grupo	alternativoj	prononco
level	velocipedo	sebuah yang dipercepat	a velociped	grupo	alternativoj	prononco
level	visto	sebuah peluit	a whist	grupo	alternativoj	prononco
level	zuavo	sebuah zouave	a zouave	grupo	alternativoj	prononco
level	aerolito	sebuah aerolit, sebuah meteorit	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	sebuah batu akik	an agate	grupo	alternativoj	prononco
level	ambro	sebuah kuning	an amber	grupo	alternativoj	prononco
level	aneksi	mencaplok	annex	grupo	alternativoj	prononco
level	areometro	densimeter, areometer	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	sebuah astrologi	an astrology	grupo	alternativoj	prononco
level	anarkio	sebuah anarki	an anarchy	grupo	alternativoj	prononco
level	astrologo	seorang astrolog, seorang astrolog	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	tabah, tabah	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	sebuah manik-manik, seorang apparitor, seorang pengantar	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	malt	malt	grupo	alternativoj	prononco
level	barometro	sebuah barometer	a barometer	grupo	alternativoj	prononco
level	bromo	sebuah brom	a bromine	grupo	alternativoj	prononco
level	kvintesenco	sebuah intisari	a quintessence	grupo	alternativoj	prononco
level	diagonalo	sebuah diagonal	a diagonal	grupo	alternativoj	prononco
level	elipso	sebuah elips	an ellipse	grupo	alternativoj	prononco
level	emulsio	sebuah emulsi	an emulsion	grupo	alternativoj	prononco
level	glicerino	sebuah gliserino	a glicerino	grupo	alternativoj	prononco
level	patologio	patologi	pathology	grupo	alternativoj	prononco
level	koeficiento	sebuah koefisien	a coefficient	grupo	alternativoj	prononco
level	divizio	sebuah divisi militer	a military division	grupo	alternativoj	prononco
level	koncedi	untuk mengakui, untuk mengakui, untuk memberikan	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	reformasi, Reformasi	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	daya tarik	magnetism	grupo	alternativoj	prononco
level	pedagogo	seorang pendidik, seorang pendidik	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	parafin, lilin parafin	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	pneumatik	pneumatics	grupo	alternativoj	prononco
level	retorto	retort (wadah kaca)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	sebuah mahkota, sebuah mahkota	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	belah ketupat, turbot	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	stearin	a stearine	grupo	alternativoj	prononco
level	kontrabando	barang selundupan, penyelundupan	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	zodiak, Zodiak	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	gotik	gothic	grupo	alternativoj	prononco
level	advento	Kedatangan	Advent	grupo	alternativoj	prononco
level	akcizo	pajak cukai	excise tax	grupo	alternativoj	prononco
level	samovaro	samovar (wadah logam untuk memanaskan teh)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	fetish (ketertarikan seksual pada objek)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	permintaan maaf (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	seorang penilai, seorang penasehat	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	sebuah oksida	an oxide	grupo	alternativoj	prononco
level	apokrifa	apokrif, palsu	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	fana, berumur pendek, sementara	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	arbitrasi	arbitration	grupo	alternativoj	prononco
level	bariero	penghalang, barikade	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	Renaisans	Renaissance	grupo	alternativoj	prononco
level	imperativo	imperatif	imperative	grupo	alternativoj	prononco
level	monarko	seorang raja	a monarch	grupo	alternativoj	prononco
level	indigo	biru nila	indigo blue	grupo	alternativoj	prononco
level	diakono	seorang diakon	a deacon	grupo	alternativoj	prononco
level	erudicio	pengetahuan, beasiswa	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	peradangan	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	mausoleum	mausoleum	grupo	alternativoj	prononco
level	hekatombo	korban	hecatomb	grupo	alternativoj	prononco
level	anemono	anemon	anemone	grupo	alternativoj	prononco
level	teoremo	sebuah teorema	a theorem	grupo	alternativoj	prononco
level	didaktiko	didaktik, pedagogi	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	seorang inkuisitor	an inquisitor	grupo	alternativoj	prononco
level	konsekri	untuk menguduskan, untuk menobatkan, untuk menahbiskan	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	harmonik	harmonics	grupo	alternativoj	prononco
level	kabalo	Kabbalah (kabbalah)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	seorang taruna	a cadet	grupo	alternativoj	prononco
level	kanoniko	sebuah kanon	a canon	grupo	alternativoj	prononco
level	panelo	sebuah panel	a panel	grupo	alternativoj	prononco
level	kaporalo	seorang kopral	a corporal	grupo	alternativoj	prononco
level	inerta	lembam	inert	grupo	alternativoj	prononco
level	erupcio	letusan	eruption	grupo	alternativoj	prononco
level	obligacio	obligasi, surat hutang	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	bilyar	billiards	grupo	alternativoj	prononco
level	prelato	seorang wali gereja	a prelate	grupo	alternativoj	prononco
level	nuncio	seorang nuncio (seorang diplomat gerejawi)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	humus	humus	grupo	alternativoj	prononco
level	rismo	rim (500 lembar kertas)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	seorang royalis	a royalist	grupo	alternativoj	prononco
level	aplombo	percaya diri, percaya diri	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	saldo (akun)	balance (account)	grupo	alternativoj	prononco
level	parabolo	sebuah parabola, sebuah perumpamaan	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	seorang satrap	a satrap	grupo	alternativoj	prononco
level	laguno	sebuah laguna	a lagoon	grupo	alternativoj	prononco
level	sinodo	sebuah sinode, sebuah pertemuan	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	seorang kardinal	a cardinal	grupo	alternativoj	prononco
level	sociologio	sosiologi	sociology	grupo	alternativoj	prononco
level	sofisto	seorang sofis	a sophist	grupo	alternativoj	prononco
level	spiritisto	seorang dukun, seorang spiritualis	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	orang awam, non-profesional	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	soutane, jubah	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anakhronisme	anachronism	grupo	alternativoj	prononco
level	tonsuro	amandel	tonsure	grupo	alternativoj	prononco
level	transito	transit	a transit	grupo	alternativoj	prononco
level	ovacio	tepuk tangan meriah	an ovation	grupo	alternativoj	prononco
level	romanco	roman (lagu), lagu romantis	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	sebelumnya (gelar gerejawi)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	sebuah prototipe	a prototype	grupo	alternativoj	prononco
level	dalio	dahlia	a dahlia	grupo	alternativoj	prononco
level	anagramo	sebuah anagram	an anagram	grupo	alternativoj	prononco
level	anapesto	anapest, anapest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	sebuah antitesis	an antithesis	grupo	alternativoj	prononco
level	friso	sebuah dekorasi	a frieze	grupo	alternativoj	prononco
level	apozicio	sebuah aposisi	an apposition	grupo	alternativoj	prononco
level	asonanco	sebuah asonansi	an assonance	grupo	alternativoj	prononco
level	aŭtografo	sebuah tanda tangan	an autograph	grupo	alternativoj	prononco
level	akcesora	aksesori, jaminan, sekunder	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	satu sentimeter	a centigram	grupo	alternativoj	prononco
level	centilitro	satu sentimeter	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	sirkumfleks (aksen)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	sebuah desigram	a decigram	grupo	alternativoj	prononco
level	lucerno	lampu gantung di gereja	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	satu desiliter	a deciliter	grupo	alternativoj	prononco
level	decimala	desimal	decimal	grupo	alternativoj	prononco
level	decimetro	satu desimeter	a decimeter	grupo	alternativoj	prononco
level	dekagramo	sebuah dekagram	a decagram	grupo	alternativoj	prononco
level	fenikso	seekor burung phoenix	a phoenix	grupo	alternativoj	prononco
level	dekalitro	sebuah dekaliter	a decalitre	grupo	alternativoj	prononco
level	dekametro	satu dekade	a decametre	grupo	alternativoj	prononco
level	demonstrativo	demonstratif	demonstrative	grupo	alternativoj	prononco
level	bronko	sebuah tabung bronkial	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	satu drachma	a drachma	grupo	alternativoj	prononco
level	patricio	seorang bangsawan	a patrician	grupo	alternativoj	prononco
level	dualismo	sebuah dualisme	a dualism	grupo	alternativoj	prononco
level	lato	sebuah mesin bubut	a lath	grupo	alternativoj	prononco
level	prostitui	untuk menjadi pelacur	to prostitute	grupo	alternativoj	prononco
level	etimologio	etimologi	etymology	grupo	alternativoj	prononco
level	floreno	Florin, Florence	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondee	spondee	grupo	alternativoj	prononco
level	heksametro	sebuah heksameter	a hexameter	grupo	alternativoj	prononco
level	hektogramo	satu hektogram	a hectogram	grupo	alternativoj	prononco
level	hektolitro	satu hektoliter	a hectolitre	grupo	alternativoj	prononco
level	hektometro	satu hektar	a hectometre	grupo	alternativoj	prononco
level	imperfekto	tidak sempurna	imperfect	grupo	alternativoj	prononco
level	indikativo	indikatif	indicative	grupo	alternativoj	prononco
level	arkeologio	arkeologi (= arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	sebuah korelatif	a correlative	grupo	alternativoj	prononco
level	logogrifo	sebuah logogriff, sebuah teka-teki	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	metrik	metrics	grupo	alternativoj	prononco
level	trofeo	sebuah piala	a trophy	grupo	alternativoj	prononco
level	miriametro	sebuah miriameter	a miriameter	grupo	alternativoj	prononco
level	monogramo	sebuah monogram	a monogram	grupo	alternativoj	prononco
level	salvo	sebuah salvo, sebuah ledakan, sebuah fusillade	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	sebuah obol, sebuah obol	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	optatif	optative	grupo	alternativoj	prononco
level	paleografio	paleografi	paleography	grupo	alternativoj	prononco
level	parafrazo	sebuah parafrase	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	sebuah paradigma	a paradigm	grupo	alternativoj	prononco
level	pentametro	sebuah pentameter	a pentameter	grupo	alternativoj	prononco
level	piastro	sebuah piastre	a piastre	grupo	alternativoj	prononco
level	pleonasmo	sebuah pleonasme, sebuah redundansi	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	sebuah pretrite, bentuk lampau	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	sebuah silogisme	a syllogism	grupo	alternativoj	prononco
level	spektro	sebuah spektrum	a spectrum	grupo	alternativoj	prononco
level	solecismo	sebuah solecisme	a solecism	grupo	alternativoj	prononco
level	hierarkio	hierarki (=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	subjungtif	subjunctive	grupo	alternativoj	prononco
level	spontanea	spontan	spontaneous	grupo	alternativoj	prononco
level	amuleto	sebuah jimat	an amulet	grupo	alternativoj	prononco
level	tropo	sebuah kiasan	a trope	grupo	alternativoj	prononco
level	atributo	sebuah atribut	an attribute	grupo	alternativoj	prononco
level	kluki	untuk berdecak	to cluck	grupo	alternativoj	prononco
level	akvilegio	seekor merpati, sebuah aquilegia	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	jerawat merah (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	seorang angelica	an angelica	grupo	alternativoj	prononco
level	aorto	sebuah aorta	an aorta	grupo	alternativoj	prononco
level	apio	Apia, seledri liar, Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	arnica, kutukan macan tutul, Arnica montana	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fjord, pertama	fjord, firth	grupo	alternativoj	prononco
level	atavismo	atavisme	atavism	grupo	alternativoj	prononco
level	balzamino	balsam, tidak sabar (Balsamina)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	sebuah bisturi	a bistoury	grupo	alternativoj	prononco
level	bronkito	bronkitis	bronchitis	grupo	alternativoj	prononco
level	celulozo	selulosa	cellulose	grupo	alternativoj	prononco
level	ciklopo	Cyclops	Cyclops	grupo	alternativoj	prononco
level	endivio	endif, sawi putih (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	sebuah balada	a ballade	grupo	alternativoj	prononco
level	entomologio	ilmu serangga	entomology	grupo	alternativoj	prononco
level	erizipelo	api luka	erysipelas	grupo	alternativoj	prononco
level	haremo	harem (kamar wanita muslim)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	untuk menyimpulkan	to deduce	grupo	alternativoj	prononco
level	eŭnuko	seorang kasim	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	korsase, korset	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	burung jay (Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	sandi, kode, kombinasi	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	sebuah orbit	an orbit	grupo	alternativoj	prononco
level	harpio	harpy, elang harpy	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	heliotrop, Heliotropium	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	banci	hermaphrodite	grupo	alternativoj	prononco
level	polipo	sebuah polip	a polyp	grupo	alternativoj	prononco
level	hidroterapio	hidroterapi	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	hipertrofi	hypertrophy	grupo	alternativoj	prononco
level	hisopo	hisop (Hissopus)	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	lukisan dinding	fresco	grupo	alternativoj	prononco
level	humero	humerus	humerus	grupo	alternativoj	prononco
level	hegemonio	hegemoni, dominasi	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	sebuah ilex, sebuah holly	an ilex, a holly	grupo	alternativoj	prononco
level	irido	iris (bunga)	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	calendula, marigold	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	sebuah linnet	a linnet	grupo	alternativoj	prononco
level	blokado	blokade	blockade	grupo	alternativoj	prononco
level	kokono	sebuah kepompong	a cocoon	grupo	alternativoj	prononco
level	kondoro	seekor condor	a condor	grupo	alternativoj	prononco
level	bojkoti	untuk memboikot	to boycott	grupo	alternativoj	prononco
level	konvolvulo	sebuah convolvulus, sebuah kemuliaan pagi, sebuah bindweed	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	seekor lebah	a hornet	grupo	alternativoj	prononco
level	kreso	sebuah selada	a cress	grupo	alternativoj	prononco
level	kumino	sebuah jintan	a cumin	grupo	alternativoj	prononco
level	malario	malaria	malaria	grupo	alternativoj	prononco
level	marasmo	marasmus, kekurusan	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	sebuah obelisk	an obelisk	grupo	alternativoj	prononco
level	meliso	sebuah melissa	a melissa	grupo	alternativoj	prononco
level	merlango	kapur sirih	a whiting	grupo	alternativoj	prononco
level	divano	dipan, dewan oriental, ottoman	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	sebuah mikroba	a microbe	grupo	alternativoj	prononco
level	milvo	layang-layang (burung)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	sebuah mimosa	a mimosa	grupo	alternativoj	prononco
level	monomanio	monomania	monomania	grupo	alternativoj	prononco
level	moruo	seekor ikan cod	a cod fish	grupo	alternativoj	prononco
level	nizo	seekor elang burung pipit	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	sebuah sarkofagus	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	sainfoin, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	anggrek	an orchid	grupo	alternativoj	prononco
level	ekvacio	sebuah persamaan	an equation	grupo	alternativoj	prononco
level	paleontologio	paleontologi	paleontology	grupo	alternativoj	prononco
level	naso	perangkap belut, perangkap ikan	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	lobster berduri, udang karang laut	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	seekor babon	a baboon	grupo	alternativoj	prononco
level	pistilo	putik, alu	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	ikan pipih, ikan flounder	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	daun bawang	a leek	grupo	alternativoj	prononco
level	rajo	ikan pari, ikan skate, ikan pari	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	tempat lilin, tempat lilin	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	retina	retina	grupo	alternativoj	prononco
level	reŭmatismo	reumatik	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	seorang pendeta	a priest	grupo	alternativoj	prononco
level	turbo	gasing yang berputar	a spinning top	grupo	alternativoj	prononco
level	slipo	slip, kartu arsip	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	sebuah batiste, sebuah cambric	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	seorang serafim	a seraph	grupo	alternativoj	prononco
level	sevrugo	seekor ikan sturgeon berbintang, seekor ikan sturgeon bintang	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	sebuah sfingter	a sphincter	grupo	alternativoj	prononco
level	sifiliso	sifilis, cacar	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	tuberkel, tuberkulosis (= tuberkulozo)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	biji sesawi	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	sebuah kemeriahan	a fanfare	grupo	alternativoj	prononco
level	skalpo	kulit kepala	a scalp	grupo	alternativoj	prononco
level	skorzonero	salsify hitam	a black salsify	grupo	alternativoj	prononco
level	talismano	jimat, maskot	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	sperma, air mani	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	seekor tarantula	a tarantula	grupo	alternativoj	prononco
level	revizoro	seorang auditor, seorang inspektur	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	sebuah tench	a tench	grupo	alternativoj	prononco
level	celerio	seledri	a celery	grupo	alternativoj	prononco
level	cidonio	sebuah quince	a quince	grupo	alternativoj	prononco
level	galantino	agar-agar	gellatine	grupo	alternativoj	prononco
level	grogo	minuman beralkohol, toddy	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	karamel	caramel	grupo	alternativoj	prononco
level	kirŝo	kirsh, brendi ceri	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	kolak, buah yang direbus	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	sebuah medlar	a medlar	grupo	alternativoj	prononco
level	mirabelo	sebuah keajaiban	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	pesimisme	pessimism	grupo	alternativoj	prononco
level	plebo	Pleb, orang biasa	plebs, common people	grupo	alternativoj	prononco
level	saguo	sebuah sagu	a sago	grupo	alternativoj	prononco
level	vermuto	vermuth (anggur)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	Arab	arabesque	grupo	alternativoj	prononco
level	arbalesto	panah otomatis, senjata tombak	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	medula, sumsum, empulur	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	ilmu balistik	ballistics	grupo	alternativoj	prononco
level	orgio	sebuah pesta seks	an orgy	grupo	alternativoj	prononco
level	baziliko	sebuah basilika	a basilica	grupo	alternativoj	prononco
level	gruzo	kerikil, pasir	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	yang terbakar, yang terbakar	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	diapason, garpu tala	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	dinamit	dynamite	grupo	alternativoj	prononco
level	maroko	Maroko	Morocco	grupo	alternativoj	prononco
level	ditirambo	sebuah dithyramb	a dithyramb	grupo	alternativoj	prononco
level	eklogo	sebuah ekologi	an eclogue	grupo	alternativoj	prononco
level	falango	sebuah barisan	a phalanx	grupo	alternativoj	prononco
level	garnituro	sebuah hiasan	a garniture	grupo	alternativoj	prononco
level	geodezio	geodesi	geodesy	grupo	alternativoj	prononco
level	gladiatoro	seorang gladiator	a gladiator	grupo	alternativoj	prononco
level	glazuro	glasir, lapisan gula, frosting, pernis	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	seorang penghapus, seorang amatir, seorang yang mencoba-coba	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	sebuah kaleidoskop	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	sebuah tombak	a halberd	grupo	alternativoj	prononco
level	harmoniumo	sebuah harmonium	a harmonium	grupo	alternativoj	prononco
level	uzuro	sebuah riba	a usury	grupo	alternativoj	prononco
level	hipodromo	sebuah hipodrom, lintasan balap kuda	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	seorang impresario, seorang pengusaha	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	mobil convertible, mobil convertible	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	sebuah kaliber	a caliber	grupo	alternativoj	prononco
level	kameo	sebuah cameo	a cameo	grupo	alternativoj	prononco
level	kartografio	pemetaan	cartography	grupo	alternativoj	prononco
level	aŭtokrato	seorang otokrat	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	sebuah cartouche	a cartouche	grupo	alternativoj	prononco
level	dekadenco	sebuah dekadensi	a decadence	grupo	alternativoj	prononco
level	kazemato	seorang teman sekamar	a casemate	grupo	alternativoj	prononco
level	kepo	sebuah kepi	a kepi	grupo	alternativoj	prononco
level	monarkio	monarki (= monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	sebuah gambang	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	sebuah segi empat	a quadrille	grupo	alternativoj	prononco
level	majoliko	sebuah majolika	a majolica	grupo	alternativoj	prononco
level	makadamo	seekor makadam	a macadam	grupo	alternativoj	prononco
level	matadoro	seorang matador, seorang matador	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	demonstrasi, rapat umum	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	sebuah metronom	a metronome	grupo	alternativoj	prononco
level	oktavo	satu oktaf	an octave	grupo	alternativoj	prononco
level	orografio	orografi	orography	grupo	alternativoj	prononco
level	palankeo	tandu, tandu (transportasi manusia-porting)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	skor penuh (musikal)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	sebuah peristyle	a peristyle	grupo	alternativoj	prononco
level	petardo	petard, petasan	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	sebuah pilaster	a pilaster	grupo	alternativoj	prononco
level	pontono	sebuah ponton	a pontoon	grupo	alternativoj	prononco
level	solventa	pelarut	solvent	grupo	alternativoj	prononco
level	recitativo	sebuah resitatif	a recitative	grupo	alternativoj	prononco
level	rokoko	usang	rococo	grupo	alternativoj	prononco
level	rotondo	sebuah rotunda	a rotunda	grupo	alternativoj	prononco
