A.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	purigi la kuirejon	রান্নাঘর পরিষ্কার করতে	to clean the kitchen	grupo	alternativoj	prononco
level	kiu purigos la kuirejon?	কে রান্নাঘর পরিষ্কার করবে?	who will clean the kitchen?	grupo	alternativoj	prononco
level	volas trinki	পান করতে চায়	wants to drink	grupo	alternativoj	prononco
level	kion vi volas trinki?	তুমি কি পান করতে চাও	what do you want to drink	grupo	alternativoj	prononco
level	trinki teon	চা পান করতে	to drink tea	grupo	alternativoj	prononco
level	iom da akvo	একটু জল	a little of water	grupo	alternativoj	prononco
level	ĉu vi volas nenion?	তুমি কি কিছুই চাও না?	do you want nothing?	grupo	alternativoj	prononco
level	tiel subite	এতই আকস্মিক	so suddenly	grupo	alternativoj	prononco
level	kial vi decidis ~ ?	আপনি কেন সিদ্ধান্ত নিলেন ~?	why did you decide ~ ?	grupo	alternativoj	prononco
level	kial vi tiel subite decidis ~ ?	কেন তুমি হঠাৎ এমন সিদ্ধান্ত নিলে?	why did you decide ~ so suddenly?	grupo	alternativoj	prononco
level	via ĉambro	আপনার কক্ষ	your room	grupo	alternativoj	prononco
level	via ĉambreto	তোমার ছোট্ট ঘর	your little room	grupo	alternativoj	prononco
level	vian ĉambreton	তোমার ছোট্ট ঘরে	to your little room	grupo	alternativoj	prononco
level	renovigi vian ĉambreton	আপনার ছোট্ট ঘরটি সংস্কার করতে	to renovate your little room	grupo	alternativoj	prononco
level	decidis renovigi vian ĉambreton	আপনার ছোট্ট ঘরটি সংস্কার করার সিদ্ধান্ত নিয়েছে	decided to renovate your little room	grupo	alternativoj	prononco
level	al kiu	কাকে	to whom	grupo	alternativoj	prononco
level	vi donis ~	আপনি দিয়েছেন ~	you gave ~	grupo	alternativoj	prononco
level	al kiu vi donis ~ ?	তুমি কাকে দিয়েছ ~?	to whom did you give ~ ?	grupo	alternativoj	prononco
level	puraj glasoj	পরিষ্কার চশমা	clean glasses	grupo	alternativoj	prononco
level	vi donis la purajn glasojn	আপনি পরিষ্কার চশমা দিয়েছেন	you gave the clean glasses	grupo	alternativoj	prononco
level	la puraj glasoj por la vino	ওয়াইন জন্য পরিষ্কার চশমা	the clean glasses for the wine	grupo	alternativoj	prononco
level	kontraŭ kiu	কার বিরুদ্ধে	against whom	grupo	alternativoj	prononco
level	via sportklubo	আপনার স্পোর্টস ক্লাব	your sports club	grupo	alternativoj	prononco
level	ludas kontraŭ ~	~ বিরুদ্ধে খেলে	plays against ~	grupo	alternativoj	prononco
level	antaŭ du semajnoj	দুই সপ্তাহ আগে	two weeks ago	grupo	alternativoj	prononco
level	kontraŭ kiu via sportklubo ludis?	আপনার স্পোর্টস ক্লাব কার বিরুদ্ধে খেলেছে?	who did your sports club play against?	grupo	alternativoj	prononco
level	ĉu vi vidas ~ ?	তুমি কি দেখতে পাও ~?	do you see ~ ?	grupo	alternativoj	prononco
level	ĉu vi ofte vidas ~ ?	তুমি কি প্রায়ই দেখতে পাও ~?	do you often see ~ ?	grupo	alternativoj	prononco
level	ofte vidas la policiston	প্রায়ই পুলিশ সদস্য দেখতে	often see the policeman	grupo	alternativoj	prononco
level	tiu, kiu loĝas en ~	যারা বাস করে ~	the one who lives in ~	grupo	alternativoj	prononco
level	loĝas en la loĝejo	থাকার জায়গায় থাকেন	lives in the lodging place	grupo	alternativoj	prononco
level	la loĝejo super vi	আপনার উপরে থাকার জায়গা	the dwelling place above you	grupo	alternativoj	prononco
level	vidas la policiston, kiu loĝas en ~	~তে বসবাসকারী পুলিশ অফিসারকে দেখে	sees the police officer who lives in ~	grupo	alternativoj	prononco
level	plano pri veturado	ড্রাইভিং পরিকল্পনা	driving plan	grupo	alternativoj	prononco
level	volis vojaĝi	ভ্রমণ করতে চেয়েছিলেন	wanted to travel	grupo	alternativoj	prononco
level	vojaĝi al alia lando	অন্য দেশে ভ্রমণ করতে	to travel to another country	grupo	alternativoj	prononco
level	en libertempo	অবসর সময়ে	in free time	grupo	alternativoj	prononco
level	ili decidis iri	তারা যাওয়ার সিদ্ধান্ত নিয়েছে	they decided to go	grupo	alternativoj	prononco
level	decidis iri al Italio	ইতালি যাওয়ার সিদ্ধান্ত নেন	decided to go to Italy	grupo	alternativoj	prononco
level	malnovaj urboj	পুরানো শহর	old cities	grupo	alternativoj	prononco
level	lando kun malnovaj urboj	পুরানো শহর সহ একটি দেশ	a country with old cities	grupo	alternativoj	prononco
level	aliaj belaĵoj	অন্যান্য সুন্দরী	other beauties	grupo	alternativoj	prononco
level	kaj aliaj belaĵoj	এবং অন্যান্য সুন্দরী	and other beauties	grupo	alternativoj	prononco
level	bela lando kun malnovaj urboj kaj aliaj belaĵoj	পুরানো শহর এবং অন্যান্য সৌন্দর্য সহ একটি সুন্দর দেশ	a beautiful country with old cities and other beauties	grupo	alternativoj	prononco
level	ili estis feliĉaj	তারা সুখি ছিল	they were happy	grupo	alternativoj	prononco
level	kie estas ~ ?	কোথায় ~?	where is ~ ?	grupo	alternativoj	prononco
level	kie estas mia vestaĵo?	আমার জামাকাপড় কোথায়	where are my clothes	grupo	alternativoj	prononco
level	ŝi demandis ~	সে জিজ্ঞাসা করল ~	she asked ~	grupo	alternativoj	prononco
level	ni ne forgesu kunporti ~	~ আনতে ভুলবেন না	let's not forget to bring ~	grupo	alternativoj	prononco
level	kunporti la libron	বইটি সাথে নিতে	to take the book with you	grupo	alternativoj	prononco
level	libro por lerni Esperanton	এস্পেরান্তো শেখার জন্য একটি বই	a book to learn Esperanto	grupo	alternativoj	prononco
level	kunporti libron por lerni	শেখার জন্য একটি বই বহন করা	to carry a book to learn	grupo	alternativoj	prononco
level	ni povas komenci ~	আমরা ~ শুরু করতে পারি	we can start ~	grupo	alternativoj	prononco
level	en la vagonaro	ট্রেনের ভেতর	in the train	grupo	alternativoj	prononco
level	jam en la vagonaro	ইতিমধ্যেই ট্রেনে	already in the train	grupo	alternativoj	prononco
level	ni nenion faros	আমরা কিছু করব না	we won't do anything	grupo	alternativoj	prononco
level	per aŭto	গাড়ী দ্বারা	by car	grupo	alternativoj	prononco
level	ni veturos per ~	আমরা ~ দ্বারা ড্রাইভ করা হবে	we will drive by ~	grupo	alternativoj	prononco
level	veturos per aŭto	গাড়ি চালাবে	will drive a car	grupo	alternativoj	prononco
level	mi havas sekreton	আমার একটা গোপন কথা আছে	I have a secret	grupo	alternativoj	prononco
level	mia riĉa onklo	আমার ধনী চাচা	my rich uncle	grupo	alternativoj	prononco
level	mia deziro	আমার ইচ্ছা	my wish	grupo	alternativoj	prononco
level	plenumis mian deziron	আমার ইচ্ছা পূরণ	fulfilled my wish	grupo	alternativoj	prononco
level	donis al ni	আমাদের দিয়েছে	gave us	grupo	alternativoj	prononco
level	sian aŭton	তার গাড়ী	his car	grupo	alternativoj	prononco
level	kaj donis al ni sian aŭton	এবং আমাদের তার গাড়ি দিয়েছে	and gave us his car	grupo	alternativoj	prononco
level	por uzo	ব্যবহারের জন্য	for use	grupo	alternativoj	prononco
level	ĝi staras antaŭ ~	এটা ~ এর আগে দাঁড়িয়েছে	it stands before ~	grupo	alternativoj	prononco
level	staras antaŭ la domo	বাড়ির সামনে দাঁড়িয়ে আছে	stands in front of the house	grupo	alternativoj	prononco
level	mi devas diri ~	আমি বলতে হবে ~	I have to say ~	grupo	alternativoj	prononco
level	nenion diru	কিছু বলবেন না	don't say anything	grupo	alternativoj	prononco
level	ni eksidu	চলো বসি	let's sit down	grupo	alternativoj	prononco
level	eksidu en la aŭton	গাড়িতে উঠুন	get in the car	grupo	alternativoj	prononco
level	veturi al ~	গাড়ি চালাতে ~	to drive to ~	grupo	alternativoj	prononco
level	kaj veturu al Italio	এবং ইতালিতে গাড়ি চালান	and drive to Italy	grupo	alternativoj	prononco
level	sidis en la aŭto	গাড়িতে বসল	sat in the car	grupo	alternativoj	prononco
level	ankaŭ la vestaĵoj	এছাড়াও কাপড়	also the clothes	grupo	alternativoj	prononco
level	~ estis en la aŭto	~ গাড়িতে ছিল	~ was in the car	grupo	alternativoj	prononco
level	ankoraŭ sidadis kaj atendis	এখনও বসে অপেক্ষা করছিল	still sat and waited	grupo	alternativoj	prononco
level	sed li atendis	কিন্তু তিনি অপেক্ষা করেছিলেন	but he waited	grupo	alternativoj	prononco
level	kial ni ne ~ ?	কেন আমরা না ~?	why don't we ~ ?	grupo	alternativoj	prononco
level	kial ni ne ekveturas?	কেন আমরা গাড়ি চালানো শুরু করি না?	why don't we start driving?	grupo	alternativoj	prononco
level	ankaŭ mi havas ~	আমারও আছে ~	I have ~ too	grupo	alternativoj	prononco
level	veturigus la aŭton	গাড়ি চালাবে	would drive the car	grupo	alternativoj	prononco
level	sed mi ne scias ~	কিন্তু আমি জানি না ~	but I don't know ~	grupo	alternativoj	prononco
level	mi neniam lernis tion	আমি যে শিখিনি	I never learned that	grupo	alternativoj	prononco
level	mi kredus ~	আমি বিশ্বাস করব ~	I would believe ~	grupo	alternativoj	prononco
level	se mi estus sana	যদি আমি সুস্থ হতাম	if I were healthy	grupo	alternativoj	prononco
level	mi estus tre feliĉa	আমি খুব খুশি হব	I would be very happy	grupo	alternativoj	prononco
level	kvazaŭ vi estus riĉulo	যেন আপনি ধনী	as if you were rich	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ vi estus riĉulo	আপনি সেখানে বসে আছেন যেন আপনি একজন ধনী লোক	you sit there as if you were a rich man	grupo	alternativoj	prononco
level	kvazaŭa lernejo	অভিযুক্ত স্কুল	alleged school	grupo	alternativoj	prononco
level	kvazaŭ riĉulo	একজন ধনী ব্যক্তির মত	like a rich man	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ riĉulo	আপনি সেখানে একজন ধনী ব্যক্তির মত বসে আছেন	you sit there like a rich man	grupo	alternativoj	prononco
level	tiom da mono	অনেক টাকা	so much money	grupo	alternativoj	prononco
level	tiom da mono kiom da ideoj	ধারণা হিসাবে অনেক টাকা	as much money as ideas	grupo	alternativoj	prononco
level	se mi havus tiom da mono	আমার যদি এত টাকা থাকত	if I had that much money	grupo	alternativoj	prononco
level	mi vojaĝadus	আমি ভ্রমন করতাম	I would travel	grupo	alternativoj	prononco
level	ĉirkaŭ la mondo	পৃথিবী জুড়ে	around the world	grupo	alternativoj	prononco
level	en ĉiu vortaro	প্রতিটি অভিধানে	in every dictionary	grupo	alternativoj	prononco
level	mankas io	কিছু অনুপস্থিত	something is missing	grupo	alternativoj	prononco
level	mankas kelkaj vortoj	কিছু শব্দ অনুপস্থিত	some words are missing	grupo	alternativoj	prononco
level	homo, kiu longe parolis	একজন ব্যক্তি যিনি দীর্ঘ কথা বলেছেন	a man who spoke at length	grupo	alternativoj	prononco
level	ĉe la manĝotablo	খাবার টেবিলে	at the dining table	grupo	alternativoj	prononco
level	homo, kiu rakontas, restos malsata	যে ব্যক্তি বলবে ক্ষুধার্ত থাকবে	a person who tells will remain hungry	grupo	alternativoj	prononco
level	rakontadas ĉe la manĝo tablo	খাবার টেবিলে বলতে থাকে	keeps telling at the dining table	grupo	alternativoj	prononco
level	li devis atenti ~	তাকে মনোযোগ দিতে হয়েছিল ~	he had to pay attention to ~	grupo	alternativoj	prononco
level	ne rajtis ~	~ করার অনুমতি ছিল না	was not allowed to ~	grupo	alternativoj	prononco
level	rajtis resti	থাকার অনুমতি দেওয়া হয়েছিল	was allowed to stay	grupo	alternativoj	prononco
level	ne rajtis longe resti	বেশিক্ষণ থাকতে দেওয়া হয়নি	was not allowed to stay long	grupo	alternativoj	prononco
level	resti ekstere en pluvo	বৃষ্টিতে বাইরে থাকার জন্য	to stay out in the rain	grupo	alternativoj	prononco
level	tial li malvarmumis	সে কারণেই তার সর্দি লেগেছে	that's why he caught a cold	grupo	alternativoj	prononco
level	li havas sian klaran ideon	তার নিজের স্পষ্ট ধারণা আছে	he has his own clear idea	grupo	alternativoj	prononco
level	sed li kredos ĉion	কিন্তু সে সব বিশ্বাস করবে	but he will believe everything	grupo	alternativoj	prononco
level	ĉion, kion vi diros	আপনি যা বলুন	whatever you say	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	যেন তুমি তার স্ত্রী	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	তোমার পিতামাতা	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	আপনার বাবা-মাকে খুশি করতে	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	কি দয়া করে পারে ~?	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	কি আপনার বাবা-মাকে সবচেয়ে খুশি করতে পারে?	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	শেখার পরে	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	অন্তত শেখার পরে	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	শহরের কেন্দ্রে	into the city center	grupo	alternativoj	prononco
level	se vi irus kun mi	তুমি যদি আমার সাথে যেতে	if you would go with me	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	যদি তুমি আমার সাথে শহরের কেন্দ্রস্থলে যেতে	if you would go downtown with me	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	আপনি কোথায় ভ্রমণ করতে চান?	where would you like to travel?	grupo	alternativoj	prononco
level	se vi havus ~	যদি আপনি ~ ছিল	if you had ~	grupo	alternativoj	prononco
level	sufiĉe da mono	যথেষ্ট পরিমাণ টাকা	enough money	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	আপনার যদি পর্যাপ্ত অর্থ এবং টেম্প থাকে	if you had enough money and temp	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	আপনি কি ~ পরিকল্পনা করছেন?	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	প্যারিস ভ্রমণের পরিকল্পনা	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	একটি axuto সঙ্গে চালানো	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	অনেক ভাল	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	অনেক ভালো মনে হচ্ছে	seems much better	grupo	alternativoj	prononco
level	per vagonaro	ট্রেনে	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	নাকি এটা অনেক ভালো বলে মনে হচ্ছে না?	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	বিভিন্ন মানুষ	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	কেন মানুষ বিভিন্ন উপায়ে ব্যাখ্যা?	why do people explain in different ways?	grupo	alternativoj	prononco
level	samaj ideoj	একই ধারণা	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	একই ধারণা ব্যাখ্যা করে	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	পরিবারের সদস্যরা একত্রিত হয়	family members get together	grupo	alternativoj	prononco
level	kiel rapide	কত দ্রুততার সাথে	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	দিন যায়	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	কত দ্রুত দিন কেটে যায়!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	আগামীকাল ~ হবে	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	তোমার বাবার জন্মদিন	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	পরিবারের বেশ কিছু সদস্য	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	পরিবারের অনেক সদস্য আসবে	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	এবং বন্ধুরা	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	আপনি কি দয়া করে ~?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	আপনি একটু সাহায্য করতে পারেন?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	একটু সময়	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	একটু সময় বের করুন	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	আপনার রুম পরিপাটি করতে	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	অন্তত আপনার রুম পরিপাটি	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	আমি চাই ~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	আমি কিছু রান্না করতে চাই	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	কিছু ভালো	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	ভালো কিছু রান্না করুন	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	জন্মদিনের কেকের জন্য	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	দুধের অভাব হয়	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	বাড়িতে	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	এটা ~ সংগ্রহ করা প্রয়োজন	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	কিছু খাবার	some food	grupo	alternativoj	prononco
level	el vendejo	একটি দোকান থেকে	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	একটি আস্তানা থেকে কিছু খাবার পেতে	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	আমি শপিং করব	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	জন্মদিনের জন্য	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	বসে খাওয়ার পরিবর্তে	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	মজার লোক	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	রুচিহীন পরিবারের সদস্যদের সাথে	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	আমি পিকনিকে যেতে চাই	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	ক্লাবের সদস্যদের সাথে	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	কোন ক্লাবের সদস্যদের সাথে?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	বাবা বললেন	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	কিছু ধরণের কাগজ, কিছু ধরণের কাগজপত্র	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	একটি ব্রিফকেসে	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	একটি কাগজের বিনে	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	কাগজপত্র কাগজের বিনে ফেলে দিল	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	একটা কাগজের বিনে কিছু কাগজ ফেলে দিল	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	তাড়াতাড়ি আগামীকাল	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	আমার স্পোর্টস ক্লাবের সদস্যরা	members of my sports club	grupo	alternativoj	prononco
level	kara mia	প্রিযো	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	এটা কি সঠিক?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	আপনাকে অবশ্যই অনুপস্থিত থাকতে হবে	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	তুমি না ~?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	আপনার সহকর্মী ক্লাব সদস্যরা	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	আপনার সহকর্মী ক্লাব সদস্যদের সঙ্গে একে অপরের দেখা	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	সপ্তাহে তিনবার	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	আমি কি ~?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	কিছু প্রস্তাব করার অধিকার আছে	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	পরিবারের সদস্যদের সঙ্গে খাব	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	কিন্তু দ্বিতীয় অংশে	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	আমি আমার বন্ধুদের সাথে যাব	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	~ সম্পর্কে কথা বলা হবে	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	একটি ব্যর্থ ড্রাইভ	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	ব্যর্থ ড্রাইভ সম্পর্কে স্পষ্টভাবে কথা হবে	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	কেক পরে	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	আমি যে আর চাই না	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	এটা শুনতে চায়	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	কেন আমাদের নেই ~?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	একটি ধারণা সমৃদ্ধ চাচা	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	ধনী চাচার কিছু ধারণা আছে	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	আমার পরিবারে	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	মা হাসলেন	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	তার কথায়	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	সে জানে যে ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	একটু বেশি কথা বলে	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	এটা যথেষ্ট নয় শুধু ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	ধারণার সম্পদ	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ এছাড়াও প্রয়োজন	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	এটি ঘটতে একটি সম্পূর্ণ ওয়ালেট	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	মা অব্যাহত ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	একটু নীরবতার পর	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	কিছু মিনিট আগে	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	আনা যে সে ~ বলেছে	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	সে আমাদের সাথে দেখা করবে	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	একটি মিষ্টি কেক	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	সে সত্যিই মিষ্টি কেক পছন্দ করে	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	মোটা না হওয়ার জন্য সতর্ক	is careful not to get fat	grupo	alternativoj	prononco
level	kvankam ŝi atentos	যদিও সে মনোযোগ দেবে	although she will pay attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	সঙ্গে সঙ্গে মন পরিবর্তন	immediately changed the mind	grupo	alternativoj	prononco
level	dum la ekskurso	ভ্রমণের সময়	during the excursion	grupo	alternativoj	prononco
level	sen ŝi	তাহাকে ব্যতিত	without her	grupo	alternativoj	prononco
level	li estus tre soleca	সে খুব একা হবে	he would be very lonely	grupo	alternativoj	prononco
level	mi tamen pasigos	তবু পাস করব	I will pass though	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	তবে আগামীকাল বাসায় কাটাবো	I will spend tomorrow at home though	grupo	alternativoj	prononco
level	en juneco	যৌবনে	in youth	grupo	alternativoj	prononco
level	oni havas	একটি আছে	one has	grupo	alternativoj	prononco
level	havas ankaŭ belecon	এছাড়াও সৌন্দর্য আছে	also has beauty	grupo	alternativoj	prononco
level	malsimplaj laboroj	জটিল কাজ	complicated jobs	grupo	alternativoj	prononco
level	malsimplajn laborojn	জটিল কাজ (উদ্দেশ্য)	complicated jobs (objective)	grupo	alternativoj	prononco
level	devus plisimpligi	সরলীকরণ করা উচিত	should simplify	grupo	alternativoj	prononco
level	en tiu aĝo	সেই বয়সে	at that age	grupo	alternativoj	prononco
level	li jam fariĝis ~	তিনি ইতিমধ্যে ~ হয়ে গেছেন	he has already become ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	ক্রীড়া ক্লাবের প্রধান	head of the sports club	grupo	alternativoj	prononco
level	monon oni metas	একজন টাকা রাখে	one puts money	grupo	alternativoj	prononco
level	en monujon	একটি মানিব্যাগ মধ্যে	into a wallet	grupo	alternativoj	prononco
level	metas en monujon	একটি পার্সে রাখে	puts in a purse	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	উদাহরণ অনুসরণ করুন	follow the examples	grupo	alternativoj	prononco
level	de la bonaj familianoj	ভালো পরিবারের সদস্যদের কাছ থেকে	from the good family members	grupo	alternativoj	prononco
level	ĉu amikeco pli feliĉigas?	বন্ধুত্ব কি আপনাকে সুখী করে?	does friendship make you happier?	grupo	alternativoj	prononco
level	feliĉigas vin	আপনাকে খুশি করে	makes you happy	grupo	alternativoj	prononco
level	ol la amo	ভালবাসার চেয়ে	than the love	grupo	alternativoj	prononco
level	kiel ofte vi ~ ?	আপনি কত ঘন ঘন ~?	how often do you ~ ?	grupo	alternativoj	prononco
level	vi skribas leterojn al ~	আপনি চিঠি লিখুন ~	you write letters to ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	তোমার মেয়ে বন্ধুদের চিঠি লেখে	writes letters to your girl friends	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	ইতালিতে আপনার মেয়ে বন্ধুরা	your girl friends in Italy	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	আপনার এবং আপনার শিক্ষকের মধ্যে সম্পর্ক	the relation between you and your teacher	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	সম্পর্ক কি পরিবর্তিত হয়েছে?	has the relationship changed?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	আপনি কি ইতিমধ্যে জানেন ~?	do you already know ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	বেশ ভাল	quite well	grupo	alternativoj	prononco
level	estis vespero en ~	এটা ~ সন্ধ্যায় ছিল	it was evening in ~	grupo	alternativoj	prononco
level	centoj da homoj	শত শত লোক	hundreds of people	grupo	alternativoj	prononco
level	plenigas la placon	বর্গক্ষেত্র পূরণ করে	fills the square	grupo	alternativoj	prononco
level	junuloj kaj militistoj	যুবক এবং সৈন্য	young men and soldiers	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	জাহাজ থেকে নাবিক	sailors from the ships	grupo	alternativoj	prononco
level	elstara sinjorino	অসামান্য ভদ্রমহিলা	outstanding lady	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	অসামান্য মহিলা	outstanding ladies	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	বিদেশী ভ্রমণকারীরা	foreign travelers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	সবাই শহরের কেন্দ্রে চলে যাচ্ছে	everyone is moving to the city center	grupo	alternativoj	prononco
level	iom plue	একটু এগিয়ে	a little further	grupo	alternativoj	prononco
level	ne malproksime de la maro	সমুদ্র থেকে দূরে নয়	not far from the sea	grupo	alternativoj	prononco
level	troviĝis malgranda placo	একটি ছোট বর্গক্ষেত্র ছিল	there was a small square	grupo	alternativoj	prononco
