C.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	stalaktito	ఒక స్టాలక్టైట్	a stalactite	grupo	alternativoj	prononco
level	striknino	స్ట్రైక్నైన్	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	బహిష్కరించడానికి	to excommunicate	grupo	alternativoj	prononco
level	talko	టాల్క్, ఫ్రెంచ్ సుద్ద	talc, french chalk	grupo	alternativoj	prononco
level	tangento	టాంజెంట్	tangent	grupo	alternativoj	prononco
level	trapezo	a trapeze, a trapezoid	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	త్రికోణమితి	trigonometry	grupo	alternativoj	prononco
level	vazelino	వాసెలిన్, పెట్రోలియం జెల్లో	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	తాల్ముడ్	Talmud	grupo	alternativoj	prononco
level	abnegacio	విసర్జన, స్వీయ తిరస్కరణ	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	ఒక అలీబి	an alibi	grupo	alternativoj	prononco
level	koncesii	అంగీకరించడానికి, లైసెన్స్ చేయడానికి, ఫ్రాంచైజీకి	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	ఒక ఉన్నత పాఠశాల గ్రాడ్యుయేట్, ఒక బ్రహ్మచారి	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	బ్రాహ్మణుడు, బ్రాహ్మణుడు	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	ఒక డెమాగోగ్	a demagogue	grupo	alternativoj	prononco
level	etnografio	ఎథ్నోగ్రఫీ	ethnography	grupo	alternativoj	prononco
level	fakiro	ఒక ఫకీరు, ఒక ఫకీరు	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	ఒక ఆరియోల్, ఒక ప్రకాశం, ఒక హాలో (=నింబో)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	ఒక గురువు	a mentor	grupo	alternativoj	prononco
level	pesimisto	ఒక నిరాశావాది	a pessimist	grupo	alternativoj	prononco
level	feministo	ఒక స్త్రీవాది	a feminist	grupo	alternativoj	prononco
level	hetmano	ఒక హెట్మాన్	a hetman	grupo	alternativoj	prononco
level	binoklo	బైనాక్యులర్స్	binoculars	grupo	alternativoj	prononco
level	kalifo	ఖలీఫా	caliph	grupo	alternativoj	prononco
level	diluvo	a deluge, a వరద	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	ఒక బెయిల్, ఒక గుర్తింపు	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	ఒక కోడిసిల్	a codicil	grupo	alternativoj	prononco
level	kongregacio	ఒక సమాజం	a congregation	grupo	alternativoj	prononco
level	konsistorio	ఒక స్థిరత్వం	a consistory	grupo	alternativoj	prononco
level	kvestoro	ఒక క్వెస్టర్	a quaestor	grupo	alternativoj	prononco
level	lamao	లామా	Lama	grupo	alternativoj	prononco
level	stenografi	స్టెనోగ్రఫీకి, షార్ట్‌హ్యాండ్ రాయడానికి	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	మాండరిన్ (అధికారి)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	ఒక మాధ్యమం	a medium	grupo	alternativoj	prononco
level	metempsikozo	మెటెంప్సైకోసిస్, పునర్జన్మ	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	ఏకేశ్వరోపాసన	monotheism	grupo	alternativoj	prononco
level	pivoto	ఒక ఇరుసు	a pivot	grupo	alternativoj	prononco
level	nepotismo	బంధుప్రీతి	nepotism	grupo	alternativoj	prononco
level	sortimento	కలగలుపు, వివిధ రకాల ఎంపిక	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	శూన్యవాదం	nihilism	grupo	alternativoj	prononco
level	nihilisto	ఒక నిహిలిస్ట్	a nihilist	grupo	alternativoj	prononco
level	nimbo	ఒక నింబస్, ఒక హాలో	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	నమిస్మాటిక్స్	numismatics	grupo	alternativoj	prononco
level	cisterno	ఒక తొట్టి, ఒక రిజర్వాయర్, ఒక ట్యాంకర్	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	బహిష్కరణ	ostracism	grupo	alternativoj	prononco
level	panteismo	సర్వదేవతావాదం	pantheism	grupo	alternativoj	prononco
level	panteisto	ఒక పాంథీస్ట్	a pantheist	grupo	alternativoj	prononco
level	spekulativa	ఊహాజనిత	speculative	grupo	alternativoj	prononco
level	parafo	ఒక పారాఫ్, ఒక మొదటి అక్షరం	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	ఒక బీమా పాలసీ	an insurance policy	grupo	alternativoj	prononco
level	politeismo	బహుదేవతారాధన	polytheism	grupo	alternativoj	prononco
level	prerogativo	ఒక ప్రత్యేక హక్కు	a prerogative	grupo	alternativoj	prononco
level	protektorato	ఒక రక్షిత కేంద్రం	a protectorate	grupo	alternativoj	prononco
level	prozelito	మతమార్పిడు, మతమార్పిడు	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	హేతువాదం	rationalism	grupo	alternativoj	prononco
level	racionalisto	ఒక హేతువాది	a rationalist	grupo	alternativoj	prononco
level	sinoptika	సారాంశం	synoptic	grupo	alternativoj	prononco
level	skolastiko	పాండిత్యం	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	ఆధ్యాత్మికత, ఆధ్యాత్మికత	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	ఒక ఆధ్యాత్మికవేత్త	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	ఒక కరపత్రం	a pamphlet	grupo	alternativoj	prononco
level	taroko	టారో, టారోక్	tarot, taroc	grupo	alternativoj	prononco
level	teismo	ఆస్తికత్వం	theism	grupo	alternativoj	prononco
level	teisto	నాస్తికుడు	a theist	grupo	alternativoj	prononco
level	teokratio	ఒక దైవపరిపాలన	a theocracy	grupo	alternativoj	prononco
level	trusto	ఒక వ్యాపార ట్రస్ట్	a business trust	grupo	alternativoj	prononco
level	ukazo	ఒక ఉకాసే	a ukase	grupo	alternativoj	prononco
level	ultimato	ఒక అల్టిమేటం	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	షా	Shah	grupo	alternativoj	prononco
level	gramofono	ఒక గ్రామోఫోన్	a gramophone	grupo	alternativoj	prononco
level	kreditoro	ఒక రుణదాత	a creditor	grupo	alternativoj	prononco
level	ideografio	ఒక భావజాలం, ఒక చిత్ర రచన	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	ఒక ఇడియోమాటిక్ వ్యక్తీకరణ	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	ప్రేరేపించడానికి, ఊహించడానికి, సాధారణీకరించడానికి	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	నామమాత్రం	nominal	grupo	alternativoj	prononco
level	arkipelago	ద్వీపసమూహం (=arĥipelago)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	స్టెనోగ్రఫీ, షార్ట్‌హ్యాండ్	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	పక్షి శాస్త్రం	ornithology	grupo	alternativoj	prononco
level	rekremento	అవశేషాలు, పొట్టు, డ్రెగ్స్, డ్రాఫ్	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	ఒక బాంబు, పంపింగ్	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	ఒక భూగర్భ శాస్త్రవేత్త	a geologist	grupo	alternativoj	prononco
level	edikto	ఒక శాసనం, ఒక శాసనం	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	ఒక బేస్-రిలీఫ్	a bas-relief	grupo	alternativoj	prononco
level	kariolo	ఒక ఉచ్చు, కుక్క బండి	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	ఒక మిఠాయి, ఒక రెడీమేడ్ సూట్	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	ఒక సామ్రాజ్యం, అనుభవవాదం	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	నావిగేషన్	navigation	grupo	alternativoj	prononco
level	observatorio	ఒక అబ్జర్వేటరీ	an observatory	grupo	alternativoj	prononco
level	abdiki	పదవీ విరమణ చేయడం, రాజీనామా చేయడం	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	అడ్మిరల్టీ	admiralty	grupo	alternativoj	prononco
level	anarĥio	అరాచకం (=అనార్కియో)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	ఒక భూగోళ శాస్త్రవేత్త	a geographer	grupo	alternativoj	prononco
level	aĝio	ఒక అజియో, ప్రీమియం	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	నిరంకుశత్వం	autocracy	grupo	alternativoj	prononco
level	demagogio	demagogy, demagoguery	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	ఒక రేవు, ఒక బేసిన్ (యాచ్, పడవ, ఓడ)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	ఎమినెన్స్	Eminence	grupo	alternativoj	prononco
level	komandito	పరిమిత భాగస్వామ్యం	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	ఒక ప్రారంభోత్సవం	an inauguration	grupo	alternativoj	prononco
level	biologo	ఒక జీవశాస్త్రవేత్త	a biologist	grupo	alternativoj	prononco
level	katekisto	ఒక కాటేచిస్ట్ (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	గ్లూకోజ్ (=గ్లికోజో)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	ఒక శరీరధర్మ శాస్త్రవేత్త	a physiologist	grupo	alternativoj	prononco
level	katekizi	కాటేచిజ్, క్రాస్ క్వశ్చన్ (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	ఒక శాంతికాముకుడు	a pacifist	grupo	alternativoj	prononco
level	kontribucio	నష్టపరిహారాలు	reparations	grupo	alternativoj	prononco
level	naturalismo	సహజత్వం	naturalism	grupo	alternativoj	prononco
level	oligarkio	ఒలిగార్కి (=ఒలిగారియో)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	శాంతివాదం	pacifism	grupo	alternativoj	prononco
level	plutokratio	దొరల పాలన	plutocracy	grupo	alternativoj	prononco
level	realismo	వాస్తవికత	realism	grupo	alternativoj	prononco
level	sociologo	ఒక సామాజిక శాస్త్రవేత్త	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	షరతులతో కూడిన కాలం	conditional tense	grupo	alternativoj	prononco
level	albino	ఒక అల్బినో	an albino	grupo	alternativoj	prononco
level	genciano	ఒక జెంటియన్ (జెంటియానా)	a gentian (Gentiana)	grupo	alternativoj	prononco
level	genisto	చీపురు, జునిపెర్ చెట్టు (జెనిస్టా)	a broom, juniper tree (Genista)	grupo	alternativoj	prononco
level	korolo	ఒక కరోలా (=ఫ్లోక్రోనో)	a corolla (=florkrono)	grupo	alternativoj	prononco
level	lumbriko	ఒక వానపాము (=టర్వర్మో)	a earthworm (=tervermo)	grupo	alternativoj	prononco
level	spleno	బ్లూస్, తక్కువ ఆత్మలు, విచారం	blues, low spirits, melancholy	grupo	alternativoj	prononco
level	oleandro	ఒక ఒలిండర్	an oleander	grupo	alternativoj	prononco
level	plantago	a plantago, అరటి	a plantago, plantain	grupo	alternativoj	prononco
level	akvaforto	చెక్కడం	etching	grupo	alternativoj	prononco
level	aleno	a bradawl, a awl	a bradawl, an awl	grupo	alternativoj	prononco
level	bireto	ఒక బీరెట్టా, ఒక బెరెట్	a biretta, a beret	grupo	alternativoj	prononco
level	fagoto	ఒక బస్సూన్	a bassoon	grupo	alternativoj	prononco
level	kastanjeto	ఒక కాస్టానెట్	a castanet	grupo	alternativoj	prononco
level	paŝtelo	ఒక పాస్టెల్, ఒక సుద్ద, ఒక క్రేయాన్	a pastel, a chalk, a crayon	grupo	alternativoj	prononco
level	pelerino	ఒక పెలెరిన్, ఒక కేప్	a pelerine, a cape	grupo	alternativoj	prononco
level	anilino	అనిలిన్ (ఫినిలామైన్)	aniline (phenylamine)	grupo	alternativoj	prononco
level	helico	ఒక హెలిక్స్, ఒక ప్రొపెల్లర్	a helix, a propeller	grupo	alternativoj	prononco
level	biografo	ఒక జీవిత చరిత్ర రచయిత	a biographer	grupo	alternativoj	prononco
level	kalio	పొటాషియం	potassium	grupo	alternativoj	prononco
level	kinino	క్వినైన్	quinine	grupo	alternativoj	prononco
level	kloro	క్లోరిన్	chlorine	grupo	alternativoj	prononco
level	latero	ఒక వైపు (బహుభుజి), ఒక అంచు	a side (of a polygon), an edge	grupo	alternativoj	prononco
level	natrio	సోడియం	sodium	grupo	alternativoj	prononco
level	zefiro	ఒక జెఫైర్	a zephyr	grupo	alternativoj	prononco
level	regento	ఒక రాజప్రతినిధి	a regent	grupo	alternativoj	prononco
level	vinkto	ఒక రివెట్, ఒక పెరివింకిల్	a rivet, a periwinkle	grupo	alternativoj	prononco
level	vivisekcio	ఒక వివిసెక్షన్	a vivisection	grupo	alternativoj	prononco
level	agronomo	ఒక వ్యవసాయ శాస్త్రవేత్త, వ్యవసాయ శాస్త్రజ్ఞుడు	an agronomist, an agriculturist	grupo	alternativoj	prononco
level	antropologo	ఒక మానవ శాస్త్రవేత్త	an anthropologist	grupo	alternativoj	prononco
level	bibliografo	ఒక గ్రంథకర్త	a bibliographer	grupo	alternativoj	prononco
level	entomologo	ఒక కీటక శాస్త్రవేత్త	an entomologist	grupo	alternativoj	prononco
level	etimologo	ఒక ఎటిమాలజిస్ట్	an etimologist	grupo	alternativoj	prononco
level	etiologo	ఒక ఎటియాలజిస్ట్	an etiologist	grupo	alternativoj	prononco
level	etnografo	ఒక జాతి శాస్త్రవేత్త	an ethnographer	grupo	alternativoj	prononco
level	genealogo	ఒక వంశపారంపర్య శాస్త్రవేత్త	a genealogist	grupo	alternativoj	prononco
level	geometro	ఒక రేఖాగణితుడు	a geometrician	grupo	alternativoj	prononco
level	grafologo	ఒక గ్రాఫాలజిస్ట్	a graphologist	grupo	alternativoj	prononco
level	homeopato	ఒక హోమియోపతిస్ట్	a homeopathist	grupo	alternativoj	prononco
level	kartografo	ఒక కార్టోగ్రాఫర్	a cartographer	grupo	alternativoj	prononco
level	kosmografo	ఒక కాస్మోగ్రాఫిస్ట్	a cosmographist	grupo	alternativoj	prononco
level	meteorologo	ఒక వాతావరణ శాస్త్రవేత్త	a meteorologist	grupo	alternativoj	prononco
level	mineralogo	ఒక ఖనిజ శాస్త్రవేత్త	a mineralogist	grupo	alternativoj	prononco
level	mitologo	ఒక పౌరాణికుడు	a mythologist	grupo	alternativoj	prononco
level	oligarko	ఒలిగార్చ్ (=ఒలిగార్కో)	an oligarch (=oligarĥo)	grupo	alternativoj	prononco
level	ornitologo	ఒక పక్షి శాస్త్రవేత్త	an ornithologist	grupo	alternativoj	prononco
level	paleografo	ఒక పాలీయోగ్రాఫర్	a paleographer	grupo	alternativoj	prononco
level	paleontologo	ఒక పురావస్తు శాస్త్రవేత్త	a paleontologist	grupo	alternativoj	prononco
level	patologo	ఒక రోగ నిపుణుడు	a pathologist	grupo	alternativoj	prononco
level	plutokrato	ఒక ప్లూటోక్రాట్	a plutocrat	grupo	alternativoj	prononco
level	teokrato	ఒక దైవపరిపాలకుడు	a theocrat	grupo	alternativoj	prononco
level	tipografo	ఒక టైపోగ్రాఫర్	a typographer	grupo	alternativoj	prononco
level	topografo	ఒక టోపోగ్రాఫర్	a topographer	grupo	alternativoj	prononco
level	zoologo	ఒక జంతు శాస్త్రవేత్త	a zoologist	grupo	alternativoj	prononco
level	aristokratio	దొర	aristocracy	grupo	alternativoj	prononco
level	arkaismo	ప్రాచీనత (=arĥaismo)	archaism (=arĥaismo)	grupo	alternativoj	prononco
level	difterio	డిఫ్తీరియా (=డిఫ్టెరిటో)	diphtheria (=difterito)	grupo	alternativoj	prononco
level	fotografio	ఫోటోగ్రఫీ	photography	grupo	alternativoj	prononco
level	litografio	లితోగ్రఫీ	lithography	grupo	alternativoj	prononco
level	tonelo	వద్ద	a ton	grupo	alternativoj	prononco
level	vipero	ఒక వైపెరో (=విపురో)	a vipero (=vipuro)	grupo	alternativoj	prononco
level	kontrapunkto	కౌంటర్ పాయింట్ (సంగీత కంపోజింగ్)	counterpoint (a musical composing)	grupo	alternativoj	prononco
level	ĉizi	ఉలి, చెక్కడం	to chisel, to carve	grupo	alternativoj	prononco
level	ĉe-metodo	చె-పద్ధతి, ఎస్పెరాంటో బోధించే ప్రత్యక్ష పద్ధతి	a che-method, a direct method of teaching Esperanto	grupo	alternativoj	prononco
level	betono	ఒక కాంక్రీటు	a concrete	grupo	alternativoj	prononco
level	orgeno	ఒక అవయవం (సంగీత వాయిద్యం)	an organ (musical instrument)	grupo	alternativoj	prononco
level	orgasmo	ఒక ఉద్వేగం	an orgasm	grupo	alternativoj	prononco
level	rendevutabulo	రెండెజ్-వౌస్ టేబుల్	a rendez-vous table	grupo	alternativoj	prononco
level	aboco	ABC, ఒక ప్రైమర్	ABC, a primer	grupo	alternativoj	prononco
level	bikonveksa	బైకాన్వెక్స్	biconvex	grupo	alternativoj	prononco
level	bikonkava	బైకాన్కేవ్	biconcave	grupo	alternativoj	prononco
level	aidoso	ఎయిడ్స్	AIDS	grupo	alternativoj	prononco
level	operatoro	ఒక ఆపరేటర్	an operator	grupo	alternativoj	prononco
level	opalo	ఒక ఒపల్	an opal	grupo	alternativoj	prononco
level	prestidigito	ఒక మేజిక్ (ట్రిక్)	a magic (trick)	grupo	alternativoj	prononco
level	jaĥto	ఒక పడవ	a yacht	grupo	alternativoj	prononco
level	palpebrumi	కన్ను కొట్టడం, రెప్పవేయడం	to wink, to blink	grupo	alternativoj	prononco
level	lupe	తోడేలు లాగా	like a wolf	grupo	alternativoj	prononco
level	haladzo	దుర్వాసన, దుర్వాసన	stench, stink	grupo	alternativoj	prononco
level	laborigi	(ఎవరైనా) పని చేయడానికి	to make (someone) to work	grupo	alternativoj	prononco
level	apetigi	ఆకలి పుట్టించడానికి	to appetize	grupo	alternativoj	prononco
level	bokalo	ఒక కూజా	a jar	grupo	alternativoj	prononco
level	liniilo	ఒక పాలకుడు, ఒక స్ట్రెయిట్డ్జ్	a ruler, a straightedge	grupo	alternativoj	prononco
level	metiejo	ఒక వర్క్‌షాప్, ఒక జాబ్‌సైట్, ఒక స్టూడియో	a workshop, a jobsite, a studio	grupo	alternativoj	prononco
level	staleto	ఒక చిన్న లాయం, ఒక చిన్న స్టాల్, ఒక చిన్న షెడ్	a small stable, a small stall, a small shed	grupo	alternativoj	prononco
level	korbeto	ఒక చిన్న బుట్ట, ఒక పన్నెట్	a small basket, a punnet	grupo	alternativoj	prononco
level	kolombeto	ఒక చిన్న పిడ్జ్	a small pidgeon	grupo	alternativoj	prononco
level	cindrujo	ఒక ఆష్ట్రే	an ashtray	grupo	alternativoj	prononco
level	telefone	ఒక టెలిఫోన్లో	on a telephone	grupo	alternativoj	prononco
level	subito	ఆకస్మికత	suddenness	grupo	alternativoj	prononco
level	bakisto	ఒక బేకర్	a baker	grupo	alternativoj	prononco
level	farejo	ఒక సారాయి	a brewery	grupo	alternativoj	prononco
level	atestanto	ఒక సాక్షి	a witness	grupo	alternativoj	prononco
level	amplifikatoro	ఒక యాంప్లిఫైయర్	an amplifier	grupo	alternativoj	prononco
level	zigzage	జిగ్‌జాగ్‌లో	in zigzag	grupo	alternativoj	prononco
level	koboldo	ఒక కోబోల్డ్, ఒక గోబ్లిన్	a kobold, a goblin	grupo	alternativoj	prononco
level	ordinala	ఆర్డినల్	ordinal	grupo	alternativoj	prononco
level	ĉampioneco	ఒక ఛాంపియన్షిప్	a championship	grupo	alternativoj	prononco
level	aŭdantaro	ప్రేక్షకులు, ప్రేక్షకులు (= స్పెక్టాంటారో)	audience, spectators (=spektantaro)	grupo	alternativoj	prononco
level	violonĉelo	ఒక సెల్లో	a cello	grupo	alternativoj	prononco
level	kasedaparato	ఒక క్యాసెట్ ప్లేయర్	a cassette player	grupo	alternativoj	prononco
level	kampadejo	క్యాంపింగ్ గ్రౌండ్, క్యాంపింగ్ సైట్	a camping ground, a camping site	grupo	alternativoj	prononco
level	avido	అత్యాశ, అత్యాశ	avidity, greediness	grupo	alternativoj	prononco
level	korono	ఒక కరోనా	a corona	grupo	alternativoj	prononco
level	klarneto	ఒక క్లారినెట్	a clarinet	grupo	alternativoj	prononco
level	tajpisto	ఒక టైపిస్ట్	a typist	grupo	alternativoj	prononco
level	tajpilo	ఒక టైప్‌రైటర్ (సాధనం) (=skribmaŝino)	a typewriter (tool) (=skribmaŝino)	grupo	alternativoj	prononco
level	lanfadeno	ఒక చెత్త	a worsted	grupo	alternativoj	prononco
level	traveturo	ఒక డ్రైవ్-త్రూ	a drive-through	grupo	alternativoj	prononco
level	balisto	ఒక బాలిస్టా	a ballista	grupo	alternativoj	prononco
level	vendota	అమ్మకానీకి వుంది	for sale	grupo	alternativoj	prononco
level	fervorulo	ఒక అభిమాని, భక్తుడు, ఉత్సాహవంతుడు, ఔత్సాహికుడు	a fan, a devotee, a zeelot, an enthusiast	grupo	alternativoj	prononco
level	hokeo	ఒక హాకీ	a hockey	grupo	alternativoj	prononco
level	antibiotiko	ఒక యాంటీబయాటిక్	an antibiotic	grupo	alternativoj	prononco
level	konfuzilo	ఏదో గందరగోళం	something that confuses	grupo	alternativoj	prononco
level	ŝlagro	ఒక హిట్ పాట	a hit song	grupo	alternativoj	prononco
level	abako	ఒక అబాకస్	an abacus	grupo	alternativoj	prononco
level	Adamo	ఆడమ్	Adam	grupo	alternativoj	prononco
level	aklamo	ఒక ప్రశంస (ఆనందకరమైన)	an acclamation (joyful)	grupo	alternativoj	prononco
level	akrobata trupo	అక్రోబాట్ దళాలు	acrobat troops	grupo	alternativoj	prononco
level	akvoralo	ఒక నీటి రైలు	a water rail	grupo	alternativoj	prononco
level	alta tajdo	అధిక ఆటుపోట్లు	a high tide	grupo	alternativoj	prononco
level	altruisto	ఒక పరోపకారుడు	an altruist	grupo	alternativoj	prononco
level	analekto	ఒక అనలెక్టో	an analecto	grupo	alternativoj	prononco
level	aperitivo	ఒక ఆకలి	an appetizer	grupo	alternativoj	prononco
level	arkeo	(నోవా) ఓడ	(Noah's) ark	grupo	alternativoj	prononco
level	armistica linio	ఒక సంధి రేఖ	a truce line	grupo	alternativoj	prononco
level	aŭtodidakto	ఒక స్వీయ-బోధకుడు, స్వీయ-బోధన వ్యక్తి	an autodidact, a self-taught person	grupo	alternativoj	prononco
level	bankizo	ఒక మంచు టోపీ, ఒక గడ్డి	a ice cap, a floe	grupo	alternativoj	prononco
level	baskulo	ఒక బాస్క్యూల్ లివర్, ఒక ట్రిగ్గర్, ఒక teeter-totter	a bascule lever, a trigger, a teeter-totter	grupo	alternativoj	prononco
level	baskulponto	a drawbridge, a bascule వంతెన	a drawbridge, a bascule bridge	grupo	alternativoj	prononco
level	bazarkorbo	ఒక షాపింగ్ బ్యాగ్	a shopping bag	grupo	alternativoj	prononco
level	Betoveno	బీథోవెన్	Beethoven	grupo	alternativoj	prononco
level	bibliofilo	ఒక గ్రంథకర్త	a bibliophile	grupo	alternativoj	prononco
level	boaco	ఒక రెయిన్ డీర్	a reindeer	grupo	alternativoj	prononco
level	boksisto	ఒక బాక్సర్	a boxer	grupo	alternativoj	prononco
level	brizo	ఒక గాలి	a breeze	grupo	alternativoj	prononco
level	brodaĵo	ఒక ఎంబ్రాయిడరీ	an embroidery	grupo	alternativoj	prononco
level	bufro	ఒక బఫర్, ఒక బంపర్	a buffer, a bumper	grupo	alternativoj	prononco
level	buldozo	ఒక బుల్డోజర్	a bulldozer	grupo	alternativoj	prononco
level	bumerango	ఒక బూమరాంగ్	a boomerang	grupo	alternativoj	prononco
level	burso (monujo)	ఒక పర్సు	a purse	grupo	alternativoj	prononco
level	celtabulo	ఒక లక్ష్యం	a target	grupo	alternativoj	prononco
level	centaŭro	సెంటారస్	Centaurus	grupo	alternativoj	prononco
level	cerba hemoragio	ఒక సెరిబ్రల్ హెమరేజ్	a cerebral hemorrhage	grupo	alternativoj	prononco
level	deliraĵo	ఒక పిచ్చి చర్చ	a crazy talk	grupo	alternativoj	prononco
level	disertacio	ఒక డిసర్టేషన్, ఒక థీసిస్	a dissertation, a thesis	grupo	alternativoj	prononco
level	dormiranto	ఒక నిద్రలో నడిచేవాడు	a sleepwalker	grupo	alternativoj	prononco
level	duno	ఒక దిబ్బ	a dune	grupo	alternativoj	prononco
level	duonpatrino	ఒక సవతి తల్లి	a stepmother	grupo	alternativoj	prononco
level	elevatoro	ఒక ఎలివేటర్	an elevator	grupo	alternativoj	prononco
level	endoskopo	ఒక ఎండోస్కోప్	a endoscope	grupo	alternativoj	prononco
level	erinaco	ఒక ముళ్ల పంది	a hedgehog	grupo	alternativoj	prononco
level	ermito	ఒక సన్యాసి	an hermit	grupo	alternativoj	prononco
level	eskadro (floto)	ఒక నౌకాదళం	a fleet	grupo	alternativoj	prononco
level	esperantologo	ఎస్పరాంటో-అధ్యయనం	Esperanto-Study	grupo	alternativoj	prononco
level	fajfilo	ఒక విజిల్	a whistle	grupo	alternativoj	prononco
level	faladpupo	ఒక రోలీ పాలీ బొమ్మ	a roly poly toy	grupo	alternativoj	prononco
level	falĉilo	ఒక కొడవలి	a scythe	grupo	alternativoj	prononco
level	farbisto	ఒక చిత్రకారుడు	a painter	grupo	alternativoj	prononco
level	fasto	ఉపవాసం (ఆహారం నుండి దూరంగా ఉండటం), ఉపవాసం	fasting (abstaining from food), fast	grupo	alternativoj	prononco
level	fazano	ఒక నెమలి	a pheasant	grupo	alternativoj	prononco
level	figursketado	ఫిగర్ స్కేటింగ్ (=ఆర్ట్‌స్కేటాడో)	a figure skating (=artsketado)	grupo	alternativoj	prononco
level	flava sablero	ఒక పసుపు ఇసుక	a yellow sand	grupo	alternativoj	prononco
level	forcejo	ఒక గ్రీన్హౌస్	a greenhouse	grupo	alternativoj	prononco
level	forĝisto	ఒక స్మిత్, ఒక నల్ల స్మిత్	a smith, a black smith	grupo	alternativoj	prononco
level	forsitio	ఒక ఫోర్సిథియా	a forsythia	grupo	alternativoj	prononco
level	fortreso	ఒక కోట	a fortress	grupo	alternativoj	prononco
level	galerio	ఒక గ్యాలరీ	a gallery	grupo	alternativoj	prononco
level	garantiulo	ఒక బందీ	a hostage	grupo	alternativoj	prononco
level	gardrelo	ఒక గార్డ్ రైలు, ఒక గైడ్ రైలు	a gard rail, a guide rail	grupo	alternativoj	prononco
level	gargaraĵo	ఒక పుక్కిలించు	a gargle	grupo	alternativoj	prononco
level	gazono	ఒక పచ్చిక	a lawn	grupo	alternativoj	prononco
level	glubendo	ఒక అంటుకునే టేప్	an adhesive tape	grupo	alternativoj	prononco
level	gongo	ఒక గాంగ్	a gong	grupo	alternativoj	prononco
level	grenado	ఒక గ్రెనేడ్	a grenade	grupo	alternativoj	prononco
level	heredanto	ఒక వారసుడు, ఒక లబ్ధిదారుడు, ఒక వారసుడు	an heir, a beneficiary, a successor	grupo	alternativoj	prononco
level	Herzberg	హెర్జ్‌బర్గ్	Herzberg	grupo	alternativoj	prononco
level	hipnotismo	హిప్నాటిజం	hypnotism	grupo	alternativoj	prononco
level	hirudo	ఒక జలగ	a leech	grupo	alternativoj	prononco
level	homtruo	ఒక మనిషి రంధ్రం	a man hole	grupo	alternativoj	prononco
level	huffero	గుర్రపుడెక్క, ఒక డెక్క	a horseshoe, a hoof	grupo	alternativoj	prononco
level	huligano	ఒక పోకిరి	a hooligan	grupo	alternativoj	prononco
level	inkubatoro	ఒక ఇంక్యుబేటర్	an incubator	grupo	alternativoj	prononco
