C.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	katalepsio	katalepsi	catalepsy	grupo	alternativoj	prononco
level	koliko	kolik, keluhan	colic, gripes	grupo	alternativoj	prononco
level	kolzo	colza, rogol musim sejuk	colza, winter rape	grupo	alternativoj	prononco
level	korneo	kornea	cornea	grupo	alternativoj	prononco
level	lariko	larch	larch	grupo	alternativoj	prononco
level	almanako	almanak	an almanac	grupo	alternativoj	prononco
level	aŭguro	pertanda	augury	grupo	alternativoj	prononco
level	hidro	hidra	hydra	grupo	alternativoj	prononco
level	apogeo	apogee	apogee	grupo	alternativoj	prononco
level	meduzo	obor-obor	jellyfish	grupo	alternativoj	prononco
level	edeno	eden	eden	grupo	alternativoj	prononco
level	lobo	lobus	lobe	grupo	alternativoj	prononco
level	molusko	seekor moluska	a mollusk	grupo	alternativoj	prononco
level	sufloro	seorang penggerak	a prompter	grupo	alternativoj	prononco
level	sakramento	sakramen	sacrament	grupo	alternativoj	prononco
level	sekrecio	suatu rembesan	a secretion	grupo	alternativoj	prononco
level	mosko	kasturi	a musk	grupo	alternativoj	prononco
level	sugestii	untuk mencadangkan (di bawah hipnosis)	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	peluru, peluru	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	narkotik	a narcotic	grupo	alternativoj	prononco
level	dekolti	untuk memotong rendah, untuk mendedahkan leher dan sholders	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	untuk menyeringai, untuk memarut, untuk mencicit	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	morfin	a morphine	grupo	alternativoj	prononco
level	arkado	sebuah arked	an arcade	grupo	alternativoj	prononco
level	palisandro	sebatang rosewood	a rosewood	grupo	alternativoj	prononco
level	impertinenta	kurang ajar, kurang ajar	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	nilam	a patchouli	grupo	alternativoj	prononco
level	pepsino	pepsino	pepsino	grupo	alternativoj	prononco
level	poro	liang roma	a pore	grupo	alternativoj	prononco
level	hipoteko	gadai janji	a mortgage	grupo	alternativoj	prononco
level	pustulo	pustule, jerawat	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	sebuah premis	a premise	grupo	alternativoj	prononco
level	rabarbo	ketupat	a rhubarb	grupo	alternativoj	prononco
level	hirta	berbulu, lebat, tidak kemas	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	kegilaan, rabies	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	mignonette, reseda	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	tumbuhan minyak jarak	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	sebuah prisma	a prism	grupo	alternativoj	prononco
level	ruto	sebuah rue	a rue	grupo	alternativoj	prononco
level	administracio	pentadbiran	administration	grupo	alternativoj	prononco
level	santalo	sebatang cendana	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	pengsan	syncope	grupo	alternativoj	prononco
level	skarlatino	demam merah	a scarlet fever	grupo	alternativoj	prononco
level	soleo	satu-satunya, solea (ikan)	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	perpecahan	schism	grupo	alternativoj	prononco
level	egido	aegis, perlindungan	aegis, protection	grupo	alternativoj	prononco
level	strigli	untuk kari-sikat, untuk pengantin lelaki, untuk menggosok ke bawah	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	salasilah	genealogy	grupo	alternativoj	prononco
level	taksuso	pokok yew	a yew tree	grupo	alternativoj	prononco
level	alabastro	sebuah alabaster	an alabaster	grupo	alternativoj	prononco
level	korifeo	seorang coryphaeus, seorang pemimpin	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	untuk narkotik	to narcotize	grupo	alternativoj	prononco
level	tenio	cacing pita	a tape worm	grupo	alternativoj	prononco
level	termito	termit	a thermite	grupo	alternativoj	prononco
level	liturgio	liturgi	liturgy	grupo	alternativoj	prononco
level	kuliso	gelincir, sayap, rata	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	lapwing, pewit	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	vervain, verbena	vervain, verbena	grupo	alternativoj	prononco
level	visko	sejenis mistletoe	a mistletoe	grupo	alternativoj	prononco
level	portiko	sebuah serambi	a porch	grupo	alternativoj	prononco
level	ŝankro	chancre, sariawan, ulser vernereal	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	seorang pemenang	a laureate	grupo	alternativoj	prononco
level	ambrozio	seekor ambrosia	an ambrosia	grupo	alternativoj	prononco
level	proceduro	sesuatu prosedur	a procedure	grupo	alternativoj	prononco
level	makarono	makaroni	a macaroon	grupo	alternativoj	prononco
level	makaronio	makaroni	macaroni	grupo	alternativoj	prononco
level	komploto	konspirasi, plot	a conspiracy, a plot	grupo	alternativoj	prononco
level	intendanto	steward, superintendent, manager	a steward, a superintendent, a manager	grupo	alternativoj	prononco
level	metropolo	sebuah metropolis	a metropolis	grupo	alternativoj	prononco
level	antipodo	antipod	an antipode	grupo	alternativoj	prononco
level	tanino	tanin	tannin	grupo	alternativoj	prononco
level	legitimi	untuk menghalalkan	to legitimize	grupo	alternativoj	prononco
level	tapioko	ubi kayu	tapioca	grupo	alternativoj	prononco
level	silueto	siluet, garis besar	a silhouette, an outline	grupo	alternativoj	prononco
level	hamako	buaian	a hammock	grupo	alternativoj	prononco
level	akvarelo	aquarelle, warna air	an aquarelle, a water-color	grupo	alternativoj	prononco
level	dinamiko	dinamik	dynamics	grupo	alternativoj	prononco
level	madono	Madonna	Madonna	grupo	alternativoj	prononco
level	arpeĝo	arpeggio	arpeggio	grupo	alternativoj	prononco
level	bankiero	seorang jurubank	a banker	grupo	alternativoj	prononco
level	banderolo	sebuah pembalut	a wrapper	grupo	alternativoj	prononco
level	soldo	satu sou (5 sentimeter)	a sou (5 centime)	grupo	alternativoj	prononco
level	teologo	seorang ahli teologi	a theologist	grupo	alternativoj	prononco
level	bataliono	sebuah batalion	a battalion	grupo	alternativoj	prononco
level	baritono	bariton	a baritone	grupo	alternativoj	prononco
level	bitumo	bitumen	bitumen	grupo	alternativoj	prononco
level	bordelo	rumah pelacuran	a brothel	grupo	alternativoj	prononco
level	legato	seorang ahli waris	a legate	grupo	alternativoj	prononco
level	navo	sebuah nave, sebuah lorong	a nave, an aisle	grupo	alternativoj	prononco
level	filantropio	kedermawanan	philanthropy	grupo	alternativoj	prononco
level	omnibuso	omnibus	an omnibus	grupo	alternativoj	prononco
level	kadenco	a adence	a adence	grupo	alternativoj	prononco
level	kompromiso	kompromi, penginapan	a compromise, an accommodation	grupo	alternativoj	prononco
level	dragono	seekor naga	a dragoon	grupo	alternativoj	prononco
level	dueto	duet	a duet	grupo	alternativoj	prononco
level	metafiziko	metafizik	metaphysics	grupo	alternativoj	prononco
level	subjektiva	subjektif	subjective	grupo	alternativoj	prononco
level	elegio	sebuah elegi	an elegy	grupo	alternativoj	prononco
level	jezuito	Jesuit	Jesuit	grupo	alternativoj	prononco
level	korneto	sebuah kornet	a cornet	grupo	alternativoj	prononco
level	festono	sebuah perhiasan	a festoon	grupo	alternativoj	prononco
level	fregato	frigat, burung frigat	a frigate, a frigate bird	grupo	alternativoj	prononco
level	gilotino	guillotine	a guillotine	grupo	alternativoj	prononco
level	tabureto	sebuah najis	a stool	grupo	alternativoj	prononco
level	harpuno	tempuling	a harpoon	grupo	alternativoj	prononco
level	hobojo	oboe	an oboe	grupo	alternativoj	prononco
level	aŭtonoma	berautonomi	autonomous	grupo	alternativoj	prononco
level	imperialo	sebuah imperial, dek atas kenderaan	an imperial, top deck of vehicle	grupo	alternativoj	prononco
level	istmo	tanah genting	an isthmus	grupo	alternativoj	prononco
level	preludo	pendahuluan	a prelude	grupo	alternativoj	prononco
level	algebro	algebra	algebra	grupo	alternativoj	prononco
level	filantropo	seorang dermawan	a philanthropist	grupo	alternativoj	prononco
level	afusto	sebuah gerabak senjata	a gun carriage	grupo	alternativoj	prononco
level	karamboli	untuk berlanggar, untuk menyerang (dalam biliard)	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	sebuah catafalque, sebuah van jenazah terbuka	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	menyembur, menyembur, menyiram	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	kokad, busur, roset	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	bass, double bass	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	contralto, alto	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	seorang akrobat	an acrobat	grupo	alternativoj	prononco
level	korsaro	corsair, privateer	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	korset	a corset	grupo	alternativoj	prononco
level	galanto	titisan salji	a snowdrop	grupo	alternativoj	prononco
level	korveto	korvet, gagak	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	yang kelima (muzik)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	kubur, bilik kebal, sel bawah tanah	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	ejen yang menyamar	an undercover agent	grupo	alternativoj	prononco
level	litografi	kepada litograf	to litograph	grupo	alternativoj	prononco
level	lokomobilo	enjin daya tarikan	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	satu siasatan	an inquisition	grupo	alternativoj	prononco
level	prospekto	sebuah prospektus	a prospectus	grupo	alternativoj	prononco
level	mandolino	sebuah mandolin	a mandolin	grupo	alternativoj	prononco
level	mazurko	sebuah mazurka	a mazurka	grupo	alternativoj	prononco
level	melodramo	sebuah melodrama	a melodrama	grupo	alternativoj	prononco
level	rezignacio	perletakan jawatan	a resignation	grupo	alternativoj	prononco
level	miasmo	miasma, gas virulensi	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	repertoir, repertoir	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	mimik, mimik	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	satu wahyu	a revelation	grupo	alternativoj	prononco
level	ogivo	sebuah ogif	an ogive	grupo	alternativoj	prononco
level	paskvilo	paskuinade, lampoon	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	pedal, pijak	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	seorang chauvinis, seorang jingoist	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	seorang dekan	a dean	grupo	alternativoj	prononco
level	vervo	semangat, keceriaan, inspirasi, brio	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	polka	a polka	grupo	alternativoj	prononco
level	pomado	pomade, salap	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	pukulan (pelakon komik)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	sebuah prosodi	a prosody	grupo	alternativoj	prononco
level	apelacii	untuk merayu	to appeal	grupo	alternativoj	prononco
level	rebuso	rebus, teka-teki	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	sesaat (kawan dalam pertarungan)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	scherzo	a scherzo	grupo	alternativoj	prononco
level	solisto	seorang pemain solo	a soloist	grupo	alternativoj	prononco
level	sonato	sebuah sonata	a sonata	grupo	alternativoj	prononco
level	hipnoto	hipnosis	a hypnosis	grupo	alternativoj	prononco
level	terceto	trio, tercet	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	bertepatan, bersetuju	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	sebuah torpedo	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	sebuah tragicomedy	a tragicomedy	grupo	alternativoj	prononco
level	mitro	mitre, miter	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	satu kesatuan	a unison	grupo	alternativoj	prononco
level	uverturo	satu tawaran	an overture	grupo	alternativoj	prononco
level	velocipedo	yang laju	a velociped	grupo	alternativoj	prononco
level	visto	siulan	a whist	grupo	alternativoj	prononco
level	zuavo	zouave	a zouave	grupo	alternativoj	prononco
level	aerolito	aerolit, meteorit	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	sebuah batu akik	an agate	grupo	alternativoj	prononco
level	ambro	ambar	an amber	grupo	alternativoj	prononco
level	aneksi	lampiran	annex	grupo	alternativoj	prononco
level	areometro	kepadatan, areometer	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	astrologi	an astrology	grupo	alternativoj	prononco
level	anarkio	satu anarki	an anarchy	grupo	alternativoj	prononco
level	astrologo	ahli astrologi, ahli astrologi	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	tabah, tabah	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	beadle, apparitor, usher	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	malt	malt	grupo	alternativoj	prononco
level	barometro	barometer	a barometer	grupo	alternativoj	prononco
level	bromo	bromin	a bromine	grupo	alternativoj	prononco
level	kvintesenco	satu saripati	a quintessence	grupo	alternativoj	prononco
level	diagonalo	pepenjuru	a diagonal	grupo	alternativoj	prononco
level	elipso	elips	an ellipse	grupo	alternativoj	prononco
level	emulsio	emulsi	an emulsion	grupo	alternativoj	prononco
level	glicerino	gliserino	a glicerino	grupo	alternativoj	prononco
level	patologio	patologi	pathology	grupo	alternativoj	prononco
level	koeficiento	satu pekali	a coefficient	grupo	alternativoj	prononco
level	divizio	satu bahagian tentera	a military division	grupo	alternativoj	prononco
level	koncedi	mengakui, mengakui, memberi	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	reformasi, Reformasi	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	kemagnetan	magnetism	grupo	alternativoj	prononco
level	pedagogo	seorang pedagogi, seorang pendidik	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	parafin, lilin parafin	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	pneumatik	pneumatics	grupo	alternativoj	prononco
level	retorto	retort (bekas kaca)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	mahkota, mahkota	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	rombus, turbot	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	stearine	a stearine	grupo	alternativoj	prononco
level	kontrabando	seludup, penyeludupan	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	zodiak, zodiak	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	gothic	gothic	grupo	alternativoj	prononco
level	advento	Kedatangan	Advent	grupo	alternativoj	prononco
level	akcizo	cukai eksais	excise tax	grupo	alternativoj	prononco
level	samovaro	samovar (bekas logam untuk memanaskan teh)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	fetish (tarikan seksual terhadap objek)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	minta maaf (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	penilai, penasihat	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	oksida	an oxide	grupo	alternativoj	prononco
level	apokrifa	apokrif, palsu	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	fana, jangka pendek, sementara	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	timbang tara	arbitration	grupo	alternativoj	prononco
level	bariero	penghalang, penghadang	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	Renaissance	Renaissance	grupo	alternativoj	prononco
level	imperativo	mustahak	imperative	grupo	alternativoj	prononco
level	monarko	seorang raja	a monarch	grupo	alternativoj	prononco
level	indigo	biru nila	indigo blue	grupo	alternativoj	prononco
level	diakono	seorang diakon	a deacon	grupo	alternativoj	prononco
level	erudicio	ilmu, biasiswa	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	keradangan	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	makam	mausoleum	grupo	alternativoj	prononco
level	hekatombo	hecatomb	hecatomb	grupo	alternativoj	prononco
level	anemono	anemone	anemone	grupo	alternativoj	prononco
level	teoremo	satu teorem	a theorem	grupo	alternativoj	prononco
level	didaktiko	didaktik, pedagogi	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	seorang penyiasat	an inquisitor	grupo	alternativoj	prononco
level	konsekri	untuk menguduskan, untuk menobatkan, untuk menahbiskan	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	harmonik	harmonics	grupo	alternativoj	prononco
level	kabalo	Cabbalah (kabbalah)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	seorang kadet	a cadet	grupo	alternativoj	prononco
level	kanoniko	kanun	a canon	grupo	alternativoj	prononco
level	panelo	sebuah panel	a panel	grupo	alternativoj	prononco
level	kaporalo	seorang koperal	a corporal	grupo	alternativoj	prononco
level	inerta	lengai	inert	grupo	alternativoj	prononco
level	erupcio	letusan	eruption	grupo	alternativoj	prononco
level	obligacio	bon, debentur	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	permainan biliard	billiards	grupo	alternativoj	prononco
level	prelato	seorang prelat	a prelate	grupo	alternativoj	prononco
level	nuncio	seorang nuncio (seorang diplomat gerejawi)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	humus	humus	grupo	alternativoj	prononco
level	rismo	rim (500 helai kertas)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	seorang diraja	a royalist	grupo	alternativoj	prononco
level	aplombo	penuh keyakinan, keyakinan diri	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	baki (akaun)	balance (account)	grupo	alternativoj	prononco
level	parabolo	parabola, perumpamaan	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	seorang satrap	a satrap	grupo	alternativoj	prononco
level	laguno	sebuah lagun	a lagoon	grupo	alternativoj	prononco
level	sinodo	sinod, konvokesyen	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	seorang kardinal	a cardinal	grupo	alternativoj	prononco
level	sociologio	sosiologi	sociology	grupo	alternativoj	prononco
level	sofisto	seorang sofis	a sophist	grupo	alternativoj	prononco
level	spiritisto	bomoh, ahli kerohanian	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	orang awam, bukan profesional	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	soutane, jubah	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anakronisme	anachronism	grupo	alternativoj	prononco
level	tonsuro	tonsure	tonsure	grupo	alternativoj	prononco
level	transito	transit	a transit	grupo	alternativoj	prononco
level	ovacio	tepukan gemuruh	an ovation	grupo	alternativoj	prononco
level	romanco	sebuah percintaan (lagu), sebuah lagu yang romantis	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	yang terdahulu (gelaran gerejawi)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	sebuah prototaip	a prototype	grupo	alternativoj	prononco
level	dalio	seekor dahlia	a dahlia	grupo	alternativoj	prononco
level	anagramo	satu anagram	an anagram	grupo	alternativoj	prononco
level	anapesto	anapes, anaepest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	suatu antitesis	an antithesis	grupo	alternativoj	prononco
level	friso	beku	a frieze	grupo	alternativoj	prononco
level	apozicio	aposisi	an apposition	grupo	alternativoj	prononco
level	asonanco	suatu asonansi	an assonance	grupo	alternativoj	prononco
level	aŭtografo	autograf	an autograph	grupo	alternativoj	prononco
level	akcesora	aksesori, cagaran, sekunder	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	satu sentimeter	a centigram	grupo	alternativoj	prononco
level	centilitro	satu sentimeter	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	circumflex (aksen)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	desigram	a decigram	grupo	alternativoj	prononco
level	lucerno	lampu gantung di gereja	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	satu desiliter	a deciliter	grupo	alternativoj	prononco
level	decimala	perpuluhan	decimal	grupo	alternativoj	prononco
level	decimetro	satu desimeter	a decimeter	grupo	alternativoj	prononco
level	dekagramo	dekagram	a decagram	grupo	alternativoj	prononco
level	fenikso	burung phoenix	a phoenix	grupo	alternativoj	prononco
level	dekalitro	dekaliter	a decalitre	grupo	alternativoj	prononco
level	dekametro	dekameter	a decametre	grupo	alternativoj	prononco
level	demonstrativo	demonstratif	demonstrative	grupo	alternativoj	prononco
level	bronko	tiub bronkial	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	sebuah drachma	a drachma	grupo	alternativoj	prononco
level	patricio	seorang patrician	a patrician	grupo	alternativoj	prononco
level	dualismo	dualisme	a dualism	grupo	alternativoj	prononco
level	lato	sebatang	a lath	grupo	alternativoj	prononco
level	prostitui	melacur	to prostitute	grupo	alternativoj	prononco
level	etimologio	etimologi	etymology	grupo	alternativoj	prononco
level	floreno	florin, floren	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondee	spondee	grupo	alternativoj	prononco
level	heksametro	heksameter	a hexameter	grupo	alternativoj	prononco
level	hektogramo	satu hektogram	a hectogram	grupo	alternativoj	prononco
level	hektolitro	satu hektoliter	a hectolitre	grupo	alternativoj	prononco
level	hektometro	sehektometer	a hectometre	grupo	alternativoj	prononco
level	imperfekto	tidak sempurna	imperfect	grupo	alternativoj	prononco
level	indikativo	indikatif	indicative	grupo	alternativoj	prononco
level	arkeologio	arkeologi (=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	korelatif	a correlative	grupo	alternativoj	prononco
level	logogrifo	logogriph, teka-teki	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	metrik	metrics	grupo	alternativoj	prononco
level	trofeo	sebuah trofi	a trophy	grupo	alternativoj	prononco
level	miriametro	satu miriameter	a miriameter	grupo	alternativoj	prononco
level	monogramo	monogram	a monogram	grupo	alternativoj	prononco
level	salvo	salvo, pecah, fusillade	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	obolus, obol	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	optatif	optative	grupo	alternativoj	prononco
level	paleografio	paleografi	paleography	grupo	alternativoj	prononco
level	parafrazo	satu parafrasa	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	suatu paradigma	a paradigm	grupo	alternativoj	prononco
level	pentametro	pentameter	a pentameter	grupo	alternativoj	prononco
level	piastro	seorang piastre	a piastre	grupo	alternativoj	prononco
level	pleonasmo	pleonasme, redundansi	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	pretrite, masa lampau	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	satu silogisme	a syllogism	grupo	alternativoj	prononco
level	spektro	satu spektrum	a spectrum	grupo	alternativoj	prononco
level	solecismo	satu solecism	a solecism	grupo	alternativoj	prononco
level	hierarkio	hierarki (=hierarki)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	subjungtif	subjunctive	grupo	alternativoj	prononco
level	spontanea	secara spontan	spontaneous	grupo	alternativoj	prononco
level	amuleto	sebuah azimat	an amulet	grupo	alternativoj	prononco
level	tropo	sebuah trope	a trope	grupo	alternativoj	prononco
level	atributo	sesuatu atribut	an attribute	grupo	alternativoj	prononco
level	kluki	untuk mengelak	to cluck	grupo	alternativoj	prononco
level	akvilegio	columbine, aquilegia	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	pimpernel merah (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	seorang malaikat	an angelica	grupo	alternativoj	prononco
level	aorto	sebuah aorta	an aorta	grupo	alternativoj	prononco
level	apio	Apia, saderi liar, Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	arnica, kutukan harimau bintang, Arnica montana	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fjord, firth	fjord, firth	grupo	alternativoj	prononco
level	atavismo	atavisme	atavism	grupo	alternativoj	prononco
level	balzamino	balsam, tidak sabar (Balsamina)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	sebuah bistoury	a bistoury	grupo	alternativoj	prononco
level	bronkito	bronkitis	bronchitis	grupo	alternativoj	prononco
level	celulozo	selulosa	cellulose	grupo	alternativoj	prononco
level	ciklopo	Cyclops	Cyclops	grupo	alternativoj	prononco
level	endivio	endive, chicory (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	balada	a ballade	grupo	alternativoj	prononco
level	entomologio	entomologi	entomology	grupo	alternativoj	prononco
level	erizipelo	erisipelas	erysipelas	grupo	alternativoj	prononco
level	haremo	harem (bilik wanita muslim)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	untuk membuat kesimpulan	to deduce	grupo	alternativoj	prononco
level	eŭnuko	seorang kasim	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	korsaj, korset	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	seorang jay (Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	sifir, kod, gabungan	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	sebuah orbit	an orbit	grupo	alternativoj	prononco
level	harpio	harpy, helang harpy	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	heliotrope, Heliotropium	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	hermafrodit	hermaphrodite	grupo	alternativoj	prononco
level	polipo	polip	a polyp	grupo	alternativoj	prononco
level	hidroterapio	hidroterapi	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	hipertrofi	hypertrophy	grupo	alternativoj	prononco
level	hisopo	hisop (Hyssopus)	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	lukisan dinding	fresco	grupo	alternativoj	prononco
level	humero	humerus	humerus	grupo	alternativoj	prononco
level	hegemonio	hegemoni, penguasaan	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	seorang ilex, seorang holly	an ilex, a holly	grupo	alternativoj	prononco
level	irido	iris (bunga)	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	calendula, marigold	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	kain linen	a linnet	grupo	alternativoj	prononco
level	blokado	sekatan	blockade	grupo	alternativoj	prononco
level	kokono	kepompong	a cocoon	grupo	alternativoj	prononco
level	kondoro	sebuah kondor	a condor	grupo	alternativoj	prononco
level	bojkoti	untuk memboikot	to boycott	grupo	alternativoj	prononco
level	konvolvulo	konvolvulus, kemuliaan pagi, bindweed	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	seekor tebuan	a hornet	grupo	alternativoj	prononco
level	kreso	selada	a cress	grupo	alternativoj	prononco
level	kumino	sebiji jintan	a cumin	grupo	alternativoj	prononco
level	malario	malaria	malaria	grupo	alternativoj	prononco
level	marasmo	marasmus, kurus kering	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	sebuah obelisk	an obelisk	grupo	alternativoj	prononco
level	meliso	seorang melissa	a melissa	grupo	alternativoj	prononco
level	merlango	sebiji kapur	a whiting	grupo	alternativoj	prononco
level	divano	divan, majlis oriental, ottoman	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	mikrob	a microbe	grupo	alternativoj	prononco
level	milvo	layang-layang (burung)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	mimosa	a mimosa	grupo	alternativoj	prononco
level	monomanio	monomania	monomania	grupo	alternativoj	prononco
level	moruo	seekor ikan tongkol	a cod fish	grupo	alternativoj	prononco
level	nizo	seekor burung pipit	a sparrow hawk	grupo	alternativoj	prononco
