B.id content.tsv
Level	Esperanto	id	en-us	Grupo	Alternativoj	Pronoco
level	mallaŭta muziko, trankvila babilado	musik lembut, percakapan tenang	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	obrolan tenang dan teh yang menarik	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	sempurna untuk mendapatkan kembali kekuatan	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	kamu tampak sangat lelah	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	apa yang kamu lakukan sepanjang hari?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	pertama saya membuat postingan	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	pos untuk tamasya besok	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	Saya membuat postingan untuk tamasya	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	ngomong-ngomong, kamu mau berangkat?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	akan pergi bertamasya	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	apakah kamu akan bertamasya?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	ya, ke air terjun besar	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	dan kemudian ke pameran	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	sebuah pameran seni modern	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	ke air terjun dan kemudian ke pameran	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	pilihan yang bagus	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	Saya akan pergi ke sana juga	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	lagi pula, saya memimpin kelompok diskusi	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	untuk menggantung poster	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	setelah pemasangan poster tamasya	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	kelompok diskusi dengan judul “feminisme”	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	memimpin diskusi dengan judul &quot;feminisme&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	apakah feminisme sama di berbagai negara?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	diskusi yang menarik dan hidup	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	sangat menarik dan hidup	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	selama lima jam terakhir	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Saya berada dalam sesi yang panjang	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	selama beberapa jam terakhir saya mengikuti rapat komite	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	dalam rapat komite yang panjang	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	itu terlalu lama	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	panitia telah menyelesaikan rapatnya	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	namun kini panitia telah menyelesaikan rapatnya	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	itu sangat lama, tapi sekarang sudah berakhir	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	oh, jadi kamu anggota komite?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	dewan TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Saya juga di dewan	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	ya, aku juga ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	juga di dewan TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	ya, dan aku ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Saya tidak pernah aktif	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	sangat aktif dalam gerakannya	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	tidak pernah aktif dalam gerakan tersebut	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	kegiatan utama TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	apa kegiatan utama sekarang?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	sebenarnya apa kegiatan utamanya?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	itu sangat luas	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	berbagai macam bidang	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	di berbagai bidang kami memiliki aktivitas	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminar tentang hak asasi manusia	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	hak asasi manusia dan hubungan antar budaya	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	sepeda, karavan, festival	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	misalnya seminar, karavan sepeda dan festival	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	festival bahasa, membangun halaman web	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	misalnya karavan sepeda, festival dll	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	seminar tentang hak dan hubungan	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	karavan, festival, konstruksi dll	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	badan resmi seperti UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	diwakili dalam badan resmi	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	kami juga terwakili	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	terwakili di berbagai badan	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	badan-badan seperti Forum Pemuda Eropa, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	bagian pemuda PBB	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	berbagai badan seperti UNESCO dan bagian pemuda PBB	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO dan bagian pemuda PBB	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Forum Pemuda Eropa dan bagian pemuda PBB	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	terdengar menarik	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	sehelai daun, menelusuri, angin, mengipasi, Esperanto, menikmati Esperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	bagi saya cukup berbicara bahasa Esperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	untuk menikmati Esperanto selama satu atau dua minggu	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	satu atau dua minggu dalam setahun	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	Namun, itu sudah cukup bagiku	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	ya, orang harus menemukannya ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	untuk menemukan keseimbangan	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	setiap orang harus menemukan keseimbangannya sendiri	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Saya merasa itu berlebihan	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	saat ini aku merasakannya	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Saya merasakan itu ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	rasanya terlalu banyak ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	terlalu banyak bahasa Esperanto dalam hidupku	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	ada terlalu banyak bahasa Esperanto dalam hidupku	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	Apakah kamu anggota?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	apakah kamu anggota suatu organisasi?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	anggota dari beberapa organisasi lain	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	sebenarnya bukan sebuah organisasi, tapi ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	tapi aku bermain gitar	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	bermain gitar dalam sebuah band	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	Bagus! Saya sangat suka	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	saya suka bernyanyi	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	sangat suka menyanyi	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	Musik jenis apa yang anda mainkan?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	yah, itu pop sederhana	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	kami baru saja memulai band	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	tapi pada akhirnya kami akan bermain	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	kami bermain saat IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	akan bermain pada IJK berikutnya	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Saya sudah menantikannya!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	katakan saja jika kamu butuh ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	membutuhkan penyanyi cadangan	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	jika Anda membutuhkan penyanyi cadangan	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	mengapa tidak? mungkin kamu mau ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	kamu ingin menyanyikan sesuatu sekarang	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	Saya bisa bermain gitar	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	kamu ingin menyanyi dan aku bisa bermain	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	untuk menyanyikan sesuatu sekarang dan bermain gitar	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	ya, saya ingin itu	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	untuk membawa gitarku	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	akan segera membawa gitarku	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	baiklah, aku akan membawa gitar	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Aku akan segera membawa gitarku	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	menunggumu kembali	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	semoga kamu cepat kembali	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Saya mengharapkan pengembalian yang cepat	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	menunggu kepulanganmu yang semoga cepat	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	dua hari kemudian	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	di luar lantai dansa	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	beberapa hari kemudian, di luar lantai dansa	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	hei Kabe, kamu lihat ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	kamu terlihat sangat bahagia	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	ya, aku ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	baiklah, aku senang!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	apakah kamu suka kongres?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	apakah kamu sangat menyukai kongres itu?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	iya dan tidak	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Saya yakin saya sangat puas	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	sangat puas dengan IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	tapi ada hal lain	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	sesuatu yang lain, itu membuatku bahagia	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	adalah sesuatu yang membuat ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	lebih tepat dikatakan	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	ada yang mengalahkan ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	seseorang yang membuat jantungku berdetak kencang	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	katakanlah, katakanlah, apakah kamu sudah jatuh cinta?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	jatuh cinta dengan seorang gadis	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	apakah kamu jatuh cinta dengan seorang gadis?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	tidak yakin apakah aku jatuh cinta	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	tidak yakin, tapi rasanya enak	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Aku belum yakin apakah aku sedang jatuh cinta	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	tapi rasanya sangat enak	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	dia bahkan menciumku	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	menciumku di bibir	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	bahkan menciumku saat La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	luar biasa ciuman yang luar biasa	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	betapa ciuman yang dia berikan!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	Besar! sekarang saya mengerti	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	memahami mengapa Anda bersinar	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	kamu memancarkan begitu banyak kegembiraan	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	nyatanya, hal serupa terjadi	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	hal serupa terjadi pada saya	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	tapi aku berpikir begitu ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	pikir kamu tidak suka ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	kamu tidak suka menari di La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	benar, itu tidak terjadi	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	terjadi di lantai dansa	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	itu tidak terjadi di lantai dansa	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	tapi di ruang teh (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	dan itu bukan ciuman	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	bukan ciuman tapi tetap sesuatu yang memuaskan	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	namun tetap saja sesuatu yang sangat menyenangkan	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	jadi, katakan!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Saya tidak tahu harus berkata apa	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	sebenarnya tidak tahu harus berkata apa	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	tidak ada hal istimewa yang terjadi	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	setidaknya itu belum terjadi	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	tapi entah kenapa aku merasa ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	merasa bahwa dia sangat menyukaiku	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	entah bagaimana merasa bahwa dia sangat menyukaiku	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	dia menyukaiku dan aku menyukainya	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	kami mengobrol lama tentang ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	ngobrol panjang lebar tentang musik	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	lalu bernyanyi bersama	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Menurutku dia sedang menggoda	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	dia menggodaku	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	Itu sangat bagus	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	seperti yang dikatakan temanmu dari Kanada	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Sial, bagus!&quot;, seperti yang dikatakan seorang teman dari Kanada	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	ya, sungguh! Saya harap ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	untuk segera bertemu dengannya lagi	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	berharap bisa bertemu dengannya lagi	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Saya berharap untuk segera bertemu dengannya	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	sama dengan aku	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	di danau dekat ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	sebuah danau dekat tempat kongres	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	dekat ruang kongres	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	oh, kamu juga ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	kamu di sini juga!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	ya, aku akan bertemu ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	akan segera bertemu teman di sini	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	untuk percakapan pribadi	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	akan bertemu teman untuk percakapan pribadi	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	jadi, aku ingin bertanya padamu~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Aku ingin memintamu pergi	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	yah, itu tidak mungkin	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	sebenarnya tidak mungkin sama sekali	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	Mengapa? itu sangat penting bagi saya!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	pertemuan ini sangat penting	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	jadi tolong biarkan aku pergi	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	tolong tinggalkan saya sendiri	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	seperti yang baru saja aku katakan,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Saya bilang, itu tidak mungkin	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	seorang temanku akan segera muncul	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	karena seorang teman akan segera muncul juga	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	seorang teman juga akan muncul di sini	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	sial, biasanya seperti itu saat ini	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	sebenarnya ini tentang gadis itu	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	gadis yang kuceritakan	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	namanya Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	Anak laki-laki dan anak perempuan! bagus sekali kamu bisa datang	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Saya sangat senang melihat Anda	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Saya senang bertemu Anda lagi	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	tapi, kamu lihat ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	kamu terlihat kaget dan bingung	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	kaget dan entah kenapa bingung	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	jelas sekali	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	jadi, menurutku ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	kamu sudah mendapatkannya	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	mengerti bagaimana keadaannya, kan?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	kira kamu sudah mengerti	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	sudah paham bagaimana keadaannya	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Saya tidak mengerti apa pun!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Sepertinya aku tidak mau~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	tidak mau mengerti	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Saya tidak ingin mengerti	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	tapi itu tidak rumit!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	izinkan saya menjelaskannya	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	ketika Ina memberitahuku	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	bercerita padaku tentang temannya sendiri	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	seorang teman yang belajar bahasa Esperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	belajar bahasa Esperanto dengan sangat cepat	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	seorang teman yang dipanggil Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Saya telah menangkapnya ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Saya mengerti bahwa kalian berdua sudah saling kenal	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	kalian berdua sudah saling kenal	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	ya tapi. tapi apa?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	mendapat kesan bahwa ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	kami berdua mendapat kesan itu	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	kamu menggoda kami, dan	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	kesan bahwa Anda sedang menggoda kami	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	benar-benar tepat!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	itu sebabnya aku ingin bicara	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Saya ingin berbicara dengan Anda	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	untuk berbicara dengan kalian berdua sekarang	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	tolong dengarkan aku	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Saya sering sangat suka ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	menyukai beberapa orang sekaligus	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Saya suka beberapa orang	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	tidak masalah jika itu ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	apakah itu laki-laki atau perempuan	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	dan saat IJK terjadi~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	kebetulan aku jatuh cinta	it happened that I fell in love	grupo	alternativoj	prononco
