C.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	glano	một quả trứng cá, quy đầu	an acorn, glans	grupo	alternativoj	prononco
level	glavofiŝo	một con cá kiếm	a sword fish	grupo	alternativoj	prononco
level	faraono	Pha-ra-ôn	Pharaoh	grupo	alternativoj	prononco
level	skeleto	một bộ xương	a skeleton	grupo	alternativoj	prononco
level	granato	một quả lựu đạn, một quả lựu	a grenade, a pomegranate	grupo	alternativoj	prononco
level	gravito	trọng lực, lực hấp dẫn	gravity, gravitation	grupo	alternativoj	prononco
level	karcero	một phòng giam, một cái nhốt, một nhà tù	a cell, a lock up, a prison	grupo	alternativoj	prononco
level	vilo	lông nhung, búi tóc	villus, tuft of hair	grupo	alternativoj	prononco
level	piramido	một kim tự tháp	a pyramid	grupo	alternativoj	prononco
level	juglando	quả óc chó	a walnut	grupo	alternativoj	prononco
level	mumio	một xác ướp	a mummy	grupo	alternativoj	prononco
level	patrioto	một người yêu nước	a patriot	grupo	alternativoj	prononco
level	trono	một ngai vàng	a throne	grupo	alternativoj	prononco
level	korbopilko	một quả bóng rổ	a basketball	grupo	alternativoj	prononco
level	koruso (ĥoro)	hợp xướng (hợp xướng)	chorus (choir)	grupo	alternativoj	prononco
level	kratero	một miệng núi lửa	a crater	grupo	alternativoj	prononco
level	lavango	một trận tuyết lở	an avalanche	grupo	alternativoj	prononco
level	troti	chạy nước kiệu	to trot	grupo	alternativoj	prononco
level	sinonimo	Từ đồng nghĩa	a synonym	grupo	alternativoj	prononco
level	magnolio	một cây mộc lan	a magnolia	grupo	alternativoj	prononco
level	maratono	Chạy việt dã	a marathon	grupo	alternativoj	prononco
level	marsko	vùng đất đầm lầy, bãi bùn	a marsh land, a mud flat	grupo	alternativoj	prononco
level	gubernio	tỉnh, một tỉnh hành chính	prefecture, an administrative province	grupo	alternativoj	prononco
level	narkotaĵo	một loại thuốc gây nghiện	a narcotic drug	grupo	alternativoj	prononco
level	tamburo	trống, trống tambour	a drum, a tambour	grupo	alternativoj	prononco
level	ekstazo	một sự ngây ngất, một sự say mê	an ecstasy, a rapture	grupo	alternativoj	prononco
level	emfazo	sự nhấn mạnh, điểm nhấn	an emphasis, an accent	grupo	alternativoj	prononco
level	pinkonuso	một quả thông	a pine cone	grupo	alternativoj	prononco
level	plugilo	cái cày, cái cày	a plough, a plow	grupo	alternativoj	prononco
level	pneŭo (pneŭmatiko)	lốp xe, khí nén	a tire, pneumatics	grupo	alternativoj	prononco
level	definitiva	dứt khoát, dứt khoát	definitive, definite	grupo	alternativoj	prononco
level	ponardo	một con dao găm	a dagger	grupo	alternativoj	prononco
level	triumfo	một chiến thắng	a triumph	grupo	alternativoj	prononco
level	caro	Sa hoàng, Sa hoàng	Czar, Tsar	grupo	alternativoj	prononco
level	pulo	con rệp	a flea	grupo	alternativoj	prononco
level	idiomo	một thành ngữ, một tiếng địa phương, một ngôn ngữ địa phương	an idiom, a vernacular, a local language	grupo	alternativoj	prononco
level	raviolo (ĉina pasteĉo)	ravioli (bánh ngọt Trung Quốc)	a ravioli (Chinese pasty)	grupo	alternativoj	prononco
level	kriterio	tiêu chí, thước đo	a criterion, a measure	grupo	alternativoj	prononco
level	rifo	một rạn san hô	a reef	grupo	alternativoj	prononco
level	doktrino	một học thuyết	a doctrine	grupo	alternativoj	prononco
level	demokrato	một nhà dân chủ	a democrat	grupo	alternativoj	prononco
level	kolonio	một thuộc địa, một khu định cư	a colony, a settlement	grupo	alternativoj	prononco
level	rulsketilo	một ván trượt nội tuyến	an inline skate	grupo	alternativoj	prononco
level	sezamo	một hạt vừng	a sesame	grupo	alternativoj	prononco
level	muzo	ngân nga	Muse	grupo	alternativoj	prononco
level	radikala	căn bản	radical	grupo	alternativoj	prononco
level	skulptaĵo	một tác phẩm điêu khắc	a sculpture	grupo	alternativoj	prononco
level	sojsaŭco	xì dầu	soy sauce	grupo	alternativoj	prononco
level	etiko	đạo đức	ethics	grupo	alternativoj	prononco
level	spiono	một điệp viên	a spy	grupo	alternativoj	prononco
level	konflikto	một cuộc xung đột, một cuộc đụng độ	a conflict, a clash	grupo	alternativoj	prononco
level	profilo	một hồ sơ, một cái nhìn cắt ngang	a profile, a cross-sectional view	grupo	alternativoj	prononco
level	galopo	phi nước đại, phi nước đại	a gallop, galloping	grupo	alternativoj	prononco
level	kantono	một bang, một quận	a canton, a county	grupo	alternativoj	prononco
level	teleregilo	một cai điêu khiển tư xa	a remote control	grupo	alternativoj	prononco
level	korupti	tham nhũng, hối lộ	to corrupt, to bribe	grupo	alternativoj	prononco
level	idioto	một thằng ngốc	an idiot	grupo	alternativoj	prononco
level	testamento	di chúc, di chúc	a testament, a will	grupo	alternativoj	prononco
level	nafto	dầu, dầu thô, naft	oil, cruide oil, naft	grupo	alternativoj	prononco
level	diplomo	Văn bằng	a diploma	grupo	alternativoj	prononco
level	skandalo	một vụ bê bối, một vụ náo động	a scandal, a commotion	grupo	alternativoj	prononco
level	lanco	một cây thương, một ngọn giáo	a lance, a spear	grupo	alternativoj	prononco
level	ŝnurtira lukto	một cuộc giằng co	a tug of war	grupo	alternativoj	prononco
level	sintakso	cú pháp	syntax	grupo	alternativoj	prononco
level	ceremonio	một buổi lễ	a ceremony	grupo	alternativoj	prononco
level	ŝuŝranko	một tủ giày	a shoe closet	grupo	alternativoj	prononco
level	kontribui	đóng góp	to contribute	grupo	alternativoj	prononco
level	kompili	để biên dịch	to compile	grupo	alternativoj	prononco
level	verdikto	một bản án, một quyết định	a verdict, a decision	grupo	alternativoj	prononco
level	melodio	một giai điệu	a melody	grupo	alternativoj	prononco
level	deklami	tuyên bố, kể lại	to declaim, to recite	grupo	alternativoj	prononco
level	bovino	con bò	a cow	grupo	alternativoj	prononco
level	svarmi	tràn ngập, tràn ngập	to swarm, to abound	grupo	alternativoj	prononco
level	kokino	một con gà mái	a hen	grupo	alternativoj	prononco
level	legomoj	rau	vegetables	grupo	alternativoj	prononco
level	barono	một nam tước	a baron	grupo	alternativoj	prononco
level	malfacile	khó khăn, với khó khăn	hardly, with difficulty	grupo	alternativoj	prononco
level	epizodo	một tập phim	an episode	grupo	alternativoj	prononco
level	nuligi	hủy bỏ, vô hiệu hóa	to cancel, to nullify	grupo	alternativoj	prononco
level	faktoro	một yếu tố	a factor	grupo	alternativoj	prononco
level	studentino	một nữ sinh viên	a female student	grupo	alternativoj	prononco
level	liberala	tự do	liberal	grupo	alternativoj	prononco
level	ŝraŭboturnilo	một cái tuốc nơ vít	a screw driver	grupo	alternativoj	prononco
level	diligente	siêng năng	diligently	grupo	alternativoj	prononco
level	malfermi	mở	to open	grupo	alternativoj	prononco
level	gaelo	một con gael	a gael	grupo	alternativoj	prononco
level	rugbeo	bóng bầu dục	rugby	grupo	alternativoj	prononco
level	frizisto	một thợ làm tóc	a hairdresser	grupo	alternativoj	prononco
level	beleta	xin xắn dễ thương	cute, pretty	grupo	alternativoj	prononco
level	normo	chuẩn mực, chuẩn mực	norm, standard	grupo	alternativoj	prononco
level	mandarino	một quả quýt	a mandarin orange	grupo	alternativoj	prononco
level	omleto	trứng tráng, bánh tortilla	omelette, tortilla	grupo	alternativoj	prononco
level	afiŝeto	một tấm áp phích	a poster	grupo	alternativoj	prononco
level	klerigado	đào tạo, đào tạo	training, a training	grupo	alternativoj	prononco
level	rekompenci	để thưởng, để đền bù	to reward, to compensate	grupo	alternativoj	prononco
level	abdomeno	bụng	abdomen	grupo	alternativoj	prononco
level	rublo	đồng rúp (tiếng Nga)	a ruble (Russian)	grupo	alternativoj	prononco
level	bakujo (forno)	Lò nướng	an oven	grupo	alternativoj	prononco
level	komodo	tủ đựng đồ (đồ nội thất), tủ có ngăn kéo	a commode (furniture), a chest of drawers	grupo	alternativoj	prononco
level	blanka ĉemizo	áo sơ mi trắng	a white shirt	grupo	alternativoj	prononco
level	konkeri	chinh phục	to conquer	grupo	alternativoj	prononco
level	ekzemple	Ví dụ	for example	grupo	alternativoj	prononco
level	pasiva	thụ động	passive	grupo	alternativoj	prononco
level	indiĝeno	người bản địa, thổ dân	an indigenous person, an aborigene	grupo	alternativoj	prononco
level	balkono	ban công	a balcony	grupo	alternativoj	prononco
level	cico	một núm vú	a nipple	grupo	alternativoj	prononco
level	abstrakti	trừu tượng	to abstract	grupo	alternativoj	prononco
level	poŝtmarko	một con tem bưu chính (=pm)	a postage stamp (=p.m.)	grupo	alternativoj	prononco
level	sportejo	một sân thể thao	a sports ground	grupo	alternativoj	prononco
level	polemiko	một cuộc bút chiến, một cuộc tranh cãi, một cuộc tranh cãi	a polemic, a controversy, a dispute	grupo	alternativoj	prononco
level	sirio	Syria	Syria	grupo	alternativoj	prononco
level	nomi	đặt tên, chỉ định, đề cử	to name, to designate, to nominate	grupo	alternativoj	prononco
level	fiasko	một thất bại, một sự thất bại	a fiasco, a failure	grupo	alternativoj	prononco
level	procesio	cuộc diễu hành, cuộc diễu hành	procession, a procession	grupo	alternativoj	prononco
level	kupeo	một chiếc coupe, một khoang	a coupe, a compartment	grupo	alternativoj	prononco
level	hipotezo	một giả thuyết	a hypothesis	grupo	alternativoj	prononco
level	laboro	một công việc	a work	grupo	alternativoj	prononco
level	cirko	một rạp xiếc	a circus	grupo	alternativoj	prononco
level	iluzio	một ảo ảnh	an illusion	grupo	alternativoj	prononco
level	troviĝi	được tìm thấy	to be found	grupo	alternativoj	prononco
level	baldakeno	một chiếc hói, một chiếc ca nô	a baldachin, a canope	grupo	alternativoj	prononco
level	refuti	bác bỏ, kết án	to refute, to convict	grupo	alternativoj	prononco
level	fratino	một người chị	a sister	grupo	alternativoj	prononco
level	ortodoksa	chính thống	orthodox	grupo	alternativoj	prononco
level	revido	gặp lại	seeing again	grupo	alternativoj	prononco
level	molekulo	một phân tử	a molecule	grupo	alternativoj	prononco
level	manifesti	để biểu hiện, để chứng minh	to manifest, to demonstrate	grupo	alternativoj	prononco
level	malmulta	ít, ít	little, few	grupo	alternativoj	prononco
level	proporcio	một tỉ lệ, một tỉ lệ	a proportion, a rate	grupo	alternativoj	prononco
level	elektra lampo	một chiếc đèn điện	an electric lamp	grupo	alternativoj	prononco
level	bedo	một cái giường, một lô (giường [hoa])	a bed, a plot ([flower] bed)	grupo	alternativoj	prononco
level	aromo	hương thơm, mùi thơm, hương thơm, hương vị	aroma, smell, fragrance, flavor	grupo	alternativoj	prononco
level	mikroonda forno	lò vi sóng	a microwave oven	grupo	alternativoj	prononco
level	telefoni	gọi điện, gọi điện thoại	to call, to phone	grupo	alternativoj	prononco
level	utopio	điều không tưởng	utopia	grupo	alternativoj	prononco
level	manifestacio	một cuộc biểu tình	a demonstration	grupo	alternativoj	prononco
level	vendisto	người bán hàng, người bán hàng, người bán hàng	a seller, a salesman, a vendor	grupo	alternativoj	prononco
level	ĉikani	để ngụy biện, quấy rối	to quibble, to harass	grupo	alternativoj	prononco
level	satano	một Satan, một con quỷ	a Satan, a devil	grupo	alternativoj	prononco
level	maldekstra	trái (hướng)	left (direction)	grupo	alternativoj	prononco
level	kuirejo	bếp	a kitchen	grupo	alternativoj	prononco
level	loĝanto	người ở, cư dân, cư dân	a dweller, an inhabitant, a resident	grupo	alternativoj	prononco
level	koloso	một người khổng lồ	a colossus	grupo	alternativoj	prononco
level	municipa	thành phố	municipal	grupo	alternativoj	prononco
level	pulso	một nhịp đập	a pulse	grupo	alternativoj	prononco
level	gravi	trở nên quan trọng, trở nên quan trọng	to matter, to be important	grupo	alternativoj	prononco
level	karavano	một chiếc xe chở hàng	a caravan	grupo	alternativoj	prononco
level	astro	thiên thể, thiên thể, ngôi sao	a celestial body, a heavenly body, a star	grupo	alternativoj	prononco
level	biologio	sinh vật học	biology	grupo	alternativoj	prononco
level	ĝihado	thánh chiến	jihad	grupo	alternativoj	prononco
level	skrapgumo	một cái cao su, một cục tẩy	a rubber, an erager	grupo	alternativoj	prononco
level	radioaktiva	phóng xạ	radioactive	grupo	alternativoj	prononco
level	kunsido	một cuộc họp, một cuộc ngồi, một phiên họp	a meeting, a sitting, a session	grupo	alternativoj	prononco
level	eriko	một cây thạch nam, một bông hồng dại	a heather, a wild rose	grupo	alternativoj	prononco
level	varianto	một biến thể, một biến, một hình thức khác	a variant, a variable, a different form	grupo	alternativoj	prononco
level	aŭdienco	một khán giả, một buổi điều trần	an audience, a hearing	grupo	alternativoj	prononco
level	barbaro	một kẻ man rợ	a barbarian	grupo	alternativoj	prononco
level	evangelio	một phúc âm, phúc âm	an evangel, gospel	grupo	alternativoj	prononco
level	tetaso (te-taso)	một tách trà	a tea cup	grupo	alternativoj	prononco
level	ŝilingo	một shilling	a shilling	grupo	alternativoj	prononco
level	fazo	một giai đoạn, một giai đoạn	a phase, a stage	grupo	alternativoj	prononco
level	mamuto	một con voi ma mút	a mammoth	grupo	alternativoj	prononco
level	adepto	một người lão luyện, một người theo sau	an adept, a follower	grupo	alternativoj	prononco
level	anonima	vô danh	anonymous	grupo	alternativoj	prononco
level	fonetiko	ngữ âm	phonetics	grupo	alternativoj	prononco
level	fatala	định mệnh, định mệnh, định mệnh, tai hại	fatal, fated, fateful, disastrous	grupo	alternativoj	prononco
level	komencanto	người mới bắt đầu	a beginner	grupo	alternativoj	prononco
level	vulgara	thô tục, thông thường, thông thường	vulgar, vernacular, common	grupo	alternativoj	prononco
level	ekiri	khởi hành, khởi hành, khởi hành	to get off, to set off, to set out	grupo	alternativoj	prononco
level	baso	một âm trầm, một giọng trầm	a bass, a bass voice	grupo	alternativoj	prononco
level	dormĉambro	một phòng ngủ	a bedroom	grupo	alternativoj	prononco
level	kofro	một cái hòm, một cái rương du lịch, một cái hòm	a coffer, a traveling chest, a trunk	grupo	alternativoj	prononco
level	agonio	một sự đau đớn, cái chết quằn quại	an agony, death throes	grupo	alternativoj	prononco
level	fotilo	máy ảnh, máy quay	a camera	grupo	alternativoj	prononco
level	cilindro	một xi lanh, một con lăn	a cylinder, a roller	grupo	alternativoj	prononco
level	sonbendilo	một máy ghi âm casette	a casette tape recorder	grupo	alternativoj	prononco
level	eburo	một chiếc ngà voi	an ivory	grupo	alternativoj	prononco
level	kanario	một con chim hoàng yến	a canary	grupo	alternativoj	prononco
level	moskeo	một nhà thờ Hồi giáo	a mosque	grupo	alternativoj	prononco
level	formato	một định dạng	a format	grupo	alternativoj	prononco
level	manio	một sự điên cuồng, một mốt nhất thời	a mania, a fad	grupo	alternativoj	prononco
level	skeptika	hoài nghi	skeptical	grupo	alternativoj	prononco
level	citadelo	một tòa thành	a citadel	grupo	alternativoj	prononco
level	komputilo	một máy tính (công cụ) (=komputero, komputmaŝino)	a computer (tool) (=komputero, komputmaŝino)	grupo	alternativoj	prononco
level	fanatika	cuồng tín, cuồng tín, mù quáng	fanatic, fanatical, bigoted	grupo	alternativoj	prononco
level	kosmoso	một vũ trụ	a cosmos	grupo	alternativoj	prononco
level	strofo	một câu, một khổ thơ	a verse, a stanza	grupo	alternativoj	prononco
level	metaforo	một ẩn dụ	a metaphor	grupo	alternativoj	prononco
level	nostalgio	Hoài cổ	nostalgia	grupo	alternativoj	prononco
level	forumo	một diễn đàn	a forum	grupo	alternativoj	prononco
level	arbusto	một bụi cây, một bụi cây, một bụi cây	a bush, a shrub, shrubbery	grupo	alternativoj	prononco
level	televidilo	một chiếc tivi	a TV set	grupo	alternativoj	prononco
level	penco	một xu	a penny	grupo	alternativoj	prononco
level	ludkartoj	đang chơi bài	playing cards	grupo	alternativoj	prononco
level	pozi	đề ra	to pose	grupo	alternativoj	prononco
level	T-ĉemizo	áo phông	a T-shirt	grupo	alternativoj	prononco
level	konvencio	một hiệp định, một thỏa thuận	a convention, an agreement	grupo	alternativoj	prononco
level	hungaro	một người Hungary	a Hungarian person	grupo	alternativoj	prononco
level	tulipo	một bông hoa tulip	a tulip	grupo	alternativoj	prononco
level	bilanco	bảng cân đối kế toán, báo cáo tài chính	a balance sheet, a financial statement	grupo	alternativoj	prononco
level	Parizo	Paris	Paris	grupo	alternativoj	prononco
level	telefakso	fax, fax	fax, telefax	grupo	alternativoj	prononco
level	gnomo	một gnome, một người lùn, một bánh hạnh nhân	a gnome, a dwarf, a brownie	grupo	alternativoj	prononco
level	formala	chính thức	formal	grupo	alternativoj	prononco
level	duelo	một cuộc đấu tay đôi	a duel	grupo	alternativoj	prononco
level	paralela	song song	parallel	grupo	alternativoj	prononco
level	romantiko	một chủ nghĩa lãng mạn	a romanticism	grupo	alternativoj	prononco
level	laciĝi	trở nên mệt mỏi	to become tired	grupo	alternativoj	prononco
level	fuko	rong biển (nâu, khô), tảo bẹ (wrack)	a seaweed (brown, dry), a kelp (wrack)	grupo	alternativoj	prononco
level	sabro	một thanh kiếm, một thanh kiếm rộng	a sabre, a broadsword	grupo	alternativoj	prononco
level	apatio	sự thờ ơ	an apathy	grupo	alternativoj	prononco
level	meze	ở giữa	in the middle	grupo	alternativoj	prononco
level	markizo	một hầu tước	a marquis	grupo	alternativoj	prononco
level	martiro	Một vị tử đạo	a martyr	grupo	alternativoj	prononco
level	aerpoŝto	một đường hàng không	an airmail	grupo	alternativoj	prononco
level	reputacio	danh tiếng	reputation	grupo	alternativoj	prononco
level	diskreta	kín đáo, rời rạc	discreet, discrete	grupo	alternativoj	prononco
level	cendo	một xu	a cent	grupo	alternativoj	prononco
level	kotizi	đóng góp (tiền cho một mục tiêu chung)	to contribute (money for a common objective)	grupo	alternativoj	prononco
level	epiteto	một biểu tượng, một thuộc tính	an epithet, an attribute	grupo	alternativoj	prononco
level	fizionomio	tướng mạo, đặc điểm khuôn mặt, nét mặt	physiognomy, facial features, facial expression	grupo	alternativoj	prononco
level	reliefo	một sự nhẹ nhõm, một đại diện xuất sắc	a relief, an outstanding representation	grupo	alternativoj	prononco
level	paragrafo	một đoạn văn	a paragraph	grupo	alternativoj	prononco
level	temperamento	tính khí	a temperament	grupo	alternativoj	prononco
level	sandalo	một chiếc dép	a sandal	grupo	alternativoj	prononco
level	ekstrakto	trích	an extract	grupo	alternativoj	prononco
level	antipatio	ác cảm, không thích	antipathy, dislike	grupo	alternativoj	prononco
level	liriko	lời bài hát, bài thơ trữ tình	lyrics, lyrical poem	grupo	alternativoj	prononco
level	geometrio	hình học	geometry	grupo	alternativoj	prononco
level	ekskluziva	loại trừ	exclusive	grupo	alternativoj	prononco
level	opio	thuốc phiện	opium	grupo	alternativoj	prononco
level	sensacio	một cảm giác, một sự chấn động	a sensation, a commotion	grupo	alternativoj	prononco
level	kliŝi	nói sáo rỗng, nói rập khuôn	to say in cliche, to say stereotypical	grupo	alternativoj	prononco
level	inversa	nghịch đảo, đảo ngược	inverse, reverse	grupo	alternativoj	prononco
level	patoso	bệnh hoạn	pathos	grupo	alternativoj	prononco
level	astronomio	thiên văn học	astronomy	grupo	alternativoj	prononco
level	negro	một người da đen	a black person	grupo	alternativoj	prononco
level	galero	một cái bếp	a galley	grupo	alternativoj	prononco
level	revolvero	một khẩu súng lục ổ quay	a revolver	grupo	alternativoj	prononco
level	aristokrato	một quý tộc	an aristocrat	grupo	alternativoj	prononco
level	junko	cây cói (cây cỏ)	a rush (grassy plant)	grupo	alternativoj	prononco
level	projekcio	một hình chiếu	a projection	grupo	alternativoj	prononco
level	dekreto	một nghị định	a decree	grupo	alternativoj	prononco
level	garnizono	một đồn trú	a garrison	grupo	alternativoj	prononco
level	aborti	phá thai, sảy thai	to abort, to miscarry	grupo	alternativoj	prononco
level	nimfo	một nữ thần	a nymph	grupo	alternativoj	prononco
level	parodio	một sự nhại lại, một sự khôi hài	a parody, a burlesque	grupo	alternativoj	prononco
level	strategio	một chiến lược	a strategy	grupo	alternativoj	prononco
level	aldo	một giọng alto (giọng nói)	an alto (voice)	grupo	alternativoj	prononco
level	monopolo	sự độc quyền	a monopoly	grupo	alternativoj	prononco
level	vaki	bị bỏ trống	to be vacant	grupo	alternativoj	prononco
level	ci	bạn, bạn	thou, you	grupo	alternativoj	prononco
level	uragano	một cơn cuồng phong, một cơn lốc xoáy	a hurricane, a tornado	grupo	alternativoj	prononco
level	mozaiko	một bức tranh khảm	a mosaic	grupo	alternativoj	prononco
level	estetiko	tính thẩm mỹ	aesthetics	grupo	alternativoj	prononco
level	marĝeno	cái lề	a margin	grupo	alternativoj	prononco
level	fiziologio	sinh lý học	physiology	grupo	alternativoj	prononco
level	atleto	một vận động viên	an athlete	grupo	alternativoj	prononco
level	gazo	một miếng gạc	a gauze	grupo	alternativoj	prononco
level	rigora	nghiêm ngặt	rigorous	grupo	alternativoj	prononco
level	anatomio	giải phẫu học	anatomy	grupo	alternativoj	prononco
level	estrado	một nền tảng, một sân khấu	a platform, a stage	grupo	alternativoj	prononco
level	miniaturo	một bức tranh thu nhỏ	a miniature	grupo	alternativoj	prononco
level	cigano	một người gypsy	a gypsy	grupo	alternativoj	prononco
level	eksceso	sự quá mức, sự to lớn	an excess, an enormity	grupo	alternativoj	prononco
level	karikaturo	một bức tranh biếm họa, một phim hoạt hình	a caricature, a cartoon	grupo	alternativoj	prononco
level	katedro	bàn giảng viên, đồn đại học	a lecturer's desk, a university post	grupo	alternativoj	prononco
level	banala	tầm thường, tầm thường	banal, commonplace	grupo	alternativoj	prononco
level	taktiko	một chiến thuật, một chiến thuật	a tactic, tactics	grupo	alternativoj	prononco
level	konfederacio	một liên minh	a confederation	grupo	alternativoj	prononco
level	kokso	hông, mông	a hip, haunch	grupo	alternativoj	prononco
level	alegorio	một câu chuyện ngụ ngôn	an allegory	grupo	alternativoj	prononco
level	lavendo	một bông hoa oải hương	a lavender	grupo	alternativoj	prononco
level	zigzago	một đường ngoằn ngoèo	a zigzag	grupo	alternativoj	prononco
level	arkivo	một kho lưu trữ (=arĥivo)	an archive (=arĥivo)	grupo	alternativoj	prononco
level	sultano	Quốc vương	Sultan	grupo	alternativoj	prononco
level	femuro	đùi, cẳng chân	a thigh, upper leg	grupo	alternativoj	prononco
level	bivako	một trại, một bivouac	a camp, a bivouac	grupo	alternativoj	prononco
level	blazono	một tấm huy chương, vòng bi tình yêu	a blazon, amorial bearings	grupo	alternativoj	prononco
level	panoramo	một bức tranh toàn cảnh	a panorama	grupo	alternativoj	prononco
level	ario	một aria, một không khí	an aria, an air	grupo	alternativoj	prononco
level	protokolo	một giao thức	a protocol	grupo	alternativoj	prononco
level	pudingo	bánh pudding, bánh pudding	pudding, a pudding	grupo	alternativoj	prononco
level	simetrio	một sự đối xứng	a symmetry	grupo	alternativoj	prononco
level	filologo	một nhà ngữ văn	a philologist	grupo	alternativoj	prononco
level	psalmo	thánh vịnh	psalm	grupo	alternativoj	prononco
level	talero	thaler (đồng bạc Đức)	a thaler (German silver coin)	grupo	alternativoj	prononco
level	minareto	một ngọn tháp	a minaret	grupo	alternativoj	prononco
level	farmacio	dược phẩm, dược phẩm (khoa học)	pharmaceutics, pharmacy (science)	grupo	alternativoj	prononco
level	sodo	một soda	a soda	grupo	alternativoj	prononco
level	akacio	một cây keo	an acacia	grupo	alternativoj	prononco
level	majoro	một thiếu tá, một người chỉ huy	a major, a commander	grupo	alternativoj	prononco
level	kavalerio	một kỵ binh	a cavalry	grupo	alternativoj	prononco
level	metamorfozo	sự biến thái, sự biến đổi	metamorphosis, transformation	grupo	alternativoj	prononco
level	marini	để ướp	to marinate	grupo	alternativoj	prononco
level	pantomimo	một vở kịch câm	a pantomime	grupo	alternativoj	prononco
level	spiralo	một hình xoắn ốc	a spiral	grupo	alternativoj	prononco
level	emblemo	một biểu tượng, một logo	an emblem, a logo	grupo	alternativoj	prononco
level	derivi	để lấy được	to derive	grupo	alternativoj	prononco
level	konkurenco	một cuộc cạnh tranh, một cuộc cạnh tranh thương mại	a competition, a commercial competition	grupo	alternativoj	prononco
level	tributo	một lời tri ân	a tribute	grupo	alternativoj	prononco
level	klaki	nhấp chuột, tán gẫu, bẻ khóa	to click, to chatter, to crack	grupo	alternativoj	prononco
level	frakcio	một phe phái	a faction	grupo	alternativoj	prononco
level	teologio	thần học	theology	grupo	alternativoj	prononco
level	sektoro	một khu vực, một khu vực của vòng tròn	a sector, a sector of circle	grupo	alternativoj	prononco
level	sintezo	một sự tổng hợp	a synthesis	grupo	alternativoj	prononco
level	farso	một trò hề, một trò hề	a farce, a slapstick	grupo	alternativoj	prononco
level	guldeno	một guilder, một gulden	a guilder, a gulden	grupo	alternativoj	prononco
level	providenco	một sự quan phòng	a providence	grupo	alternativoj	prononco
level	skrupulo	sự đắn đo, sự tận tâm, sự e ngại	a scruple, a conscientiousness, a qualm	grupo	alternativoj	prononco
level	infanterio	một bộ binh	an infantry	grupo	alternativoj	prononco
level	spasmo	một cơn co thắt	a spasm	grupo	alternativoj	prononco
level	rikani	cười nhạo, cười nhạo	to sneer, to laugh derisively	grupo	alternativoj	prononco
level	sondi	phát ra âm thanh, thăm dò, tìm hiểu	to sound, to probe, to fathom	grupo	alternativoj	prononco
level	disciplino	một kỷ luật	a discipline	grupo	alternativoj	prononco
level	sarkasmo	một sự mỉa mai	a sarcasm	grupo	alternativoj	prononco
level	Londono	London	London	grupo	alternativoj	prononco
level	arkitekturo	một kiến trúc (=arĥitekturo)	an architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	tuyển tập	anthology	grupo	alternativoj	prononco
level	kanibalo	một kẻ ăn thịt người	a cannibal	grupo	alternativoj	prononco
level	Varsovio	Warsaw	Warsaw	grupo	alternativoj	prononco
level	geologio	địa chất học	geology	grupo	alternativoj	prononco
level	leontodo	một cây bồ công anh	a dandelion	grupo	alternativoj	prononco
level	disĉiplo	một đệ tử, một người theo sau	a disciple, a follower	grupo	alternativoj	prononco
level	kuirita rizo	cơm đã nấu chín	a cooked rice	grupo	alternativoj	prononco
level	ĝino	rượu gin (đồ uống có cồn)	a gin (alcoholic beverage)	grupo	alternativoj	prononco
level	departemento	một khoa	a department	grupo	alternativoj	prononco
level	remburita urso	một con gấu nhồi bông	a stuffed bear	grupo	alternativoj	prononco
level	baseno	một cái chậu, một cái hồ	a basin, a pool	grupo	alternativoj	prononco
level	poluri	đánh bóng, đánh bóng, đánh bóng (da) (=ciri)	to polish, to shine, to polish (leather) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	kêu meo meo	to meow, to mew	grupo	alternativoj	prononco
level	admiralo	một đô đốc, Chúa tể biển	an admiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	rau muống (hoa)	a morning glory (flower)	grupo	alternativoj	prononco
level	jodo	iốt	iodine	grupo	alternativoj	prononco
level	kronologio	một niên đại	a chronology	grupo	alternativoj	prononco
level	cinika	Hoài nghi	cynical	grupo	alternativoj	prononco
level	filologio	ngữ văn	philology	grupo	alternativoj	prononco
level	aksiomo	một tiên đề, một hệ tiên đề	an axiom, an axiomatic system	grupo	alternativoj	prononco
level	bardo	một thi sĩ	a bard	grupo	alternativoj	prononco
level	ĵargono	một biệt ngữ, một tiếng lóng	a jargon, a slang	grupo	alternativoj	prononco
level	aritmetiko	số học	arithmetics	grupo	alternativoj	prononco
level	analoga	tương tự, tương tự	analog, analogous	grupo	alternativoj	prononco
level	aforismo	một câu cách ngôn, một câu nói	an aphorism, a saying	grupo	alternativoj	prononco
level	kasto	một đẳng cấp	a caste	grupo	alternativoj	prononco
level	antilopo	một con linh dương	an antelope	grupo	alternativoj	prononco
level	pledi	bào chữa (tại tòa)	to plead (in court)	grupo	alternativoj	prononco
level	narciso	hoa thủy tiên, hoa thủy tiên	a daffodil, a narcissus	grupo	alternativoj	prononco
level	adjutanto	phụ tá, trợ lý trại	an adjutant, an aide-de-camp	grupo	alternativoj	prononco
level	krucifikso	một cây thánh giá	a crucifix	grupo	alternativoj	prononco
level	ĵerzo	một chiếc áo đấu	a jersey	grupo	alternativoj	prononco
level	hieno	một con linh cẩu	a hyena	grupo	alternativoj	prononco
